# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
ABELL_0401                   518    3.0   0.05 12.48  0.00  0.00  5.94  5.63  6.28  0.25  0.19  0.32   4.13e-02   4.04e-02   4.22e-02  0.93  0.88  0.99  0.965  0.940  0.991  0.0745  1.709      0   0.95    337
ABELL_0478                  6102    0.5    0.4 30.90  0.00  0.00  6.35  5.99  6.74  0.36  0.30  0.42   4.60e-02   4.48e-02   4.72e-02  0.87  0.81  0.93  0.804  0.782  0.827  0.0883  2.006      0   1.05    295
ABELL_0478                  6102   0.75    0.4 30.90  0.00  0.00  5.45  5.16  5.77  0.50  0.44  0.56   4.45e-02   4.33e-02   4.58e-02  0.75  0.70  0.80  0.779  0.755  0.802  0.0883  1.907      0   1.07    294
ABELL_0478                  6102    1.0    0.4 30.90  0.00  0.00  5.11  4.81  5.41  0.37  0.31  0.43   4.45e-02   4.32e-02   4.58e-02  0.70  0.65  0.75  0.777  0.753  0.802  0.0883  1.805      0   1.28    290
ABELL_0478                  6102    2.0    0.4 30.90  0.00  0.00  4.63  4.42  4.86  0.31  0.26  0.36   5.48e-02   5.34e-02   5.63e-02  0.63  0.60  0.67  0.958  0.930  0.987  0.0883  2.083      0   1.17    292
ABELL_0478                  6102    3.0    0.4 30.90  0.00  0.00  5.27  5.02  5.54  0.28  0.23  0.33   5.72e-02   5.58e-02   5.86e-02  0.72  0.68  0.77  1.000  0.973  1.028  0.0883  2.276      0   0.92    299
ABELL_0478                  6102    0.5    0.3 30.90  0.00  0.00  6.86  6.46  7.28  0.44  0.38  0.51   4.90e-02   4.78e-02   5.02e-02  0.94  0.88  1.01  0.856  0.833  0.879  0.0883  2.221      0   0.99    305
ABELL_0478                  6102   0.75    0.3 30.90  0.00  0.00  6.04  5.72  6.40  0.42  0.36  0.48   4.75e-02   4.63e-02   4.87e-02  0.83  0.78  0.88  0.831  0.808  0.854  0.0883  2.065      0   0.94    301
ABELL_0478                  6102    1.0    0.3 30.90  0.00  0.00  5.47  5.18  5.79  0.37  0.31  0.42   4.83e-02   4.70e-02   4.96e-02  0.75  0.70  0.80  0.844  0.820  0.869  0.0883  2.004      0   1.10    292
ABELL_0478                  6102    2.0    0.3 30.90  0.00  0.00  5.10  4.87  5.35  0.40  0.35  0.45   5.72e-02   5.58e-02   5.86e-02  0.70  0.66  0.74  1.000  0.973  1.028  0.0883  2.316      0   1.08    299
ABELL_0478                  6102    3.0    0.3 30.90  0.00  0.00  5.45  5.19  5.74  0.32  0.27  0.37   5.77e-02   5.64e-02   5.91e-02  0.75  0.70  0.79  1.009  0.982  1.037  0.0883  2.358      0   1.03    305
ABELL_0478                  6102    0.5    0.2 30.90  0.00  0.00  6.93  6.54  7.36  0.44  0.38  0.50   5.06e-02   4.95e-02   5.18e-02  0.95  0.89  1.02  0.885  0.862  0.908  0.0883  2.299      0   0.98    310
ABELL_0478                  6102   0.75    0.2 30.90  0.00  0.00  6.68  6.31  7.10  0.38  0.32  0.44   5.06e-02   4.94e-02   5.18e-02  0.92  0.86  0.98  0.884  0.861  0.908  0.0883  2.245      0   0.96    305
ABELL_0478                  6102    1.0    0.2 30.90  0.00  0.00  6.26  5.92  6.62  0.42  0.36  0.47   5.18e-02   5.06e-02   5.31e-02  0.86  0.80  0.92  0.906  0.881  0.931  0.0883  2.274      0   0.94    306
ABELL_0478                  6102    2.0    0.2 30.90  0.00  0.00  5.54  5.27  5.82  0.34  0.29  0.39   5.86e-02   5.72e-02   6.00e-02  0.76  0.71  0.81  1.024  0.997  1.052  0.0883  2.409      0   0.73    304
ABELL_0478                  6102    3.0    0.2 30.90  0.00  0.00  6.37  6.05  6.72  0.41  0.36  0.47   5.71e-02   5.59e-02   5.84e-02  0.87  0.82  0.93  0.998  0.973  1.024  0.0883  2.513      0   0.93    311
ABELL_0478                  6102    0.5   0.15 30.90  0.00  0.00  7.26  6.84  7.72  0.39  0.33  0.44   5.13e-02   5.02e-02   5.24e-02  0.99  0.93  1.07  0.897  0.874  0.919  0.0883  2.328      0   0.90    311
ABELL_0478                  6102   0.75   0.15 30.90  0.00  0.00  6.71  6.35  7.10  0.46  0.40  0.52   5.17e-02   5.05e-02   5.29e-02  0.92  0.86  0.98  0.903  0.880  0.927  0.0883  2.334      0   0.92    309
ABELL_0478                  6102    1.0   0.15 30.90  0.00  0.00  6.31  5.97  6.68  0.35  0.29  0.40   5.38e-02   5.26e-02   5.51e-02  0.86  0.81  0.92  0.941  0.916  0.966  0.0883  2.332      0   1.14    306
ABELL_0478                  6102    2.0   0.15 30.90  0.00  0.00  5.97  5.67  6.30  0.34  0.29  0.38   5.80e-02   5.67e-02   5.93e-02  0.82  0.77  0.87  1.013  0.987  1.039  0.0883  2.448      0   0.82    307
ABELL_0478                  6102    3.0   0.15 30.90  0.00  0.00  5.96  5.67  6.27  0.45  0.39  0.50   5.64e-02   5.51e-02   5.77e-02  0.82  0.77  0.87  0.986  0.960  1.012  0.0883  2.448      0   0.90    310
ABELL_0478                  6102    0.5    0.1 30.90  0.00  0.00  7.44  7.03  7.90  0.41  0.35  0.47   5.57e-02   5.45e-02   5.69e-02  1.02  0.95  1.09  0.974  0.950  0.998  0.0883  2.553      0   0.93    315
ABELL_0478                  6102   0.75    0.1 30.90  0.00  0.00  6.79  6.42  7.20  0.44  0.38  0.50   5.18e-02   5.06e-02   5.30e-02  0.93  0.87  1.00  0.905  0.882  0.929  0.0883  2.335      0   0.91    308
ABELL_0478                  6102    1.0    0.1 30.90  0.00  0.00  6.87  6.50  7.28  0.41  0.35  0.47   5.14e-02   5.03e-02   5.26e-02  0.94  0.88  1.01  0.899  0.876  0.922  0.0883  2.314      0   1.03    306
ABELL_0478                  6102    2.0    0.1 30.90  0.00  0.00  6.20  5.89  6.54  0.40  0.35  0.45   5.54e-02   5.42e-02   5.67e-02  0.85  0.80  0.90  0.969  0.945  0.995  0.0883  2.414      0   0.95    308
ABELL_0478                  6102    3.0    0.1 30.90  0.00  0.00  6.16  5.85  6.50  0.41  0.36  0.47   5.56e-02   5.44e-02   5.69e-02  0.84  0.79  0.90  0.972  0.947  0.998  0.0883  2.425      0   0.95    307
ABELL_0478                  6102    0.5   0.05 30.90  0.00  0.00  6.68  6.33  7.05  0.44  0.38  0.50   5.68e-02   5.56e-02   5.81e-02  0.91  0.86  0.98  0.993  0.969  1.018  0.0883  2.552      0   0.94    312
ABELL_0478                  6102   0.75   0.05 30.90  0.00  0.00  6.74  6.40  7.12  0.43  0.38  0.49   5.60e-02   5.48e-02   5.72e-02  0.92  0.87  0.98  0.979  0.955  1.004  0.0883  2.523      0   1.09    316
ABELL_0478                  6102    1.0   0.05 30.90  0.00  0.00  6.99  6.61  7.40  0.44  0.38  0.50   5.56e-02   5.44e-02   5.68e-02  0.96  0.90  1.02  0.972  0.948  0.996  0.0883  2.531      0   1.06    317
ABELL_0478                  6102    2.0   0.05 30.90  0.00  0.00  7.06  6.68  7.49  0.32  0.27  0.38   5.79e-02   5.67e-02   5.91e-02  0.97  0.91  1.03  1.011  0.987  1.036  0.0883  2.569      0   0.91    313
ABELL_0478                  6102    3.0   0.05 30.90  0.00  0.00  6.59  6.26  6.94  0.43  0.38  0.49   5.84e-02   5.71e-02   5.96e-02  0.90  0.85  0.96  1.021  0.996  1.046  0.0883  2.612      0   1.12    318
ABELL_0514                  3578    0.5    0.4  3.14  0.00  0.00  2.84  2.56  3.18  0.32  0.09  0.58   3.25e-03   2.88e-03   3.72e-03  0.79  0.70  0.89  0.734  0.646  0.843  0.0720  0.098      0   0.87    258
ABELL_0514                  3578   0.75    0.4  3.14  0.00  0.00  3.14  2.72  3.73  0.09  0.00  0.37   2.76e-03   2.38e-03   3.19e-03  0.87  0.75  1.04  0.623  0.534  0.722  0.0720  0.085      0   0.98    249
ABELL_0514                  3578    1.0    0.4  3.14  0.00  0.00  2.46  2.22  2.74  0.28  0.06  0.54   3.58e-03   3.08e-03   4.19e-03  0.68  0.61  0.77  0.808  0.692  0.950  0.0720  0.093      0   0.89    245
ABELL_0514                  3578    2.0    0.4  3.14  0.00  0.00  3.00  2.75  3.31  0.39  0.19  0.62   3.82e-03   3.45e-03   4.25e-03  0.83  0.75  0.93  0.862  0.774  0.965  0.0720  0.123      0   0.94    264
ABELL_0514                  3578    0.5    0.3  3.14  0.00  0.00  2.93  2.61  3.31  0.06  0.00  0.26   3.71e-03   3.31e-03   4.16e-03  0.81  0.72  0.93  0.837  0.743  0.943  0.0720  0.105      0   1.06    251
ABELL_0514                  3578   0.75    0.3  3.14  0.00  0.00  2.74  2.44  3.08  0.26  0.04  0.54   3.24e-03   2.81e-03   3.78e-03  0.76  0.67  0.86  0.731  0.632  0.856  0.0720  0.095      0   1.18    251
ABELL_0514                  3578    1.0    0.3  3.14  0.00  0.00  2.83  2.53  3.19  0.17  0.00  0.39   3.52e-03   3.14e-03   3.99e-03  0.79  0.69  0.89  0.795  0.705  0.905  0.0720  0.102      0   0.94    254
ABELL_0514                  3578    2.0    0.3  3.14  0.00  0.00  2.70  2.48  2.96  0.20  0.03  0.38   4.63e-03   4.18e-03   5.18e-03  0.75  0.68  0.83  1.045  0.938  1.174  0.0720  0.126      0   0.88    260
ABELL_0514                  3578    0.5    0.2  3.14  0.00  0.00  3.31  2.98  3.70  0.35  0.16  0.56   3.80e-03   3.48e-03   4.17e-03  0.92  0.82  1.04  0.859  0.781  0.946  0.0720  0.130      0   0.98    270
ABELL_0514                  3578   0.75    0.2  3.14  0.00  0.00  3.13  2.81  3.50  0.20  0.03  0.40   3.77e-03   3.41e-03   4.21e-03  0.87  0.77  0.98  0.852  0.765  0.954  0.0720  0.119      0   1.06    257
ABELL_0514                  3578    1.0    0.2  3.14  0.00  0.00  3.01  2.73  3.34  0.36  0.17  0.58   3.84e-03   3.49e-03   4.27e-03  0.84  0.75  0.94  0.867  0.782  0.968  0.0720  0.124      0   0.98    263
ABELL_0514                  3578    2.0    0.2  3.14  0.00  0.00  3.13  2.86  3.44  0.56  0.35  0.80   3.82e-03   3.49e-03   4.18e-03  0.87  0.78  0.97  0.862  0.782  0.949  0.0720  0.136      0   1.09    267
ABELL_0514                  3578    0.5   0.15  3.14  0.00  0.00  3.16  2.88  3.51  0.28  0.11  0.48   4.03e-03   3.68e-03   4.44e-03  0.88  0.79  0.98  0.910  0.826  1.009  0.0720  0.130      0   1.01    262
ABELL_0514                  3578   0.75   0.15  3.14  0.00  0.00  3.14  2.84  3.49  0.15  0.00  0.33   4.26e-03   3.86e-03   4.71e-03  0.87  0.78  0.98  0.961  0.866  1.069  0.0720  0.130      0   0.86    261
ABELL_0514                  3578    1.0   0.15  3.14  0.00  0.00  3.21  2.91  3.58  0.33  0.14  0.55   3.61e-03   3.27e-03   4.03e-03  0.89  0.80  1.00  0.814  0.734  0.914  0.0720  0.121      0   0.93    261
ABELL_0514                  3578    2.0   0.15  3.14  0.00  0.00  2.89  2.65  3.18  0.30  0.14  0.49   4.63e-03   4.23e-03   5.08e-03  0.80  0.72  0.89  1.044  0.949  1.154  0.0720  0.141      0   1.02    264
ABELL_0514                  3578    0.5    0.1  3.14  0.00  0.00  3.16  2.87  3.50  0.21  0.05  0.39   4.15e-03   3.80e-03   4.58e-03  0.88  0.78  0.98  0.937  0.851  1.039  0.0720  0.130      0   1.06    266
ABELL_0514                  3578   0.75    0.1  3.14  0.00  0.00  3.18  2.89  3.52  0.37  0.18  0.58   3.82e-03   3.48e-03   4.20e-03  0.88  0.79  0.99  0.861  0.781  0.953  0.0720  0.128      0   1.03    264
ABELL_0514                  3578    1.0    0.1  3.14  0.00  0.00  3.25  2.98  3.58  0.44  0.25  0.66   3.93e-03   3.60e-03   4.29e-03  0.90  0.81  1.01  0.887  0.808  0.975  0.0720  0.135      0   1.04    267
ABELL_0514                  3578    2.0    0.1  3.14  0.00  0.00  3.10  2.84  3.42  0.32  0.15  0.52   4.24e-03   3.89e-03   4.63e-03  0.86  0.78  0.96  0.956  0.871  1.052  0.0720  0.137      0   0.97    264
ABELL_0514                  3578    0.5   0.05  3.14  0.00  0.00  3.60  3.27  4.01  0.31  0.15  0.49   4.11e-03   3.81e-03   4.44e-03  1.00  0.90  1.13  0.927  0.852  1.009  0.0720  0.145      0   1.08    276
ABELL_0514                  3578   0.75   0.05  3.14  0.00  0.00  3.50  3.14  3.94  0.16  0.00  0.33   3.89e-03   3.57e-03   4.25e-03  0.97  0.86  1.10  0.878  0.801  0.966  0.0720  0.130      0   1.13    267
ABELL_0514                  3578    1.0   0.05  3.14  0.00  0.00  3.47  3.13  3.89  0.27  0.10  0.45   3.93e-03   3.62e-03   4.29e-03  0.97  0.86  1.09  0.888  0.811  0.974  0.0720  0.135      0   0.91    270
ABELL_0514                  3578    2.0   0.05  3.14  0.00  0.00  3.23  2.95  3.57  0.33  0.17  0.52   4.22e-03   3.88e-03   4.59e-03  0.90  0.81  1.00  0.952  0.870  1.044  0.0720  0.140      0   0.88    267
ABELL_0520                  4215    0.5    0.4  7.84  0.00  0.00  8.46  7.82  9.20  0.44  0.36  0.53   4.76e-03   4.64e-03   4.89e-03  0.91  0.82  1.01  0.718  0.694  0.741  0.2020  0.238      0   1.04    294
ABELL_0520                  4215   0.75    0.4  7.84  0.00  0.00  7.05  6.54  7.62  0.25  0.18  0.32   4.79e-03   4.65e-03   4.92e-03  0.76  0.69  0.84  0.721  0.696  0.744  0.2020  0.220      0   1.11    283
ABELL_0520                  4215    1.0    0.4  7.84  0.00  0.00  5.93  5.55  6.36  0.26  0.20  0.32   5.17e-03   5.02e-03   5.32e-03  0.64  0.58  0.70  0.779  0.752  0.806  0.2020  0.226      0   1.00    281
ABELL_0520                  4215    2.0    0.4  7.84  0.00  0.00  4.89  4.63  5.18  0.26  0.21  0.31   6.44e-03   6.25e-03   6.62e-03  0.53  0.48  0.58  0.969  0.936  1.002  0.2020  0.260      0   1.22    287
ABELL_0520                  4215    3.0    0.4  7.84  0.00  0.00  5.32  5.03  5.64  0.23  0.18  0.28   6.35e-03   6.19e-03   6.53e-03  0.57  0.52  0.63  0.957  0.925  0.988  0.2020  0.263      0   1.09    291
ABELL_0520                  4215    0.5    0.3  7.84  0.00  0.00  8.13  7.55  8.79  0.32  0.25  0.39   5.41e-03   5.28e-03   5.54e-03  0.88  0.79  0.97  0.815  0.789  0.840  0.2020  0.262      0   1.11    297
ABELL_0520                  4215   0.75    0.3  7.84  0.00  0.00  7.61  7.06  8.25  0.30  0.23  0.37   5.11e-03   4.97e-03   5.24e-03  0.82  0.74  0.91  0.769  0.744  0.794  0.2020  0.242      0   1.11    292
ABELL_0520                  4215    1.0    0.3  7.84  0.00  0.00  6.78  6.34  7.29  0.30  0.24  0.37   5.39e-03   5.25e-03   5.54e-03  0.73  0.66  0.81  0.812  0.785  0.839  0.2020  0.248      0   1.06    294
ABELL_0520                  4215    2.0    0.3  7.84  0.00  0.00  5.86  5.52  6.23  0.21  0.16  0.26   6.32e-03   6.16e-03   6.49e-03  0.63  0.58  0.69  0.952  0.921  0.983  0.2020  0.271      0   1.15    290
ABELL_0520                  4215    3.0    0.3  7.84  0.00  0.00  6.25  5.90  6.65  0.22  0.17  0.27   6.59e-03   6.43e-03   6.75e-03  0.67  0.61  0.74  0.992  0.962  1.022  0.2020  0.288      0   0.86    297
ABELL_0520                  4215    0.5    0.2  7.84  0.00  0.00  8.04  7.48  8.67  0.41  0.33  0.48   5.58e-03   5.45e-03   5.72e-03  0.87  0.78  0.96  0.841  0.815  0.867  0.2020  0.273      0   0.83    310
ABELL_0520                  4215   0.75    0.2  7.84  0.00  0.00  7.91  7.38  8.50  0.33  0.27  0.40   5.69e-03   5.55e-03   5.82e-03  0.85  0.77  0.94  0.856  0.830  0.882  0.2020  0.273      0   1.07    297
ABELL_0520                  4215    1.0    0.2  7.84  0.00  0.00  7.16  6.69  7.68  0.32  0.25  0.38   5.67e-03   5.53e-03   5.81e-03  0.77  0.70  0.85  0.854  0.827  0.880  0.2020  0.265      0   1.01    292
ABELL_0520                  4215    2.0    0.2  7.84  0.00  0.00  6.29  5.92  6.70  0.23  0.18  0.29   6.34e-03   6.18e-03   6.50e-03  0.68  0.62  0.74  0.954  0.924  0.984  0.2020  0.279      0   0.97    293
ABELL_0520                  4215    3.0    0.2  7.84  0.00  0.00  6.40  6.03  6.81  0.28  0.23  0.33   6.57e-03   6.41e-03   6.73e-03  0.69  0.63  0.76  0.990  0.959  1.020  0.2020  0.295      0   1.04    301
ABELL_0520                  4215    0.5   0.15  7.84  0.00  0.00  8.73  8.10  9.47  0.31  0.24  0.38   6.16e-03   6.02e-03   6.30e-03  0.94  0.85  1.04  0.927  0.900  0.954  0.2020  0.299      0   0.89    310
ABELL_0520                  4215   0.75   0.15  7.84  0.00  0.00  7.57  7.07  8.14  0.37  0.30  0.44   5.62e-03   5.49e-03   5.76e-03  0.81  0.74  0.90  0.847  0.820  0.873  0.2020  0.270      0   0.97    303
ABELL_0520                  4215    1.0   0.15  7.84  0.00  0.00  7.42  6.93  7.96  0.36  0.30  0.43   5.75e-03   5.61e-03   5.90e-03  0.80  0.73  0.88  0.867  0.839  0.893  0.2020  0.275      0   1.09    303
ABELL_0520                  4215    2.0   0.15  7.84  0.00  0.00  7.13  6.68  7.63  0.32  0.26  0.38   6.11e-03   5.97e-03   6.26e-03  0.77  0.70  0.84  0.921  0.892  0.948  0.2020  0.286      0   1.06    303
ABELL_0520                  4215    3.0   0.15  7.84  0.00  0.00  6.99  6.57  7.45  0.34  0.28  0.40   6.36e-03   6.21e-03   6.51e-03  0.75  0.69  0.83  0.957  0.928  0.986  0.2020  0.296      0   0.94    303
ABELL_0520                  4215    0.5    0.1  7.84  0.00  0.00  8.01  7.49  8.60  0.35  0.28  0.41   6.17e-03   6.03e-03   6.31e-03  0.86  0.78  0.95  0.929  0.901  0.956  0.2020  0.297      0   0.95    307
ABELL_0520                  4215   0.75    0.1  7.84  0.00  0.00  8.14  7.59  8.77  0.30  0.24  0.36   6.30e-03   6.16e-03   6.45e-03  0.88  0.79  0.97  0.949  0.921  0.977  0.2020  0.302      0   0.86    308
ABELL_0520                  4215    1.0    0.1  7.84  0.00  0.00  7.97  7.44  8.57  0.28  0.22  0.34   6.32e-03   6.18e-03   6.47e-03  0.86  0.78  0.95  0.952  0.924  0.981  0.2020  0.301      0   1.09    308
ABELL_0520                  4215    2.0    0.1  7.84  0.00  0.00  7.23  6.80  7.71  0.28  0.22  0.33   6.67e-03   6.52e-03   6.83e-03  0.78  0.71  0.85  1.004  0.974  1.035  0.2020  0.309      0   0.91    304
ABELL_0520                  4215    3.0    0.1  7.84  0.00  0.00  7.19  6.75  7.68  0.30  0.24  0.36   6.72e-03   6.56e-03   6.88e-03  0.77  0.71  0.85  1.012  0.981  1.042  0.2020  0.313      0   0.98    309
ABELL_0520                  4215    0.5   0.05  7.84  0.00  0.00  8.26  7.71  8.89  0.39  0.32  0.46   6.05e-03   5.91e-03   6.19e-03  0.89  0.81  0.98  0.911  0.884  0.939  0.2020  0.297      0   0.97    311
ABELL_0520                  4215   0.75   0.05  7.84  0.00  0.00  7.68  7.20  8.22  0.39  0.32  0.46   6.06e-03   5.92e-03   6.21e-03  0.83  0.75  0.91  0.913  0.886  0.940  0.2020  0.293      0   1.02    309
ABELL_0520                  4215    1.0   0.05  7.84  0.00  0.00  8.08  7.54  8.69  0.31  0.24  0.37   6.21e-03   6.07e-03   6.36e-03  0.87  0.79  0.96  0.936  0.908  0.963  0.2020  0.298      0   1.01    306
ABELL_0520                  4215    2.0   0.05  7.84  0.00  0.00  7.54  7.06  8.07  0.29  0.23  0.35   6.34e-03   6.20e-03   6.49e-03  0.81  0.74  0.89  0.955  0.926  0.983  0.2020  0.298      0   1.01    310
ABELL_0520                  4215    3.0   0.05  7.84  0.00  0.00  7.95  7.43  8.54  0.26  0.20  0.32   6.40e-03   6.26e-03   6.55e-03  0.86  0.78  0.94  0.965  0.936  0.993  0.2020  0.303      0   0.96    310
ABELL_0521                   430    0.5    0.4  6.17  0.00  0.00  7.09  5.72  8.86  0.46  0.24  0.71   1.87e-03   1.73e-03   2.04e-03  1.01  0.80  1.27  0.454  0.416  0.496  0.2533  0.105      0   0.79    110
ABELL_0521                   430   0.75    0.4  6.17  0.00  0.00  4.69  3.98  5.64  0.30  0.13  0.49   2.08e-03   1.90e-03   2.27e-03  0.67  0.55  0.81  0.502  0.458  0.551  0.2533  0.099      0   1.11    105
ABELL_0521                   430    1.0    0.4  6.17  0.00  0.00  4.12  3.49  4.94  0.31  0.13  0.51   2.22e-03   2.02e-03   2.43e-03  0.59  0.49  0.71  0.537  0.487  0.591  0.2533  0.099      0   0.92    105
ABELL_0521                   430    2.0    0.4  6.17  0.00  0.00  3.32  2.97  3.76  0.22  0.09  0.36   3.69e-03   3.42e-03   4.02e-03  0.47  0.41  0.55  0.894  0.823  0.977  0.2533  0.140      0   0.96    119
ABELL_0521                   430    3.0    0.4  6.17  0.00  0.00  3.86  3.44  4.34  0.29  0.17  0.43   3.68e-03   3.44e-03   3.95e-03  0.55  0.48  0.63  0.891  0.827  0.961  0.2533  0.157      0   0.93    126
ABELL_0521                   430    0.5    0.3  6.17  0.00  0.00  7.39  6.08  9.28  0.27  0.10  0.47   2.22e-03   2.08e-03   2.39e-03  1.05  0.85  1.33  0.539  0.500  0.581  0.2533  0.123      0   0.97    121
ABELL_0521                   430   0.75    0.3  6.17  0.00  0.00  6.99  5.73  8.75  0.46  0.25  0.69   1.93e-03   1.79e-03   2.07e-03  0.99  0.80  1.26  0.466  0.430  0.504  0.2533  0.108      0   0.92    114
ABELL_0521                   430    1.0    0.3  6.17  0.00  0.00  6.39  5.30  7.83  0.51  0.31  0.75   2.07e-03   1.91e-03   2.25e-03  0.91  0.74  1.13  0.502  0.461  0.547  0.2533  0.116      0   0.94    113
ABELL_0521                   430    2.0    0.3  6.17  0.00  0.00  5.22  4.52  6.10  0.29  0.16  0.43   3.10e-03   2.91e-03   3.31e-03  0.74  0.63  0.88  0.751  0.699  0.806  0.2533  0.153      0   1.10    128
ABELL_0521                   430    3.0    0.3  6.17  0.00  0.00  4.73  4.16  5.45  0.30  0.17  0.43   3.37e-03   3.16e-03   3.60e-03  0.67  0.58  0.79  0.815  0.760  0.877  0.2533  0.159      0   1.03    130
ABELL_0521                   430    0.5    0.2  6.17  0.00  0.00  6.38  5.44  7.64  0.34  0.19  0.50   2.79e-03   2.62e-03   2.97e-03  0.91  0.76  1.10  0.676  0.631  0.724  0.2533  0.148      0   0.76    128
ABELL_0521                   430   0.75    0.2  6.17  0.00  0.00  6.19  5.29  7.35  0.55  0.36  0.75   2.45e-03   2.29e-03   2.63e-03  0.88  0.74  1.06  0.592  0.552  0.641  0.2533  0.136      0   0.83    125
ABELL_0521                   430    1.0    0.2  6.17  0.00  0.00  5.97  5.04  7.15  0.29  0.14  0.44   2.69e-03   2.51e-03   2.89e-03  0.85  0.70  1.03  0.651  0.605  0.703  0.2533  0.139      0   0.89    126
ABELL_0521                   430    2.0    0.2  6.17  0.00  0.00  4.94  4.34  5.73  0.29  0.17  0.41   3.44e-03   3.23e-03   3.67e-03  0.70  0.60  0.83  0.833  0.776  0.894  0.2533  0.165      0   0.97    136
ABELL_0521                   430    3.0    0.2  6.17  0.00  0.00  5.94  5.21  6.84  0.36  0.23  0.51   3.23e-03   3.05e-03   3.42e-03  0.85  0.72  0.99  0.781  0.733  0.833  0.2533  0.171      0   1.14    135
ABELL_0521                   430    0.5   0.15  6.17  0.00  0.00  6.76  5.71  8.14  0.25  0.11  0.40   2.80e-03   2.63e-03   2.99e-03  0.96  0.80  1.17  0.678  0.632  0.729  0.2533  0.150      0   1.15    129
ABELL_0521                   430   0.75   0.15  6.17  0.00  0.00  6.85  5.83  8.27  0.41  0.25  0.57   2.70e-03   2.55e-03   2.87e-03  0.97  0.81  1.19  0.654  0.612  0.700  0.2533  0.150      0   1.13    130
ABELL_0521                   430    1.0   0.15  6.17  0.00  0.00  6.69  5.67  8.10  0.31  0.16  0.47   2.76e-03   2.59e-03   2.95e-03  0.95  0.79  1.17  0.669  0.623  0.719  0.2533  0.149      0   0.97    133
ABELL_0521                   430    2.0   0.15  6.17  0.00  0.00  7.24  6.13  8.67  0.18  0.04  0.32   3.07e-03   2.91e-03   3.24e-03  1.03  0.85  1.25  0.742  0.698  0.789  0.2533  0.163      0   0.91    136
ABELL_0521                   430    3.0   0.15  6.17  0.00  0.00  5.80  5.05  6.73  0.22  0.10  0.34   3.49e-03   3.32e-03   3.73e-03  0.82  0.70  0.97  0.846  0.796  0.909  0.2533  0.178      0   1.24    139
ABELL_0521                   430    0.5    0.1  6.17  0.00  0.00  6.99  5.96  8.29  0.29  0.16  0.44   3.07e-03   2.90e-03   3.27e-03  0.99  0.83  1.20  0.744  0.698  0.796  0.2533  0.167      0   1.06    133
ABELL_0521                   430   0.75    0.1  6.17  0.00  0.00  6.16  5.32  7.27  0.40  0.26  0.56   3.00e-03   2.81e-03   3.18e-03  0.88  0.74  1.05  0.725  0.675  0.775  0.2533  0.162      0   1.18    134
ABELL_0521                   430    1.0    0.1  6.17  0.00  0.00  5.99  5.16  7.01  0.41  0.26  0.56   2.95e-03   2.78e-03   3.15e-03  0.85  0.72  1.01  0.715  0.668  0.766  0.2533  0.156      0   0.93    133
ABELL_0521                   430    2.0    0.1  6.17  0.00  0.00  5.11  4.51  5.87  0.22  0.11  0.34   3.59e-03   3.38e-03   3.81e-03  0.73  0.63  0.85  0.868  0.812  0.929  0.2533  0.172      0   1.00    132
ABELL_0521                   430    3.0    0.1  6.17  0.00  0.00  6.06  5.32  6.97  0.42  0.29  0.56   3.54e-03   3.35e-03   3.74e-03  0.86  0.74  1.01  0.858  0.805  0.911  0.2533  0.189      0   0.94    144
ABELL_0521                   430    0.5   0.05  6.17  0.00  0.00  6.96  6.10  8.01  0.59  0.44  0.77   3.23e-03   3.06e-03   3.42e-03  0.99  0.85  1.16  0.783  0.734  0.833  0.2533  0.186      0   0.87    146
ABELL_0521                   430   0.75   0.05  6.17  0.00  0.00  6.23  5.45  7.23  0.40  0.27  0.54   3.39e-03   3.20e-03   3.59e-03  0.89  0.76  1.05  0.821  0.768  0.874  0.2533  0.182      0   1.09    138
ABELL_0521                   430    1.0   0.05  6.17  0.00  0.00  7.52  6.45  8.80  0.61  0.43  0.81   2.97e-03   2.82e-03   3.17e-03  1.07  0.90  1.27  0.720  0.676  0.772  0.2533  0.176      0   1.09    139
ABELL_0521                   430    2.0   0.05  6.17  0.00  0.00  6.67  5.76  7.81  0.38  0.24  0.53   3.15e-03   2.98e-03   3.34e-03  0.95  0.80  1.13  0.762  0.715  0.814  0.2533  0.174      0   1.20    138
ABELL_0521                   430    3.0   0.05  6.17  0.00  0.00  5.84  5.09  6.75  0.47  0.33  0.62   3.34e-03   3.14e-03   3.55e-03  0.83  0.71  0.98  0.808  0.755  0.865  0.2533  0.180      0   1.09    144
ABELL_0586                   530    0.5    0.4  4.71  0.00  0.00  5.56  4.72  6.69  0.75  0.52  1.01   4.69e-03   4.30e-03   5.10e-03  0.86  0.72  1.05  0.633  0.576  0.695  0.1710  0.231      0   0.92     94
ABELL_0586                   530   0.75    0.4  4.71  0.00  0.00  4.59  3.87  5.62  0.57  0.33  0.86   3.92e-03   3.55e-03   4.35e-03  0.71  0.59  0.88  0.530  0.476  0.591  0.1710  0.177      0   1.34     77
