           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.69000E-03    9.92939E-03    1.07254E-04    6.96741E+00    6.47901E-01    2.28579E-23    8.96181E+00    8.38964E-01    5.37709E+00    5.03379E-01
    6.69000E-03    1.33700E-02    8.32880E-03    1.46697E-04    6.98524E+00    6.50872E-01    2.29572E-23    1.06651E+01    1.01135E+00    6.39905E+00    6.06811E-01
    1.33700E-02    2.00600E-02    7.41986E-03    1.86510E-04    7.00306E+00    6.53844E-01    2.30564E-23    1.19505E+01    1.15549E+00    7.17028E+00    6.93293E-01
    2.00600E-02    2.67500E-02    7.63999E-03    2.05935E-04    7.02090E+00    6.56817E-01    2.31557E-23    1.15858E+01    1.12796E+00    6.95148E+00    6.76778E-01
    2.67500E-02    3.34400E-02    7.63162E-03    2.19897E-04    7.03874E+00    6.59790E-01    2.32550E-23    1.15783E+01    1.13543E+00    6.94699E+00    6.81261E-01
    3.34400E-02    4.01200E-02    7.56671E-03    2.20712E-04    7.05657E+00    6.62761E-01    2.33542E-23    1.16575E+01    1.14647E+00    6.99448E+00    6.87882E-01
    4.01200E-02    4.68100E-02    6.95356E-03    2.29174E-04    7.07440E+00    6.65733E-01    2.34535E-23    1.26636E+01    1.26268E+00    7.59818E+00    7.57607E-01
    4.68100E-02    5.35000E-02    6.50786E-03    2.29842E-04    7.09223E+00    6.68706E-01    2.35528E-23    1.35079E+01    1.36003E+00    8.10471E+00    8.16019E-01
    5.35000E-02    6.01900E-02    6.17939E-03    2.48618E-04    7.11007E+00    6.71679E-01    2.36521E-23    1.42018E+01    1.45823E+00    8.52107E+00    8.74938E-01
    6.01900E-02    6.68700E-02    6.04545E-03    2.66618E-04    7.12790E+00    6.74650E-01    2.37513E-23    1.44920E+01    1.51325E+00    8.69521E+00    9.07952E-01
    6.68700E-02    7.35600E-02    5.81989E-03    2.84090E-04    7.14573E+00    6.77621E-01    2.38505E-23    1.50285E+01    1.60287E+00    9.01712E+00    9.61721E-01
    7.35600E-02    8.02500E-02    5.74581E-03    2.91735E-04    7.21451E+00    6.95004E-01    2.39603E-23    1.52985E+01    1.66593E+00    9.17908E+00    9.99560E-01
    8.02500E-02    8.69400E-02    5.54207E-03    2.84847E-04    7.48716E+00    7.70043E-01    2.41116E-23    1.63570E+01    1.88066E+00    9.81418E+00    1.12840E+00
    8.69400E-02    9.36200E-02    5.49268E-03    3.03010E-04    7.75960E+00    8.45027E-01    2.42628E-23    1.69980E+01    2.07506E+00    1.01988E+01    1.24503E+00
    9.36200E-02    1.00310E-01    5.12304E-03    2.95459E-04    8.03204E+00    9.20011E-01    2.44140E-23    1.87475E+01    2.40422E+00    1.12485E+01    1.44253E+00
    1.00310E-01    1.07000E-01    4.86502E-03    3.14106E-04    8.20936E+00    9.73791E-01    2.44471E-23    2.01503E+01    2.72135E+00    1.20902E+01    1.63281E+00
    1.07000E-01    1.13690E-01    4.63464E-03    2.95006E-04    8.00675E+00    9.42837E-01    2.40086E-23    2.10066E+01    2.81190E+00    1.26040E+01    1.68714E+00
    1.13690E-01    1.20370E-01    4.60801E-03    3.22946E-04    7.80430E+00    9.11906E-01    2.35706E-23    2.09766E+01    2.85812E+00    1.25859E+01    1.71487E+00
    1.20370E-01    1.27060E-01    4.57465E-03    2.99620E-04    7.60184E+00    8.80975E-01    2.31325E-23    2.09712E+01    2.79162E+00    1.25827E+01    1.67497E+00
    1.27060E-01    1.33750E-01    4.40509E-03    3.04405E-04    7.45843E+00    8.45514E-01    2.30077E-23    2.14834E+01    2.85224E+00    1.28900E+01    1.71134E+00
    1.33750E-01    1.40440E-01    4.20995E-03    3.00413E-04    7.34754E+00    8.07578E-01    2.30553E-23    2.20993E+01    2.89597E+00    1.32596E+01    1.73758E+00
    1.40440E-01    1.47120E-01    4.04214E-03    2.78594E-04    7.23673E+00    7.69670E-01    2.31028E-23    2.26230E+01    2.86714E+00    1.35738E+01    1.72028E+00
    1.47120E-01    1.53810E-01    3.90628E-03    2.96398E-04    7.19563E+00    7.50773E-01    2.32312E-23    2.31482E+01    2.98636E+00    1.38889E+01    1.79181E+00
    1.53810E-01    1.60500E-01    3.80491E-03    2.83380E-04    7.40574E+00    8.00383E-01    2.36511E-23    2.40246E+01    3.15330E+00    1.44147E+01    1.89198E+00
    1.60500E-01    1.67190E-01    3.71090E-03    3.00915E-04    7.61585E+00    8.49993E-01    2.40711E-23    2.48902E+01    3.43375E+00    1.49341E+01    2.06025E+00
    1.67190E-01    1.73870E-01    3.57447E-03    3.03729E-04    7.82581E+00    8.99566E-01    2.44907E-23    2.60976E+01    3.73053E+00    1.56585E+01    2.23832E+00
    1.73870E-01    1.80560E-01    3.42775E-03    2.66101E-04    7.77958E+00    8.85136E-01    2.46052E-23    2.69280E+01    3.70901E+00    1.61568E+01    2.22540E+00
    1.80560E-01    1.87250E-01    3.25373E-03    2.67781E-04    7.66498E+00    8.53619E-01    2.46385E-23    2.79125E+01    3.86522E+00    1.67475E+01    2.31913E+00
    1.87250E-01    1.93940E-01    3.13843E-03    2.62416E-04    7.55037E+00    8.22103E-01    2.46717E-23    2.84669E+01    3.90803E+00    1.70801E+01    2.34482E+00
    1.93940E-01    2.00620E-01    2.97515E-03    3.10831E-04    7.48252E+00    8.06261E-01    2.46295E-23    2.98103E+01    4.47412E+00    1.78862E+01    2.68447E+00
    2.00620E-01    2.07310E-01    2.83840E-03    2.71717E-04    7.52451E+00    8.27257E-01    2.44098E-23    3.17047E+01    4.62184E+00    1.90228E+01    2.77310E+00
