MACS_J1206.2-0847
Cosmology      70.0000     0.300000     0.700000
Number of MC iterations:    5000
Source FITS files: /Volumes/GALACTUS//3277/reprocessed/3277_sbprof_10pix.fits
        RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
        0.97479        1.00187    5.97036E-04    1.35764E-04     1594.82726     1594.82726      656.20589    6.75121E-03    6.75121E-03    3.00430E-03   -3.14205E+15   -8.81376E+14
        0.94771        0.97479    4.86190E-04    5.99098E-05     1822.54757     1822.54757      696.00621    5.47884E-03    5.47884E-03    2.15196E-03   -1.35767E+15   -3.71313E+14
        0.92063        0.94771    4.42525E-04    4.97212E-04     1933.84199     1933.84199     1609.94490    4.96956E-03    4.96956E-03    5.86834E-03   -1.75420E+15   -4.67371E+14
        0.89356        0.92063    3.88917E-04    2.54432E-04     2100.39073     2100.39073     1179.32317    4.35240E-03    4.35240E-03    3.23670E-03    1.52060E+14    3.94316E+13
        0.86648        0.89356    4.33011E-04    3.33332E-04     1948.46073     1948.46073     1203.64075    4.82900E-03    4.82900E-03    4.07133E-03    6.85419E+14    1.72830E+14
        0.83940        0.86648    4.83835E-04    1.52150E-04     1803.18671     1803.18671      711.08635    5.37695E-03    5.37695E-03    2.46667E-03    6.77825E+14    1.66026E+14
        0.81232        0.83940    6.60483E-04    5.45211E-04     1460.18131     1460.18131      932.56100    7.31436E-03    7.31436E-03    6.48651E-03    1.01801E+15    2.41955E+14
        0.78525        0.81232    6.84208E-04    1.33162E-04     1421.21532     1421.21532      483.02395    7.55045E-03    7.55045E-03    2.79012E-03    7.68257E+14    1.76975E+14
        0.75817        0.78525    7.50421E-04    3.95858E-04     1331.61908     1331.61908      619.08159    8.25192E-03    8.25192E-03    5.02444E-03    7.93707E+14    1.76990E+14
        0.73109        0.75817    6.74587E-04    3.21837E-04     1424.57222     1424.57222      616.98057    7.39175E-03    7.39175E-03    4.14219E-03    4.73704E+14    1.02117E+14
        0.70401        0.73109    7.50896E-04    2.64011E-04     1321.63244     1321.63244      486.43953    8.19867E-03    8.19867E-03    3.70436E-03    4.70793E+14    9.79716E+13
        0.67694        0.70401    7.25618E-04    1.53126E-04     1347.32834     1347.32834      414.39775    7.89442E-03    7.89442E-03    2.72718E-03    2.48814E+14    4.99054E+13
        0.64986        0.67694    8.75333E-04    4.55095E-04     1184.69471     1184.69471      515.57483    9.48917E-03    9.48917E-03    5.52956E-03    4.39899E+14    8.48971E+13
        0.62278        0.64986    9.97502E-04    2.92274E-04     1081.97397     1081.97397      345.63007    1.07747E-02    1.07747E-02    4.16942E-03    4.64114E+14    8.60270E+13
        0.59570        0.62278    1.06085E-03    3.15923E-04     1034.71811     1034.71811      324.10405    1.14177E-02    1.14177E-02    4.38330E-03    5.85791E+14    1.04076E+14
        0.56863        0.59570    9.58279E-04    3.26974E-04     1103.28896     1103.28896      358.24474    1.02764E-02    1.02764E-02    4.23850E-03    4.69400E+14    7.97612E+13
        0.54155        0.56863    1.05953E-03    5.26217E-04     1028.08388     1028.08388      409.30196    1.13210E-02    1.13210E-02    6.15444E-03    3.76160E+14    6.09827E+13
        0.51447        0.54155    1.29508E-03    2.54483E-04      896.02650      896.02650      222.04445    1.37874E-02    1.37874E-02    3.96878E-03    3.93296E+14    6.06697E+13
        0.48739        0.51447    1.51970E-03    2.18996E-04      802.45896      802.45896      177.72773    1.61195E-02    1.61195E-02    3.96781E-03    4.67233E+14    6.83761E+13
        0.46032        0.48739    1.70704E-03    5.44245E-04      739.53934      739.53934      210.34363    1.80315E-02    1.80315E-02    6.68309E-03    3.98266E+14    5.51991E+13
        0.43324        0.46032    1.80870E-03    3.17084E-04      701.96876      701.96876      153.30541    1.88479E-02    1.88479E-02    4.79679E-03    3.05218E+14    4.12937E+13
        0.40616        0.43324    2.12259E-03    6.58701E-04      622.31564      622.31564      170.59839    2.18166E-02    2.18166E-02    7.82522E-03    2.39039E+14    3.15279E+13
        0.37908        0.40616    2.26481E-03    3.67718E-04      587.72711      587.72711      120.98255    2.29560E-02    2.29560E-02    5.48156E-03    2.06447E+14    2.65081E+13
        0.35201        0.37908    2.35986E-03    3.44489E-04      563.80532      563.80532      110.53557    2.35834E-02    2.35834E-02    5.28792E-03    2.00983E+14    2.50843E+13
        0.32493        0.35201    2.64070E-03    4.70788E-04      515.63517      515.63517      104.91825    2.60140E-02    2.60140E-02    6.32197E-03    1.67723E+14    2.03133E+13
        0.29785        0.32493    2.91531E-03    6.03665E-04      475.74787      475.74787      100.52222    2.83042E-02    2.83042E-02    7.40603E-03    1.66269E+14    1.95044E+13
        0.27077        0.29785    3.31641E-03    5.50405E-04      430.16818      430.16818       81.78766    3.17262E-02    3.17262E-02    7.19643E-03    1.62577E+14    1.84343E+13
        0.24370        0.27077    3.84868E-03    8.41594E-04      383.73412      383.73412       80.02250    3.62702E-02    3.62702E-02    9.59978E-03    1.38902E+14    1.51892E+13
        0.21662        0.24370    4.62958E-03    5.82419E-04      334.14317      334.14317       55.52175    4.29704E-02    4.29704E-02    8.19847E-03    1.19456E+14    1.25657E+13
        0.18954        0.21662    5.74016E-03    5.52401E-04      285.07854      285.07854       43.27894    5.24611E-02    5.24611E-02    8.80856E-03    1.02390E+14    1.03312E+13
        0.16246        0.18954    6.93780E-03    4.58356E-04      247.33206      247.33206       34.31322    6.24190E-02    6.24190E-02    9.18893E-03    8.16747E+13    7.87953E+12
        0.13539        0.16246    8.12021E-03    7.17492E-04      219.17423      222.52644       31.93432    7.19010E-02    7.30007E-02    1.14967E-02    6.50276E+13    6.35497E+12
        0.10831        0.13539    9.61932E-03    5.79705E-04      192.61864      198.76059       27.21230    8.38054E-02    8.64776E-02    1.24237E-02    4.62004E+13    4.58882E+12
        0.08123        0.10831    1.27841E-02    8.25707E-04      156.74440      164.42953       22.61323    1.09557E-01    1.14929E-01    1.66624E-02    3.27490E+13    3.30681E+12
        0.05415        0.08123    1.62707E-02    6.70766E-04      131.24771      140.00876       18.72780    1.37121E-01    1.46274E-01    2.00143E-02    3.15159E+13    3.23606E+12
        0.02708        0.05415    2.69467E-02    7.48963E-04       92.17782      100.02062       13.23905    2.23255E-01    2.42251E-01    3.23969E-02    1.13530E+13    1.18577E+12
        0.00000        0.02708    4.32884E-02    4.65474E-04       66.04717       72.91977        9.58293    3.52485E-01    3.89163E-01    5.12208E-02    5.57898E+12    5.92884E+11
