           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.44000E-03    1.41671E-02    1.15143E-03    3.53616E+00    1.79226E-01    2.04792E-23    3.55812E+00    3.40809E-01    2.13487E+00    2.04485E-01
    3.44000E-03    6.88000E-03    1.31503E-02    6.51846E-04    3.53114E+00    1.82577E-01    2.03050E-23    3.86063E+00    2.76527E-01    2.31638E+00    1.65916E-01
    6.88000E-03    1.03200E-02    1.34709E-02    4.79368E-04    3.52611E+00    1.85927E-01    2.01308E-23    3.79596E+00    2.41473E-01    2.27758E+00    1.44884E-01
    1.03200E-02    1.37600E-02    1.20284E-02    4.30694E-04    3.52108E+00    1.89277E-01    1.99566E-23    4.28219E+00    2.76582E-01    2.56931E+00    1.65949E-01
    1.37600E-02    1.72000E-02    1.15141E-02    3.53498E-04    3.51606E+00    1.92628E-01    1.97824E-23    4.50642E+00    2.83008E-01    2.70385E+00    1.69805E-01
    1.72000E-02    2.06400E-02    1.01873E-02    3.23861E-04    3.51103E+00    1.95978E-01    1.96081E-23    5.13125E+00    3.29611E-01    3.07875E+00    1.97767E-01
    2.06400E-02    2.40700E-02    1.02317E-02    2.63558E-04    3.50601E+00    1.99324E-01    1.94342E-23    5.14734E+00    3.21273E-01    3.08841E+00    1.92764E-01
    2.40700E-02    2.75100E-02    9.45326E-03    2.41444E-04    3.50100E+00    2.02669E-01    1.92602E-23    5.61348E+00    3.55182E-01    3.36809E+00    2.13109E-01
    2.75100E-02    3.09500E-02    9.18435E-03    2.11429E-04    3.49597E+00    2.06019E-01    1.90860E-23    5.82221E+00    3.68356E-01    3.49333E+00    2.21013E-01
    3.09500E-02    3.43900E-02    8.06617E-03    2.08222E-04    3.49095E+00    2.09370E-01    1.89118E-23    6.68077E+00    4.36218E-01    4.00846E+00    2.61731E-01
    3.43900E-02    3.78300E-02    7.66175E-03    1.86638E-04    3.57758E+00    2.19520E-01    1.90671E-23    7.14925E+00    4.71982E-01    4.28955E+00    2.83189E-01
    3.78300E-02    4.12700E-02    7.15299E-03    1.78308E-04    3.68547E+00    2.31246E-01    1.92988E-23    7.79395E+00    5.26215E-01    4.67637E+00    3.15729E-01
    4.12700E-02    4.47100E-02    6.56934E-03    1.69479E-04    3.79335E+00    2.42973E-01    1.95305E-23    8.63118E+00    5.96005E-01    5.17871E+00    3.57603E-01
    4.47100E-02    4.81500E-02    6.18350E-03    1.56072E-04    3.90123E+00    2.54699E-01    1.97622E-23    9.31996E+00    6.52359E-01    5.59198E+00    3.91416E-01
    4.81500E-02    5.15900E-02    5.58043E-03    1.56267E-04    3.94871E+00    2.58715E-01    1.99302E-23    1.03648E+01    7.38511E-01    6.21886E+00    4.43107E-01
    5.15900E-02    5.50300E-02    5.02014E-03    1.53107E-04    3.94637E+00    2.56370E-01    2.00456E-23    1.14484E+01    8.21613E-01    6.86906E+00    4.92968E-01
    5.50300E-02    5.84700E-02    4.81330E-03    1.48277E-04    3.94402E+00    2.54025E-01    2.01610E-23    1.18650E+01    8.47108E-01    7.11901E+00    5.08265E-01
    5.84700E-02    6.19100E-02    4.43314E-03    1.47133E-04    3.94168E+00    2.51679E-01    2.02764E-23    1.28016E+01    9.21219E-01    7.68094E+00    5.52731E-01
    6.19100E-02    6.53400E-02    4.62156E-03    1.25813E-04    3.93470E+00    2.53313E-01    2.01675E-23    1.23241E+01    8.61432E-01    7.39444E+00    5.16859E-01
    6.53400E-02    6.87800E-02    4.00443E-03    1.34299E-04    3.91596E+00    2.65022E-01    1.94907E-23    1.46472E+01    1.10632E+00    8.78830E+00    6.63793E-01
    6.87800E-02    7.22200E-02    3.98357E-03    1.27005E-04    3.89720E+00    2.76748E-01    1.88129E-23    1.51812E+01    1.18172E+00    9.10875E+00    7.09032E-01
    7.22200E-02    7.56600E-02    3.67045E-03    1.34698E-04    3.87844E+00    2.88475E-01    1.81352E-23    1.70098E+01    1.41079E+00    1.02059E+01    8.46473E-01
    7.56600E-02    7.91000E-02    3.92527E-03    1.20801E-04    3.85923E+00    2.99957E-01    1.74668E-23    1.64325E+01    1.37368E+00    9.85948E+00    8.24209E-01
    7.91000E-02    8.25400E-02    3.59593E-03    1.25667E-04    3.81446E+00    2.97470E-01    1.73357E-23    1.78634E+01    1.52656E+00    1.07181E+01    9.15934E-01
    8.25400E-02    8.59800E-02    3.55635E-03    1.20245E-04    3.76969E+00    2.94983E-01    1.72046E-23    1.79862E+01    1.53321E+00    1.07917E+01    9.19926E-01
    8.59800E-02    8.94200E-02    3.25818E-03    1.25703E-04    3.72491E+00    2.92495E-01    1.70735E-23    1.95480E+01    1.71025E+00    1.17288E+01    1.02615E+00
    8.94200E-02    9.28600E-02    3.17682E-03    1.21609E-04    3.68014E+00    2.90008E-01    1.69424E-23    1.99609E+01    1.74876E+00    1.19765E+01    1.04925E+00
    9.28600E-02    9.63000E-02    3.04170E-03    1.21340E-04    3.72463E+00    2.94959E-01    1.72177E-23    2.07623E+01    1.84103E+00    1.24574E+01    1.10462E+00
    9.63000E-02    9.97400E-02    2.90600E-03    1.22357E-04    3.76940E+00    2.99934E-01    1.74943E-23    2.16453E+01    1.94860E+00    1.29872E+01    1.16916E+00
    9.97400E-02    1.03180E-01    2.98918E-03    1.11705E-04    3.81418E+00    3.04909E-01    1.77709E-23    2.09615E+01    1.84973E+00    1.25769E+01    1.10984E+00
    1.03180E-01    1.06620E-01    2.86679E-03    1.09046E-04    3.85895E+00    3.09884E-01    1.80475E-23    2.17741E+01    1.93475E+00    1.30644E+01    1.16085E+00
    1.06620E-01    1.10050E-01    2.78728E-03    1.06984E-04    3.97284E+00    3.28370E-01    1.82374E-23    2.28161E+01    2.07925E+00    1.36896E+01    1.24755E+00
    1.10050E-01    1.13490E-01    2.68300E-03    1.05797E-04    4.08840E+00    3.47182E-01    1.84253E-23    2.41436E+01    2.26050E+00    1.44862E+01    1.35630E+00
    1.13490E-01    1.16930E-01    2.85149E-03    9.51976E-05    4.20412E+00    3.66020E-01    1.86134E-23    2.31239E+01    2.15616E+00    1.38744E+01    1.29370E+00
    1.16930E-01    1.20370E-01    2.67186E-03    9.64658E-05    4.25599E+00    3.75835E-01    1.87207E-23    2.48398E+01    2.36979E+00    1.49039E+01    1.42187E+00
    1.20370E-01    1.23810E-01    2.66038E-03    9.19217E-05    4.12411E+00    3.59687E-01    1.85956E-23    2.43366E+01    2.28303E+00    1.46020E+01    1.36982E+00
    1.23810E-01    1.27250E-01    2.50286E-03    9.37269E-05    3.99224E+00    3.43540E-01    1.84704E-23    2.52108E+01    2.36596E+00    1.51265E+01    1.41957E+00
    1.27250E-01    1.30690E-01    2.49164E-03    8.88414E-05    3.86037E+00    3.27392E-01    1.83453E-23    2.46549E+01    2.26822E+00    1.47929E+01    1.36093E+00
    1.30690E-01    1.34130E-01    2.38799E-03    8.66026E-05    3.82798E+00    3.23815E-01    1.82791E-23    2.56015E+01    2.35631E+00    1.53609E+01    1.41378E+00
    1.34130E-01    1.37570E-01    2.35092E-03    8.36693E-05    3.87957E+00    3.30851E-01    1.82627E-23    2.63794E+01    2.43768E+00    1.58276E+01    1.46261E+00
    1.37570E-01    1.41010E-01    2.08245E-03    9.07813E-05    3.93117E+00    3.37886E-01    1.82463E-23    3.02034E+01    2.91082E+00    1.81221E+01    1.74649E+00
    1.41010E-01    1.44450E-01    2.24176E-03    8.18077E-05    3.98276E+00    3.44922E-01    1.82298E-23    2.84509E+01    2.67376E+00    1.70705E+01    1.60426E+00
    1.44450E-01    1.47890E-01    1.93917E-03    9.28557E-05    4.04610E+00    3.50653E-01    1.81982E-23    3.34715E+01    3.31412E+00    2.00829E+01    1.98847E+00
    1.47890E-01    1.51330E-01    2.26367E-03    7.69378E-05    4.13991E+00    3.52998E-01    1.81272E-23    2.94532E+01    2.70354E+00    1.76719E+01    1.62213E+00
    1.51330E-01    1.54760E-01    1.92730E-03    8.79914E-05    4.23359E+00    3.55340E-01    1.80562E-23    3.55154E+01    3.39339E+00    2.13092E+01    2.03603E+00
    1.54760E-01    1.58200E-01    2.18685E-03    7.58843E-05    4.32726E+00    3.57682E-01    1.79852E-23    3.21189E+01    2.87934E+00    1.92714E+01    1.72760E+00
    1.58200E-01    1.61640E-01    2.05640E-03    7.91047E-05    4.41869E+00    3.60000E-01    1.79171E-23    3.50108E+01    3.15437E+00    2.10065E+01    1.89262E+00
