           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.91000E-03    5.68128E-03    8.49419E-05    2.98765E+00    3.05957E-01    1.96627E-23    7.80774E+00    8.08044E-01    4.68464E+00    4.84826E-01
    6.91000E-03    1.38100E-02    2.71217E-03    9.47428E-05    2.96764E+00    3.03455E-01    1.94282E-23    1.64417E+01    1.77664E+00    9.86499E+00    1.06598E+00
    1.38100E-02    2.07200E-02    2.07537E-03    1.49985E-04    2.94763E+00    3.00954E-01    1.91937E-23    2.16024E+01    2.70222E+00    1.29614E+01    1.62133E+00
    2.07200E-02    2.76200E-02    2.62191E-03    3.58457E-04    2.92762E+00    2.98452E-01    1.89593E-23    1.71933E+01    2.93214E+00    1.03160E+01    1.75928E+00
    2.76200E-02    3.45300E-02    2.89087E-03    8.68676E-05    2.90761E+00    2.95951E-01    1.87248E-23    1.56810E+01    1.66419E+00    9.40860E+00    9.98515E-01
    3.45300E-02    4.14300E-02    1.64064E-03    5.47999E-04    2.88759E+00    2.93450E-01    1.84903E-23    2.77883E+01    9.70181E+00    1.66730E+01    5.82109E+00
    4.14300E-02    4.83400E-02    2.05221E-03    1.08561E-04    2.86758E+00    2.90948E-01    1.82559E-23    2.23448E+01    2.55676E+00    1.34069E+01    1.53406E+00
    4.83400E-02    5.52400E-02    1.98129E-03    3.06088E-04    2.84757E+00    2.88447E-01    1.80214E-23    2.32821E+01    4.30106E+00    1.39693E+01    2.58064E+00
    5.52400E-02    6.21500E-02    1.55085E-03    2.72201E-04    2.82756E+00    2.85945E-01    1.77869E-23    2.99244E+01    6.06167E+00    1.79546E+01    3.63700E+00
    6.21500E-02    6.90500E-02    1.52844E-03    1.28126E-04    2.80755E+00    2.83444E-01    1.75525E-23    3.05509E+01    4.00900E+00    1.83306E+01    2.40540E+00
    6.90500E-02    7.59600E-02    1.43802E-03    4.64982E-04    2.78754E+00    2.80942E-01    1.73180E-23    3.26770E+01    1.10674E+01    1.96062E+01    6.64045E+00
    7.59600E-02    8.28700E-02    1.34573E-03    1.50244E-04    2.76751E+00    2.78439E-01    1.70833E-23    3.51433E+01    5.28167E+00    2.10860E+01    3.16900E+00
    8.28700E-02    8.97700E-02    1.33391E-03    4.93008E-04    2.74750E+00    2.75938E-01    1.68489E-23    3.56881E+01    1.36685E+01    2.14129E+01    8.20110E+00
    8.97700E-02    9.66800E-02    1.59425E-03    9.92523E-05    2.72749E+00    2.73436E-01    1.66144E-23    3.00611E+01    3.54751E+00    1.80367E+01    2.12851E+00
    9.66800E-02    1.03580E-01    4.87835E-04    3.69481E-04    2.70748E+00    2.70935E-01    1.63799E-23    9.89152E+01    7.55684E+01    5.93491E+01    4.53410E+01
    1.03580E-01    1.10490E-01    1.26605E-03    4.69385E-04    2.68747E+00    2.68434E-01    1.61455E-23    3.83817E+01    1.47373E+01    2.30290E+01    8.84239E+00
    1.10490E-01    1.17390E-01    1.16016E-03    1.22586E-04    2.66745E+00    2.65932E-01    1.59110E-23    4.21857E+01    6.12837E+00    2.53114E+01    3.67702E+00
    1.17390E-01    1.24300E-01    9.54572E-04    2.13640E-04    2.64744E+00    2.63431E-01    1.56765E-23    5.16477E+01    1.26501E+01    3.09886E+01    7.59004E+00
    1.24300E-01    1.31200E-01    9.91990E-04    1.81534E-04    2.62743E+00    2.60929E-01    1.54421E-23    5.00728E+01    1.04256E+01    3.00437E+01    6.25539E+00
    1.31200E-01    1.38110E-01    9.59197E-04    2.46663E-04    2.60313E+00    2.57935E-01    1.52791E-23    5.18532E+01    1.42900E+01    3.11119E+01    8.57398E+00
    1.38110E-01    1.45020E-01    9.99068E-04    1.21624E-04    2.57629E+00    2.54647E-01    1.51582E-23    4.96632E+01    7.78778E+00    2.97979E+01    4.67267E+00
    1.45020E-01    1.51920E-01    8.74169E-04    3.65524E-04    2.54946E+00    2.51362E-01    1.50374E-23    5.66191E+01    2.43239E+01    3.39714E+01    1.45943E+01
    1.51920E-01    1.58830E-01    1.06091E-03    1.46769E-04    2.52263E+00    2.48077E-01    1.49166E-23    4.65358E+01    7.89870E+00    2.79215E+01    4.73922E+00
    1.58830E-01    1.65730E-01    1.09161E-03    1.67973E-04    2.49580E+00    2.44792E-01    1.47958E-23    4.51114E+01    8.23180E+00    2.70668E+01    4.93908E+00
    1.65730E-01    1.72640E-01    5.41450E-04    2.74287E-04    2.46897E+00    2.41507E-01    1.46751E-23    9.07112E+01    4.68012E+01    5.44267E+01    2.80807E+01
    1.72640E-01    1.79540E-01    1.05975E-03    2.01207E-04    2.44214E+00    2.38221E-01    1.45543E-23    4.62232E+01    9.86659E+00    2.77339E+01    5.91995E+00
    1.79540E-01    1.86450E-01    5.64980E-04    1.20662E-04    2.41531E+00    2.34936E-01    1.44335E-23    8.64674E+01    2.02918E+01    5.18804E+01    1.21751E+01
    1.86450E-01    1.93350E-01    8.59238E-04    2.33369E-04    2.38848E+00    2.31651E-01    1.43127E-23    5.66984E+01    1.63517E+01    3.40190E+01    9.81099E+00
    1.93350E-01    2.00260E-01    8.10462E-04    1.69325E-04    2.36165E+00    2.28366E-01    1.41919E-23    5.99413E+01    1.37995E+01    3.59648E+01    8.27968E+00
    2.00260E-01    2.07160E-01    4.98566E-04    2.22206E-04    2.33482E+00    2.25080E-01    1.40711E-23    9.71597E+01    4.43045E+01    5.82958E+01    2.65827E+01
    2.07160E-01    2.14070E-01    3.27439E-04    2.71965E-04    2.30799E+00    2.21795E-01    1.39503E-23    1.47504E+02    1.23331E+02    8.85023E+01    7.39988E+01
    2.14070E-01    2.20980E-01    8.02180E-04    3.60683E-04    2.28115E+00    2.18508E-01    1.38295E-23    6.00288E+01    2.75963E+01    3.60173E+01    1.65578E+01
    2.20980E-01    2.27880E-01    3.42957E-04    1.33613E-04    2.25432E+00    2.15222E-01    1.37087E-23    1.39979E+02    5.61482E+01    8.39874E+01    3.36889E+01
    2.27880E-01    2.34790E-01    6.72365E-04    1.27457E-04    2.22749E+00    2.11937E-01    1.35879E-23    7.11773E+01    1.50969E+01    4.27064E+01    9.05816E+00
