           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.49400E-02    2.52999E-02    6.81718E-04    4.89000E+00    5.80000E-01    1.83771E-23    3.07041E+00    3.73459E-01    1.84225E+00    2.24076E-01
    2.49400E-02    4.98900E-02    8.93995E-03    7.46300E-04    4.89000E+00    5.80000E-01    1.88000E-23    8.49374E+00    1.23194E+00    5.09625E+00    7.39166E-01
    4.98900E-02    7.48300E-02    5.00434E-03    5.47500E-04    4.98274E+00    6.04967E-01    1.92229E-23    1.51211E+01    2.47130E+00    9.07269E+00    1.48278E+00
    7.48300E-02    9.97800E-02    3.53108E-03    5.66764E-04    5.16692E+00    6.54556E-01    1.96459E-23    2.17439E+01    4.44613E+00    1.30463E+01    2.66768E+00
    9.97800E-02    1.24720E-01    2.76260E-03    5.93406E-04    5.35111E+00    7.04145E-01    2.00688E-23    2.81766E+01    7.09773E+00    1.69060E+01    4.25864E+00
    1.24720E-01    1.49660E-01    2.43584E-03    3.61343E-04    5.53526E+00    7.53724E-01    2.04916E-23    3.23740E+01    6.51898E+00    1.94244E+01    3.91139E+00
    1.49660E-01    1.74610E-01    1.88932E-03    3.87241E-04    5.66737E+00    7.85398E-01    2.07968E-23    4.21079E+01    1.04182E+01    2.52647E+01    6.25091E+00
    1.74610E-01    1.99550E-01    1.52713E-03    3.15201E-04    5.65758E+00    7.68256E-01    2.07811E-23    5.20438E+01    1.28582E+01    3.12263E+01    7.71491E+00
    1.99550E-01    2.24500E-01    1.29329E-03    3.98774E-04    5.64778E+00    7.51114E-01    2.07654E-23    6.13937E+01    2.06160E+01    3.68362E+01    1.23696E+01
    2.24500E-01    2.49440E-01    1.02995E-03    3.92875E-04    5.63798E+00    7.33972E-01    2.07498E-23    7.70154E+01    3.10414E+01    4.62093E+01    1.86248E+01
    2.49440E-01    2.74390E-01    1.09363E-03    6.96700E-04    5.62819E+00    7.16830E-01    2.07341E-23    7.24597E+01    4.70742E+01    4.34758E+01    2.82445E+01
    2.74390E-01    2.99330E-01    7.44151E-04    2.72525E-04    5.61839E+00    6.99688E-01    2.07184E-23    1.06384E+02    4.11514E+01    6.38306E+01    2.46908E+01
    2.99330E-01    3.24270E-01    6.92416E-04    5.48782E-03    5.60860E+00    6.82550E-01    2.07028E-23    1.14220E+02    9.05371E+02    6.85321E+01    5.43223E+02
    3.24270E-01    3.49220E-01    6.14864E-04    2.06691E-04    5.59880E+00    6.65408E-01    2.06871E-23    1.28499E+02    4.58162E+01    7.70995E+01    2.74897E+01
    3.49220E-01    3.74160E-01    6.27945E-04    1.92931E-04    5.57436E+00    6.51232E-01    2.06579E-23    1.25450E+02    4.12359E+01    7.52700E+01    2.47415E+01
    3.74160E-01    3.99110E-01    4.57601E-04    1.08910E-04    5.41973E+00    6.63420E-01    2.05087E-23    1.68592E+02    4.51211E+01    1.01155E+02    2.70727E+01
    3.99110E-01    4.24050E-01    4.53603E-04    2.23982E-04    5.26510E+00    6.75608E-01    2.03595E-23    1.66436E+02    8.49132E+01    9.98617E+01    5.09479E+01
    4.24050E-01    4.48990E-01    2.95404E-04    1.76808E-04    5.11050E+00    6.87793E-01    2.02103E-23    2.49895E+02    1.53304E+02    1.49937E+02    9.19826E+01
    4.48990E-01    4.73940E-01    4.79674E-04    1.66345E-04    4.95586E+00    6.99981E-01    2.00610E-23    1.50350E+02    5.62982E+01    9.02100E+01    3.37789E+01
