           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.69400E-02    2.19007E-02    3.64962E-04    3.51000E+00    2.80000E-01    2.07986E-23    2.24956E+00    1.83326E-01    1.34974E+00    1.09996E-01
    1.69400E-02    3.38800E-02    1.63714E-02    3.71956E-04    3.69819E+00    3.32275E-01    2.01330E-23    3.27551E+00    3.03561E-01    1.96530E+00    1.82137E-01
    3.38800E-02    5.08300E-02    1.36486E-02    3.23737E-04    4.05845E+00    4.32092E-01    1.94838E-23    4.45535E+00    4.85978E-01    2.67321E+00    2.91587E-01
    5.08300E-02    6.77700E-02    1.00823E-02    3.86258E-04    4.78214E+00    6.11222E-01    2.02405E-23    6.84109E+00    9.12817E-01    4.10465E+00    5.47690E-01
    6.77700E-02    8.47100E-02    5.55801E-03    4.09812E-04    4.99517E+00    6.48994E-01    2.02488E-23    1.29573E+01    1.93567E+00    7.77437E+00    1.16140E+00
    8.47100E-02    1.01650E-01    5.11634E-03    4.14609E-04    4.88991E+00    5.98653E-01    1.97907E-23    1.40982E+01    2.06984E+00    8.45891E+00    1.24191E+00
    1.01650E-01    1.18590E-01    4.39677E-03    3.93024E-04    4.86921E+00    5.70676E-01    1.96478E-23    1.64549E+01    2.42544E+00    9.87293E+00    1.45526E+00
    1.18590E-01    1.35540E-01    3.32108E-03    2.33983E-04    4.96024E+00    5.72246E-01    1.99212E-23    2.18873E+01    2.95869E+00    1.31324E+01    1.77521E+00
    1.35540E-01    1.52480E-01    2.34821E-03    5.63841E-04    5.05127E+00    5.73815E-01    2.01946E-23    3.10966E+01    8.26022E+00    1.86579E+01    4.95613E+00
    1.52480E-01    1.69420E-01    2.39333E-03    2.77290E-04    5.14227E+00    5.75384E-01    2.04679E-23    3.06452E+01    4.93602E+00    1.83871E+01    2.96161E+00
    1.69420E-01    1.86360E-01    1.89933E-03    3.31619E-04    5.23328E+00    5.76953E-01    2.07412E-23    3.87813E+01    8.00802E+00    2.32688E+01    4.80481E+00
    1.86360E-01    2.03300E-01    1.63649E-03    3.30552E-04    5.32428E+00    5.78522E-01    2.10146E-23    4.51972E+01    1.03664E+01    2.71183E+01    6.21983E+00
    2.03300E-01    2.20240E-01    1.64263E-03    3.58926E-04    5.41529E+00    5.80091E-01    2.12879E-23    4.52098E+01    1.10019E+01    2.71259E+01    6.60114E+00
    2.20240E-01    2.37190E-01    1.17655E-03    3.47439E-04    5.50632E+00    5.81661E-01    2.15613E-23    6.33665E+01    1.98735E+01    3.80199E+01    1.19241E+01
    2.37190E-01    2.54130E-01    9.82207E-04    1.86200E-04    5.59735E+00    5.83230E-01    2.18347E-23    7.61931E+01    1.64822E+01    4.57159E+01    9.88934E+00
    2.54130E-01    2.71070E-01    8.91645E-04    6.29823E-04    5.68836E+00    5.84799E-01    2.21080E-23    8.42419E+01    6.01321E+01    5.05452E+01    3.60793E+01
    2.71070E-01    2.88010E-01    8.46714E-04    2.49068E-04    5.77936E+00    5.86368E-01    2.23814E-23    8.90308E+01    2.77032E+01    5.34185E+01    1.66219E+01
    2.88010E-01    3.04950E-01    1.25578E-03    1.48728E-03    5.87037E+00    5.87937E-01    2.26547E-23    6.02389E+01    7.15984E+01    3.61433E+01    4.29591E+01
    3.04950E-01    3.21900E-01    4.47778E-04    2.27523E-04    5.96140E+00    5.89507E-01    2.29281E-23    1.69512E+02    8.77478E+01    1.01707E+02    5.26487E+01
    3.21900E-01    3.38840E-01    8.19165E-04    4.98855E-04    6.05243E+00    5.91076E-01    2.32015E-23    9.29663E+01    5.73380E+01    5.57798E+01    3.44028E+01
    3.38840E-01    3.55780E-01    6.08130E-04    2.04263E-04    6.14344E+00    5.92645E-01    2.34748E-23    1.25631E+02    4.39036E+01    7.53784E+01    2.63422E+01
    3.55780E-01    3.72720E-01    5.61136E-04    3.18841E-04    6.23444E+00    5.94214E-01    2.37482E-23    1.36579E+02    7.86891E+01    8.19472E+01    4.72134E+01
    3.72720E-01    3.89660E-01    4.76562E-04    2.38225E-04    6.32545E+00    5.95783E-01    2.40215E-23    1.61308E+02    8.20538E+01    9.67846E+01    4.92323E+01
    3.89660E-01    4.06610E-01    4.94978E-04    2.09134E-04    6.41648E+00    5.97353E-01    2.42949E-23    1.55768E+02    6.73926E+01    9.34610E+01    4.04356E+01
    4.06610E-01    4.23550E-01    7.87574E-04    2.48992E-04    6.50751E+00    5.98922E-01    2.45683E-23    9.81819E+01    3.23288E+01    5.89092E+01    1.93973E+01
    4.23550E-01    4.40490E-01    1.98429E-04    2.18212E-04    6.59852E+00    6.00491E-01    2.48416E-23    3.90791E+02    4.31221E+02    2.34474E+02    2.58732E+02
    4.40490E-01    4.57430E-01    4.90287E-04    9.66815E-05    6.68952E+00    6.02060E-01    2.51150E-23    1.58597E+02    3.43777E+01    9.51583E+01    2.06266E+01
