           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    5.82000E-03    4.41112E-02    4.58357E-03    3.52000E+00    3.40000E-01    1.90157E-23    1.22508E+00    1.73802E-01    7.35048E-01    1.04281E-01
    5.82000E-03    1.16500E-02    3.05314E-02    3.45324E-03    3.52000E+00    3.40000E-01    1.90232E-23    1.76928E+00    2.63156E-01    1.06157E+00    1.57893E-01
    1.16500E-02    1.74700E-02    2.17475E-02    6.87128E-03    3.52000E+00    3.40000E-01    1.90306E-23    2.48292E+00    8.20338E-01    1.48975E+00    4.92203E-01
    1.74700E-02    2.33000E-02    1.79429E-02    4.03611E-03    3.52000E+00    3.40000E-01    1.90381E-23    3.00822E+00    7.36423E-01    1.80493E+00    4.41854E-01
    2.33000E-02    2.91200E-02    1.44034E-02    5.95195E-03    3.52000E+00    3.40000E-01    1.90455E-23    3.74600E+00    1.58969E+00    2.24760E+00    9.53816E-01
    2.91200E-02    3.49500E-02    1.17291E-02    3.52573E-03    3.57948E+00    3.50309E-01    1.90530E-23    4.67601E+00    1.47821E+00    2.80560E+00    8.86927E-01
    3.49500E-02    4.07700E-02    9.71780E-03    8.81571E-03    3.66822E+00    3.65691E-01    1.90605E-23    5.78146E+00    5.27635E+00    3.46888E+00    3.16581E+00
    4.07700E-02    4.65900E-02    8.08460E-03    3.08652E-03    3.75689E+00    3.81060E-01    1.90679E-23    7.11459E+00    2.81042E+00    4.26876E+00    1.68625E+00
    4.65900E-02    5.24200E-02    6.67355E-03    6.09601E-03    3.84563E+00    3.96442E-01    1.90754E-23    8.81904E+00    8.10696E+00    5.29142E+00    4.86418E+00
    5.24200E-02    5.82400E-02    5.89749E-03    2.42287E-03    3.93437E+00    4.11824E-01    1.90828E-23    1.02059E+01    4.32683E+00    6.12351E+00    2.59610E+00
    5.82400E-02    6.40700E-02    5.30732E-03    8.13131E-03    4.02311E+00    4.27206E-01    1.90903E-23    1.15920E+01    1.78026E+01    6.95520E+00    1.06816E+01
    6.40700E-02    6.98900E-02    4.68465E-03    4.93562E-03    4.11186E+00    4.42588E-01    1.90977E-23    1.34172E+01    1.42096E+01    8.05034E+00    8.52577E+00
    6.98900E-02    7.57100E-02    4.03282E-03    3.04767E-03    4.20052E+00    4.57957E-01    1.91052E-23    1.59158E+01    1.21523E+01    9.54945E+00    7.29140E+00
    7.57100E-02    8.15400E-02    3.12113E-03    2.09684E-03    4.28927E+00    4.73339E-01    1.91126E-23    2.09911E+01    1.42912E+01    1.25946E+01    8.57473E+00
    8.15400E-02    8.73600E-02    2.99455E-03    2.67387E-03    4.37801E+00    4.88721E-01    1.91201E-23    2.23223E+01    2.00870E+01    1.33934E+01    1.20522E+01
    8.73600E-02    9.31900E-02    2.79683E-03    2.86868E-03    4.46675E+00    5.04103E-01    1.91275E-23    2.43753E+01    2.51524E+01    1.46252E+01    1.50914E+01
    9.31900E-02    9.90100E-02    2.98976E-03    5.53303E-03    4.55549E+00    5.19486E-01    1.91350E-23    2.32463E+01    4.31027E+01    1.39478E+01    2.58616E+01
    9.90100E-02    1.04840E-01    2.42541E-03    2.28074E-03    4.64424E+00    5.34868E-01    1.91424E-23    2.92022E+01    2.76655E+01    1.75213E+01    1.65993E+01
    1.04840E-01    1.10660E-01    2.49677E-03    4.64385E-03    4.73298E+00    5.50250E-01    1.91499E-23    2.88984E+01    5.38542E+01    1.73390E+01    3.23125E+01
    1.10660E-01    1.16480E-01    2.33352E-03    1.83737E-03    4.82165E+00    5.65619E-01    1.91573E-23    3.14871E+01    2.50660E+01    1.88922E+01    1.50396E+01
    1.16480E-01    1.22310E-01    2.34317E-03    2.93038E-03    4.91039E+00    5.81001E-01    1.91648E-23    3.19221E+01    4.01002E+01    1.91533E+01    2.40601E+01
    1.22310E-01    1.28130E-01    1.83771E-03    1.97510E-03    4.99913E+00    5.96383E-01    1.91722E-23    4.14217E+01    4.47919E+01    2.48530E+01    2.68751E+01
    1.28130E-01    1.33960E-01    1.88650E-03    2.79665E-03    5.03697E+00    6.04076E-01    1.92101E-23    4.05756E+01    6.03480E+01    2.43454E+01    3.62088E+01
    1.33960E-01    1.39780E-01    1.70298E-03    2.76898E-03    5.05915E+00    6.09406E-01    1.92574E-23    4.50354E+01    7.34264E+01    2.70212E+01    4.40559E+01
    1.39780E-01    1.45600E-01    1.81458E-03    2.02130E-03    5.08131E+00    6.14731E-01    1.93046E-23    4.23469E+01    4.74485E+01    2.54082E+01    2.84691E+01
    1.45600E-01    1.51430E-01    1.63856E-03    6.51558E-03    5.10350E+00    6.20061E-01    1.93519E-23    4.69857E+01    1.86921E+02    2.81914E+01    1.12153E+02
    1.51430E-01    1.57250E-01    1.28969E-03    3.29483E-03    5.12568E+00    6.25391E-01    1.93992E-23    5.98090E+01    1.52971E+02    3.58854E+01    9.17826E+01
    1.57250E-01    1.63080E-01    1.29428E-03    1.49245E-03    5.14786E+00    6.30720E-01    1.94464E-23    5.97094E+01    6.92392E+01    3.58256E+01    4.15435E+01
    1.63080E-01    1.68900E-01    1.14248E-03    2.17043E-03    5.17005E+00    6.36050E-01    1.94937E-23    6.77697E+01    1.29015E+02    4.06618E+01    7.74092E+01
