           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.70800E-02    8.08173E-03    1.14889E-04    6.20745E+00    9.14648E-01    2.26158E-23    9.91470E+00    1.46768E+00    5.94882E+00    8.80610E-01
    1.70800E-02    3.41500E-02    5.26019E-03    1.99924E-04    6.12653E+00    9.13384E-01    2.23749E-23    1.51963E+01    2.33802E+00    9.11775E+00    1.40281E+00
    3.41500E-02    5.12300E-02    3.90658E-03    1.62890E-04    6.04562E+00    9.12119E-01    2.21339E-23    2.04113E+01    3.19494E+00    1.22468E+01    1.91697E+00
    5.12300E-02    6.83000E-02    3.03614E-03    2.45867E-04    5.96470E+00    9.10855E-01    2.18929E-23    2.61967E+01    4.52812E+00    1.57180E+01    2.71687E+00
    6.83000E-02    8.53800E-02    3.09632E-03    1.57008E-04    5.88378E+00    9.09591E-01    2.16519E-23    2.56211E+01    4.16847E+00    1.53727E+01    2.50108E+00
    8.53800E-02    1.02450E-01    2.25733E-03    1.90708E-04    5.80287E+00    9.08326E-01    2.14109E-23    3.50506E+01    6.23461E+00    2.10303E+01    3.74076E+00
    1.02450E-01    1.19530E-01    2.26674E-03    1.32630E-04    5.72195E+00    9.07062E-01    2.11700E-23    3.48101E+01    5.88211E+00    2.08861E+01    3.52927E+00
    1.19530E-01    1.36600E-01    1.47920E-03    2.09282E-04    5.64103E+00    9.05798E-01    2.09290E-23    5.31945E+01    1.13843E+01    3.19167E+01    6.83057E+00
    1.36600E-01    1.53680E-01    1.69310E-03    1.71710E-04    5.56012E+00    9.04533E-01    2.06880E-23    4.63411E+01    8.88385E+00    2.78047E+01    5.33031E+00
    1.53680E-01    1.70760E-01    1.25997E-03    2.46723E-04    5.47918E+00    9.03269E-01    2.04470E-23    6.20883E+01    1.58928E+01    3.72530E+01    9.53569E+00
    1.70760E-01    1.87830E-01    1.47259E-03    2.06830E-04    5.39826E+00    9.02004E-01    2.02060E-23    5.29634E+01    1.15609E+01    3.17780E+01    6.93655E+00
    1.87830E-01    2.04910E-01    1.17774E-03    2.99834E-04    5.31734E+00    9.00740E-01    1.99650E-23    6.60176E+01    2.01876E+01    3.96105E+01    1.21126E+01
    2.04910E-01    2.21980E-01    1.21452E-03    2.35198E-04    5.18242E+00    8.85786E-01    1.96129E-23    6.35139E+01    1.64053E+01    3.81083E+01    9.84320E+00
    2.21980E-01    2.39060E-01    9.25790E-04    2.24236E-04    4.97133E+00    8.51525E-01    1.91042E-23    8.20567E+01    2.43427E+01    4.92341E+01    1.46056E+01
