           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    4.38000E-03    8.75000E-03    7.41614E-03    2.68632E-04    2.12826E+00    2.30580E-01    1.86934E-23    4.48170E+00    5.11976E-01    2.68902E+00    3.07185E-01
    8.75000E-03    1.31300E-02    5.71836E-03    3.03542E-04    2.11068E+00    2.36441E-01    1.83556E-23    5.87038E+00    7.27701E-01    3.52223E+00    4.36621E-01
    1.31300E-02    1.75100E-02    4.17995E-03    2.31609E-04    2.09308E+00    2.42308E-01    1.80174E-23    8.11346E+00    1.04131E+00    4.86808E+00    6.24787E-01
    1.75100E-02    2.18800E-02    3.17583E-03    3.36257E-04    2.07549E+00    2.48169E-01    1.76796E-23    1.07914E+01    1.72351E+00    6.47482E+00    1.03410E+00
    2.18800E-02    2.62600E-02    2.76841E-03    2.75231E-04    2.05791E+00    2.54029E-01    1.73417E-23    1.25137E+01    1.98340E+00    7.50824E+00    1.19004E+00
    2.62600E-02    3.06400E-02    2.48987E-03    3.13862E-04    2.04031E+00    2.59897E-01    1.70036E-23    1.40690E+01    2.52129E+00    8.44140E+00    1.51278E+00
    3.06400E-02    3.50100E-02    2.23145E-03    2.99277E-04    2.02273E+00    2.65757E-01    1.66657E-23    1.58785E+01    2.98117E+00    9.52709E+00    1.78870E+00
    3.50100E-02    3.93900E-02    1.98949E-03    3.07511E-04    2.00515E+00    2.71618E-01    1.63279E-23    1.80201E+01    3.70358E+00    1.08120E+01    2.22215E+00
    3.93900E-02    4.37700E-02    1.85211E-03    2.46814E-04    1.98754E+00    2.77485E-01    1.59897E-23    1.95926E+01    3.78143E+00    1.17556E+01    2.26886E+00
    4.37700E-02    4.81500E-02    1.54736E-03    2.27647E-04    1.96994E+00    2.83353E-01    1.56515E-23    2.37459E+01    4.88575E+00    1.42475E+01    2.93145E+00
    4.81500E-02    5.25200E-02    1.30858E-03    2.68170E-04    1.95236E+00    2.89213E-01    1.53137E-23    2.84421E+01    7.19204E+00    1.70653E+01    4.31523E+00
    5.25200E-02    5.69000E-02    1.29007E-03    2.79709E-04    1.93478E+00    2.95074E-01    1.49759E-23    2.92353E+01    7.74978E+00    1.75412E+01    4.64987E+00
    5.69000E-02    6.12800E-02    1.03964E-03    2.55664E-04    1.92420E+00    3.01866E-01    1.47520E-23    3.66267E+01    1.06838E+01    2.19760E+01    6.41029E+00
    6.12800E-02    6.56500E-02    1.05847E-03    2.95399E-04    1.95034E+00    3.13484E-01    1.51258E-23    3.55628E+01    1.14533E+01    2.13377E+01    6.87196E+00
    6.56500E-02    7.00300E-02    8.96191E-04    3.17458E-04    1.97648E+00    3.25101E-01    1.54996E-23    4.15387E+01    1.62232E+01    2.49232E+01    9.73394E+00
    7.00300E-02    7.44100E-02    1.30459E-03    3.09454E-04    2.00265E+00    3.36732E-01    1.58739E-23    2.82313E+01    8.20838E+00    1.69388E+01    4.92503E+00
    7.44100E-02    7.87800E-02    9.28921E-04    2.00015E-04    2.02879E+00    3.48350E-01    1.62477E-23    3.92419E+01    1.08072E+01    2.35452E+01    6.48432E+00
    7.87800E-02    8.31600E-02    1.03055E-03    2.12276E-04    2.05493E+00    3.59968E-01    1.66215E-23    3.50221E+01    9.46987E+00    2.10132E+01    5.68192E+00
    8.31600E-02    8.75400E-02    8.69085E-04    2.28910E-04    2.08110E+00    3.71598E-01    1.69957E-23    4.11315E+01    1.30885E+01    2.46789E+01    7.85312E+00
    8.75400E-02    9.19100E-02    1.05467E-03    1.93926E-04    2.08166E+00    3.75632E-01    1.71516E-23    3.35948E+01    8.65490E+00    2.01569E+01    5.19294E+00
    9.19100E-02    9.62900E-02    7.00191E-04    2.16840E-04    2.01538E+00    3.59854E-01    1.67382E-23    5.02015E+01    1.79457E+01    3.01209E+01    1.07674E+01
    9.62900E-02    1.00670E-01    8.12153E-04    7.89000E-05    1.94904E+00    3.44057E-01    1.63243E-23    4.29172E+01    8.64754E+00    2.57503E+01    5.18852E+00
