           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.46500E-02    3.99225E-02    3.17180E-04    9.41664E+00    8.26883E-01    2.78099E-23    2.47607E+00    2.18314E-01    1.48564E+00    1.30988E-01
    1.46500E-02    2.93000E-02    3.41121E-02    2.75923E-04    9.15207E+00    8.48219E-01    2.70670E-23    2.89371E+00    2.69210E-01    1.73622E+00    1.61526E-01
    2.93000E-02    4.39600E-02    2.61821E-02    8.30866E-04    8.88742E+00    8.69563E-01    2.63238E-23    3.76449E+00    3.87214E-01    2.25869E+00    2.32328E-01
    4.39600E-02    5.86100E-02    2.18361E-02    3.91612E-04    8.62276E+00    8.90906E-01    2.55806E-23    4.50654E+00    4.72579E-01    2.70393E+00    2.83548E-01
    5.86100E-02    7.32600E-02    1.86428E-02    3.51774E-04    9.95946E+00    1.31521E+00    2.70271E-23    5.77043E+00    7.69761E-01    3.46226E+00    4.61857E-01
    7.32600E-02    8.79100E-02    1.40704E-02    4.25852E-04    1.22855E+01    1.97611E+00    2.98495E-23    8.53954E+00    1.39768E+00    5.12372E+00    8.38607E-01
    8.79100E-02    1.02570E-01    1.17910E-02    4.48349E-04    1.10842E+01    1.53101E+00    2.82557E-23    9.71253E+00    1.39145E+00    5.82752E+00    8.34870E-01
    1.02570E-01    1.17220E-01    9.66956E-03    3.62292E-04    9.88294E+00    1.08591E+00    2.66620E-23    1.11910E+01    1.29916E+00    6.71463E+00    7.79498E-01
    1.17220E-01    1.31870E-01    7.59164E-03    4.10478E-04    9.81772E+00    1.11827E+00    2.64747E-23    1.42603E+01    1.79801E+00    8.55617E+00    1.07881E+00
    1.31870E-01    1.46520E-01    7.85683E-03    3.88862E-04    9.79462E+00    1.16833E+00    2.63395E-23    1.38171E+01    1.78439E+00    8.29024E+00    1.07063E+00
    1.46520E-01    1.61170E-01    5.80857E-03    4.50908E-04    9.80449E+00    1.20516E+00    2.63053E-23    1.87325E+01    2.72332E+00    1.12395E+01    1.63399E+00
    1.61170E-01    1.75830E-01    6.19270E-03    2.71854E-04    9.87118E+00    1.21920E+00    2.64450E-23    1.75966E+01    2.30657E+00    1.05580E+01    1.38394E+00
    1.75830E-01    1.90480E-01    5.52148E-03    2.62658E-04    9.93786E+00    1.23323E+00    2.65847E-23    1.97647E+01    2.62672E+00    1.18588E+01    1.57603E+00
    1.90480E-01    2.05130E-01    4.64764E-03    4.48945E-04    1.01690E+01    1.31560E+00    2.70738E-23    2.35929E+01    3.80923E+00    1.41557E+01    2.28554E+00
    2.05130E-01    2.19780E-01    4.08253E-03    3.71732E-04    1.05533E+01    1.46157E+00    2.78883E-23    2.70596E+01    4.48500E+00    1.62358E+01    2.69100E+00
    2.19780E-01    2.34440E-01    4.11860E-03    2.92623E-04    1.09377E+01    1.60759E+00    2.87030E-23    2.70106E+01    4.40944E+00    1.62064E+01    2.64566E+00
    2.34440E-01    2.49090E-01    3.20167E-03    2.49043E-04    1.12134E+01    1.71482E+00    2.93046E-23    3.48906E+01    5.98624E+00    2.09344E+01    3.59174E+00
    2.49090E-01    2.63740E-01    3.37850E-03    2.99477E-04    1.09254E+01    1.62094E+00    2.88013E-23    3.27781E+01    5.66497E+00    1.96669E+01    3.39898E+00
    2.63740E-01    2.78390E-01    3.00448E-03    9.54349E-04    1.06373E+01    1.52706E+00    2.82980E-23    3.65252E+01    1.27318E+01    2.19151E+01    7.63907E+00
    2.78390E-01    2.93040E-01    2.83855E-03    2.71912E-04    1.03493E+01    1.43318E+00    2.77947E-23    3.82946E+01    6.44819E+00    2.29767E+01    3.86892E+00
    2.93040E-01    3.07700E-01    2.31651E-03    1.89885E-04    1.00612E+01    1.33927E+00    2.72912E-23    4.64597E+01    7.26291E+00    2.78758E+01    4.35774E+00
    3.07700E-01    3.22350E-01    1.88065E-03    2.97027E-04    9.89834E+00    1.29437E+00    2.70208E-23    5.68643E+01    1.16599E+01    3.41186E+01    6.99593E+00
    3.22350E-01    3.37000E-01    2.04599E-03    2.08045E-04    9.87381E+00    1.30357E+00    2.70078E-23    5.21646E+01    8.69285E+00    3.12988E+01    5.21571E+00
    3.37000E-01    3.51650E-01    2.14403E-03    3.62137E-04    9.84929E+00    1.31277E+00    2.69947E-23    4.96796E+01    1.06891E+01    2.98078E+01    6.41344E+00
    3.51650E-01    3.66310E-01    1.98892E-03    1.90883E-04    9.82475E+00    1.32197E+00    2.69817E-23    5.34464E+01    8.83336E+00    3.20678E+01    5.30001E+00
