           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.84000E-03    9.26177E-03    1.96681E-04    3.51000E+00    2.10000E-01    1.92200E-23    5.75628E+00    3.65444E-01    3.45377E+00    2.19266E-01
    6.84000E-03    1.36700E-02    6.62411E-03    2.19469E-04    3.51000E+00    2.10000E-01    1.91589E-23    8.07407E+00    5.52188E-01    4.84444E+00    3.31313E-01
    1.36700E-02    2.05100E-02    4.90608E-03    2.54105E-04    3.51000E+00    2.10000E-01    1.90978E-23    1.09364E+01    8.65435E-01    6.56183E+00    5.19261E-01
    2.05100E-02    2.73500E-02    4.09222E-03    2.75378E-04    3.51000E+00    2.10000E-01    1.90366E-23    1.31535E+01    1.18439E+00    7.89213E+00    7.10637E-01
    2.73500E-02    3.41800E-02    3.31270E-03    5.77963E-04    3.51000E+00    2.10000E-01    1.89754E-23    1.63011E+01    3.00661E+00    9.78066E+00    1.80397E+00
    3.41800E-02    4.10200E-02    3.12542E-03    3.77917E-04    3.51000E+00    2.10000E-01    1.89143E-23    1.73337E+01    2.33848E+00    1.04002E+01    1.40309E+00
    4.10200E-02    4.78600E-02    2.46094E-03    3.02585E-04    3.51000E+00    2.10000E-01    1.88531E-23    2.20855E+01    3.01994E+00    1.32513E+01    1.81196E+00
    4.78600E-02    5.46900E-02    2.32513E-03    3.64972E-04    3.51000E+00    2.10000E-01    1.87920E-23    2.34515E+01    3.93948E+00    1.40709E+01    2.36369E+00
    5.46900E-02    6.15300E-02    2.16216E-03    3.20865E-04    3.51000E+00    2.10000E-01    1.87308E-23    2.53015E+01    4.04841E+00    1.51809E+01    2.42905E+00
    6.15300E-02    6.83700E-02    1.76245E-03    5.44313E-04    3.51285E+00    2.18981E-01    1.86696E-23    3.11667E+01    9.81960E+00    1.87000E+01    5.89176E+00
    6.83700E-02    7.52000E-02    1.87728E-03    2.99238E-04    3.52816E+00    2.67228E-01    1.86085E-23    2.94844E+01    5.20339E+00    1.76906E+01    3.12203E+00
    7.52000E-02    8.20400E-02    1.43383E-03    5.94059E-04    3.54347E+00    3.15475E-01    1.85473E-23    3.88985E+01    1.64842E+01    2.33391E+01    9.89050E+00
    8.20400E-02    8.88800E-02    1.71566E-03    3.43072E-04    3.55879E+00    3.63758E-01    1.84861E-23    3.27573E+01    7.35645E+00    1.96544E+01    4.41387E+00
    8.88800E-02    9.57200E-02    1.38521E-03    3.28101E-04    3.57411E+00    4.12040E-01    1.84250E-23    4.08817E+01    1.07693E+01    2.45290E+01    6.46159E+00
    9.57200E-02    1.02550E-01    1.29566E-03    2.34617E-04    3.58942E+00    4.60287E-01    1.83638E-23    4.40406E+01    9.77204E+00    2.64244E+01    5.86322E+00
    1.02550E-01    1.09390E-01    1.17088E-03    4.22083E-04    3.60473E+00    5.08535E-01    1.83027E-23    4.91054E+01    1.90089E+01    2.94632E+01    1.14054E+01
    1.09390E-01    1.16230E-01    1.02957E-03    3.74502E-04    3.62005E+00    5.56817E-01    1.82415E-23    5.62706E+01    2.22230E+01    3.37624E+01    1.33338E+01
    1.16230E-01    1.23060E-01    1.10604E-03    2.35772E-04    3.63536E+00    6.05064E-01    1.81803E-23    5.27786E+01    1.42739E+01    3.16672E+01    8.56433E+00
    1.23060E-01    1.29900E-01    9.52541E-04    1.85996E-04    3.65067E+00    6.53311E-01    1.81192E-23    6.17495E+01    1.63552E+01    3.70497E+01    9.81314E+00
    1.29900E-01    1.36740E-01    1.00427E-03    2.34651E-04    3.66599E+00    7.01594E-01    1.80580E-23    5.90139E+01    1.78237E+01    3.54083E+01    1.06942E+01
    1.36740E-01    1.43570E-01    8.26549E-04    2.89300E-04    3.68130E+00    7.49841E-01    1.79969E-23    7.22469E+01    2.92574E+01    4.33481E+01    1.75544E+01
    1.43570E-01    1.50410E-01    6.82996E-04    2.81464E-04    3.69660E+00    7.98088E-01    1.79357E-23    8.80947E+01    4.09844E+01    5.28568E+01    2.45906E+01
    1.50410E-01    1.57250E-01    7.96310E-04    2.64853E-04    3.71193E+00    8.46371E-01    1.78745E-23    7.61318E+01    3.07004E+01    4.56791E+01    1.84202E+01
    1.57250E-01    1.64080E-01    7.54956E-04    2.49452E-04    3.72723E+00    8.94618E-01    1.78134E-23    8.09100E+01    3.30433E+01    4.85460E+01    1.98260E+01
    1.64080E-01    1.70920E-01    7.63618E-04    4.03629E-04    3.74254E+00    9.42865E-01    1.77522E-23    8.05974E+01    4.71933E+01    4.83585E+01    2.83160E+01
    1.70920E-01    1.77760E-01    6.87940E-04    2.29922E-04    3.75786E+00    9.91148E-01    1.76910E-23    9.01406E+01    3.83778E+01    5.40844E+01    2.30267E+01
    1.77760E-01    1.84590E-01    6.11305E-04    2.85962E-04    3.77317E+00    1.03940E+00    1.76299E-23    1.02207E+02    5.54856E+01    6.13245E+01    3.32914E+01
    1.84590E-01    1.91430E-01    6.78675E-04    1.62994E-04    3.78848E+00    1.08764E+00    1.75688E-23    9.27568E+01    3.47189E+01    5.56541E+01    2.08314E+01
