           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    5.53000E-03    5.31640E-03    9.72857E-05    6.13820E+00    5.44871E-01    2.32331E-23    1.45077E+01    1.31489E+00    8.70463E+00    7.88933E-01
    5.53000E-03    1.10700E-02    5.30202E-03    1.37318E-04    6.07619E+00    5.26434E-01    2.30853E-23    1.44923E+01    1.31050E+00    8.69538E+00    7.86298E-01
    1.10700E-02    1.66000E-02    5.25897E-03    1.63248E-04    6.01417E+00    5.07997E-01    2.29375E-23    1.45550E+01    1.30981E+00    8.73301E+00    7.85884E-01
    1.66000E-02    2.21300E-02    5.18877E-03    1.76781E-04    5.95221E+00    4.89576E-01    2.27898E-23    1.46946E+01    1.30823E+00    8.81675E+00    7.84938E-01
    2.21300E-02    2.76700E-02    5.09464E-03    1.80182E-04    5.89019E+00    4.71139E-01    2.26419E-23    1.49068E+01    1.30371E+00    8.94411E+00    7.82225E-01
    2.76700E-02    3.32000E-02    4.98057E-03    1.81025E-04    5.82818E+00    4.52701E-01    2.24941E-23    1.51869E+01    1.30239E+00    9.11212E+00    7.81435E-01
    3.32000E-02    3.87300E-02    4.85081E-03    1.80065E-04    5.76622E+00    4.34280E-01    2.23464E-23    1.55293E+01    1.30393E+00    9.31759E+00    7.82358E-01
    3.87300E-02    4.42700E-02    4.70961E-03    1.81177E-04    5.70420E+00    4.15843E-01    2.21986E-23    1.59283E+01    1.31295E+00    9.55695E+00    7.87767E-01
    4.42700E-02    4.98000E-02    4.56089E-03    1.93069E-04    5.64218E+00    3.97406E-01    2.20507E-23    1.63779E+01    1.34588E+00    9.82673E+00    8.07528E-01
    4.98000E-02    5.53300E-02    4.40815E-03    1.98196E-04    5.58022E+00    3.78985E-01    2.19030E-23    1.68723E+01    1.37424E+00    1.01234E+01    8.24547E-01
    5.53300E-02    6.08700E-02    4.25432E-03    1.99864E-04    5.58398E+00    3.75909E-01    2.17780E-23    1.75946E+01    1.44436E+00    1.05568E+01    8.66615E-01
    6.08700E-02    6.64000E-02    4.10159E-03    2.03613E-04    5.65026E+00    3.87437E-01    2.16745E-23    1.85546E+01    1.57070E+00    1.11327E+01    9.42422E-01
    6.64000E-02    7.19300E-02    3.94832E-03    2.06123E-04    5.71648E+00    3.98953E-01    2.15711E-23    1.95942E+01    1.70773E+00    1.17565E+01    1.02464E+00
    7.19300E-02    7.74700E-02    3.79987E-03    2.07628E-04    5.77986E+00    4.10410E-01    2.14748E-23    2.06777E+01    1.85266E+00    1.24066E+01    1.11160E+00
    7.74700E-02    8.30000E-02    3.65714E-03    2.09102E-04    5.77658E+00    4.20266E-01    2.15422E-23    2.14054E+01    1.98069E+00    1.28432E+01    1.18841E+00
    8.30000E-02    8.85400E-02    3.51648E-03    2.04268E-04    5.77329E+00    4.30122E-01    2.16095E-23    2.21796E+01    2.09534E+00    1.33078E+01    1.25720E+00
    8.85400E-02    9.40700E-02    3.38276E-03    2.01024E-04    5.77001E+00    4.39978E-01    2.16768E-23    2.29717E+01    2.22077E+00    1.37830E+01    1.33246E+00
    9.40700E-02    9.96000E-02    3.25606E-03    1.99828E-04    5.60292E+00    4.06585E-01    2.12433E-23    2.36475E+01    2.24742E+00    1.41885E+01    1.34845E+00
    9.96000E-02    1.05140E-01    3.14293E-03    1.94851E-04    5.43531E+00    3.73062E-01    2.08081E-23    2.42627E+01    2.24408E+00    1.45576E+01    1.34645E+00
    1.05140E-01    1.10670E-01    3.03634E-03    1.97130E-04    5.27064E+00    3.40138E-01    2.03816E-23    2.48633E+01    2.27602E+00    1.49180E+01    1.36561E+00
    1.10670E-01    1.16200E-01    2.93511E-03    1.92007E-04    5.31753E+00    3.50186E-01    2.05685E-23    2.57139E+01    2.38687E+00    1.54283E+01    1.43212E+00
    1.16200E-01    1.21740E-01    2.81700E-03    1.90795E-04    5.36447E+00    3.60243E-01    2.07555E-23    2.67849E+01    2.55468E+00    1.60709E+01    1.53281E+00
    1.21740E-01    1.27270E-01    2.70579E-03    1.85374E-04    5.40850E+00    3.69801E-01    2.09363E-23    2.78720E+01    2.69777E+00    1.67232E+01    1.61866E+00
    1.27270E-01    1.32800E-01    2.60104E-03    1.77992E-04    5.35827E+00    3.63102E-01    2.09111E-23    2.87596E+01    2.76973E+00    1.72558E+01    1.66184E+00
    1.32800E-01    1.38340E-01    2.51885E-03    1.73136E-04    5.30798E+00    3.56398E-01    2.08860E-23    2.94548E+01    2.83025E+00    1.76729E+01    1.69815E+00
    1.38340E-01    1.43870E-01    2.44163E-03    1.70728E-04    5.26384E+00    3.51003E-01    2.08710E-23    3.01553E+01    2.91366E+00    1.80932E+01    1.74820E+00
    1.43870E-01    1.49400E-01    2.36817E-03    1.71100E-04    5.34772E+00    3.72884E-01    2.10676E-23    3.12914E+01    3.14194E+00    1.87748E+01    1.88517E+00
    1.49400E-01    1.54940E-01    2.29000E-03    1.72480E-04    5.43168E+00    3.94786E-01    2.12643E-23    3.25634E+01    3.40838E+00    1.95381E+01    2.04503E+00
    1.54940E-01    1.60470E-01    2.21598E-03    1.71885E-04    5.48346E+00    4.10000E-01    2.13480E-23    3.38388E+01    3.64567E+00    2.03033E+01    2.18740E+00
    1.60470E-01    1.66000E-01    2.15436E-03    1.71585E-04    5.46205E+00    4.10000E-01    2.11746E-23    3.49547E+01    3.82557E+00    2.09728E+01    2.29534E+00
    1.66000E-01    1.71540E-01    2.10450E-03    1.67997E-04    5.44063E+00    4.10000E-01    2.10011E-23    3.59370E+01    3.94513E+00    2.15622E+01    2.36708E+00
    1.71540E-01    1.77070E-01    2.05697E-03    1.67608E-04    5.38438E+00    4.03242E-01    2.08596E-23    3.66341E+01    4.05435E+00    2.19805E+01    2.43261E+00
    1.77070E-01    1.82600E-01    2.00540E-03    1.64028E-04    5.29395E+00    3.89846E-01    2.07497E-23    3.71407E+01    4.08766E+00    2.22844E+01    2.45260E+00
    1.82600E-01    1.88140E-01    1.94852E-03    1.61079E-04    5.20344E+00    3.76437E-01    2.06398E-23    3.77715E+01    4.14929E+00    2.26629E+01    2.48957E+00
    1.88140E-01    1.93670E-01    1.89427E-03    1.54310E-04    5.20358E+00    3.82203E-01    2.04718E-23    3.91731E+01    4.29672E+00    2.35039E+01    2.57803E+00
    1.93670E-01    1.99200E-01    1.85067E-03    1.55360E-04    5.28731E+00    4.05647E-01    2.02504E-23    4.11866E+01    4.68394E+00    2.47120E+01    2.81037E+00
    1.99200E-01    2.04740E-01    1.81648E-03    1.51318E-04    5.37112E+00    4.29113E-01    2.00288E-23    4.30985E+01    4.97451E+00    2.58591E+01    2.98471E+00
    2.04740E-01    2.10270E-01    1.78362E-03    1.52678E-04    5.32195E+00    4.20234E-01    2.01459E-23    4.32379E+01    5.03539E+00    2.59427E+01    3.02124E+00
    2.10270E-01    2.15800E-01    1.73701E-03    1.53443E-04    5.15784E+00    3.83393E-01    2.05559E-23    4.21709E+01    4.86864E+00    2.53025E+01    2.92118E+00
    2.15800E-01    2.21340E-01    1.67526E-03    1.50028E-04    4.99358E+00    3.46518E-01    2.09662E-23    4.15044E+01    4.70218E+00    2.49026E+01    2.82131E+00
