           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.89000E-03    4.72598E-03    1.71594E-04    3.28365E+00    2.48798E-01    1.53180E-23    1.32418E+01    1.11256E+00    7.94506E+00    6.67538E-01
    6.89000E-03    1.37800E-02    3.22274E-03    2.72492E-04    3.24970E+00    2.50011E-01    1.53074E-23    1.92309E+01    2.19838E+00    1.15385E+01    1.31903E+00
    1.37800E-02    2.06600E-02    2.80999E-03    2.41984E-04    3.21577E+00    2.51223E-01    1.52968E-23    2.18405E+01    2.53942E+00    1.31043E+01    1.52365E+00
    2.06600E-02    2.75500E-02    2.11166E-03    3.76372E-04    3.18184E+00    2.52434E-01    1.52862E-23    2.87765E+01    5.61415E+00    1.72659E+01    3.36849E+00
    2.75500E-02    3.44400E-02    2.86212E-03    2.60979E-04    3.14789E+00    2.53647E-01    1.52756E-23    2.10192E+01    2.55771E+00    1.26115E+01    1.53463E+00
    3.44400E-02    4.13300E-02    2.63293E-03    3.35974E-04    3.11393E+00    2.54860E-01    1.52650E-23    2.26181E+01    3.42883E+00    1.35709E+01    2.05730E+00
    4.13300E-02    4.82200E-02    2.29653E-03    3.00180E-04    3.07998E+00    2.56072E-01    1.52544E-23    2.56664E+01    3.97602E+00    1.53998E+01    2.38561E+00
    4.82200E-02    5.51100E-02    1.73450E-03    3.32008E-04    3.04602E+00    2.57285E-01    1.52438E-23    3.36318E+01    7.03652E+00    2.01791E+01    4.22191E+00
    5.51100E-02    6.19900E-02    1.95057E-03    3.67223E-04    3.01210E+00    2.58497E-01    1.52332E-23    2.95938E+01    6.12302E+00    1.77563E+01    3.67381E+00
    6.19900E-02    6.88800E-02    1.80725E-03    3.51542E-04    2.97817E+00    2.59708E-01    1.52226E-23    3.16029E+01    6.73680E+00    1.89617E+01    4.04208E+00
    6.88800E-02    7.57700E-02    1.64404E-03    3.79975E-04    2.94421E+00    2.60921E-01    1.52119E-23    3.43681E+01    8.50717E+00    2.06209E+01    5.10430E+00
    7.57700E-02    8.26600E-02    1.63440E-03    3.10709E-04    2.91026E+00    2.62134E-01    1.52013E-23    3.41960E+01    7.19362E+00    2.05176E+01    4.31617E+00
    8.26600E-02    8.95500E-02    1.33227E-03    3.53840E-04    2.87631E+00    2.63346E-01    1.51907E-23    4.14904E+01    1.16559E+01    2.48943E+01    6.99355E+00
    8.95500E-02    9.64400E-02    1.42239E-03    3.81520E-04    2.84235E+00    2.64559E-01    1.51801E-23    3.84298E+01    1.09108E+01    2.30579E+01    6.54648E+00
    9.64400E-02    1.03320E-01    1.34609E-03    3.80392E-04    2.80842E+00    2.65771E-01    1.51695E-23    4.01514E+01    1.19657E+01    2.40908E+01    7.17942E+00
