           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    4.72800E-02    3.77116E-03    7.35940E-04    7.12926E+00    9.90526E-01    2.28499E-23    2.41528E+01    5.78596E+00    1.44917E+01    3.47157E+00
    4.72800E-02    7.09200E-02    3.46180E-03    3.94246E-04    7.07966E+00    9.69860E-01    2.29859E-23    2.59736E+01    4.62714E+00    1.55842E+01    2.77628E+00
    7.09200E-02    8.98300E-02    3.10531E-03    4.46867E-04    7.04991E+00    9.57462E-01    2.30675E-23    2.87317E+01    5.68520E+00    1.72390E+01    3.41112E+00
    8.98300E-02    1.04010E-01    3.26769E-03    6.41334E-04    7.02677E+00    9.47820E-01    2.31309E-23    2.71397E+01    6.46326E+00    1.62838E+01    3.87796E+00
    1.04010E-01    1.18200E-01    2.65569E-03    6.59540E-04    7.00693E+00    9.39553E-01    2.31853E-23    3.32216E+01    9.37634E+00    1.99329E+01    5.62581E+00
    1.18200E-01    1.32380E-01    2.76776E-03    5.22457E-04    6.98709E+00    9.31286E-01    2.32397E-23    3.17117E+01    7.32793E+00    1.90270E+01    4.39676E+00
    1.32380E-01    1.46560E-01    2.48541E-03    5.70936E-04    6.96725E+00    9.23022E-01    2.32941E-23    3.51318E+01    9.31623E+00    2.10791E+01    5.58974E+00
    1.46560E-01    1.60750E-01    2.73528E-03    5.43793E-04    6.85691E+00    8.92386E-01    2.31934E-23    3.15533E+01    7.49760E+00    1.89320E+01    4.49856E+00
    1.60750E-01    1.70200E-01    2.52163E-03    6.78870E-04    6.72150E+00    8.56116E-01    2.30350E-23    3.37815E+01    1.00611E+01    2.02689E+01    6.03666E+00
    1.70200E-01    1.79660E-01    2.59429E-03    3.32759E-04    6.61319E+00    8.27103E-01    2.29084E-23    3.24849E+01    5.81964E+00    1.94910E+01    3.49178E+00
    1.79660E-01    1.89110E-01    2.58756E-03    6.62320E-04    6.50487E+00    7.98091E-01    2.27817E-23    3.22141E+01    9.14395E+00    1.93285E+01    5.48637E+00
    1.89110E-01    1.98570E-01    2.59040E-03    3.29348E-04    6.40832E+00    7.72008E-01    2.26681E-23    3.18600E+01    5.58031E+00    1.91160E+01    3.34819E+00
    1.98570E-01    2.08030E-01    2.18650E-03    3.90646E-04    6.67022E+00    8.35225E-01    2.29555E-23    3.87960E+01    8.46425E+00    2.32776E+01    5.07855E+00
    2.08030E-01    2.17480E-01    2.38164E-03    5.87753E-04    6.93198E+00    8.98408E-01    2.32428E-23    3.65575E+01    1.01903E+01    2.19345E+01    6.11417E+00
    2.17480E-01    2.26940E-01    2.08289E-03    3.51410E-04    7.19374E+00    9.61592E-01    2.35301E-23    4.28498E+01    9.22334E+00    2.57099E+01    5.53401E+00
    2.26940E-01    2.36390E-01    2.50453E-03    3.49134E-04    7.45550E+00    1.02477E+00    2.38173E-23    3.64872E+01    7.14309E+00    2.18923E+01    4.28586E+00
    2.36390E-01    2.45850E-01    2.25493E-03    2.70959E-04    7.46605E+00    1.03434E+00    2.36527E-23    4.08658E+01    7.49443E+00    2.45195E+01    4.49666E+00
    2.45850E-01    2.55300E-01    2.25731E-03    2.95070E-04    7.30967E+00    1.00828E+00    2.31878E-23    4.07690E+01    7.74759E+00    2.44614E+01    4.64856E+00
    2.55300E-01    2.64760E-01    2.12366E-03    3.43746E-04    7.15330E+00    9.82216E-01    2.27230E-23    4.32752E+01    9.18559E+00    2.59651E+01    5.51135E+00
    2.64760E-01    2.74220E-01    2.11636E-03    4.16649E-04    6.99683E+00    9.56139E-01    2.22579E-23    4.33623E+01    1.03918E+01    2.60174E+01    6.23506E+00
    2.74220E-01    2.83670E-01    2.58429E-03    3.18971E-04    6.96385E+00    9.61283E-01    2.21604E-23    3.54988E+01    6.57341E+00    2.12993E+01    3.94404E+00
    2.83670E-01    2.93130E-01    2.59936E-03    2.53674E-04    7.13153E+00    1.01718E+00    2.26606E-23    3.53451E+01    6.10842E+00    2.12071E+01    3.66505E+00
    2.93130E-01    3.02580E-01    2.49788E-03    2.38506E-04    7.29921E+00    1.07307E+00    2.31607E-23    3.68329E+01    6.45675E+00    2.20998E+01    3.87405E+00
    3.02580E-01    3.12040E-01    2.08937E-03    2.08736E-04    7.46688E+00    1.12896E+00    2.36608E-23    4.40939E+01    7.99072E+00    2.64563E+01    4.79443E+00
    3.12040E-01    3.21490E-01    1.94212E-03    1.79508E-04    7.56538E+00    1.15855E+00    2.39651E-23    4.74525E+01    8.48783E+00    2.84715E+01    5.09270E+00
    3.21490E-01    3.30950E-01    2.05822E-03    2.28970E-04    7.47276E+00    1.11547E+00    2.37284E-23    4.46689E+01    8.31583E+00    2.68013E+01    4.98950E+00
    3.30950E-01    3.40410E-01    2.20490E-03    1.49492E-04    7.38009E+00    1.07237E+00    2.34915E-23    4.15954E+01    6.66962E+00    2.49572E+01    4.00177E+00
    3.40410E-01    3.49860E-01    1.96921E-03    1.57470E-04    7.28747E+00    1.02929E+00    2.32548E-23    4.64575E+01    7.54038E+00    2.78745E+01    4.52423E+00
    3.49860E-01    3.64040E-01    1.75264E-03    1.51311E-04    7.17173E+00    9.75457E-01    2.29590E-23    5.20310E+01    8.38220E+00    3.12186E+01    5.02932E+00
    3.64040E-01    3.78230E-01    1.67913E-03    1.91494E-04    7.33535E+00    1.05236E+00    2.30334E-23    5.53683E+01    1.01474E+01    3.32210E+01    6.08842E+00
    3.78230E-01    3.87680E-01    1.76390E-03    1.14115E-04    7.49493E+00    1.12732E+00    2.31284E-23    5.36329E+01    8.78151E+00    3.21797E+01    5.26891E+00
    3.87680E-01    4.01870E-01    1.69739E-03    1.65735E-04    7.65452E+00    1.20228E+00    2.32235E-23    5.66882E+01    1.04841E+01    3.40129E+01    6.29046E+00
    4.01870E-01    4.16050E-01    1.63119E-03    1.39995E-04    7.79530E+00    1.27391E+00    2.33105E-23    5.98495E+01    1.10474E+01    3.59097E+01    6.62844E+00
    4.16050E-01    4.30230E-01    1.49351E-03    1.17070E-04    7.61368E+00    1.22917E+00    2.32257E-23    6.40768E+01    1.14996E+01    3.84461E+01    6.89974E+00
    4.30230E-01    4.44420E-01    1.59198E-03    1.17201E-04    7.43199E+00    1.18440E+00    2.31409E-23    5.88939E+01    1.03387E+01    3.53363E+01    6.20324E+00
    4.44420E-01    4.58600E-01    1.46463E-03    9.48148E-05    7.25031E+00    1.13964E+00    2.30561E-23    6.26795E+01    1.06551E+01    3.76077E+01    6.39308E+00
    4.58600E-01    4.72790E-01    1.52304E-03    9.94722E-05    7.14868E+00    1.11267E+00    2.30927E-23    5.93366E+01    1.00157E+01    3.56020E+01    6.00941E+00
    4.72790E-01    4.86970E-01    1.27911E-03    8.06582E-05    7.20397E+00    1.12057E+00    2.33672E-23    7.03624E+01    1.18099E+01    4.22174E+01    7.08595E+00
