           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.12500E-02    5.67396E-02    3.74093E-04    2.14000E+00    1.30000E-01    1.35300E-23    8.13794E-01    4.97264E-02    4.88277E-01    2.98358E-02
    1.12500E-02    2.25000E-02    2.90074E-02    3.13491E-04    2.39921E+00    1.56360E-01    1.59972E-23    1.50938E+00    9.97116E-02    9.05625E-01    5.98270E-02
    2.25000E-02    3.37600E-02    2.11669E-02    3.58348E-04    2.76293E+00    1.90000E-01    1.76748E-23    2.15596E+00    1.52687E-01    1.29357E+00    9.16121E-02
    3.37600E-02    4.50100E-02    1.74318E-02    3.62003E-04    2.84629E+00    2.19690E-01    1.74657E-23    2.72920E+00    2.18144E-01    1.63752E+00    1.30886E-01
    4.50100E-02    5.62600E-02    1.36397E-02    3.09392E-04    2.97520E+00    2.49970E-01    1.77443E-23    3.58869E+00    3.12310E-01    2.15322E+00    1.87386E-01
    5.62600E-02    6.75100E-02    1.01020E-02    2.58505E-04    3.28240E+00    2.41122E-01    1.86013E-23    5.09944E+00    3.96679E-01    3.05967E+00    2.38008E-01
    6.75100E-02    7.87700E-02    7.79805E-03    2.85140E-04    3.75482E+00    2.96305E-01    1.94400E-23    7.23088E+00    6.28892E-01    4.33853E+00    3.77335E-01
    7.87700E-02    9.00200E-02    5.87396E-03    2.21922E-04    4.36522E+00    3.81778E-01    1.95176E-23    1.11156E+01    1.05899E+00    6.66935E+00    6.35393E-01
    9.00200E-02    1.01270E-01    5.42784E-03    2.29603E-04    4.60639E+00    4.63995E-01    1.96826E-23    1.25874E+01    1.37518E+00    7.55243E+00    8.25106E-01
    1.01270E-01    1.12520E-01    4.46291E-03    2.23465E-04    4.90014E+00    5.46213E-01    2.00488E-23    1.59877E+01    1.95367E+00    9.59263E+00    1.17220E+00
    1.12520E-01    1.23780E-01    3.33086E-03    1.96378E-04    5.40818E+00    6.28467E-01    2.12347E-23    2.23220E+01    2.90872E+00    1.33932E+01    1.74523E+00
    1.23780E-01    1.35030E-01    2.95299E-03    2.20892E-04    5.83516E+00    7.05498E-01    2.21141E-23    2.60858E+01    3.70873E+00    1.56515E+01    2.22524E+00
    1.35030E-01    1.46280E-01    2.88181E-03    1.71624E-04    5.72131E+00    7.47661E-01    2.09491E-23    2.76661E+01    3.97314E+00    1.65997E+01    2.38389E+00
    1.46280E-01    1.57530E-01    2.97913E-03    1.95224E-04    5.60748E+00    7.89824E-01    1.97842E-23    2.77743E+01    4.31474E+00    1.66646E+01    2.58884E+00
    1.57530E-01    1.68790E-01    2.19849E-03    2.18688E-04    5.49262E+00    8.06241E-01    1.93442E-23    3.77041E+01    6.68553E+00    2.26225E+01    4.01132E+00
    1.68790E-01    1.80040E-01    2.65247E-03    2.03080E-04    5.37747E+00    8.14466E-01    1.91348E-23    3.09305E+01    5.24922E+00    1.85583E+01    3.14953E+00
    1.80040E-01    1.91290E-01    2.06492E-03    1.85885E-04    5.33544E+00    8.27331E-01    1.90729E-23    3.95487E+01    7.09107E+00    2.37292E+01    4.25464E+00
    1.91290E-01    2.02540E-01    1.84892E-03    2.32612E-04    5.44381E+00    8.49754E-01    1.93144E-23    4.45029E+01    8.92212E+00    2.67017E+01    5.35327E+00
    2.02540E-01    2.13800E-01    1.82536E-03    1.61881E-04    5.55224E+00    8.72187E-01    1.95559E-23    4.54073E+01    8.19113E+00    2.72444E+01    4.91468E+00
    2.13800E-01    2.25050E-01    1.76075E-03    1.52747E-04    5.33399E+00    8.42802E-01    1.90759E-23    4.63610E+01    8.35677E+00    2.78166E+01    5.01406E+00
    2.25050E-01    2.36300E-01    1.35506E-03    1.57887E-04    4.94136E+00    7.85753E-01    1.82108E-23    5.84579E+01    1.15241E+01    3.50747E+01    6.91444E+00
    2.36300E-01    2.47550E-01    1.57912E-03    2.38281E-04    4.54873E+00    7.28704E-01    1.73456E-23    4.84806E+01    1.06694E+01    2.90884E+01    6.40163E+00
    2.47550E-01    2.58810E-01    1.40627E-03    1.35007E-04    4.59865E+00    7.31268E-01    1.80006E-23    5.30346E+01    9.85122E+00    3.18208E+01    5.91073E+00
    2.58810E-01    2.70060E-01    1.25281E-03    1.79971E-04    4.86440E+00    7.62905E-01    1.93967E-23    5.84386E+01    1.24288E+01    3.50632E+01    7.45729E+00
    2.70060E-01    2.81310E-01    1.24134E-03    1.46466E-04    5.13002E+00    7.94527E-01    2.07922E-23    5.80246E+01    1.12975E+01    3.48148E+01    6.77850E+00
    2.81310E-01    2.92560E-01    1.02334E-03    1.84979E-04    5.41240E+00    9.37516E-01    2.12298E-23    7.27291E+01    1.82081E+01    4.36374E+01    1.09249E+01
    2.92560E-01    3.03810E-01    1.20752E-03    1.42251E-04    5.71082E+00    1.18721E+00    2.07496E-23    6.65393E+01    1.58994E+01    3.99236E+01    9.53961E+00
    3.03810E-01    3.15070E-01    1.03119E-03    1.20947E-04    6.00937E+00    1.43702E+00    2.02691E-23    8.39341E+01    2.23555E+01    5.03605E+01    1.34133E+01
    3.15070E-01    3.26320E-01    9.07947E-04    1.63698E-04    6.20743E+00    1.62515E+00    1.98916E-23    1.00338E+02    3.18957E+01    6.02028E+01    1.91374E+01
    3.26320E-01    3.37570E-01    9.22912E-04    1.11126E-04    6.06431E+00    1.60383E+00    1.98632E-23    9.65727E+01    2.80631E+01    5.79436E+01    1.68379E+01
    3.37570E-01    3.48820E-01    8.95076E-04    1.77758E-04    5.92119E+00    1.58252E+00    1.98349E-23    9.73648E+01    3.24197E+01    5.84189E+01    1.94518E+01
    3.48820E-01    3.60080E-01    6.53708E-04    9.02641E-05    5.77800E+00    1.56119E+00    1.98066E-23    1.30277E+02    3.95304E+01    7.81662E+01    2.37183E+01
    3.60080E-01    3.71330E-01    8.69930E-04    1.59899E-04    5.63649E+00    1.51913E+00    2.02993E-23    9.31809E+01    3.03982E+01    5.59086E+01    1.82389E+01
    3.71330E-01    3.82580E-01    8.33430E-04    7.78618E-05    5.49513E+00    1.47586E+00    2.08226E-23    9.24395E+01    2.62861E+01    5.54637E+01    1.57717E+01
    3.82580E-01    3.93830E-01    7.43283E-04    1.19042E-04    5.35377E+00    1.43258E+00    2.13459E-23    9.85088E+01    3.07201E+01    5.91053E+01    1.84321E+01
    3.93830E-01    4.05090E-01    4.65775E-04    3.51411E-05    5.39042E+00    1.48996E+00    2.13739E-23    1.58069E+02    4.52899E+01    9.48412E+01    2.71740E+01
