           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.03400E-02    1.35594E-02    1.33998E-04    9.09000E+00    1.24000E+00    2.73219E-23    7.16301E+00    9.79692E-01    4.29780E+00    5.87815E-01
    3.03400E-02    6.06800E-02    1.06259E-02    5.44125E-04    9.09000E+00    1.24000E+00    2.70077E-23    9.24684E+00    1.34734E+00    5.54811E+00    8.08404E-01
    6.06800E-02    9.10200E-02    8.30521E-03    4.98124E-04    9.09000E+00    1.24000E+00    2.66935E-23    1.19699E+01    1.78372E+00    7.18195E+00    1.07023E+00
    9.10200E-02    1.21360E-01    7.64744E-03    2.80698E-04    9.09406E+00    1.26682E+00    2.63793E-23    1.31602E+01    1.89582E+00    7.89611E+00    1.13749E+00
    1.21360E-01    1.51710E-01    6.53189E-03    3.35833E-04    9.10376E+00    1.33084E+00    2.60651E-23    1.56101E+01    2.41900E+00    9.36609E+00    1.45140E+00
    1.51710E-01    1.82050E-01    5.50074E-03    3.67091E-04    9.11346E+00    1.39486E+00    2.57508E-23    1.87826E+01    3.13614E+00    1.12695E+01    1.88168E+00
    1.82050E-01    2.12390E-01    4.46446E-03    2.09845E-04    9.12316E+00    1.45886E+00    2.54366E-23    2.34531E+01    3.90900E+00    1.40719E+01    2.34540E+00
    2.12390E-01    2.42730E-01    4.48217E-03    9.28481E-04    9.13286E+00    1.52287E+00    2.51224E-23    2.36778E+01    6.29648E+00    1.42067E+01    3.77789E+00
    2.42730E-01    2.73070E-01    4.30957E-03    3.33402E-04    9.17733E+00    1.58176E+00    2.49635E-23    2.49035E+01    4.70481E+00    1.49421E+01    2.82288E+00
    2.73070E-01    3.03410E-01    3.72298E-03    4.42107E-04    9.31892E+00    1.62637E+00    2.52385E-23    2.89530E+01    6.11178E+00    1.73718E+01    3.66707E+00
    3.03410E-01    3.33750E-01    3.02403E-03    4.16089E-04    9.46050E+00    1.67098E+00    2.55136E-23    3.57965E+01    8.01468E+00    2.14779E+01    4.80881E+00
    3.33750E-01    3.64090E-01    3.27469E-03    2.05283E-04    9.60209E+00    1.71559E+00    2.57886E-23    3.31934E+01    6.28506E+00    1.99160E+01    3.77103E+00
    3.64090E-01    3.94430E-01    1.96454E-03    1.31772E-04    9.74368E+00    1.76020E+00    2.60636E-23    5.55534E+01    1.07052E+01    3.33321E+01    6.42312E+00
    3.94430E-01    4.24780E-01    2.43195E-03    2.36962E-04    9.83788E+00    1.79595E+00    2.62705E-23    4.49533E+01    9.30220E+00    2.69720E+01    5.58132E+00
    4.24780E-01    4.55120E-01    1.90375E-03    5.60420E-04    9.54043E+00    1.75845E+00    2.59144E-23    5.64548E+01    1.96078E+01    3.38729E+01    1.17647E+01
    4.55120E-01    4.85460E-01    1.49086E-03    7.78160E-05    9.24303E+00    1.72095E+00    2.55583E-23    7.08157E+01    1.36934E+01    4.24894E+01    8.21603E+00
    4.85460E-01    5.15800E-01    1.25405E-03    3.49748E-04    8.94563E+00    1.68345E+00    2.52022E-23    8.26307E+01    2.78009E+01    4.95784E+01    1.66805E+01
    5.15800E-01    5.46140E-01    1.55080E-03    1.46376E-04    8.64823E+00    1.64595E+00    2.48461E-23    6.55235E+01    1.39199E+01    3.93141E+01    8.35196E+00
    5.46140E-01    5.76480E-01    1.47294E-03    3.20307E-04    8.35083E+00    1.60845E+00    2.44900E-23    6.75834E+01    1.96327E+01    4.05500E+01    1.17796E+01
    5.76480E-01    6.06820E-01    8.24804E-04    8.52342E-05    8.05343E+00    1.57095E+00    2.41339E-23    1.18110E+02    2.60726E+01    7.08660E+01    1.56436E+01
