           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.80800E-02    8.14350E-03    1.60072E-04    6.56000E+00    1.07000E+00    2.36742E-23    9.93347E+00    1.63197E+00    5.96008E+00    9.79181E-01
    1.80800E-02    3.61500E-02    7.57099E-03    2.66412E-04    6.56000E+00    1.07000E+00    2.34984E-23    1.07646E+01    1.79620E+00    6.45874E+00    1.07772E+00
    3.61500E-02    5.42300E-02    6.45041E-03    2.60532E-04    6.56033E+00    1.07164E+00    2.33226E-23    1.27305E+01    2.14216E+00    7.63829E+00    1.28530E+00
    5.42300E-02    7.23100E-02    6.25284E-03    6.02240E-04    6.56302E+00    1.08508E+00    2.31467E-23    1.32379E+01    2.53296E+00    7.94275E+00    1.51978E+00
    7.23100E-02    9.03900E-02    5.27823E-03    2.71825E-04    6.56571E+00    1.09853E+00    2.29709E-23    1.58088E+01    2.76747E+00    9.48528E+00    1.66048E+00
    9.03900E-02    1.08460E-01    5.15019E-03    3.93867E-04    6.56839E+00    1.11197E+00    2.27951E-23    1.63335E+01    3.03415E+00    9.80008E+00    1.82049E+00
    1.08460E-01    1.26540E-01    4.67535E-03    5.26662E-04    6.56472E+00    1.11604E+00    2.28372E-23    1.79491E+01    3.66052E+00    1.07694E+01    2.19631E+00
    1.26540E-01    1.44620E-01    4.05773E-03    3.54455E-04    6.55160E+00    1.10620E+00    2.32033E-23    2.03141E+01    3.86176E+00    1.21885E+01    2.31705E+00
    1.44620E-01    1.62700E-01    3.73017E-03    5.22328E-04    6.53848E+00    1.09636E+00    2.35694E-23    2.17111E+01    4.74296E+00    1.30267E+01    2.84578E+00
    1.62700E-01    1.80770E-01    3.06451E-03    3.39364E-04    6.49722E+00    1.09420E+00    2.37379E-23    2.60740E+01    5.25541E+00    1.56444E+01    3.15325E+00
    1.80770E-01    1.98850E-01    2.67926E-03    2.17275E-04    6.40454E+00    1.10608E+00    2.35454E-23    2.96381E+01    5.65480E+00    1.77828E+01    3.39288E+00
    1.98850E-01    2.16930E-01    2.25643E-03    5.18490E-04    6.31183E+00    1.11797E+00    2.33529E-23    3.49685E+01    1.01453E+01    2.09811E+01    6.08715E+00
    2.16930E-01    2.35010E-01    2.10783E-03    2.06928E-04    6.21912E+00    1.12986E+00    2.31603E-23    3.71905E+01    7.67993E+00    2.23143E+01    4.60796E+00
    2.35010E-01    2.53080E-01    1.81456E-03    1.96309E-04    6.19087E+00    1.17623E+00    2.30359E-23    4.32373E+01    9.45327E+00    2.59424E+01    5.67196E+00
    2.53080E-01    2.71160E-01    1.49498E-03    4.07625E-04    6.53850E+00    1.42384E+00    2.33084E-23    5.47789E+01    1.91150E+01    3.28674E+01    1.14690E+01
    2.71160E-01    2.89240E-01    1.45355E-03    2.00118E-04    6.88623E+00    1.67151E+00    2.35810E-23    5.86506E+01    1.63670E+01    3.51904E+01    9.82017E+00
    2.89240E-01    3.07320E-01    1.33186E-03    2.19770E-04    7.23396E+00    1.91919E+00    2.38536E-23    6.64732E+01    2.07683E+01    3.98839E+01    1.24610E+01
    3.07320E-01    3.25390E-01    1.26612E-03    2.15040E-04    7.58159E+00    2.16679E+00    2.41262E-23    7.24571E+01    2.40887E+01    4.34743E+01    1.44532E+01
    3.25390E-01    3.43470E-01    9.83995E-04    3.00054E-04    7.92923E+00    2.41440E+00    2.43987E-23    9.64173E+01    4.15492E+01    5.78504E+01    2.49295E+01
    3.43470E-01    3.61550E-01    1.03575E-03    1.77611E-04    8.25541E+00    2.65092E+00    2.46474E-23    9.44050E+01    3.43664E+01    5.66430E+01    2.06199E+01
    3.61550E-01    3.79630E-01    9.81943E-04    3.97397E-04    8.16120E+00    2.66976E+00    2.44309E-23    9.93144E+01    5.16815E+01    5.95886E+01    3.10089E+01
    3.79630E-01    3.97700E-01    9.82193E-04    1.97426E-04    8.06703E+00    2.68859E+00    2.42144E-23    9.90208E+01    3.85393E+01    5.94125E+01    2.31236E+01
    3.97700E-01    4.15780E-01    7.93274E-04    1.05408E-04    7.97285E+00    2.70743E+00    2.39979E-23    1.22265E+02    4.45841E+01    7.33588E+01    2.67505E+01
    4.15780E-01    4.33860E-01    7.27789E-04    3.49163E-04    7.87865E+00    2.72627E+00    2.37813E-23    1.32890E+02    7.86085E+01    7.97342E+01    4.71651E+01
    4.33860E-01    4.51940E-01    5.44601E-04    1.12576E-04    7.78445E+00    2.74511E+00    2.35648E-23    1.77080E+02    7.23833E+01    1.06248E+02    4.34300E+01
    4.51940E-01    4.70010E-01    5.59949E-04    2.06073E-04    7.69027E+00    2.76395E+00    2.33483E-23    1.71720E+02    8.83339E+01    1.03032E+02    5.30004E+01
    4.70010E-01    4.88090E-01    5.58536E-04    6.36132E-04    7.59609E+00    2.78278E+00    2.31318E-23    1.71638E+02    2.05347E+02    1.02983E+02    1.23208E+02
    4.88090E-01    5.06170E-01    7.03884E-04    3.07364E-04    7.50189E+00    2.80162E+00    2.29152E-23    1.35778E+02    7.80159E+01    8.14667E+01    4.68096E+01
    5.06170E-01    5.24250E-01    5.42308E-04    1.28405E-04    7.40807E+00    2.81898E+00    2.27039E-23    1.75648E+02    7.87216E+01    1.05389E+02    4.72330E+01
    5.24250E-01    5.42320E-01    5.62748E-04    1.65531E-04    7.32943E+00    2.77753E+00    2.26992E-23    1.67506E+02    8.03557E+01    1.00503E+02    4.82134E+01
    5.42320E-01    5.60400E-01    4.86046E-04    1.23992E-04    7.25080E+00    2.73608E+00    2.26945E-23    1.91898E+02    8.74075E+01    1.15139E+02    5.24445E+01
    5.60400E-01    5.78480E-01    4.99522E-04    2.86981E-04    7.17214E+00    2.69462E+00    2.26898E-23    1.84734E+02    1.26811E+02    1.10840E+02    7.60868E+01
    5.78480E-01    5.96560E-01    3.34011E-04    4.99736E-05    7.09348E+00    2.65315E+00    2.26851E-23    2.73301E+02    1.10097E+02    1.63981E+02    6.60582E+01
