           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.33100E-02    6.07116E-03    1.02404E-03    7.22026E+00    6.82346E-01    2.37854E-23    1.45967E+01    2.82217E+00    8.75802E+00    1.69330E+00
    2.33100E-02    3.49600E-02    5.41315E-03    7.51084E-04    7.31820E+00    6.97414E-01    2.38358E-23    1.65580E+01    2.78715E+00    9.93478E+00    1.67229E+00
    3.49600E-02    4.37000E-02    5.07739E-03    1.16855E-03    7.37532E+00    7.06202E-01    2.38653E-23    1.77688E+01    4.42925E+00    1.06613E+01    2.65755E+00
    4.37000E-02    5.24400E-02    4.26357E-03    7.11308E-04    7.42429E+00    7.13736E-01    2.38905E-23    2.12784E+01    4.09716E+00    1.27670E+01    2.45830E+00
    5.24400E-02    6.11800E-02    4.51375E-03    7.36278E-04    7.47326E+00    7.21270E-01    2.39158E-23    2.02103E+01    3.83050E+00    1.21262E+01    2.29830E+00
    6.11800E-02    6.99200E-02    3.46307E-03    5.37285E-04    7.52223E+00    7.28804E-01    2.39410E-23    2.64866E+01    4.84478E+00    1.58920E+01    2.90687E+00
    6.99200E-02    7.86600E-02    3.86418E-03    1.13103E-03    7.57120E+00    7.36338E-01    2.39662E-23    2.38666E+01    7.36120E+00    1.43200E+01    4.41672E+00
    7.86600E-02    8.44900E-02    3.33075E-03    5.52668E-04    7.61201E+00    7.42617E-01    2.39873E-23    2.78138E+01    5.35371E+00    1.66883E+01    3.21223E+00
    8.44900E-02    9.03200E-02    4.00594E-03    8.43792E-04    7.64468E+00    7.47643E-01    2.40041E-23    2.32088E+01    5.38983E+00    1.39253E+01    3.23390E+00
    9.03200E-02    9.61500E-02    3.54589E-03    6.06383E-04    7.67734E+00    7.52668E-01    2.40209E-23    2.63135E+01    5.18689E+00    1.57881E+01    3.11214E+00
    9.61500E-02    1.01970E-01    3.65039E-03    5.91117E-04    7.70998E+00    7.57689E-01    2.40378E-23    2.56509E+01    4.85880E+00    1.53906E+01    2.91528E+00
    1.01970E-01    1.07800E-01    3.53672E-03    6.41017E-04    7.74262E+00    7.62711E-01    2.40546E-23    2.65688E+01    5.48079E+00    1.59413E+01    3.28847E+00
    1.07800E-01    1.13630E-01    3.29141E-03    5.55611E-04    7.77528E+00    7.67736E-01    2.40714E-23    2.86494E+01    5.60280E+00    1.71897E+01    3.36168E+00
    1.13630E-01    1.19450E-01    3.49273E-03    6.23470E-04    7.75386E+00    7.63429E-01    2.40293E-23    2.69709E+01    5.49824E+00    1.61826E+01    3.29894E+00
    1.19450E-01    1.25280E-01    3.52123E-03    4.55684E-04    7.68802E+00    7.51459E-01    2.39386E-23    2.66259E+01    4.31807E+00    1.59755E+01    2.59084E+00
    1.25280E-01    1.31110E-01    3.24622E-03    4.46239E-04    7.62213E+00    7.39478E-01    2.38479E-23    2.87429E+01    4.83605E+00    1.72457E+01    2.90163E+00
    1.31110E-01    1.36930E-01    2.85590E-03    6.98683E-04    7.55629E+00    7.27508E-01    2.37573E-23    3.25126E+01    8.54784E+00    1.95076E+01    5.12870E+00
    1.36930E-01    1.42760E-01    2.75415E-03    5.35235E-04    7.49046E+00    7.15538E-01    2.36667E-23    3.35480E+01    7.26470E+00    2.01288E+01    4.35882E+00
    1.42760E-01    1.48590E-01    2.69687E-03    4.04984E-04    7.42457E+00    7.03558E-01    2.35760E-23    3.40898E+01    6.05322E+00    2.04539E+01    3.63193E+00
    1.48590E-01    1.54420E-01    2.96873E-03    6.37462E-04    7.35867E+00    6.91577E-01    2.34853E-23    3.08117E+01    7.22201E+00    1.84870E+01    4.33320E+00
    1.54420E-01    1.60240E-01    2.57970E-03    3.42390E-04    7.29284E+00    6.79607E-01    2.33947E-23    3.52771E+01    5.72098E+00    2.11663E+01    3.43259E+00
    1.60240E-01    1.66070E-01    3.00416E-03    5.06525E-04    7.24252E+00    6.71261E-01    2.33053E-23    3.01992E+01    5.81041E+00    1.81195E+01    3.48625E+00
    1.66070E-01    1.71900E-01    2.33810E-03    3.20063E-04    7.25531E+00    6.77656E-01    2.32206E-23    3.90124E+01    6.46509E+00    2.34074E+01    3.87905E+00
    1.71900E-01    1.77720E-01    2.51644E-03    6.42636E-04    7.26809E+00    6.84046E-01    2.31360E-23    3.64442E+01    9.91887E+00    2.18665E+01    5.95132E+00
    1.77720E-01    1.83550E-01    2.20718E-03    3.56250E-04    7.28087E+00    6.90435E-01    2.30514E-23    4.17764E+01    7.82057E+00    2.50658E+01    4.69234E+00
    1.83550E-01    1.89380E-01    2.67345E-03    4.01039E-04    7.29366E+00    6.96830E-01    2.29668E-23    3.46782E+01    6.16748E+00    2.08069E+01    3.70049E+00
    1.89380E-01    1.95200E-01    2.43127E-03    3.08740E-04    7.30644E+00    7.03220E-01    2.28822E-23    3.83406E+01    6.10918E+00    2.30044E+01    3.66551E+00
    1.95200E-01    2.01030E-01    2.42138E-03    4.31261E-04    7.31922E+00    7.09609E-01    2.27976E-23    3.87076E+01    7.84927E+00    2.32246E+01    4.70956E+00
    2.01030E-01    2.06860E-01    2.09625E-03    3.61582E-04    7.33201E+00    7.16004E-01    2.27129E-23    4.49563E+01    8.91101E+00    2.69738E+01    5.34661E+00
    2.06860E-01    2.12690E-01    2.35247E-03    4.13997E-04    7.35295E+00    7.23838E-01    2.26832E-23    4.02270E+01    8.11161E+00    2.41362E+01    4.86697E+00
    2.12690E-01    2.18510E-01    2.26594E-03    2.81838E-04    7.38745E+00    7.34061E-01    2.27449E-23    4.18452E+01    6.66168E+00    2.51071E+01    3.99701E+00
    2.18510E-01    2.24340E-01    2.28676E-03    3.57625E-04    7.42196E+00    7.44284E-01    2.28066E-23    4.15452E+01    7.71824E+00    2.49271E+01    4.63094E+00
    2.24340E-01    2.30170E-01    2.02185E-03    3.58378E-04    7.45649E+00    7.54516E-01    2.28684E-23    4.70797E+01    9.60906E+00    2.82478E+01    5.76544E+00
    2.30170E-01    2.35990E-01    2.01280E-03    3.50261E-04    7.49099E+00    7.64739E-01    2.29301E-23    4.73823E+01    9.55946E+00    2.84294E+01    5.73568E+00
    2.35990E-01    2.41820E-01    2.12108E-03    3.29083E-04    7.52550E+00    7.74962E-01    2.29918E-23    4.50493E+01    8.38881E+00    2.70296E+01    5.03329E+00
    2.41820E-01    2.47650E-01    2.12490E-03    2.73428E-04    7.56003E+00    7.85193E-01    2.30536E-23    4.50536E+01    7.45024E+00    2.70322E+01    4.47014E+00
    2.47650E-01    2.53470E-01    2.15888E-03    3.03451E-04    7.59453E+00    7.95416E-01    2.31153E-23    4.44279E+01    7.78775E+00    2.66567E+01    4.67265E+00
    2.53470E-01    2.59300E-01    1.78367E-03    2.70734E-04    7.57774E+00    7.91076E-01    2.31494E-23    5.35759E+01    9.86973E+00    3.21455E+01    5.92184E+00
    2.59300E-01    2.65130E-01    1.86908E-03    4.71533E-04    7.51921E+00    7.74887E-01    2.31610E-23    5.07074E+01    1.38186E+01    3.04244E+01    8.29119E+00
    2.65130E-01    2.70960E-01    1.59336E-03    2.46145E-04    7.46068E+00    7.58698E-01    2.31725E-23    5.89894E+01    1.09100E+01    3.53936E+01    6.54601E+00
    2.70960E-01    2.76780E-01    1.88421E-03    4.04402E-04    7.40220E+00    7.42523E-01    2.31841E-23    4.94680E+01    1.17195E+01    2.96808E+01    7.03172E+00
    2.76780E-01    2.82610E-01    1.83319E-03    2.50582E-04    7.34372E+00    7.26347E-01    2.31957E-23    5.04179E+01    8.50664E+00    3.02507E+01    5.10398E+00
