ABELL_1795
Cosmology      70.0000     0.300000     0.700000
Number of MC iterations:    5000
Source FITS files: /Volumes/GALACTUS//merged/ABELL_1795/493_5289_sbprof_10pix.fits
        RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
        0.16988        0.17555    3.72211E-03    2.08805E-04      264.68586      264.68586       26.89745    2.36617E-02    2.36617E-02    2.60010E-03    5.59064E+13    3.87382E+12
        0.16422        0.16988    3.68339E-03    2.39259E-04      261.26567      261.26567       26.56797    2.29524E-02    2.29524E-02    2.58506E-03    2.46820E+13    1.66536E+12
        0.15856        0.16422    4.04449E-03    2.13105E-04      242.94752      242.94752       23.55066    2.49432E-02    2.49432E-02    2.60882E-03    5.56656E+13    3.68818E+12
        0.15289        0.15856    3.93330E-03    2.40841E-04      247.28532      247.28532       24.33482    2.42359E-02    2.42359E-02    2.62902E-03    3.20095E+13    2.10188E+12
        0.14723        0.15289    4.29234E-03    2.19313E-04      243.54874      243.54874       23.86717    2.76106E-02    2.76106E-02    2.90291E-03    3.33867E+13    2.24972E+12
        0.14157        0.14723    4.28320E-03    2.52371E-04      259.02627      259.02627       26.70513    2.92611E-02    2.92611E-02    3.27906E-03    4.28508E+13    2.99538E+12
        0.13591        0.14157    4.48811E-03    1.93345E-04      241.94674      241.94674       23.71453    2.95456E-02    2.95456E-02    3.04736E-03    4.69795E+13    3.22858E+12
        0.13024        0.13591    4.67821E-03    2.26054E-04      227.39418      227.39418       22.16228    2.97563E-02    2.97563E-02    3.09179E-03    4.35244E+13    2.93595E+12
        0.12458        0.13024    4.65933E-03    2.43550E-04      233.43470      233.43470       23.12920    3.03416E-02    3.03416E-02    3.23037E-03    4.46551E+13    3.03735E+12
        0.11892        0.12458    5.66489E-03    2.31993E-04      206.43153      206.43153       20.57017    3.71617E-02    3.71617E-02    3.87288E-03    4.68101E+13    3.28971E+12
        0.11326        0.11892    5.84766E-03    2.64745E-04      199.65820      199.65820       20.42669    3.78958E-02    3.78958E-02    4.08250E-03    4.47816E+13    3.21025E+12
        0.10759        0.11326    6.57110E-03    2.61403E-04      174.39787      174.39787       16.57326    4.02042E-02    4.02042E-02    4.00231E-03    4.35173E+13    2.91222E+12
        0.10193        0.10759    6.70001E-03    2.35506E-04      170.19148      170.19148       14.86682    4.05257E-02    4.05257E-02    3.69586E-03    3.10147E+13    1.91396E+12
        0.09627        0.10193    7.49223E-03    2.85355E-04      152.98395      152.98395       12.49713    4.38865E-02    4.38865E-02    3.79536E-03    3.04986E+13    1.73653E+12
        0.09060        0.09627    8.01201E-03    2.65850E-04      139.08086      139.08086       10.87868    4.46173E-02    4.46173E-02    3.66019E-03    2.56548E+13    1.41149E+12
        0.08494        0.09060    8.40647E-03    2.85656E-04      132.98287      132.98287       11.06066    4.62188E-02    4.62188E-02    4.01846E-03    2.43822E+13    1.43095E+12
        0.07928        0.08494    9.27955E-03    2.79501E-04      127.54450      127.54450       10.19046    5.22645E-02    5.22645E-02    4.33751E-03    2.24792E+13    1.27481E+12
        0.07362        0.07928    1.01715E-02    3.13922E-04      115.34199      115.34199        8.87055    5.50763E-02    5.50763E-02    4.42115E-03    1.85456E+13    1.00781E+12
        0.06795        0.07362    1.16061E-02    3.12860E-04      109.01953      109.01953        8.94691    6.48607E-02    6.48607E-02    5.48013E-03    2.07902E+13    1.22084E+12
        0.06229        0.06795    1.21627E-02    3.33376E-04      101.48770      101.48770        7.78727    6.52823E-02    6.52823E-02    5.18370E-03    1.55854E+13    8.51754E+11
        0.05663        0.06229    1.40972E-02    3.47669E-04       90.49311       90.49311        6.92794    7.44454E-02    7.44454E-02    5.86135E-03    1.40235E+13    7.68941E+11
        0.05096        0.05663    1.47254E-02    3.64170E-04       84.30800       84.30800        6.23248    7.45840E-02    7.45840E-02    5.68245E-03    1.08432E+13    5.73022E+11
        0.04530        0.05096    1.85275E-02    3.98010E-04       69.46756       69.46756        4.78498    9.01179E-02    9.01179E-02    6.37289E-03    8.91304E+12    4.40382E+11
        0.03964        0.04530    1.86471E-02    3.47004E-04       67.69121       67.69121        4.46911    8.87604E-02    8.87604E-02    5.98806E-03    7.33376E+12    3.48747E+11
        0.03398        0.03964    2.22160E-02    3.75480E-04       55.09907       55.09907        3.50569    9.67359E-02    9.67359E-02    6.27433E-03    5.99115E+12    2.75120E+11
        0.02831        0.03398    2.53935E-02    3.64570E-04       51.64728       51.64728        3.20982    1.13306E-01    1.13306E-01    7.14546E-03    3.68683E+12    1.66026E+11
        0.02265        0.02831    2.65064E-02    3.63608E-04       45.09096       45.09096        2.68334    1.06253E-01    1.06253E-01    6.41569E-03    2.88680E+12    1.24484E+11
        0.01699        0.02265    3.56514E-02    3.44716E-04       35.70828       35.70828        2.12350    1.37900E-01    1.37900E-01    8.26060E-03    1.74418E+12    7.56151E+10
        0.01133        0.01699    4.22466E-02    3.43279E-04       29.04485       29.04485        1.67505    1.48841E-01    1.48841E-01    8.63104E-03    4.73912E+11    1.99542E+10
        0.00566        0.01133    4.60761E-02    3.20963E-04       25.96295       25.96295        1.34148    1.53749E-01    1.53749E-01    7.98408E-03    3.71597E+11    1.40230E+10
        0.00000        0.00566    5.53955E-02    2.41819E-04       21.99527       22.91543        1.17161    1.77060E-01    1.84467E-01    9.44890E-03    1.77971E+11    6.94152E+09
