           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.70400E-02    5.90314E-03    1.62412E-04    9.49838E+00    2.09450E+00    2.77869E-23    1.69048E+01    3.75659E+00    1.01429E+01    2.25396E+00
    2.70400E-02    5.40800E-02    5.56246E-03    9.82986E-04    9.34278E+00    2.08823E+00    2.73956E-23    1.78983E+01    5.09982E+00    1.07390E+01    3.05989E+00
    5.40800E-02    8.11200E-02    5.75230E-03    2.53546E-04    9.18717E+00    2.08197E+00    2.70043E-23    1.72660E+01    3.98608E+00    1.03596E+01    2.39165E+00
    8.11200E-02    1.08170E-01    5.08670E-03    3.08682E-04    9.03154E+00    2.07570E+00    2.66129E-23    1.94767E+01    4.62971E+00    1.16860E+01    2.77783E+00
    1.08170E-01    1.35210E-01    5.14229E-03    6.64149E-04    8.87590E+00    2.06943E+00    2.62215E-23    1.92168E+01    5.12194E+00    1.15301E+01    3.07316E+00
    1.35210E-01    1.62250E-01    4.17205E-03    4.84138E-04    8.72030E+00    2.06317E+00    2.58302E-23    2.36231E+01    6.22515E+00    1.41739E+01    3.73509E+00
    1.62250E-01    1.89290E-01    3.92977E-03    2.59235E-04    8.56469E+00    2.05690E+00    2.54389E-23    2.50109E+01    6.22910E+00    1.50065E+01    3.73746E+00
    1.89290E-01    2.16330E-01    3.52387E-03    4.47622E-04    8.40909E+00    2.05063E+00    2.50476E-23    2.78129E+01    7.64743E+00    1.66877E+01    4.58846E+00
    2.16330E-01    2.43370E-01    3.09000E-03    6.49568E-04    8.25348E+00    2.04437E+00    2.46563E-23    3.16253E+01    1.02743E+01    1.89752E+01    6.16459E+00
    2.43370E-01    2.70410E-01    2.86433E-03    3.69748E-04    8.09787E+00    2.03810E+00    2.42650E-23    3.40135E+01    9.62096E+00    2.04081E+01    5.77257E+00
    2.70410E-01    2.97460E-01    2.41965E-03    2.99153E-04    7.94224E+00    2.03183E+00    2.38736E-23    4.01380E+01    1.14046E+01    2.40828E+01    6.84277E+00
    2.97460E-01    3.24500E-01    1.85748E-03    3.67489E-04    7.78661E+00    2.02557E+00    2.34822E-23    5.21157E+01    1.70325E+01    3.12694E+01    1.02195E+01
    3.24500E-01    3.51540E-01    1.53104E-03    1.88985E-04    7.63100E+00    2.01930E+00    2.30909E-23    6.30140E+01    1.83996E+01    3.78084E+01    1.10397E+01
    3.51540E-01    3.78580E-01    1.29181E-03    4.50213E-04    7.47539E+00    2.01304E+00    2.26996E-23    7.44219E+01    3.27776E+01    4.46531E+01    1.96665E+01
    3.78580E-01    4.05620E-01    1.46332E-03    1.86925E-04    7.26362E+00    1.97400E+00    2.22973E-23    6.49898E+01    1.95157E+01    3.89939E+01    1.17094E+01
    4.05620E-01    4.32660E-01    1.38224E-03    2.67877E-04    6.99906E+00    1.90415E+00    2.18846E-23    6.75461E+01    2.25622E+01    4.05277E+01    1.35373E+01
    4.32660E-01    4.59700E-01    1.10888E-03    3.22168E-04    6.73449E+00    1.83431E+00    2.14720E-23    8.25718E+01    3.28837E+01    4.95431E+01    1.97302E+01
    4.59700E-01    4.86740E-01    1.07357E-03    3.06545E-04    6.46993E+00    1.76446E+00    2.10593E-23    8.35426E+01    3.29868E+01    5.01256E+01    1.97921E+01
    4.86740E-01    5.13790E-01    8.88711E-04    1.75830E-04    6.20532E+00    1.69460E+00    2.06466E-23    9.87275E+01    3.32935E+01    5.92365E+01    1.99761E+01
    5.13790E-01    5.40830E-01    7.55100E-04    3.77915E-04    5.94070E+00    1.62475E+00    2.02339E-23    1.13511E+02    6.47393E+01    6.81065E+01    3.88436E+01
    5.40830E-01    5.67870E-01    7.40115E-04    1.35042E-04    5.67614E+00    1.55490E+00    1.98212E-23    1.12955E+02    3.71781E+01    6.77732E+01    2.23069E+01
    5.67870E-01    5.94910E-01    6.33793E-04    2.35297E-04    5.41157E+00    1.48506E+00    1.94086E-23    1.28430E+02    5.92917E+01    7.70579E+01    3.55750E+01
    5.94910E-01    6.21950E-01    8.39235E-04    3.16350E-04    5.14701E+00    1.41521E+00    1.89959E-23    9.42528E+01    4.39761E+01    5.65517E+01    2.63857E+01
    6.21950E-01    6.48990E-01    7.32828E-04    5.00829E-04    4.88245E+00    1.34537E+00    1.85833E-23    1.04664E+02    7.71246E+01    6.27983E+01    4.62747E+01
    6.48990E-01    6.76030E-01    6.34197E-04    1.00187E-03    4.61788E+00    1.27552E+00    1.81706E-23    1.16985E+02    1.87611E+02    7.01913E+01    1.12567E+02
    6.76030E-01    7.03080E-01    5.36411E-04    3.23679E-04    4.35327E+00    1.20566E+00    1.77579E-23    1.33416E+02    8.85804E+01    8.00499E+01    5.31483E+01
    7.03080E-01    7.30120E-01    5.23327E-04    1.01225E-04    4.08866E+00    1.13581E+00    1.73452E-23    1.31496E+02    4.45115E+01    7.88975E+01    2.67069E+01
    7.30120E-01    7.57160E-01    5.78990E-04    1.16585E-04    3.82409E+00    1.06596E+00    1.69325E-23    1.13872E+02    3.91573E+01    6.83235E+01    2.34944E+01
