           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    5.65000E-02    5.56092E-03    2.30344E-04    9.46306E+00    1.30937E+00    2.61177E-23    1.90210E+01    2.74726E+00    1.14126E+01    1.64836E+00
    5.65000E-02    9.18100E-02    3.92222E-03    2.05048E-04    9.33377E+00    1.31247E+00    2.58823E-23    2.68414E+01    4.02672E+00    1.61049E+01    2.41603E+00
    9.18100E-02    1.20050E-01    3.45765E-03    1.53757E-04    9.24427E+00    1.31462E+00    2.57194E-23    3.03470E+01    4.52168E+00    1.82082E+01    2.71301E+00
    1.20050E-01    1.55360E-01    2.27451E-03    1.10639E-04    9.15478E+00    1.31677E+00    2.55564E-23    4.59773E+01    6.98103E+00    2.75864E+01    4.18862E+00
    1.55360E-01    1.90670E-01    2.30232E-03    8.08782E-05    9.05532E+00    1.31915E+00    2.53753E-23    4.52491E+01    6.78070E+00    2.71495E+01    4.06842E+00
    1.90670E-01    2.33050E-01    1.72376E-03    6.24221E-05    8.94592E+00    1.32178E+00    2.51761E-23    6.01787E+01    9.15469E+00    3.61072E+01    5.49281E+00
    2.33050E-01    2.82480E-01    1.22104E-03    4.29449E-05    8.81662E+00    1.32488E+00    2.49407E-23    8.45176E+01    1.30438E+01    5.07106E+01    7.82625E+00
    2.82480E-01    3.53100E-01    7.91586E-04    3.92820E-05    8.64756E+00    1.32894E+00    2.46329E-23    1.29468E+02    2.09080E+01    7.76811E+01    1.25448E+01
    3.53100E-01    4.30780E-01    5.49445E-04    2.83197E-05    8.43871E+00    1.33395E+00    2.42526E-23    1.84875E+02    3.07384E+01    1.10925E+02    1.84430E+01
    4.30780E-01    5.15530E-01    4.51856E-04    2.15565E-05    8.20996E+00    1.33944E+00    2.38361E-23    2.22531E+02    3.78258E+01    1.33518E+02    2.26955E+01
    5.15530E-01    6.28520E-01    2.68169E-04    6.05363E-06    7.93149E+00    1.34612E+00    2.33290E-23    3.70112E+02    6.33681E+01    2.22067E+02    3.80209E+01
