           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.79000E-03    3.80411E-02    1.31152E-02    3.16063E+00    2.76832E-01    1.80659E-23    1.34260E+00    4.77583E-01    8.05558E-01    2.86550E-01
    1.79000E-03    3.58000E-03    4.02688E-02    3.31620E-03    3.16927E+00    2.33654E-01    1.81324E-23    1.26712E+00    1.40057E-01    7.60275E-01    8.40340E-02
    3.58000E-03    5.37000E-03    4.37822E-02    1.81715E-03    3.17791E+00    1.90475E-01    1.81989E-23    1.16435E+00    8.48864E-02    6.98608E-01    5.09318E-02
    5.37000E-03    7.16000E-03    4.51863E-02    1.26417E-03    3.18654E+00    1.47297E-01    1.82654E-23    1.12711E+00    6.08999E-02    6.76268E-01    3.65400E-02
    7.16000E-03    8.95000E-03    3.93373E-02    1.09767E-03    3.19518E+00    1.04119E-01    1.83319E-23    1.29350E+00    5.54926E-02    7.76102E-01    3.32955E-02
    8.95000E-03    1.07400E-02    4.57871E-02    7.56165E-04    3.20381E+00    6.09404E-02    1.83984E-23    1.11027E+00    2.79679E-02    6.66162E-01    1.67807E-02
    1.07400E-02    1.25300E-02    5.23818E-02    5.49098E-04    3.21558E+00    2.81398E-02    1.83896E-23    9.74517E-01    1.33073E-02    5.84710E-01    7.98438E-03
    1.25300E-02    1.43200E-02    5.40320E-02    4.69073E-04    3.23527E+00    2.15767E-02    1.81908E-23    9.60930E-01    1.05197E-02    5.76558E-01    6.31180E-03
    1.43200E-02    1.61100E-02    5.16569E-02    4.24959E-04    3.28986E+00    2.00000E-02    1.82018E-23    1.02145E+00    1.04485E-02    6.12871E-01    6.26910E-03
    1.61100E-02    1.79000E-02    5.07068E-02    3.77900E-04    3.35356E+00    2.19368E-02    1.82740E-23    1.05655E+00    1.04770E-02    6.33930E-01    6.28619E-03
    1.79000E-02    1.96900E-02    4.75648E-02    3.56532E-04    3.40986E+00    2.98593E-02    1.83286E-23    1.14184E+00    1.31617E-02    6.85105E-01    7.89704E-03
    1.96900E-02    2.14800E-02    4.77411E-02    3.06298E-04    3.40166E+00    2.16554E-02    1.83614E-23    1.13286E+00    1.02391E-02    6.79716E-01    6.14345E-03
    2.14800E-02    2.32700E-02    4.45662E-02    2.87015E-04    3.41572E+00    2.00000E-02    1.83659E-23    1.21828E+00    1.06040E-02    7.30968E-01    6.36238E-03
    2.32700E-02    2.50600E-02    3.92128E-02    2.88705E-04    3.44287E+00    2.21451E-02    1.84121E-23    1.39211E+00    1.36099E-02    8.35267E-01    8.16596E-03
    2.50600E-02    2.68500E-02    3.74214E-02    2.69721E-04    3.48975E+00    2.99583E-02    1.85871E-23    1.46469E+00    1.64181E-02    8.78816E-01    9.85085E-03
    2.68500E-02    2.86400E-02    3.31353E-02    2.81030E-04    3.57976E+00    3.00002E-02    1.87006E-23    1.68652E+00    2.01088E-02    1.01191E+00    1.20653E-02
    2.86400E-02    3.04300E-02    3.24821E-02    2.58328E-04    3.65091E+00    3.00001E-02    1.88182E-23    1.74367E+00    1.99397E-02    1.04620E+00    1.19638E-02
    3.04300E-02    3.22200E-02    2.95419E-02    2.61000E-04    3.70591E+00    3.19694E-02    1.89176E-23    1.93586E+00    2.39040E-02    1.16151E+00    1.43424E-02
    3.22200E-02    3.40100E-02    2.85424E-02    2.51894E-04    3.72935E+00    3.97826E-02    1.89598E-23    2.01183E+00    2.78535E-02    1.20710E+00    1.67121E-02
    3.40100E-02    3.58000E-02    2.72757E-02    2.49012E-04    3.77785E+00    3.20243E-02    1.90471E-23    2.12287E+00    2.64469E-02    1.27372E+00    1.58681E-02
    3.58000E-02    3.75900E-02    2.80019E-02    2.18548E-04    3.81472E+00    3.00000E-02    1.91481E-23    2.07698E+00    2.30124E-02    1.24619E+00    1.38075E-02
    3.75900E-02    3.93800E-02    2.64211E-02    2.16074E-04    3.84670E+00    3.00001E-02    1.92271E-23    2.21059E+00    2.49810E-02    1.32635E+00    1.49886E-02
    3.93800E-02    4.11700E-02    2.56208E-02    2.06934E-04    3.86833E+00    3.00002E-02    1.92376E-23    2.29120E+00    2.56553E-02    1.37472E+00    1.53932E-02
    4.11700E-02    4.29600E-02    2.53310E-02    1.93253E-04    3.86177E+00    3.00002E-02    1.91142E-23    2.32842E+00    2.53523E-02    1.39705E+00    1.52114E-02
    4.29600E-02    4.47500E-02    2.46971E-02    1.88626E-04    3.90197E+00    3.59951E-02    1.91907E-23    2.40342E+00    2.87840E-02    1.44205E+00    1.72704E-02
    4.47500E-02    4.65400E-02    2.34572E-02    1.87621E-04    3.95939E+00    3.58012E-02    1.92438E-23    2.56061E+00    3.09119E-02    1.53637E+00    1.85471E-02
    4.65400E-02    4.83300E-02    2.31409E-02    1.79007E-04    4.01153E+00    3.00002E-02    1.92366E-23    2.63079E+00    2.83059E-02    1.57847E+00    1.69835E-02
    4.83300E-02    5.01200E-02    2.27773E-02    1.66429E-04    4.05091E+00    3.00002E-02    1.93068E-23    2.68920E+00    2.79774E-02    1.61352E+00    1.67865E-02
    5.01200E-02    5.19100E-02    2.16306E-02    1.65425E-04    4.14582E+00    3.50485E-02    1.94189E-23    2.88138E+00    3.28473E-02    1.72883E+00    1.97084E-02
    5.19100E-02    5.37000E-02    2.10579E-02    1.59751E-04    4.25686E+00    4.16786E-02    1.95791E-23    3.01414E+00    3.73333E-02    1.80849E+00    2.24000E-02
    5.37000E-02    5.54900E-02    2.00478E-02    1.57954E-04    4.36624E+00    4.85150E-02    1.98485E-23    3.20330E+00    4.36330E-02    1.92198E+00    2.61798E-02
    5.54900E-02    5.72800E-02    1.92676E-02    1.55547E-04    4.47415E+00    4.55708E-02    1.99287E-23    3.40163E+00    4.42100E-02    2.04098E+00    2.65260E-02
    5.72800E-02    5.90700E-02    1.81302E-02    1.53106E-04    4.58148E+00    4.00869E-02    1.99574E-23    3.69642E+00    4.49497E-02    2.21785E+00    2.69698E-02
    5.90700E-02    6.08600E-02    1.76627E-02    1.48301E-04    4.67766E+00    4.57449E-02    2.00514E-23    3.85577E+00    4.96983E-02    2.31346E+00    2.98190E-02
    6.08600E-02    6.26500E-02    1.71946E-02    1.40265E-04    4.76307E+00    4.85474E-02    2.01278E-23    4.01774E+00    5.24513E-02    2.41065E+00    3.14708E-02
    6.26500E-02    6.44400E-02    1.63246E-02    1.40363E-04    4.81581E+00    4.26874E-02    2.01513E-23    4.27375E+00    5.27769E-02    2.56425E+00    3.16662E-02
    6.44400E-02    6.62300E-02    1.52950E-02    1.44568E-04    4.89282E+00    4.24009E-02    2.02909E-23    4.60247E+00    5.90191E-02    2.76148E+00    3.54115E-02
    6.62300E-02    6.80200E-02    1.44346E-02    1.43312E-04    4.99038E+00    4.68355E-02    2.05291E-23    4.91635E+00    6.71678E-02    2.94981E+00    4.03007E-02
    6.80200E-02    6.98100E-02    1.35512E-02    1.43500E-04    5.07524E+00    5.12700E-02    2.07029E-23    5.28117E+00    7.72906E-02    3.16870E+00    4.63744E-02
    6.98100E-02    7.16000E-02    1.26773E-02    1.46755E-04    5.12845E+00    5.57044E-02    2.07167E-23    5.70063E+00    9.04926E-02    3.42038E+00    5.42955E-02
    7.16000E-02    7.33800E-02    1.28763E-02    1.39471E-04    5.18263E+00    5.99999E-02    2.07330E-23    5.66735E+00    8.98510E-02    3.40041E+00    5.39106E-02
    7.33800E-02    7.51700E-02    1.22562E-02    1.41075E-04    5.27441E+00    5.99999E-02    2.08375E-23    6.02914E+00    9.75710E-02    3.61748E+00    5.85426E-02
    7.51700E-02    7.69600E-02    1.19055E-02    1.39181E-04    5.36646E+00    5.99999E-02    2.09424E-23    6.28343E+00    1.01643E-01    3.77006E+00    6.09856E-02
    7.69600E-02    7.87500E-02    1.14856E-02    1.39184E-04    5.43113E+00    5.99999E-02    2.10798E-23    6.54868E+00    1.07385E-01    3.92921E+00    6.44311E-02
    7.87500E-02    8.05400E-02    1.16049E-02    1.33216E-04    5.47124E+00    5.99999E-02    2.12464E-23    6.47802E+00    1.02843E-01    3.88681E+00    6.17057E-02
    8.05400E-02    8.23300E-02    1.14260E-02    1.31821E-04    5.51135E+00    5.99999E-02    2.14131E-23    6.57610E+00    1.04313E-01    3.94566E+00    6.25881E-02
    8.23300E-02    8.41200E-02    1.13048E-02    1.26574E-04    5.55453E+00    5.99999E-02    2.14512E-23    6.68677E+00    1.04031E-01    4.01206E+00    6.24187E-02
    8.41200E-02    8.59100E-02    1.12692E-02    1.23862E-04    5.59855E+00    5.99999E-02    2.14540E-23    6.76017E+00    1.03777E-01    4.05610E+00    6.22663E-02
    8.59100E-02    8.77000E-02    1.14605E-02    1.18226E-04    5.64499E+00    5.99999E-02    2.14745E-23    6.69609E+00    9.91817E-02    4.01765E+00    5.95090E-02
    8.77000E-02    8.94900E-02    1.18532E-02    1.06643E-04    5.69750E+00    5.99999E-02    2.15391E-23    6.51485E+00    9.02362E-02    3.90891E+00    5.41417E-02
    8.94900E-02    9.12800E-02    1.12756E-02    1.06553E-04    5.75000E+00    5.99999E-02    2.16037E-23    6.89100E+00    9.70102E-02    4.13460E+00    5.82061E-02
    9.12800E-02    9.30700E-02    1.11201E-02    1.00162E-04    5.80563E+00    6.06011E-02    2.16748E-23    7.03185E+00    9.69504E-02    4.21911E+00    5.81703E-02
    9.30700E-02    9.48600E-02    1.04322E-02    9.87454E-05    5.87126E+00    6.31253E-02    2.17661E-23    7.54845E+00    1.08128E-01    4.52907E+00    6.48766E-02
    9.48600E-02    9.66500E-02    9.64003E-03    9.97503E-05    5.93689E+00    6.56495E-02    2.18575E-23    8.22552E+00    1.24569E-01    4.93531E+00    7.47416E-02
    9.66500E-02    9.84400E-02    9.14320E-03    1.00201E-04    6.00252E+00    6.81738E-02    2.19489E-23    8.73185E+00    1.37812E-01    5.23911E+00    8.26875E-02
    9.84400E-02    1.00230E-01    8.34313E-03    1.03791E-04    6.06575E+00    6.99997E-02    2.20339E-23    9.63269E+00    1.63454E-01    5.77961E+00    9.80724E-02
    1.00230E-01    1.02020E-01    8.29692E-03    9.81851E-05    6.12267E+00    6.99998E-02    2.21022E-23    9.74702E+00    1.60383E-01    5.84821E+00    9.62298E-02
    1.02020E-01    1.03810E-01    7.75704E-03    9.94536E-05    6.17960E+00    6.99999E-02    2.21705E-23    1.04899E+01    1.79465E-01    6.29395E+00    1.07679E-01
    1.03810E-01    1.05600E-01    7.56276E-03    9.58009E-05    6.23652E+00    7.00000E-02    2.22388E-23    1.08251E+01    1.83213E-01    6.49509E+00    1.09928E-01
    1.05600E-01    1.07390E-01    7.28256E-03    9.66258E-05    6.29345E+00    7.00000E-02    2.23071E-23    1.13095E+01    1.95807E-01    6.78571E+00    1.17484E-01
    1.07390E-01    1.09180E-01    7.23934E-03    9.13664E-05    6.35037E+00    7.00001E-02    2.23754E-23    1.14449E+01    1.91780E-01    6.86694E+00    1.15068E-01
    1.09180E-01    1.10970E-01    7.04639E-03    9.00156E-05    6.40730E+00    7.00002E-02    2.24438E-23    1.18276E+01    1.98813E-01    7.09655E+00    1.19288E-01
    1.10970E-01    1.12760E-01    7.86999E-03    7.75357E-05    6.46422E+00    7.00003E-02    2.25121E-23    1.06515E+01    1.55937E-01    6.39089E+00    9.35623E-02
    1.12760E-01    1.14550E-01    5.94360E-03    9.77779E-05    6.52115E+00    7.00004E-02    2.25804E-23    1.41849E+01    2.78639E-01    8.51095E+00    1.67183E-01
    1.14550E-01    1.16340E-01    1.26864E-02    3.46126E-05    6.57807E+00    7.00004E-02    2.26487E-23    6.68345E+00    7.34222E-02    4.01007E+00    4.40533E-02
