# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 7.0; Count Rates = 0.5 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
RX_J0647.7+7015             3584   0.16   4.10  5.18  0.00  0.00 11.88  9.52 15.34  0.30  0.30  0.30   2.55e-03   2.45e-03   2.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.160   1.37    148
RX_J0819.6+6336             2199   0.70   2.98  4.11  0.00  0.00  4.08  3.65  4.59  0.30  0.30  0.30   2.33e-03   2.27e-03   2.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.396   1.14    145
RX_J0820.9+0752             1647   0.75   3.03  2.37  0.00  0.00 79.90 64.28 79.90  0.30  0.30  0.30   4.44e-03   4.17e-03   4.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.584   1.25     62
RX_J1347.5-1145             3592   0.20   4.10  4.89  0.00  0.00 13.96 13.14 14.88  0.30  0.30  0.30   1.01e-02   9.98e-03   1.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.737   1.12    410
RX_J1347.5-1145              507   0.20   3.08  4.89  0.00  0.00 15.21 13.15 17.82  0.37  0.37  0.37   1.03e-02   1.01e-02   1.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  1.213   1.21    211
RX_J1423.8+2404             1657   0.17   4.10  2.65  0.00  0.00  5.80  4.79  7.13  0.30  0.30  0.30   1.81e-03   1.70e-03   1.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.116   1.17    117
RX_J1423.8+2404             4195   0.17   2.93  2.65  0.00  0.00  4.35  4.10  4.61  0.30  0.30  0.30   1.93e-03   1.90e-03   1.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.170   1.17    344
RX_J1532.9+3021             1649   0.25   2.89  2.21  0.00  0.00  5.59  5.07  6.22  0.34  0.34  0.34   4.77e-03   4.64e-03   4.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.616   0.84    151
RX_J1532.9+3021             1665   0.25   4.10  2.21  0.00  0.00  5.81  5.19  6.54  0.30  0.30  0.30   4.93e-03   4.77e-03   5.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.407   0.89    148
RX_J1720.1+2638             4361   0.51   4.10  4.02  0.00  0.00  7.63  7.24  8.05  0.30  0.30  0.30   1.03e-02   1.02e-02   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  1.065   1.13    351
RX_J1720.2+3536             3280   0.23   4.10  3.35  0.00  0.00  6.52  5.82  7.36  0.30  0.30  0.30   3.03e-03   2.94e-03   3.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.237   1.52    183
SERSIC_159-03               1668   1.40   2.93  1.89  0.00  0.00  2.60  2.49  2.70  0.30  0.30  0.30   6.65e-03   6.54e-03   6.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.165   1.16    172
ZWCL_1358+6245               516   0.26   3.47  1.94  0.00  0.00 17.02 13.88 21.30  0.30  0.30  0.30   2.92e-03   2.83e-03   3.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3280  0.387   1.07    272
ZWICKY_2701                 3195   0.40   3.03  0.83  0.00  0.00  4.91  4.58  5.29  0.30  0.30  0.30   3.15e-03   3.09e-03   3.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.480   1.17    223
