# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 9.5; Count Rates = 0.5 - 9.5 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_1413                  5003   0.58   2.79  2.19  0.00  0.00  7.73  7.47  8.01  0.21  0.21  0.21   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  0.945   1.12    422
ABELL_1650                  4178   0.97   2.94  1.62  0.00  0.00  5.78  5.60  5.96  0.40  0.40  0.40   1.19e-02   1.18e-02   1.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  1.975   1.21    377
ABELL_1651                  4185   0.98   4.10  2.02  0.00  0.00  6.41  6.09  6.77  0.32  0.32  0.32   1.64e-02   1.62e-02   1.66e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  1.903   1.16    296
ABELL_1664                  1648   0.65   2.94  8.47  0.00  0.00  4.59  4.22  5.00  0.11  0.11  0.11   5.66e-03   5.53e-03   5.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.713   0.93    172
ABELL_1689                  5004   0.45   4.10  1.87  0.00  0.00  9.57  9.06 10.13  0.25  0.25  0.25   1.60e-02   1.59e-02   1.62e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  1.572   1.15    386
ABELL_1758                  2213   0.31   3.78  1.09  0.00  0.00 19.04 17.27 21.12  0.20  0.20  0.20   7.36e-03   7.25e-03   7.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.841   1.40    463
ABELL_1763                  3591   0.45   4.10  0.82  0.00  0.00  7.33  6.79  7.94  0.16  0.16  0.16   6.91e-03   6.80e-03   7.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.653   1.31    284
ABELL_1835                   495   0.34   2.91  2.36  0.00  0.00 10.98 10.34 11.70  0.36  0.36  0.36   1.23e-02   1.22e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  1.861   1.00    360
ABELL_1914                  3593   0.49   4.10  0.97  0.00  0.00  9.20  8.75  9.69  0.30  0.30  0.30   1.76e-02   1.74e-02   1.77e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1711  1.796   1.05    384
ABELL_1942                  3290   0.38   4.32  2.75  0.00  0.00  3.93  3.65  4.26  0.27  0.27  0.27   2.04e-03   1.98e-03   2.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.133   1.60    285
ABELL_1991                  3193   1.44   2.88  2.43  0.00  0.00  2.42  2.34  2.51  0.30  0.30  0.30   3.11e-03   3.06e-03   3.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.449   1.57    246
ABELL_2029                  4977   1.07   3.00  3.26  0.00  0.00  8.14  8.03  8.26  0.42  0.42  0.42   3.15e-02   3.14e-02   3.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  5.221   1.94    511
ABELL_2029                  6101   1.07   4.10  3.26  0.00  0.00  8.95  8.54  9.39  0.42  0.42  0.42   3.56e-02   3.53e-02   3.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  4.194   1.06    385
ABELL_2034                  2204   0.73   4.10  1.58  0.00  0.00  7.22  6.99  7.46  0.29  0.29  0.29   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  1.206   1.26    452
ABELL_2104                   895   0.53   2.45  9.04  0.00  0.00 13.67 12.76 14.65  0.32  0.32  0.32   6.38e-03   6.31e-03   6.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.907   2.02    401
ABELL_2124                  3238   1.24   2.77  1.71  0.00  0.00  3.92  3.62  4.26  0.30  0.30  0.30   2.31e-03   2.26e-03   2.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.350   1.24    181
ABELL_2147                  3211   2.27   4.10  3.38  0.00  0.00  3.94  3.74  4.16  0.35  0.35  0.35   5.49e-03   5.39e-03   5.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.630   1.14    233
ABELL_2163                  1653   0.49   4.10 12.04  0.00  0.00 20.91 20.02 21.88  0.22  0.22  0.22   2.60e-02   2.58e-02   2.62e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.235   1.92    501
ABELL_2199                   497   2.70   2.89  0.88  0.00  0.00  5.05  4.73  5.39  0.43  0.43  0.43   2.89e-03   2.84e-03   2.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.627   1.17    180
ABELL_2204                   499   0.55   2.89  5.84  0.00  0.00  8.75  8.25  9.32  0.38  0.38  0.38   1.71e-02   1.69e-02   1.73e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.700   1.22    308
ABELL_2204                  6104   0.55   4.10  5.84  0.00  0.00  9.77  9.07 10.56  0.30  0.30  0.30   1.83e-02   1.80e-02   1.85e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.863   0.98    310
ABELL_2218                  1666   0.49   6.38  3.12  0.00  0.00  6.80  6.42  7.23  0.30  0.30  0.30   8.62e-03   8.52e-03   8.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.799   1.58    419
ABELL_2219                   896   0.38   2.99  1.76  0.00  0.00 12.37 11.85 12.93  0.27  0.27  0.27   1.43e-02   1.42e-02   1.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  2.183   1.18    448
ABELL_2244                  4179   0.85   2.96  2.09  0.00  0.00  5.46  5.34  5.57  0.29  0.29  0.29   1.27e-02   1.27e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.002   1.54    448
ABELL_2255                   894   1.02   4.10  2.53  0.00  0.00 11.24 10.63 11.90  0.25  0.25  0.25   9.90e-03   9.82e-03   9.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  1.231   3.19    414
ABELL_2259                  3245   0.51   4.10  3.70  0.00  0.00  4.97  4.58  5.43  0.30  0.30  0.30   6.28e-03   6.12e-03   6.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.586   1.08    185
ABELL_2261                  5007   0.38   4.10  3.31  0.00  0.00  7.40  6.99  7.85  0.30  0.30  0.30   9.12e-03   9.00e-03   9.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.816   1.17    338
ABELL_2319                  3231   1.44   4.10  9.05  0.00  0.00 10.04  9.62 10.50  0.25  0.25  0.25   3.52e-02   3.49e-02   3.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.933   1.15    423
ABELL_2384                  4202   0.87   4.10  2.99  0.00  0.00  4.73  4.52  4.96  0.30  0.30  0.30   5.56e-03   5.48e-03   5.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.576   1.36    328
ABELL_2390                  4193   0.37   2.87  6.71  0.00  0.00 11.80 11.43 12.17  0.25  0.25  0.25   1.33e-02   1.33e-02   1.34e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.625   1.94    499
ABELL_2409                  3247   0.57   3.85  6.72  0.00  0.00  5.88  5.48  6.34  0.30  0.30  0.30   8.88e-03   8.71e-03   9.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.845   1.25    214
ABELL_2550                  2225   0.54   3.94  2.03  0.00  0.00  1.66  1.60  1.74  0.30  0.30  0.30   1.14e-03   1.11e-03   1.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543 -0.009   2.30    286
ABELL_2554                  1696   0.75   3.69  2.04  0.00  0.00  5.09  4.70  5.57  0.44  0.44  0.44   3.36e-03   3.30e-03   3.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.461   1.16    239
ABELL_2556                  2226   0.95   3.90  2.02  0.00  0.00  3.30  3.15  3.46  0.34  0.34  0.34   5.22e-03   5.15e-03   5.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.757   1.27    274
ABELL_2589                  3210   1.95   2.38  3.98  0.00  0.00 20.91 12.70 46.83  0.30  0.30  0.30   3.07e-03   2.82e-03   3.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.501   1.47     48
ABELL_2597                   922   0.96   1.13  2.51  0.00  0.00  3.91  3.62  4.22  0.37  0.37  0.37   1.31e-03   1.28e-03   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.247   0.84    123
ABELL_2626                  3192   1.42   3.10  4.30  0.00  0.00  3.03  2.92  3.15  0.30  0.30  0.30   5.12e-03   5.05e-03   5.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.751   1.42    249
ABELL_2667                  2214   0.37   3.01  1.64  0.00  0.00  6.30  5.88  6.77  0.31  0.31  0.31   9.19e-03   9.05e-03   9.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.309   1.31    218
ABELL_2670                  4959   1.07   4.10  2.88  0.00  0.00  4.39  4.22  4.58  0.25  0.25  0.25   5.91e-03   5.84e-03   5.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.618   1.40    355
ABELL_2744                  2212   0.28   3.77  1.82  0.00  0.00  7.19  6.79  7.64  0.19  0.19  0.19   9.16e-03   9.06e-03   9.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  1.037   1.52    333
ABELL_3112                  2516   1.13   3.00  2.50  0.00  0.00  4.92  4.75  5.11  0.51  0.51  0.51   1.14e-02   1.13e-02   1.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.078   1.28    305
ABELL_3158                  3201   1.40   4.10  1.60  0.00  0.00  5.09  4.95  5.24  0.30  0.30  0.30   1.58e-02   1.57e-02   1.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.875   1.16    388
ABELL_3266                   899   1.38   3.80  1.72  0.00  0.00 12.62 11.94 13.38  0.32  0.32  0.32   1.48e-02   1.47e-02   1.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.714   1.55    404
ABELL_3558                  1646   1.69   3.03  3.84  0.00  0.00  6.08  5.77  6.41  0.33  0.33  0.33   1.13e-02   1.11e-02   1.14e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.027   0.98    281
ABELL_3562                  4167   1.66   4.10  3.90  0.00  0.00  4.78  4.56  5.01  0.30  0.30  0.30   8.34e-03   8.23e-03   8.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.931   1.05    291
ABELL_3571                  4203   2.07   2.17  4.66  0.00  0.00  7.32  6.70  8.06  0.30  0.30  0.30   1.75e-03   1.72e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.301   1.15    184
ABELL_4038                  4992   2.70   4.10  1.57  0.00  0.00  3.19  3.11  3.28  0.30  0.30  0.30   8.41e-03   8.32e-03   8.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.955   1.33    330
AC_114                      1562   0.28   3.62  1.44  0.00  0.00  7.07  6.70  7.48  0.30  0.30  0.30   4.43e-03   4.38e-03   4.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.499   1.04    460
CL_1221+4918                1662   0.14   1.86  1.44  0.00  0.00  6.21  5.29  7.36  0.30  0.30  0.30   6.82e-04   6.52e-04   7.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.031   1.42    138
CL_1416+4446                 541   0.22   2.15  1.24  0.00  0.00 32.20 20.22 61.59  0.30  0.30  0.30   1.13e-03   1.06e-03   1.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.107   4.08     87
CYGNUS_A                     360   1.45   2.39 35.23  0.00  0.00  6.64  6.39  6.90  0.72  0.72  0.72   8.78e-03   8.70e-03   8.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.115   1.87    379
ESO_3060170                 3189   2.26   4.10  3.43  0.00  0.00  2.69  2.52  2.87  0.30  0.30  0.30   3.51e-03   3.41e-03   3.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.353   1.29    151
ESO_5520200                 3206   2.57   4.10  4.29  0.00  0.00  2.20  2.02  2.43  0.30  0.30  0.30   1.34e-03   1.29e-03   1.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.120   1.63    130
EXO_0422-086                4183   2.04   4.10  6.22  0.00  0.00  3.41  3.21  3.63  0.30  0.30  0.30   6.17e-03   6.04e-03   6.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.651   1.09    172
HERCULES_A                  1625   0.54   2.32  6.27  0.00  0.00  4.09  3.83  4.39  0.45  0.45  0.45   3.75e-03   3.67e-03   3.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.542   1.25    171
IRAS_09104+4109              509   0.21   2.69  1.36  0.00  0.00 79.90 78.03 79.90  0.30  0.30  0.30   9.48e-03   9.22e-03   9.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  1.188   6.61    177
MS_0016.9+1609               520   0.17   2.70  4.06  0.00  0.00  7.40  6.97  7.87  0.30  0.30  0.30   3.59e-03   3.54e-03   3.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.232   1.25    313
MS_0302.7+1658               525   0.21   2.02 10.95  0.00  0.00  2.91  2.31  3.81  0.30  0.30  0.30   7.66e-04   6.63e-04   8.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.032   1.33     23
MS_0440.5+0204              4196   0.44   3.02  9.10  0.00  0.00 79.90 75.76 79.90  0.30  0.30  0.30   4.45e-03   4.31e-03   4.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.433   3.17    155
MS_0451.6-0305               902   0.17   2.53  5.68  0.00  0.00  7.72  7.10  8.44  0.28  0.28  0.28   3.66e-03   3.60e-03   3.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.303   1.11    268
MS_0735.6+7421              4197   0.39   2.81  3.40  0.00  0.00  4.87  4.68  5.08  0.37  0.37  0.37   4.58e-03   4.52e-03   4.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.554   1.51    333
MS_0839.8+2938              2224   0.43   3.07  3.92  0.00  0.00  5.24  4.80  5.74  0.59  0.59  0.59   2.26e-03   2.21e-03   2.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.284   0.98    232
MS_1006.0+1202               925   0.39   4.10  3.63  0.00  0.00 30.95 25.43 42.19  0.37  0.37  0.37   4.48e-03   4.33e-03   4.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.431   3.31    254
MS_1008.1-1224               926   0.29   3.96  6.71  0.00  0.00 29.35 24.30 36.27  0.72  0.72  0.72   3.81e-03   3.70e-03   3.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.352   4.69    276
MS_1054.5-0321               512   0.12   2.20  3.69  0.00  0.00 13.49 11.00 16.71  0.07  0.07  0.07   1.51e-03   1.47e-03   1.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.082   1.37    247
MS_1137.5+6625               536   0.12   1.59  1.18  0.00  0.00 79.90 68.23 79.90  0.30  0.30  0.30   9.79e-04   9.45e-04   9.99e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7820  0.057   3.56    167
MS_1455.0+2232              4192   0.33   3.54  3.35  0.00  0.00  4.54  4.40  4.70  0.35  0.35  0.35   4.46e-03   4.41e-03   4.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.338   1.61    419
MS_1621.5+2640               546   0.21   2.92  3.59  0.00  0.00  6.69  5.77  7.89  0.30  0.30  0.30   1.54e-03   1.49e-03   1.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.111   1.03    175
MS_2053.7-0449              1667   0.16   2.55  5.16  0.00  0.00  3.55  2.75  4.71  0.31  0.31  0.31   4.20e-04   3.76e-04   4.78e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.006   1.38     91
MS_2137.3-2353               928   0.28   2.62  3.40  0.00  0.00  5.56  5.20  5.96  0.53  0.53  0.53   2.91e-03   2.87e-03   2.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3130  0.372   1.29    249
OPHIUCHUS                   3200   2.89   3.00 19.84  0.00  0.00 34.64 29.99 39.31  0.30  0.30  0.30   6.34e-03   6.17e-03   6.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.752   2.88    374
PKS_0745-191                 508   0.80   2.98 40.82  0.00  0.00 79.90 78.54 79.90  0.30  0.30  0.30   6.99e-02   6.90e-02   7.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  5.890   5.07    423
PKS_0745-191                6103   0.80   4.10 40.80  0.00  0.00  9.17  8.69  9.72  0.30  0.30  0.30   3.34e-02   3.30e-02   3.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.643   1.06    374
RBS_0797                    2202   0.25   4.10  2.22  0.00  0.00  7.45  6.63  8.49  0.30  0.30  0.30   4.85e-03   4.71e-03   4.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.391   1.44    172
RX_J0647.7+7015             3584   0.16   4.10  5.18  0.00  0.00 11.19  9.10 14.32  0.30  0.30  0.30   2.54e-03   2.45e-03   2.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.126   1.57    161
RX_J0819.6+6336             2199   0.70   2.98  4.11  0.00  0.00  4.08  3.64  4.58  0.30  0.30  0.30   2.33e-03   2.27e-03   2.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.323   1.13    155
RX_J0820.9+0752             1647   0.75   3.03  2.37  0.00  0.00 79.90 65.17 79.90  0.30  0.30  0.30   4.45e-03   4.19e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.527   1.44     66
RX_J1347.5-1145             3592   0.20   4.10  4.89  0.00  0.00 13.45 12.70 14.29  0.30  0.30  0.30   1.00e-02   9.96e-03   1.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.705   1.30    448
RX_J1347.5-1145              507   0.20   3.08  4.89  0.00  0.00 15.48 13.36 18.14  0.37  0.37  0.37   1.03e-02   1.01e-02   1.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  1.138   1.21    222
RX_J1423.8+2404             1657   0.17   4.10  2.65  0.00  0.00  5.55  4.62  6.77  0.30  0.30  0.30   1.82e-03   1.71e-03   1.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.079   1.47    129
RX_J1423.8+2404             4195   0.17   2.93  2.65  0.00  0.00  4.31  4.07  4.57  0.30  0.30  0.30   1.94e-03   1.90e-03   1.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.086   1.60    397
RX_J1532.9+3021             1649   0.25   2.89  2.21  0.00  0.00  5.52  5.01  6.12  0.34  0.34  0.34   4.77e-03   4.64e-03   4.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.534   0.95    157
RX_J1532.9+3021             1665   0.25   4.10  2.21  0.00  0.00  5.64  5.06  6.33  0.30  0.30  0.30   4.94e-03   4.78e-03   5.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.371   1.15    155
