# Model: wabs(mekal) for spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
fake_set                    0000    0.5   0.02  3.00  0.00  0.00  4.89  4.64  5.17  0.30  0.25  0.35   2.84e-03   2.75e-03   2.93e-03  0.98  0.93  1.03  0.947  0.917  0.977  0.1000  0.093      0   1.06    249
fake_set                    0000    0.5   0.04  3.00  0.00  0.00  4.96  4.70  5.24  0.27  0.22  0.31   2.86e-03   2.77e-03   2.95e-03  0.99  0.94  1.05  0.952  0.923  0.983  0.1000  0.093      0   0.91    249
fake_set                    0000    0.5   0.06  3.00  0.00  0.00  4.89  4.63  5.17  0.31  0.25  0.36   2.70e-03   2.61e-03   2.79e-03  0.98  0.93  1.03  0.899  0.870  0.929  0.1000  0.088      0   0.92    247
fake_set                    0000    0.5   0.08  3.00  0.00  0.00  5.17  4.89  5.49  0.36  0.31  0.41   2.61e-03   2.53e-03   2.70e-03  1.03  0.98  1.10  0.871  0.845  0.900  0.1000  0.089      0   0.89    249
fake_set                    0000    0.5   0.12  3.00  0.00  0.00  4.92  4.65  5.21  0.27  0.22  0.32   2.73e-03   2.64e-03   2.82e-03  0.98  0.93  1.04  0.910  0.880  0.941  0.1000  0.089      0   0.90    245
fake_set                    0000    0.5   0.14  3.00  0.00  0.00  4.94  4.68  5.24  0.33  0.27  0.38   2.69e-03   2.60e-03   2.78e-03  0.99  0.94  1.05  0.896  0.867  0.925  0.1000  0.089      0   1.00    249
fake_set                    0000    0.5   0.16  3.00  0.00  0.00  4.97  4.70  5.26  0.33  0.27  0.38   2.71e-03   2.62e-03   2.80e-03  0.99  0.94  1.05  0.902  0.874  0.932  0.1000  0.090      0   0.98    251
fake_set                    0000    0.5   0.18  3.00  0.00  0.00  4.88  4.62  5.18  0.26  0.21  0.31   2.75e-03   2.66e-03   2.84e-03  0.98  0.92  1.04  0.918  0.888  0.947  0.1000  0.089      0   0.98    249
fake_set                    0000    0.5    0.1  3.00  0.00  0.00  5.14  4.86  5.46  0.26  0.21  0.31   2.70e-03   2.61e-03   2.78e-03  1.03  0.97  1.09  0.899  0.870  0.928  0.1000  0.090      0   0.98    247
fake_set                    0000    0.5   0.22  3.00  0.00  0.00  4.83  4.56  5.13  0.25  0.20  0.31   2.48e-03   2.40e-03   2.58e-03  0.97  0.91  1.03  0.828  0.800  0.858  0.1000  0.080      0   1.01    233
