ABELL_2554                  1696   0.04   3.69  2.04  0.00  0.00  7.13  5.82  8.95  0.28  0.07  0.50   3.41e-03   3.19e-03   3.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.185   37.2   0.95    156
ABELL_2556                  2226   0.05   3.90  2.02  0.00  0.00  4.07  3.66  4.56  0.39  0.25  0.54   6.28e-03   5.90e-03   6.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.279   52.5   0.98    187
ABELL_2589                  3210   0.10   2.38  3.98  0.00  0.00  5.09  3.61  8.41  0.32  0.00  0.97   5.48e-03   4.53e-03   6.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.263   76.6   0.95     19
ABELL_2597                   922   0.05   1.13  2.51  0.00  0.00  4.50  4.10  4.98  0.30  0.20  0.41   6.13e-03   5.81e-03   6.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.284   94.4   0.96    126
ABELL_2626                  3192   0.07   3.10  4.30  0.00  0.00  3.39  3.16  3.66  0.65  0.49  0.82   6.37e-03   6.00e-03   6.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.276   64.5   1.02    188
ABELL_2634                  4816   0.13   2.21  5.07  0.00  0.00  2.99  2.65  3.43  0.60  0.29  0.97   1.12e-03   9.77e-04   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.045   35.7   0.85    107
ABELL_3112                  2516   0.06   3.00  2.50  0.00  0.00  6.30  5.82  6.83  0.59  0.49  0.69   1.52e-02   1.46e-02   1.57e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.842   84.0   1.21    241
ABELL_3158                  3201   0.07   7.08  1.60  0.00  0.00  5.99  5.67  6.34  0.36  0.31  0.42   2.54e-02   2.49e-02   2.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.126   85.4   1.00    332
ABELL_3266                   899   0.07   3.80  1.72  0.00  0.00 11.76 10.67 13.11  0.30  0.21  0.41   1.54e-02   1.51e-02   1.57e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.709   90.7   1.05    303
ABELL_3558                  1646   0.08   3.03  3.84  0.00  0.00  7.48  6.81  8.29  0.54  0.42  0.66   1.57e-02   1.52e-02   1.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  0.883   84.4   1.01    223
ABELL_3562                  4167   0.08   5.41  3.90  0.00  0.00  5.52  5.07  6.03  0.31  0.22  0.40   1.27e-02   1.22e-02   1.32e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.535   83.5   0.95    256
ABELL_3571                  4203   0.11   2.17  4.66  0.00  0.00  9.03  8.49  9.65  0.50  0.43  0.57   1.71e-02   1.67e-02   1.74e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.976   92.0   1.08    306
ABELL_3667                  5751   0.07   6.11  5.45  0.00  0.00  7.60  7.41  7.79  0.35  0.32  0.38   3.27e-02   3.24e-02   3.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  1.394   87.9   1.06    346
ABELL_4038                  4992   0.13   8.00  1.57  0.00  0.00  3.25  3.15  3.35  0.38  0.32  0.44   2.97e-02   2.89e-02   3.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.976   81.2   1.10    339
CYGNUS_A                     360   0.07   2.39 29.89  0.00  0.00  8.15  7.71  8.64  0.45  0.39  0.51   1.73e-02   1.70e-02   1.76e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.938   83.2   1.14    319
ESO_3060170                 3189   0.11   5.29  3.43  0.00  0.00  3.24  2.88  3.70  0.34  0.14  0.58   6.27e-03   5.67e-03   6.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.206   74.1   0.86    128
ESO_5520200                 3206   0.13   5.77  4.29  0.00  0.00  2.65  2.32  3.07  0.58  0.22  1.11   3.28e-03   2.71e-03   4.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.109   55.2   1.24    141
EXO_0422-086                4183   0.10   7.87  6.22  0.00  0.00  3.64  3.33  4.02  0.32  0.18  0.47   1.64e-02   1.53e-02   1.75e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.574   74.0   0.77    202
HERCULES_A                  1625   0.02   2.32  6.27  0.00  0.00  4.56  4.01  5.24  0.50  0.33  0.69   4.17e-03   3.88e-03   4.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.210   67.3   0.80    107
HYDRA_A                     4970   0.07   4.66  3.35  0.00  0.00  4.40  4.30  4.49  0.29  0.27  0.32   2.68e-02   2.65e-02   2.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0549  1.169   74.4   1.10    346
MKW_04                      3234   0.21   3.83  1.90  0.00  0.00  2.22  2.01  2.47  0.75  0.42  1.29   2.26e-03   1.81e-03   2.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.078   43.3   1.01    131
MS_0440.5+0204              4196   0.02   3.02  9.10  0.00  0.00  3.90  2.84  4.63  0.01  0.00  0.28   2.88e-03   2.65e-03   3.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.098   17.5  91.83     95
OPHIUCHUS                   3200   0.15   3.00 31.37  0.00  0.00 10.97 10.63 11.34  0.40  0.37  0.43   7.15e-02   7.10e-02   7.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  3.798   93.4   1.09    342
PKS_0745-191            6103+508   0.04   5.81 38.43  0.00  0.00 10.49  9.94 11.10  0.48  0.43  0.54   4.34e-02   4.27e-02   4.41e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.104   86.8   1.05    633
RX_J0819.6+6336             2199   0.03   2.98  4.11  0.00  0.00  4.32  3.31  5.61  0.00  0.00  0.28   2.83e-03   2.48e-03   3.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.121   45.8   1.01     71
RX_J0820.9+0752             1647   0.04   3.03  2.37  0.00  0.00  1.46  0.90  2.17 606.86 89.05 1000.00   1.27e-05   0.00e+00   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.065   29.3   3.42     12
SERSIC_159-03               1668   0.07   2.93  1.89  0.00  0.00  2.60  2.41  2.82  0.26  0.14  0.41   1.29e-02   1.20e-02   1.41e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.409   79.6   1.09    123
