# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2261                  5007   0.00   2.04 80.19 34.08 128.31  7.64  6.47  9.20  0.30  0.30  0.30   9.71e-03   8.79e-03   1.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.243   92.6   0.83    177
ABELL_2294                  3246   0.00   2.36 129.94 53.72 208.04  8.58  6.32 12.93  0.30  0.30  0.30   7.19e-03   6.14e-03   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.199   87.1   0.85     70
ABELL_2319                  3231   0.00   7.53 30.55 14.89 45.61 10.01  8.99 11.37  0.25  0.25  0.25   8.07e-02   7.77e-02   8.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.226   90.8   1.23    327
ABELL_2384                  4202   0.00   2.96 82.20  0.00 169.09  3.38  2.74  4.51  0.30  0.30  0.30   7.75e-03   5.66e-03   1.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.174   83.0   1.07    178
ABELL_2390                  4193   0.00   2.20 58.50 39.98 77.42  7.74  7.23  8.28  0.25  0.25  0.25   1.68e-02   1.61e-02   1.75e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.435   79.2   0.93    299
ABELL_2409                  3247   0.00   2.42 89.89  7.48 182.01  4.61  3.64  5.97  0.30  0.30  0.30   1.08e-02   8.57e-03   1.43e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.249   90.2   0.94     86
ABELL_2550                  2225   0.00   1.60 558.73 298.20 825.06  0.92  0.74  1.16  0.30  0.30  0.30   1.94e-02   0.00e+00   6.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.016   43.5   1.58     58
ABELL_2554                  1696   0.00   3.36 164.78  0.00 299.35  2.98  2.28  5.08  0.44  0.44  0.44   6.90e-03   3.89e-03   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.131   32.6   0.97    125
ABELL_2556                  2226   0.00   3.35 13.92  0.00 103.90  3.09  2.51  3.49  0.34  0.34  0.34   1.05e-02   9.46e-03   1.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.263   58.4   1.00    178
ABELL_2589                  3210   0.00   2.38  0.00  0.00 145.10 33.93  6.48 79.90  0.30  0.30  0.30   1.10e-02   1.01e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.581   76.8   2.13     53
ABELL_2597                   922   0.00   1.13  0.00  0.00  8.92  3.79  3.57  4.03  0.37  0.37  0.37   1.45e-02   1.42e-02   1.52e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.465   96.7   0.85    201
ABELL_2626                  3192   0.00   3.10  0.00  0.00 44.96  2.83  2.51  3.03  0.30  0.30  0.30   1.12e-02   1.07e-02   1.33e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.306   52.3   1.01    194
ABELL_2667                  2214   0.00   1.82 34.39  0.00 111.37  6.11  4.90  7.56  0.31  0.31  0.31   1.11e-02   9.70e-03   1.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.279   84.2   1.00     90
