# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_1068                  1652   0.03   2.16  0.71  0.00  0.00  4.59  4.42  4.76  0.42  0.42  0.42   6.16e-03   6.10e-03   6.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  1.029   75.0   0.91    268
ABELL_1204                  2205   0.02   1.78  1.44  0.00  0.00  3.72  3.55  3.90  0.35  0.35  0.35   4.22e-03   4.14e-03   4.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.444   93.3   1.11    182
ABELL_1361                  2200   0.03   2.54  2.18  0.00  0.00  5.55  4.79  6.59  0.61  0.61  0.61   4.24e-03   4.09e-03   4.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.784   66.2   1.14     81
ABELL_1413                  5003   0.03   2.79  2.19  0.00  0.00  7.65  7.43  7.88  0.21  0.21  0.21   1.20e-02   1.19e-02   1.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  1.129   93.8   1.24    403
ABELL_1423                   538   0.02   2.24  1.60  0.00  0.00  6.00  5.33  6.82  0.30  0.30  0.30   3.45e-03   3.34e-03   3.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2130  0.370   84.5   0.94    113
ABELL_1650                  4178   0.05   2.94  1.62  0.00  0.00  6.17  5.99  6.36  0.40  0.40  0.40   1.49e-02   1.48e-02   1.50e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  2.479   81.6   0.92    366
ABELL_1651                  4185   0.05   4.47  2.02  0.00  0.00  6.45  6.14  6.78  0.32  0.32  0.32   1.99e-02   1.97e-02   2.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  2.445   92.5   1.15    298
ABELL_1664                  1648   0.03   2.19  8.47  0.00  0.00  4.23  3.95  4.55  0.11  0.11  0.11   6.09e-03   5.95e-03   6.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.825   70.7   1.12    161
ABELL_1682                  3244   0.02   2.19  1.10  0.00  0.00  9.66  7.50 13.18  0.30  0.30  0.30   3.14e-03   3.00e-03   3.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.317   87.7   1.34     62
ABELL_1689                  5004   0.02   2.74  1.87  0.00  0.00  9.82  9.29 10.40  0.25  0.25  0.25   1.60e-02   1.59e-02   1.62e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  1.683   95.5   1.32    346
ABELL_1758                  2213   0.02   1.78  1.09  0.00  0.00 10.75  9.95 11.66  0.20  0.20  0.20   3.92e-03   3.88e-03   3.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.517   71.2   1.11    293
ABELL_1763                  3591   0.02   2.24  0.82  0.00  0.00  8.01  7.34  8.78  0.16  0.16  0.16   5.07e-03   4.97e-03   5.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.531   90.8   1.17    204
ABELL_1835                   495   0.02   1.87  2.36  0.00  0.00  9.69  9.17 10.26  0.36  0.36  0.36   1.20e-02   1.19e-02   1.21e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  1.759   92.1   0.91    314
ABELL_1942                  3290   0.02   1.68  2.75  0.00  0.00  5.21  4.77  5.72  0.27  0.27  0.27   1.13e-03   1.10e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.107   80.1   1.06    157
ABELL_1991                  3193   0.07   2.88  2.43  0.00  0.00  2.54  2.48  2.61  0.30  0.30  0.30   5.40e-03   5.35e-03   5.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.839   62.1   1.26    277
ABELL_2029                  4977   0.06   3.00  3.26  0.00  0.00  8.14  8.04  8.25  0.42  0.42  0.42   4.32e-02   4.31e-02   4.33e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  7.100   90.4   1.27    429
ABELL_2029                  6101   0.06   5.00  3.26  0.00  0.00  8.45  8.14  8.78  0.42  0.42  0.42   5.13e-02   5.09e-02   5.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  6.316   96.2   1.09    394
ABELL_2034                  2204   0.03   3.47  1.58  0.00  0.00  7.52  7.27  7.79  0.29  0.29  0.29   9.92e-03   9.85e-03   9.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  1.205   91.1   1.19    401
ABELL_2104                   895   0.02   2.45  9.04  0.00  0.00 12.17 11.46 12.99  0.32  0.32  0.32   6.63e-03   6.57e-03   6.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.980   68.4   1.40    368
ABELL_2111                   544   0.02   2.06  2.20  0.00  0.00  6.04  5.03  7.47  0.30  0.30  0.30   1.57e-03   1.49e-03   1.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.163   76.8   1.04     61
ABELL_2124                  3238   0.07   2.77  1.71  0.00  0.00  4.49  4.18  4.84  0.30  0.30  0.30   3.01e-03   2.96e-03   3.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.516   51.0   1.10    191
ABELL_2147                  3211   0.11   7.77  3.38  0.00  0.00  4.23  4.10  4.37  0.35  0.35  0.35   1.79e-02   1.77e-02   1.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  2.133   79.1   1.40    369
ABELL_2163                  1653   0.02   3.21 12.04  0.00  0.00 19.13 18.30 20.02  0.22  0.22  0.22   2.24e-02   2.22e-02   2.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.077   95.2   1.35    429
ABELL_2199                   497   0.13   2.89  0.88  0.00  0.00  4.58  4.49  4.69  0.43  0.43  0.43   2.38e-02   2.36e-02   2.39e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  4.797   91.5   1.07    348
ABELL_2204                   499   0.02   2.66  5.84  0.00  0.00  9.43  8.90 10.01  0.38  0.38  0.38   2.01e-02   1.99e-02   2.03e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  3.134   84.7   0.95    306
ABELL_2204                  6104   0.02   3.02  5.84  0.00  0.00  9.45  8.83 10.14  0.30  0.30  0.30   1.98e-02   1.96e-02   2.00e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.161   95.9   0.97    300
ABELL_2218                  1666   0.02   2.37  3.12  0.00  0.00  7.53  7.15  7.93  0.30  0.30  0.30   6.05e-03   5.99e-03   6.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.662   93.0   1.02    327
ABELL_2219                   896   0.02   2.31  1.76  0.00  0.00 12.97 12.34 13.65  0.27  0.27  0.27   1.22e-02   1.21e-02   1.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  1.802   82.7   1.02    384
ABELL_2244                  4179   0.04   2.96  2.09  0.00  0.00  5.74  5.63  5.86  0.29  0.29  0.29   1.56e-02   1.55e-02   1.57e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.472   81.1   1.13    409
ABELL_2255                   894   0.05   4.45  2.53  0.00  0.00  6.51  6.27  6.77  0.25  0.25  0.25   1.01e-02   9.99e-03   1.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  1.251   82.3   0.95    394
