# Model: wabs(mekal) for r2500 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  0.02  0.00 15.33  9.59  7.39 12.34  0.45  0.21  0.71   1.95e-03   1.83e-03   2.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.097   71.1   1.02     68
3C_220.1                     839   0.00   1.46  0.00  0.00 35.28  8.65  4.74 14.26  0.00  0.00  0.20   8.55e-04   7.72e-04   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.047   68.3   1.08     38
3C_28.0                     3233   0.00   2.30  0.00  0.00 16.91  5.61  4.89  6.08  0.22  0.15  0.29   4.44e-03   4.31e-03   4.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.197   83.2   0.94    230
3C_295                      2254   0.00   1.64  0.00  0.00  2.17  5.92  5.37  6.53  0.43  0.33  0.55   1.52e-03   1.46e-03   1.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.072   85.1   1.21    158
3C_388                      5295   0.00   4.10  0.00  0.00 27.33  3.46  3.03  3.89  0.82  0.56  1.12   2.64e-03   2.39e-03   3.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.109   73.2   0.97    146
4C_55.16                    4940   0.00   2.02 33.80 18.61 48.41  3.80  3.48  4.20  0.46  0.40  0.53   5.31e-03   4.81e-03   5.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.215   58.1   0.90    271
ABELL_0068                  3250   0.00   3.01  0.00  0.00 32.09  8.20  5.94 10.28  0.38  0.17  0.61   4.67e-03   4.39e-03   5.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.234   70.3   0.99     89
ABELL_0085                   904   0.00   4.81 16.53  9.41 24.14  5.94  5.66  6.21  0.47  0.44  0.51   4.97e-02   4.83e-02   5.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.187   95.3   1.19    344
ABELL_0133                  2203   0.00   2.57  0.00  0.00 16.62  3.79  3.49  3.98  0.66  0.57  0.75   1.16e-02   1.13e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.548   84.4   1.11    262
ABELL_0267                  3580   0.00   2.67  0.00  0.00 14.28  8.64  7.10 10.36  0.30  0.15  0.46   4.28e-03   4.11e-03   4.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.214   76.1   1.10    135
ABELL_0370                   515   0.00   1.96 22.72  7.82 34.50 11.87  9.79 17.54  0.40  0.27  0.56   2.67e-03   2.48e-03   2.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.157   75.1   1.05    236
ABELL_0383                  2321   0.00   2.39  5.16  0.00 30.90  4.82  4.08  5.45  0.56  0.44  0.70   6.13e-03   5.73e-03   7.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.321   71.2   1.04    162
ABELL_0399                  3230   0.00   6.65 63.04 50.33 75.31  5.24  4.86  5.69  0.14  0.10  0.18   2.57e-02   2.43e-02   2.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.899   73.0   1.17    345
ABELL_0478                  1669   0.00   3.39 30.75 25.62 35.95  7.02  6.75  7.31  0.35  0.32  0.37   6.78e-02   6.64e-02   6.94e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  3.394   89.1   1.17    349
