# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1E0657_56                   5356   0.00   2.60  6.53  0.00  0.00 12.01 11.76 12.28  0.29  0.27  0.32   1.29e-02   1.28e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2960  1.096   92.7   1.25   1264
1E0657_56                   3184   0.00   2.60  6.53  0.00  0.00 12.01 11.76 12.28  0.29  0.27  0.32   1.29e-02   1.28e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2960  1.096   92.7   1.25   1264
1E0657_56                   5361   0.00   2.60  6.53  0.00  0.00 12.01 11.76 12.28  0.29  0.27  0.32   1.29e-02   1.28e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2960  1.096   92.7   1.25   1264
1RXS_J2129.4-0741           3199   0.00   1.29  4.36  0.00  0.00  9.00  7.63 10.86  0.41  0.19  0.64   1.99e-03   0.00e+00   1.00e+24  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.136   71.1   1.04     94
1RXS_J2129.4-0741           3595   0.00   1.29  4.36  0.00  0.00  9.00  7.63 10.86  0.41  0.19  0.64   1.99e-03   0.00e+00   1.00e+24  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.136   71.1   1.04     94
2PIGG_J0011.5-2850          5797   0.00   6.65  2.18  0.00  0.00  5.15  4.93  5.38  0.28  0.21  0.37   1.21e-02   1.18e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  1.425   72.5   1.06    353
2PIGG_J2227.0-3041          5798   0.00   4.73  1.11  0.00  0.00  2.51  2.42  2.59  0.41  0.35  0.48   8.72e-03   8.39e-03   9.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0729  0.980   77.3   1.26    260
3C_220.1                     839   0.00   1.46  1.91  0.00  0.00  6.35  4.95  8.34  0.00  0.00  0.17   9.58e-04   9.00e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.088   68.3   0.89     59
3C_28.0                     3233   0.00   2.30  5.71  0.00  0.00  4.48  4.32  4.65  0.33  0.27  0.39   4.88e-03   4.77e-03   4.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.476   83.2   1.06    298
3C_295                      2254   0.00   1.64  1.35  0.00  0.00  4.68  4.44  4.96  0.49  0.40  0.60   1.68e-03   1.63e-03   1.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.133   85.1   1.29    205
3C_388                      5295   0.00   4.10  6.11  0.00  0.00  3.15  2.99  3.31  0.67  0.53  0.81   2.99e-03   2.83e-03   3.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.355   73.2   1.00    225
4C_55.16                    4940   0.00   2.02  4.00  0.00  0.00  4.12  4.03  4.22  0.55  0.50  0.61   4.56e-03   4.48e-03   4.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.603   58.1   0.95    335
ABELL_0068                  3250   0.00   3.01  4.60  0.00  0.00  8.49  7.46  9.83  0.34  0.14  0.55   4.74e-03   4.52e-03   4.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.461   70.3   1.09    148
ABELL_0168                  3203   0.00   7.50  3.27  0.00  0.00  2.61  2.51  2.69  0.31  0.26  0.35   5.08e-03   4.93e-03   5.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0450  0.552   41.3 786.14    747
ABELL_0168                  3204   0.00   7.50  3.27  0.00  0.00  2.61  2.51  2.69  0.31  0.26  0.35   5.08e-03   4.93e-03   5.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0450  0.552   41.3 786.14    747
ABELL_0209                  3579   0.00   3.12  1.68  0.00  0.00  7.38  6.90  7.94  0.28  0.19  0.38   7.07e-03   6.88e-03   7.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2060  0.727   83.8   1.04    355
ABELL_0209                   522   0.00   3.12  1.68  0.00  0.00  7.38  6.90  7.94  0.28  0.19  0.38   7.07e-03   6.88e-03   7.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2060  0.727   83.8   1.04    355
ABELL_0267                  3580   0.00   2.67  2.74  0.00  0.00  6.44  6.01  6.92  0.30  0.20  0.41   4.66e-03   4.52e-03   4.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.457   83.6   1.07    316
ABELL_0267                  1448   0.00   2.67  2.74  0.00  0.00  6.44  6.01  6.92  0.30  0.20  0.41   4.66e-03   4.52e-03   4.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.457   83.6   1.07    316
ABELL_0370                   515   0.00   1.96  3.37  0.00  0.00  7.34  6.54  8.05  0.44  0.23  0.51   2.38e-03   2.33e-03   2.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.305   39.8 305.72    292
ABELL_0383                  2321   0.00   2.39  4.07  0.00  0.00  4.15  3.99  4.32  0.59  0.50  0.68   6.55e-03   6.36e-03   6.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  1.025   71.2   1.12    231
ABELL_0399                  3230   0.00   6.65  9.75  9.02 10.49  6.71  6.46  6.97  0.15  0.11  0.19   2.12e-02   2.10e-02   2.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.272   73.0   1.36    425
ABELL_0401                   518   0.00   7.43 12.48  0.00  0.00  8.46  8.20  8.74  0.68  0.61  0.75   4.49e-02   4.42e-02   4.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  5.735   95.9   2.01    421
ABELL_0478                  6102   0.00   5.95 30.90  0.00  0.00  6.62  6.43  6.81  0.41  0.36  0.46   7.14e-02   7.05e-02   7.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.650   89.6   1.03    410
ABELL_0514                  3578   0.00   6.26  3.14  0.00  0.00  3.61  3.44  3.79  0.32  0.24  0.40   4.50e-03   4.35e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.511   56.8   1.09    365
ABELL_0520                  4215   0.00   3.08  3.04  1.96  4.14  8.02  7.55  8.55  0.26  0.20  0.32   7.17e-03   7.03e-03   7.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.715   79.4   1.18    386
ABELL_0521                   430   0.00   2.48  6.17  0.00  0.00  6.35  5.93  6.84  0.37  0.26  0.49   4.20e-03   4.08e-03   4.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.560   44.0   1.16    235
ABELL_0586                   530   0.00   3.82  4.71  0.00  0.00  6.34  5.89  6.86  0.43  0.30  0.57   8.41e-03   8.11e-03   8.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.939   81.4   0.90    202
ABELL_0611                  3194   0.00   2.25  4.99  0.00  0.00  6.89  6.48  7.36  0.36  0.27  0.45   4.16e-03   4.07e-03   4.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.531   57.8   1.00    251
