# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  4.36  0.00  0.00  9.42  7.98 11.43  0.52  0.52  0.52   2.01e-03   1.94e-03   2.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.143   73.8   1.00     96
3C_220.1                     839   0.00   1.46  1.91  0.00  0.00  6.37  4.89  8.66  0.30  0.30  0.30   9.02e-04   8.48e-04   9.58e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.089   69.0   0.99     60
3C_28.0                     3233   0.00   2.30  5.71  0.00  0.00  4.69  4.51  4.89  0.12  0.12  0.12   5.16e-03   5.09e-03   5.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.479   84.6   1.18    299
3C_346                      3129   0.00   0.98  5.67  0.00  0.00  4.43  3.99  4.96  0.35  0.35  0.35   7.92e-04   7.65e-04   8.14e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.115   61.4   1.11    115
4C_55.16                    4940   0.00   2.02  4.00  0.00  0.00  4.07  3.97  4.19  0.29  0.29  0.29   4.95e-03   4.90e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.604   58.5   1.18    336
ABELL_0068                  3250   0.00   3.01  4.60  0.00  0.00  9.25  8.06 10.82  0.30  0.30  0.30   4.85e-03   4.73e-03   4.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.471   74.8   1.05    149
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.28  3.23  3.33  0.64  0.64  0.64   1.24e-02   1.23e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.484   83.9   1.32    346
ABELL_0267                  3580   0.00   2.67  2.74  0.00  0.00  7.14  6.55  7.83  0.26  0.26  0.26   4.71e-03   4.62e-03   4.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.463   79.2   1.13    201
ABELL_0370                   515   0.00   1.96  3.37  0.00  0.00 10.65  9.70 11.79  0.39  0.39  0.39   2.58e-03   2.54e-03   2.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.337   76.2   1.24    290
ABELL_0383                  2321   0.00   2.39  4.07  0.00  0.00  4.06  3.89  4.23  0.38  0.38  0.38   6.98e-03   6.89e-03   7.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  1.026   71.5   1.19    232
ABELL_0399                  3230   0.00   6.65 11.51  0.00  0.00  6.54  6.38  6.71  0.23  0.23  0.23   2.15e-02   2.14e-02   2.17e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.299   75.4   1.34    427
