# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  4.36  0.00  0.00 10.46  7.83 16.35  0.52  0.52  0.52   1.85e-03   1.63e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.026   89.5   1.09     19
3C_220.1                     839   0.00   1.03  1.91  0.00  0.00 79.84  0.08 79.90  0.30  0.30  0.30   6.39e-04   4.94e-04   7.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   74.8   0.73      8
3C_28.0                     3233   0.00   1.63  5.71  0.00  0.00  6.66  5.83  7.69  0.12  0.12  0.12   3.38e-03   3.17e-03   3.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.092   93.2   0.94    146
4C_55.16                    4940   0.00   1.43  4.00  0.00  0.00  4.86  4.49  5.30  0.29  0.29  0.29   4.29e-03   4.04e-03   4.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.093   78.8   1.07    193
ABELL_0068                  3250   0.00   2.13  4.60  0.00  0.00 10.12  7.42 16.17  0.30  0.30  0.30   4.37e-03   4.00e-03   4.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.119   89.8   0.84     45
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.72  3.53  3.93  0.64  0.64  0.64   1.18e-02   1.14e-02   1.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.11    249
ABELL_0267                  3580   0.00   1.89  2.74  0.00  0.00 11.79  8.55 20.42  0.26  0.26  0.26   3.64e-03   3.41e-03   3.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.108   91.6   0.97     78
ABELL_0370                   515   0.00   1.39  3.37  0.00  0.00 12.38  9.86 23.44  0.39  0.39  0.39   2.01e-03   1.87e-03   2.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.047   80.4   0.89    102
ABELL_0383                  2321   0.00   1.69  4.07  0.00  0.00  5.48  4.77  6.35  0.38  0.38  0.38   5.51e-03   5.10e-03   5.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.159   81.4   1.21    101
ABELL_0399                  3230   0.00   4.71 11.51  0.00  0.00  8.81  8.20  9.51  0.23  0.23  0.23   1.53e-02   1.51e-02   1.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.606   88.7   0.93    317
