# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.20  4.36  0.00  0.00 10.87  8.46 14.66  0.42  0.13  0.71   1.63e-03   1.51e-03   1.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.080   87.5   1.10     54
3C_220.1                     839   0.01   1.03  1.91  0.00  0.00  7.69  3.93 22.18  0.00  0.00  0.66   2.83e-04   2.31e-04   3.66e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.015   64.1   0.95     14
3C_28.0                     3233   0.02   1.63  5.71  0.00  0.00  6.45  5.81  7.20  0.24  0.15  0.34   2.68e-03   2.56e-03   2.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.124   90.5   0.83    168
3C_295                      2254   0.01   1.16  1.35  0.00  0.00  6.27  5.54  7.16  0.26  0.14  0.38   9.37e-04   8.84e-04   9.85e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.043   86.9   1.04    110
3C_388                      5295   0.05   2.90  6.11  0.00  0.00  3.40  2.98  3.95  0.44  0.21  0.73   1.86e-03   1.66e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.068   76.2   1.10     95
4C_55.16                    4940   0.02   1.43  4.00  0.00  0.00  5.38  5.04  5.76  0.49  0.41  0.57   2.67e-03   2.59e-03   2.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.141   71.1   0.84    223
ABELL_0068                  3250   0.02   2.13  4.60  0.00  0.00  9.72  7.79 12.81  0.43  0.19  0.70   3.94e-03   3.66e-03   4.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.204   87.3   1.11     72
ABELL_0085                   904   0.07   4.81  3.65  0.00  0.00  7.04  6.80  7.29  0.44  0.41  0.48   3.73e-02   3.69e-02   3.78e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.750   94.2   1.19    344
ABELL_0133                  2203   0.07   2.57  1.56  0.00  0.00  4.65  4.33  5.02  0.56  0.45  0.67   6.98e-03   6.71e-03   7.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.348   78.0   0.98    232
ABELL_0267                  3580   0.02   1.89  2.74  0.00  0.00  7.96  6.80  9.60  0.37  0.22  0.53   3.50e-03   3.32e-03   3.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.176   89.6   1.28    112
ABELL_0370                   515   0.02   1.39  3.37  0.00  0.00 14.17 11.64 18.83  0.47  0.28  0.65   1.84e-03   1.78e-03   1.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.118   79.2   0.94    180
ABELL_0383                  2321   0.02   1.69  4.07  0.00  0.00  5.86  5.16  6.71  0.43  0.29  0.58   3.82e-03   3.61e-03   4.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.209   75.0   1.09    117
ABELL_0399                  3230   0.06   4.71 11.51  0.00  0.00  8.77  8.24  9.36  0.32  0.26  0.39   1.43e-02   1.40e-02   1.45e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.686   87.3   0.97    335
ABELL_0478                  1669   0.05   3.39 30.90  0.00  0.00  7.63  7.42  7.85  0.34  0.31  0.37   5.21e-02   5.16e-02   5.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.648   86.6   1.13    350
ABELL_0478                  6102   0.05   4.30 30.90  0.00  0.00  8.19  7.69  8.75  0.51  0.44  0.58   4.84e-02   4.73e-02   4.95e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.333   95.1   0.93    313
ABELL_0496                  3361   0.12   2.46  4.57  0.00  0.00  5.66  5.13  6.28  0.60  0.46  0.74   1.35e-02   1.29e-02   1.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  0.721   89.9   1.01    171
ABELL_0520                  4215   0.02   2.18  7.84  0.00  0.00 10.00  9.18 10.98  0.35  0.27  0.43   5.43e-03   5.31e-03   5.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.274   91.1   1.01    295
ABELL_0521                   430   0.02   1.75  6.17  0.00  0.00  9.59  7.88 12.81  0.43  0.20  0.65   2.53e-03   2.41e-03   2.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.151   55.4   1.04    126
ABELL_0576                  3289   0.11   3.85  5.57  0.00  0.00  4.52  4.21  4.87  0.35  0.26  0.44   9.52e-03   9.15e-03   9.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.432   61.2   0.94    253
ABELL_0586                   530   0.02   2.70  5.40  0.00  0.00  8.02  6.89  9.52  0.61  0.41  0.82   6.13e-03   5.78e-03   6.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.318   87.9   0.81    109
ABELL_0611                  3194   0.02   1.59  4.99  0.00  0.00  7.87  6.98  8.98  0.31  0.20  0.43   3.03e-03   2.91e-03   3.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.172   67.3   1.04    150
ABELL_0644                  2211   0.06   5.14  6.31  0.00  0.00  8.18  7.80  8.60  0.42  0.37  0.47   3.19e-02   3.14e-02   3.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.548   92.5   1.04    338
ABELL_0665                  3586   0.02   2.52  4.24  0.00  0.00  9.88  8.88 11.13  0.30  0.20  0.40   7.41e-03   7.21e-03   7.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.374   91.7   0.95    248
ABELL_0697                  4217   0.02   1.88  3.34  0.00  0.00 13.48 11.45 16.39  0.58  0.39  0.78   5.61e-03   5.39e-03   5.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.304   93.4   0.96    161
ABELL_0773                  5006   0.02   2.22  1.46  0.00  0.00 10.47  8.95 12.38  0.46  0.30  0.65   4.90e-03   4.68e-03   5.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.257   89.8   1.04    146
ABELL_0781                   534   0.02   1.97  1.90  0.00  0.00  7.66  5.60 11.91  0.39  0.08  0.76   1.93e-03   1.71e-03   2.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.096   80.5   1.25     37
ABELL_0907                  3185   0.02   2.26  5.69  0.00  0.00  6.56  6.16  7.03  0.48  0.40  0.55   6.18e-03   6.02e-03   6.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.301   92.6   1.04    266
ABELL_0963                   903   0.02   2.03  1.39  0.00  0.00  7.43  6.80  8.18  0.32  0.24  0.41   5.37e-03   5.20e-03   5.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.305   74.6   1.13    233
ABELL_1060                  2220   0.32   3.66  4.96  0.00  0.00  3.37  3.04  3.80  0.30  0.14  0.48   2.84e-03   2.61e-03   3.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0125  0.093   91.6   1.33     95
ABELL_1068                  1652   0.03   2.16  0.71  0.00  0.00  5.32  4.86  5.87  0.31  0.22  0.40   5.98e-03   5.73e-03   6.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.305   77.7   0.95    194
ABELL_1201                  4216   0.02   2.32  1.85  0.00  0.00  6.00  5.21  7.06  0.32  0.18  0.46   3.33e-03   3.13e-03   3.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1688  0.178   50.1   1.08    144
ABELL_1204                  2205   0.02   1.78  1.44  0.00  0.00  4.53  4.08  5.08  0.25  0.13  0.37   3.77e-03   3.55e-03   4.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.150   92.7   0.96    111
