# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                       ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741            3199+3595   0.00   1.29  4.18  0.63  7.86  7.60  6.53  9.00  0.46  0.30  0.64   2.05e-03   1.90e-03   2.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.145   71.1   1.16    157
MACS_J1621.3+3810  6109+6172+3254+3594   0.00   1.77  0.73  0.00  2.97  6.42  5.82  6.98  0.34  0.25  0.43   2.00e-03   1.92e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4650  0.155   93.4   1.04    382
RX_J0647.7+7015             3196+3584   0.00   1.30  8.15  4.91 11.51  9.35  7.96 11.24  0.22  0.08  0.36   2.31e-03   2.16e-03   2.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.150   69.7   0.97    188
RX_J1720.2+3536        7225+3280+6107   0.00   1.43  2.72  0.89  4.61  6.32  5.83  6.86  0.42  0.34  0.51   3.18e-03   2.92e-03   3.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.260   94.0   1.12    365
