# Model: wabs(mekal) for r2500 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  0.00  0.00 863.62  7.58  1.81 10.47  0.29  0.01  0.77   2.45e-03   2.11e-03   1.00e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.027   73.8   1.21     21
3C_220.1                     839   0.00   1.46  0.00  0.00 1108.80 10.53  1.97 79.90  0.00  0.00  3.23   8.18e-04   4.49e-04   6.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   69.0   0.94     10
3C_28.0                     3233   0.00   2.30 102.99 19.87 187.68  4.40  3.55  5.72  0.19  0.13  0.26   6.01e-03   4.59e-03   7.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.116   84.6   0.90    181
3C_346                      3129   0.00   0.98  0.00  0.00 89.84  7.21  4.55 15.65  0.19  0.00  0.50   6.72e-04   5.80e-04   9.17e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.022   61.4   0.82     32
4C_55.16                    4940   0.00   2.02  0.01  0.00 76.77  4.16  3.52  4.54  0.46  0.39  0.53   4.76e-03   4.53e-03   6.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.097   58.5   0.97    211
ABELL_0068                  3250   0.00   3.01 85.40  0.00 294.53  6.72  3.90  9.31  0.27  0.10  0.63   6.03e-03   4.40e-03   1.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.131   74.8   0.88     53
ABELL_0133                  2203   0.00   2.57  0.00  0.00 17.29  3.73  3.49  3.95  0.65  0.55  0.74   1.17e-02   1.15e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.13    247
ABELL_0267                  3580   0.00   2.67 34.13  0.00 158.75  9.14  5.83 13.72  0.31  0.14  0.56   4.49e-03   3.89e-03   6.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.123   79.2   0.80     90
ABELL_0370                   515   0.00   1.96 151.51 49.00 267.74  9.98  7.58 13.73  0.29  0.17  0.45   3.27e-03   2.77e-03   4.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.064   76.2   1.01    147
ABELL_0383                  2321   0.00   2.39  7.56  0.00 105.32  4.94  3.82  5.80  0.55  0.41  0.70   6.08e-03   5.55e-03   8.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.172   71.5   1.15    115
ABELL_0399                  3230   0.00   6.65 61.54 37.28 84.52  5.65  5.12  6.35  0.16  0.12  0.20   2.51e-02   2.32e-02   2.70e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.771   75.4   1.09    326
ABELL_0401                   518   0.00   7.43  0.00  0.00  8.98 13.48 12.05 15.12  0.87  0.75  0.99   4.19e-02   4.10e-02   4.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  1.850   96.7   1.21    320
ABELL_0478                  1669   0.00   3.39 27.83 17.64 38.38  7.00  6.68  7.33  0.35  0.32  0.37   6.75e-02   6.55e-02   6.96e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.576   88.0   1.19    325
ABELL_0478                  6102   0.00   5.95 12.37  0.00 32.14  8.30  7.52  9.19  0.50  0.43  0.58   6.51e-02   6.20e-02   6.88e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.603   92.1   0.95    307
ABELL_0520                  4215   0.00   3.08 54.14 12.10 104.11  7.42  6.17  8.85  0.23  0.17  0.30   8.09e-03   7.23e-03   9.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.210   81.6   1.04    269
ABELL_0521                   430   0.00   2.48 108.44 13.94 245.07  6.86  4.81  9.45  0.27  0.15  0.44   5.25e-03   4.15e-03   7.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.116   54.4   1.09    113
ABELL_0576                  3289   0.00   3.85 97.97 57.41 140.68  2.89  2.59  3.25  0.29  0.21  0.37   1.82e-02   1.56e-02   2.14e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.441   53.5   0.91    251
ABELL_0586                   530   0.00   3.82 103.80 12.80 211.03  5.70  4.19  7.72  0.40  0.26  0.58   1.02e-02   7.96e-03   1.40e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.252   82.7   0.74     97
ABELL_0644                  2211   0.00   6.38 34.23 18.60 52.00  6.56  6.04  7.08  0.32  0.28  0.36   4.38e-02   4.17e-02   4.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.581   88.0   1.17    323
ABELL_0665                  3586   0.00   3.56 11.15  0.00 66.02  7.89  6.31  9.34  0.24  0.16  0.33   1.08e-02   1.01e-02   1.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.320   84.0   0.94    230
