# Model: wabs(mekal) for robs-70 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.02   0.90  0.00  0.00 11.36 12.19  9.18 17.27  0.63  0.25  1.09   1.22e-03   1.12e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.064   90.9   0.96     41
3C_220.1                     839   0.02   0.48 110.61  0.00 368.41  2.40  1.06 26.69  0.91  0.00 1000.00   3.35e-04   0.00e+00   2.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.006   72.5   0.20      1
3C_28.0                     3233   0.03   6.06  0.01  0.00 14.30  7.92  6.83  8.58  0.29  0.22  0.36   8.62e-03   8.44e-03   9.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.410   69.1   1.01    341
3C_295                      2254   0.02   1.25  0.00  0.00  6.72  6.33  5.50  7.36  0.22  0.09  0.35   7.85e-04   7.49e-04   8.46e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.036   83.3   1.04    101
3C_388                      5295   0.07   1.75  0.00  0.00 24.89  3.59  3.01  4.33  0.50  0.19  0.88   9.78e-04   8.93e-04   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.038   82.9   1.11     46
4C_55.16                    4940   0.02   1.97 20.42  3.81 38.41  5.07  4.44  5.81  0.39  0.31  0.47   2.85e-03   2.56e-03   3.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.136   55.9   0.80    240
ABELL_0068                  3250   0.02   2.05  0.00  0.00 29.52 10.80  7.46 14.71  0.34  0.06  0.63   3.61e-03   3.36e-03   4.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.189   87.5   1.15     66
ABELL_0085                   904   0.11   4.78 25.15 16.49 34.05  6.36  6.00  6.75  0.40  0.36  0.43   3.56e-02   3.44e-02   3.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.546   93.7   1.12    343
ABELL_0133                  2203   0.11   2.56  0.00  0.00 18.76  4.80  4.25  5.26  0.53  0.41  0.66   5.46e-03   5.28e-03   5.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.274   75.7   0.91    215
ABELL_0267                  3580   0.02   1.66  0.00  0.00 12.26  8.52  7.05 10.53  0.40  0.23  0.58   2.93e-03   2.77e-03   3.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.150   90.8   1.29     94
ABELL_0370                   515   0.02   2.58  5.41  0.00 49.60 37.48 11.24 79.90  0.36  0.00  0.91   3.06e-03   2.88e-03   3.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.180   71.2   1.03    282
ABELL_0383                  2321   0.03   2.18  5.51  0.00 39.85  5.81  4.50  6.98  0.45  0.29  0.63   3.58e-03   3.30e-03   4.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.195   64.0   1.01    122
ABELL_0399                  3230   0.08   6.66 25.64 14.45 37.21  7.99  7.24  8.87  0.28  0.23  0.33   1.98e-02   1.90e-02   2.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.887   81.8   0.97    345
