# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  2.81  0.00  7.15 10.00  7.96 13.15  0.52  0.52  0.52   1.97e-03   1.85e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.143   73.8   1.01     95
3C_220.1                     839   0.00   1.46  0.00  0.00  2.30  7.18  5.43  9.92  0.30  0.30  0.30   8.63e-04   8.16e-04   9.26e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.089   69.0   0.96     59
3C_28.0                     3233   0.00   2.30  1.29  0.00  2.73  5.38  5.05  5.75  0.12  0.12  0.12   4.77e-03   4.63e-03   4.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.479   84.6   1.10    298
3C_346                      3129   0.00   0.98  0.00  0.00  1.40  5.45  4.84  6.21  0.35  0.35  0.35   7.16e-04   6.95e-04   7.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.115   61.4   0.97    114
4C_55.16                    4940   0.00   2.02  3.41  2.51  4.20  4.14  4.01  4.32  0.29  0.29  0.29   4.89e-03   4.79e-03   4.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.604   58.5   1.18    335
ABELL_0068                  3250   0.00   3.01  6.45  2.90 10.14  8.55  7.09 10.67  0.30  0.30  0.30   4.96e-03   4.72e-03   5.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.471   74.8   1.05    148
ABELL_0133                  2203   0.00   2.57  1.82  1.29  2.32  3.26  3.20  3.33  0.64  0.64  0.64   1.24e-02   1.23e-02   1.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.484   83.9   1.32    345
ABELL_0267                  3580   0.00   2.67  0.00  0.00  1.03  8.00  7.27  8.86  0.26  0.26  0.26   4.54e-03   4.45e-03   4.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.463   79.2   1.09    200
ABELL_0370                   515   0.00   1.96  0.00  0.00  0.38 14.05 12.51 16.22  0.39  0.39  0.39   2.50e-03   2.46e-03   2.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.337   76.2   1.12    289
ABELL_0383                  2321   0.00   2.39  2.08  0.80  3.38  4.33  4.08  4.61  0.38  0.38  0.38   6.72e-03   6.53e-03   6.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  1.026   71.5   1.16    231
ABELL_0399                  3230   0.00   6.65  9.21  8.48  9.94  7.11  6.85  7.40  0.23  0.23  0.23   2.09e-02   2.07e-02   2.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.299   75.4   1.28    426
ABELL_0401                   518   0.00   7.43  5.76  5.09  6.44 13.08 12.25 14.02  0.46  0.46  0.46   4.44e-02   4.41e-02   4.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  5.762   96.7   1.61    421
