# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2537                  4962   0.02   1.49  4.26  0.00  0.00  8.83  8.09  9.70  0.39  0.25  0.53   2.44e-03   2.37e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.305   59.8   0.93    207
ABELL_2550                  2225   0.02   1.60  2.03  0.00  0.00  2.12  2.01  2.23  0.36  0.28  0.46   9.57e-04   8.98e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.132   47.4   1.34    145
ABELL_2554                  1696   0.04   3.36  2.04  0.00  0.00  5.35  4.95  5.80  0.35  0.22  0.50   3.54e-03   3.41e-03   3.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.578   40.6   0.93    223
ABELL_2556                  2226   0.05   3.35  2.02  0.00  0.00  3.57  3.42  3.73  0.36  0.29  0.43   6.44e-03   6.24e-03   6.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.055   58.1   0.99    250
ABELL_2589                  3210   0.10   2.38  3.98  0.00  0.00  3.65  3.24  4.12  0.63  0.38  0.96   5.85e-03   5.30e-03   6.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  1.115   76.6   1.24     69
ABELL_2597                   922   0.05   1.13  2.51  0.00  0.00  4.02  3.85  4.19  0.35  0.27  0.42   6.38e-03   6.22e-03   6.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  1.126   94.4   1.14    205
ABELL_2626                  3192   0.07   3.10  4.30  0.00  0.00  3.29  3.19  3.40  0.51  0.44  0.58   6.87e-03   6.68e-03   7.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.159   64.5   1.03    270
ABELL_2667                  2214   0.02   1.82  1.64  0.00  0.00  6.68  6.25  7.16  0.41  0.29  0.53   8.39e-03   8.16e-03   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.234   84.9   1.05    187
ABELL_2670                  4959   0.06   3.68  2.88  0.00  0.00  3.96  3.83  4.09  0.45  0.38  0.53   6.19e-03   6.03e-03   6.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.746   80.5   1.16    320
ABELL_2744                  2212   0.02   1.82  1.82  0.00  0.00  9.82  9.05 10.71  0.30  0.18  0.42   5.03e-03   4.91e-03   5.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.636   74.7   0.88    230
