# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                       ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741            3199+3595   0.01   0.91  3.51  0.00  7.31  8.72  7.28 10.80  0.52  0.32  0.73   1.52e-03   1.39e-03   1.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.110   87.5   1.16    120
MACS_J1621.3+3810  6109+6172+3254+3594   0.01   1.25  1.93  0.00  4.64  7.24  6.38  8.35  0.35  0.24  0.47   1.35e-03   1.27e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4650  0.105   95.1   0.99    273
RX_J0647.7+7015             3196+3584   0.01   0.92  4.36  0.96  7.92 11.87  9.66 15.10  0.24  0.04  0.43   1.72e-03   1.61e-03   1.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.117   88.3   1.01    151
RX_J1720.2+3536        7225+3280+6107   0.01   1.01  4.28  1.98  6.63  7.11  6.42  7.96  0.43  0.32  0.53   2.00e-03   1.80e-03   2.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.170   95.6   1.03    329
