# Custom: see config file for specs; E/Cts Range = 2.0 - 7.0 keV
# See config for Nh-fro/free, Fe-fro/free, Confidence Levels = 2.71; Sys err = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src% redstat    dof
MACS_J0025.4-1222            3251+5010   0.00   0.81  2.72  0.00  0.00  6.43  5.42  7.74  0.39  0.20  0.59   9.90e-04   9.10e-04   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5843  0.043   86.8   0.79     61
MACS_J0035.4-2015           3262   0.00   1.27  1.55  0.00  0.00  9.17  7.99 10.75  0.36  0.22  0.51   3.69e-03   3.52e-03   3.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3644  0.188   94.8   0.92    118
MACS_J0111.5+0855           3256   0.00   1.25  4.18  0.00  0.00  3.89  2.91  5.59  0.44  0.00  1.24   5.80e-04   4.80e-04   7.02e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2627  0.023   74.8   1.44     17
MACS_J0152.5-2852           3264   0.00   1.11  1.46  0.00  0.00  7.34  5.80  9.73  0.19  0.00  0.40   1.60e-03   1.47e-03   1.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3407  0.076   91.9   0.96     44
MACS_J0159.0-3412           5818   0.00   1.15  1.54  0.00  0.00 10.71  7.36 18.72  0.55  0.06  1.13   1.42e-03   1.25e-03   1.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4584  0.077   85.8   1.05     26
MACS_J0159.8-0849            6106+3265   0.00   1.53  2.01  0.00  0.00  8.64  7.98  9.43  0.38  0.30  0.46   4.59e-03   4.46e-03   4.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.230   95.8   1.01    297
MACS_J0242.5-2132           3266   0.00   1.45  2.71  0.00  0.00  4.62  4.02  5.37  0.47  0.33  0.63   6.36e-03   5.78e-03   7.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3140  0.164   95.5   0.99     64
MACS_J0257.1-2325            1654+3581   0.00   1.11  2.09  0.00  0.00 11.19  9.53 13.24  0.09  0.00  0.23   2.22e-03   2.12e-03   2.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5053  0.106   91.3   1.07    136
MACS_J0257.6-2209           3267   0.00   1.36  2.02  0.00  0.00  8.12  6.96  9.66  0.54  0.35  0.73   2.48e-03   2.34e-03   2.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3224  0.131   91.5   1.14     89
MACS_J0308.9+2645           3268   0.00   1.40 11.88  0.00  0.00 12.07 10.32 14.61  0.39  0.23  0.55   4.48e-03   4.32e-03   4.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.232   93.1   0.99    152
MACS_J0329.6-0211       6108+3582+3257   0.00   0.86  6.21  0.00  0.00  6.08  5.66  6.58  0.43  0.35  0.51   2.68e-03   2.58e-03   2.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4500  0.123   96.2   1.17    248
MACS_J0404.6+1109           3269   0.00   1.12 14.96  0.00  0.00  7.83  5.82 11.88  0.09  0.00  0.36   8.44e-04   7.40e-04   9.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3548  0.038   80.6   1.06     31
MACS_J0417.5-1154           3270   0.00   0.89  4.00  0.00  0.00 11.63  9.57 14.66  0.41  0.20  0.64   4.27e-03   4.03e-03   4.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.223   97.3   0.96     84
MACS_J0429.6-0253           3271   0.00   1.29  5.70  0.00  0.00  6.69  5.63  8.04  0.48  0.34  0.64   2.90e-03   2.64e-03   3.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3990  0.081   92.6   1.02     65
MACS_J0451.9+0006           5815   0.00   0.93  7.65  0.00  0.00  7.69  5.48 12.05  0.42  0.09  0.87   1.23e-03   1.06e-03   1.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.061   90.0   1.48     21
MACS_J0455.2+0657           5812   0.00   1.01 10.45  0.00  0.00  7.42  5.69 10.44  0.49  0.20  0.80   1.81e-03   1.61e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4247  0.087   91.2   1.00     30
MACS_J0520.7-1328           3272   0.00   1.24  8.88  0.00  0.00  7.87  6.66  9.58  0.43  0.26  0.61   2.86e-03   2.69e-03   3.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3398  0.143   93.2   1.50     88
MACS_J0547.0-3904           3273   0.00   1.34  4.08  0.00  0.00  5.40  4.28  7.03  0.06  0.00  0.22   1.65e-03   1.45e-03   1.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.050   90.0   1.61     42
MACS_J0553.4-3342           5813   0.00   1.49  2.88  0.00  0.00 15.42 10.24 25.25  0.37  0.00  0.77   3.31e-03   3.06e-03   3.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4067  0.176   91.4   1.16     56
MACS_J0717.5+3745            4200+1655   0.00   1.04  6.75  0.00  0.00 12.84 11.45 14.57  0.28  0.16  0.40   2.79e-03   2.71e-03   2.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5480  0.137   91.4   0.92    256
MACS_J0744.8+3927       3585+3197+6111   0.00   0.90  4.66  0.00  0.00  9.20  8.36 10.20  0.32  0.22  0.43   1.74e-03   1.65e-03   1.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6860  0.079   89.6   1.23    238
MACS_J0911.2+1746            5012+3587   0.00   0.99  3.55  0.00  0.00  8.31  6.82 10.50  0.20  0.01  0.40   9.87e-04   9.01e-04   1.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5409  0.045   85.7   0.97     62
MACS_J0949+1708             3274   0.00   1.26  3.17  0.00  0.00 10.36  8.06 15.39  0.61  0.35  0.94   2.68e-03   2.42e-03   2.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3820  0.088   93.6   0.85     43
MACS_J1006.9+3200           5819   0.00   1.20  1.83  0.00  0.00  6.11  4.34  9.85  0.34  0.00  0.82   1.14e-03   9.88e-04   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3587  0.051   83.7   1.12     20
MACS_J1105.7-1014           5817   0.00   1.00  4.58  0.00  0.00  7.93  5.90 12.18  0.30  0.00  0.64   1.48e-03   1.31e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4664  0.070   88.9   1.31     25
MACS_J1108.8+0906            3252+5009   0.00   0.99  2.52  0.00  0.00  7.64  6.18  9.95  0.21  0.00  0.43   1.24e-03   1.12e-03   1.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4493  0.057   87.9   0.91     60
MACS_J1115.2+5320       3253+5008+5350   0.00   1.13  0.98  0.00  0.00  9.52  7.84 12.05  0.36  0.16  0.58   1.55e-03   1.42e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4390  0.078   83.8   0.93     87
MACS_J1115.8+0129           3275   0.00   2.50  4.36  0.00  0.00  9.09  7.06 12.08  0.01  0.00  0.19   4.20e-03   3.94e-03   4.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1200  0.173   86.0   1.08     92
MACS_J1131.8-1955           3276   0.00   1.50  4.49  0.00  0.00  9.62  7.96 11.99  0.55  0.34  0.78   3.59e-03   3.38e-03   3.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.193   91.9   0.89     85
MACS_J1149.5+2223            3589+1656   0.00   0.97  2.32  0.00  0.00  8.19  7.15  9.53  0.23  0.11  0.36   1.69e-03   1.60e-03   1.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5440  0.078   76.5   1.11    153
MACS_J1206.2-0847           3277   0.00   1.08  4.15  0.00  0.00 11.61  9.92 13.88  0.32  0.16  0.47   4.18e-03   4.02e-03   4.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.213   96.2   1.05    138
MACS_J1226.8+2153           3590   0.00   1.08  1.82  0.00  0.00  4.92  3.63  7.41  0.44  0.23  0.94   6.65e-04   5.56e-04   7.98e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3700  0.026   80.7   0.91     15
MACS_J1311.0-0310            3258+6110   0.00   0.83  2.18  0.00  0.00  5.68  5.20  6.23  0.40  0.30  0.50   1.64e-03   1.54e-03   1.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4940  0.072   86.1   0.95    164
MACS_J1319+7003             3278   0.00   1.19  1.53  0.00  0.00 10.82  7.68 15.06  0.14  0.00  0.50   1.55e-03   1.42e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3275  0.075   85.1  40.78     44
MACS_J1427.2+4407           6112   0.00   0.96  1.41  0.00  0.00  7.37  5.67 10.23  0.26  0.00  0.54   2.23e-03   2.03e-03   2.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4771  0.103   93.8   0.98     30
MACS_J1427.6-2521           3279   0.00   1.46  6.11  0.00  0.00  4.83  3.75  6.56  0.16  0.00  0.40   1.68e-03   1.44e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2200  0.048   86.1   1.30     31
MACS_J1621.3+3810  6109+6172+3254+3594   0.00   1.25  1.07  0.00  0.00  6.80  6.19  7.51  0.33  0.24  0.43   1.80e-03   1.72e-03   1.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4650  0.085   94.7   1.05    225
MACS_J1731.6+2252           3281   0.00   1.20  6.48  0.00  0.00 10.38  8.01 14.69  0.48  0.17  0.82   1.31e-03   1.20e-03   1.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3661  0.068   88.2   1.12     48
MACS_J1931.8-2634           3282   0.00   1.47  9.13  0.00  0.00  6.57  5.72  7.61  0.34  0.24  0.45   7.78e-03   7.24e-03   8.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3520  0.217   96.2   0.84     95
MACS_J2046.0-3430           5816   0.00   0.83  4.98  0.00  0.00  4.71  3.91  5.81  0.42  0.29  0.73   2.31e-03   2.10e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4133  0.097   94.3   0.94     33
MACS_J2049.9-3217           3283   0.00   1.36  5.99  0.00  0.00 11.38  9.18 14.91  0.35  0.12  0.59   2.14e-03   2.03e-03   2.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3254  0.112   90.4   0.86     89
MACS_J2211.7-0349           3284   0.00   1.89  5.86  0.00  0.00 14.62 12.17 18.36  0.16  0.00  0.33   6.83e-03   6.59e-03   7.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2700  0.353   94.0   1.20    160
MACS_J2214.9-1359            3259+5011   0.00   1.02  3.32  0.00  0.00 10.60  8.97 12.89  0.27  0.10  0.43   2.23e-03   2.11e-03   2.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5026  0.108   92.8   1.04    116
MACS_J2228+2036             3285   0.00   1.18  4.52  0.00  0.00  9.94  7.73 14.00  0.49  0.28  0.75   2.28e-03   2.07e-03   2.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4120  0.069   92.7   1.08     49
MACS_J2229.7-2755           3286   0.00   1.33  1.34  0.00  0.00  5.20  4.43  6.17  0.61  0.45  0.79   3.66e-03   3.28e-03   4.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.105   94.6   1.19     55
MACS_J2243.3-0935           3260   0.00   3.63  4.31  0.00  0.00 10.33  7.75 14.84  0.00  0.00  0.19   2.61e-03   2.48e-03   2.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1010  0.130   70.6   1.13    114
MACS_J2245.0+2637           3287   0.00   1.19  5.50  0.00  0.00  6.43  5.66  7.39  0.64  0.45  0.84   3.26e-03   3.06e-03   3.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.163   94.5   1.13     81
MACS_J2311+0338             3288   0.00   0.92  5.23  0.00  0.00  8.84  6.61 12.85  0.52  0.26  0.87   2.50e-03   2.20e-03   2.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2998  0.083   93.0   0.72     36
MKW3S                        900   0.00   5.88  3.05  0.00  0.00  4.27  4.16  4.39  0.45  0.41  0.49   2.64e-02   2.60e-02   2.68e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0450  1.039   92.1   1.08    343
MS_0016.9+1609               520   0.00   1.32  4.06  0.00  0.00 13.15 10.78 16.80  0.33  0.19  0.47   2.54e-03   2.42e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.067   89.2   0.96    143
MS_0440.5+0204              4196   0.00   2.51  9.10  0.00  0.00  4.66  3.40  5.06  0.37  0.00  0.52   3.32e-03   2.99e-03   3.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.135   33.9  86.78     95
MS_0451.6-0305               902   0.00   1.23  5.68  0.00  0.00 12.26 10.17 15.56  0.51  0.35  0.71   2.83e-03   2.65e-03   3.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.081   72.5   0.90    111
MS_0735.6+7421              4197   0.00   1.78  3.40  0.00  0.00  5.59  5.16  6.08  0.40  0.33  0.48   5.11e-03   4.88e-03   5.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.183   78.5   0.97    203
MS_0839.8+2938              2224   0.00   1.61  3.92  0.00  0.00  4.29  3.78  4.95  0.42  0.29  0.56   3.30e-03   3.02e-03   3.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.108   74.1   1.01    107
MS_0906.5+1110               924   0.00   2.71  3.60  0.00  0.00  7.14  6.23  8.35  0.29  0.18  0.41   4.51e-03   4.26e-03   4.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1630  0.166   83.8   1.07    166
MS_1006.0+1202               925   0.00   1.98  3.63  0.00  0.00  8.01  6.42 10.33  0.31  0.15  0.48   2.39e-03   2.20e-03   2.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.085   83.1   1.36     93
MS_1008.1-1224               926   0.00   1.50  6.71  0.00  0.00  8.92  7.58 10.78  0.31  0.15  0.48   1.75e-03   1.66e-03   1.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.085   84.2   1.03    119
MS_1054.5-0321               512   0.00   1.28  3.69  0.00  0.00 13.66  8.75 25.30  0.09  0.00  0.33   1.16e-03   1.05e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.023   51.3   0.85     84
MS_1455.0+2232              4192   0.00   1.41  3.35  0.00  0.00  5.55  5.26  5.85  0.43  0.38  0.47   6.27e-03   6.08e-03   6.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.178   96.3   0.99    266
MS_1621.5+2640               546   0.00   1.32  3.59  0.00  0.00  5.06  3.84  6.99  0.40  0.19  0.63   1.04e-03   8.59e-04   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.023   75.2   0.96     32
MS_2053.7-0449               1667+551   0.00   1.28  5.16  0.00  0.00  4.92  3.95  6.32  0.22  0.00  0.50   4.13e-04   3.64e-04   4.69e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.015   67.5   0.95     60
MS_2137.3-2353              4974   0.00   1.46  3.40  0.00  0.00  5.73  5.05  6.56  0.38  0.27  0.49   5.15e-03   4.79e-03   5.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3130  0.162   79.3   1.12     98
MS_J1157.3+5531             4964   0.00   3.09  1.22  0.00  0.00  3.08  2.67  3.84  1.37  0.86  2.07   7.99e-04   6.77e-04   9.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0810  0.048   44.0   1.34    186
NGC_6338                    4194   0.00   7.87  2.60  0.00  0.00  2.73  2.59  2.89  0.35  0.23  0.49   9.70e-03   9.09e-03   1.03e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.290   64.3   1.06    339
PKS_0745-191                6103   0.00   4.11 40.80  0.00  0.00  8.10  7.66  8.59  0.41  0.36  0.47   5.69e-02   5.58e-02   5.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.638   95.5   0.97    319
RBS_0797                    2202   0.00   1.36  2.22  0.00  0.00  8.05  6.87  9.62  0.29  0.18  0.41   7.87e-03   7.33e-03   8.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.233   95.8   0.84     90
RDCS_1252-29                4198   0.00   0.38  6.06  0.00  0.00  4.22  1.99 10.45  0.94  0.22  3.41   1.04e-04   0.00e+00   3.54e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  1.2370  0.001   63.8   0.42      3
RX_J0232.2-4420             4993   0.00   1.62  2.53  0.00  0.00  8.85  7.85 10.17  0.51  0.37  0.65   5.73e-03   5.49e-03   5.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.295   92.9   1.03    140
RX_J0340-4542               6954   0.00   3.15  1.63  0.00  0.00  2.76  2.16  3.85  0.55  0.00  1.67   1.25e-03   8.86e-04   1.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0818  0.043   49.8   1.23     59
RX_J0439+0520                527   0.00   1.69 10.02  0.00  0.00  5.01  4.13  6.25  0.38  0.20  0.58   3.95e-03   3.49e-03   4.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2080  0.117   90.4   0.74     41
RX_J0439.0+0715             3583+1449   0.00   1.99 11.16  0.00  0.00  7.72  6.90  8.77  0.27  0.16  0.38   5.10e-03   4.90e-03   5.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.242   88.4   1.25    191
RX_J0528.9-3927             4994   0.00   1.93  2.36  0.00  0.00  9.90  8.27 12.28  0.19  0.02  0.35   4.62e-03   4.42e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2632  0.233   90.7   1.13    120
RX_J0647.7+7015             3196+3584   0.00   0.92  5.18  0.00  0.00 10.58  9.01 12.69  0.26  0.09  0.42   1.91e-03   1.81e-03   2.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.090   88.5   0.89    118
RX_J0819.6+6336             2199   0.00   2.45  4.11  0.00  0.00  3.28  2.62  4.36  0.24  0.00  0.58   3.24e-03   2.71e-03   3.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.099    6.2   1.08     54
RX_J0910+5422               2452+2227   0.00   0.34  2.07  0.00  0.00  5.54  3.38  9.72  0.19  0.00  1.39   5.26e-05   3.87e-05   7.10e-05  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  1.1000  0.001   45.6   0.45     14
RX_J1347.5-1145         3592+507   0.00   1.53  4.89  0.00  0.00 14.14 13.33 15.10  0.41  0.34  0.47   1.29e-02   1.27e-02   1.32e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.794   97.1   1.12    517
RX_J1350+6007               2229   0.00   0.50  1.77  0.00  0.00  5.69  1.81 79.90  0.29  0.00  6.60   9.22e-05   0.00e+00   1.00e+24  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8040  0.001   68.7   0.74      1
RX_J1423.8+2404        1657+4195   0.00   1.02  2.65  0.00  0.00  6.10  5.79  6.44  0.43  0.37  0.49   2.54e-03   2.48e-03   2.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.133   94.0   0.97    292
RX_J1504.1-0248             5793   0.00   2.28  6.27  0.00  0.00  7.21  6.91  7.53  0.39  0.35  0.42   2.80e-02   2.75e-02   2.86e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  0.979   97.1   1.04    316
RX_J1525+0958               1664   0.00   0.79  2.96  0.00  0.00  5.61  4.16  7.80  0.56  0.22  0.98   3.02e-04   2.66e-04   3.50e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5160  0.014   83.5   2.10     26
RX_J1532.9+3021        1665+1649   0.00   1.27  2.21  0.00  0.00  6.18  5.69  6.73  0.41  0.32  0.50   6.57e-03   6.28e-03   6.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.311   88.5   1.12    198
RX_J1716.9+6708              548   0.00   1.11  3.71  0.00  0.00  6.31  4.25  9.75  0.66  0.31  1.23   4.95e-04   3.53e-04   6.91e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8100  0.008   65.2   0.76     23
RX_J1720.1+2638             4361   0.00   2.23  4.02  0.00  0.00  7.09  6.56  7.72  0.39  0.32  0.46   1.28e-02   1.24e-02   1.33e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.493   95.8   1.04    247
RX_J1720.2+3536        7225+3280+6107   0.00   1.01  3.35  0.00  0.00  6.84  6.30  7.46  0.44  0.35  0.54   2.79e-03   2.49e-03   3.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.126   95.1   0.99    233
RX_J2011.3-5725             4995   0.00   1.16  4.76  0.00  0.00  4.45  3.81  5.27  0.37  0.20  0.57   1.83e-03   1.68e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2786  0.075   89.6   1.14     60
RX_J2129.6+0005              552   0.00   2.37  4.30  0.00  0.00  6.85  5.84  8.20  0.49  0.34  0.66   6.93e-03   6.44e-03   7.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2350  0.243   89.9   1.07     86
S0463                       6956+7250   0.00   2.80  1.06  0.00  0.00  4.01  3.08  5.15  0.21  0.00  0.59   1.00e-01   0.00e+00   1.00e+24  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0986  0.100   54.6  83.12     79
TRIANG_AUSTR                1281   0.00   9.01 13.27  0.00  0.00 14.45 13.46 15.54  0.00  0.00  0.02   8.91e-02   8.83e-02   8.95e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0510  4.221   89.1   1.97    344
V_1121.0+2327               1660   0.00   1.02  1.30  0.00  0.00  5.23  3.62  8.70  0.25  0.00  0.54   3.38e-04   2.53e-04   4.64e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5600  0.006   74.4   1.12     20
ZWCL_1215                   4184   0.00   3.25  1.76  0.00  0.00  7.77  6.79  9.08  0.39  0.27  0.52   1.07e-02   1.02e-02   1.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0750  0.473   92.2   0.97    174
ZWCL_1358+6245               516   0.00   1.51  1.94  0.00  0.00  8.96  7.00 10.01  0.51  0.30  0.65   2.38e-03   2.31e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3280  0.140   58.3 152.53    148
ZWCL_1953                   1659   0.00   1.95  3.10  0.00  0.00 16.91 10.33 26.84  0.00  0.00  0.26   2.91e-03   2.77e-03   3.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3800  0.090   82.7   0.77     77
ZWCL_3146                    909   0.00   2.19  2.70  0.00  0.00  7.82  7.30  8.41  0.33  0.28  0.38   1.09e-02   1.06e-02   1.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2900  0.358   93.6   0.97    279
ZWCL_5247                    539   0.00   2.12  1.70  0.00  0.00  5.02  3.58  8.22  0.13  0.00  0.39   2.11e-03   1.67e-03   2.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2290  0.056   77.8   0.94     23
ZWCL_7160                    543   0.00   2.07  3.10  0.00  0.00  5.93  5.00  7.18  0.36  0.22  0.50   6.19e-03   5.61e-03   6.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2578  0.188   91.3   0.77     67
ZWICKY_2701                 3195   0.00   1.64  0.83  0.00  0.00  4.54  4.03  5.17  0.50  0.38  0.64   3.98e-03   3.69e-03   4.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.135   76.4   0.87    110
ZwCL_1332.8+5043            5772   0.00   1.07  1.10  0.00  0.00  3.02  1.70  7.26  0.10  0.00 1000.00   5.42e-04   0.00e+00   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6200  0.010   62.6   0.09      1
ZwCl_0848.5+3341            4205   0.00   1.18  1.12  0.00  0.00  8.18  5.40 15.12  0.26  0.00  0.70   8.31e-04   7.19e-04   9.61e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3706  0.048   51.1   0.97     22
