# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  4.36  0.00  0.00  9.62  7.31 14.15  0.52  0.52  0.52   1.85e-03   1.63e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.025   84.0   1.10     19
3C_220.1                     839   0.00   1.03  1.91  0.00  0.00 79.90  0.08 79.90  0.30  0.30  0.30   6.27e-04   4.82e-04   7.48e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   74.9   0.75      8
3C_28.0                     3233   0.00   1.63  5.71  0.00  0.00  5.82  5.14  6.65  0.12  0.12  0.12   3.55e-03   3.30e-03   3.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.090   89.6   0.89    146
4C_55.16                    4940   0.00   1.43  4.00  0.00  0.00  4.44  4.11  4.82  0.29  0.29  0.29   4.50e-03   4.23e-03   4.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.091   73.2   1.03    193
ABELL_0068                  3250   0.00   2.13  4.60  0.00  0.00  9.10  6.70 13.55  0.30  0.30  0.30   4.36e-03   3.99e-03   4.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.117   84.4   0.89     45
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.72  3.53  3.93  0.64  0.64  0.64   1.18e-02   1.14e-02   1.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.12    249
ABELL_0267                  3580   0.00   1.89  2.74  0.00  0.00  9.97  7.55 14.57  0.26  0.26  0.26   3.70e-03   3.43e-03   4.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.106   87.1   0.94     78
ABELL_0370                   515   0.00   1.39  3.37  0.00  0.00 11.81  9.56 19.14  0.39  0.39  0.39   2.03e-03   1.90e-03   2.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.047   80.4   0.94    102
ABELL_0383                  2321   0.00   1.69  4.07  0.00  0.00  5.49  4.78  6.35  0.38  0.38  0.38   5.52e-03   5.11e-03   5.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.159   81.4   1.21    101
ABELL_0399                  3230   0.00   4.71 11.51  0.00  0.00  7.33  6.86  7.86  0.23  0.23  0.23   1.56e-02   1.53e-02   1.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.587   82.4   1.02    317
