# Model: wabs(mekal) for rmax-70 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_1664                  1648   0.05   2.94  8.47  0.00  0.00  4.80  4.44  5.21  0.11  0.11  0.11   6.03e-03   5.90e-03   6.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.828   57.9   0.86    172
ABELL_1682                  3244   0.02   3.77  1.10  0.00  0.00  8.29  6.60 11.06  0.30  0.30  0.30   4.04e-03   3.87e-03   4.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.410   56.6   1.16     94
ABELL_1689                  5004   0.03   4.98  1.87  0.00  0.00  9.49  8.96 10.06  0.25  0.25  0.25   1.66e-02   1.64e-02   1.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  1.728   85.7   1.32    369
ABELL_1758                  2213   0.02   3.78  1.09  0.00  0.00 29.61 25.95 34.49  0.20  0.20  0.20   7.27e-03   7.11e-03   7.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.869   43.7   1.45    405
ABELL_1763                  3591   0.03   5.31  0.82  0.00  0.00  7.39  6.84  8.02  0.16  0.16  0.16   7.68e-03   7.56e-03   7.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.786   71.5   1.05    288
ABELL_1835                   495   0.02   3.15  2.36  0.00  0.00 10.04  9.47 10.68  0.36  0.36  0.36   1.24e-02   1.22e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  1.807   82.3   0.95    338
ABELL_1942                  3290   0.03   5.19  2.75  0.00  0.00  3.96  3.70  4.25  0.27  0.27  0.27   2.54e-03   2.48e-03   2.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.223   44.1   1.09    311
ABELL_1991                  3193   0.11   3.03  2.43  0.00  0.00  2.57  2.50  2.65  0.30  0.30  0.30   4.32e-03   4.27e-03   4.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.670   56.3   1.04    266
ABELL_2029                  4977   0.07   2.98  3.26  0.00  0.00  8.33  8.21  8.44  0.42  0.42  0.42   3.62e-02   3.61e-02   3.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  5.929   90.0   1.23    429
ABELL_2029                  6101   0.07   6.68  3.26  0.00  0.00  8.33  8.02  8.66  0.42  0.42  0.42   5.02e-02   4.99e-02   5.06e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  6.108   90.9   1.05    399
ABELL_2034                  2204   0.05   7.54  1.58  0.00  0.00  6.57  6.38  6.77  0.29  0.29  0.29   1.42e-02   1.41e-02   1.43e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  1.659   73.3   1.29    429
ABELL_2104                   895   0.04   2.41 14.93  0.00  0.00  8.48  8.11  8.89  0.32  0.32  0.32   6.63e-03   6.57e-03   6.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.919   69.4   1.09    363
ABELL_2111                   544   0.02   4.96  2.20  0.00  0.00  6.38  5.64  7.32  0.30  0.30  0.30   4.55e-03   4.43e-03   4.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.486   63.9   1.10    172
ABELL_2124                  3238   0.09   2.77  1.71  0.00  0.00  4.64  4.28  5.05  0.30  0.30  0.30   2.62e-03   2.56e-03   2.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.449   52.2   1.05    181
ABELL_2147                  3211   0.16   7.77  3.38  0.00  0.00  4.08  3.96  4.22  0.35  0.35  0.35   1.68e-02   1.66e-02   1.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  1.985   77.1   1.38    363
ABELL_2163                  1653   0.03   6.29 12.04  0.00  0.00 18.66 17.92 19.44  0.22  0.22  0.22   2.99e-02   2.98e-02   3.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.750   84.2   1.29    429
ABELL_2199                   497   0.19   2.89  0.88  0.00  0.00  4.62  4.50  4.76  0.43  0.43  0.43   1.39e-02   1.38e-02   1.40e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  2.813   89.1   1.12    315
ABELL_2204                   499   0.04   3.09  5.84  0.00  0.00  9.91  9.30 10.59  0.38  0.38  0.38   1.83e-02   1.81e-02   1.85e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.840   81.7   0.98    301
ABELL_2204                  6104   0.04   6.78  5.84  0.00  0.00  7.82  7.34  8.35  0.30  0.30  0.30   2.18e-02   2.16e-02   2.21e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.317   78.0   1.03    333
ABELL_2218                  1666   0.03   6.42  3.12  0.00  0.00  7.08  6.74  7.45  0.30  0.30  0.30   8.60e-03   8.51e-03   8.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.916   74.3   1.08    405
ABELL_2219                   896   0.02   2.97  1.76  0.00  0.00 12.66 12.08 13.30  0.27  0.27  0.27   1.35e-02   1.34e-02   1.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  1.988   75.1   1.00    396
ABELL_2244                  4179   0.06   2.95  2.09  0.00  0.00  5.70  5.58  5.82  0.29  0.29  0.29   1.38e-02   1.37e-02   1.39e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.180   78.4   1.08    407
ABELL_2255                   894   0.07   7.95  2.53  0.00  0.00  5.75  5.59  5.92  0.25  0.25  0.25   1.75e-02   1.74e-02   1.77e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  2.076   72.1   1.26    429
ABELL_2259                  3245   0.04   4.80  3.70  0.00  0.00  4.94  4.55  5.40  0.30  0.30  0.30   6.54e-03   6.38e-03   6.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.669   72.5   1.07    182
ABELL_2261                  5007   0.03   4.85  3.31  0.00  0.00  7.23  6.82  7.67  0.30  0.30  0.30   9.51e-03   9.39e-03   9.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.918   78.6   0.98    325
ABELL_2294                  3246   0.03   5.08  6.10  0.00  0.00  9.24  8.24 10.51  0.30  0.30  0.30   7.79e-03   7.63e-03   7.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.809   70.6   1.01    215
ABELL_2319                  3231   0.11   7.41  9.05  0.00  0.00  9.52  9.23  9.83  0.25  0.25  0.25   7.32e-02   7.28e-02   7.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  8.316   92.9   1.53    424
ABELL_2384                  4202   0.07   6.23  2.99  0.00  0.00  4.78  4.59  4.97  0.30  0.30  0.30   8.65e-03   8.56e-03   8.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.979   72.4   1.10    366
ABELL_2390                  4193   0.02   2.83  6.71  0.00  0.00 11.56 11.20 11.94  0.25  0.25  0.25   1.31e-02   1.30e-02   1.31e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.650   73.3   1.21    426
ABELL_2409                  3247   0.04   3.85  6.72  0.00  0.00  6.12  5.70  6.61  0.30  0.30  0.30   8.94e-03   8.77e-03   9.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.920   85.3   1.16    202
ABELL_2537                  4962   0.02   2.97  4.26  0.00  0.00  7.97  7.31  8.73  0.26  0.26  0.26   3.08e-03   3.02e-03   3.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.371   31.8   0.96    269
ABELL_2550                  2225   0.04   3.94  2.03  0.00  0.00  1.94  1.86  2.03  0.30  0.30  0.30   1.30e-03   1.28e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.169   16.9   0.98    265
ABELL_2554                  1696   0.06   3.69  2.04  0.00  0.00  5.26  4.88  5.70  0.44  0.44  0.44   3.37e-03   3.31e-03   3.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.563   35.8   0.97    231
ABELL_2556                  2226   0.07   3.90  2.02  0.00  0.00  3.53  3.38  3.69  0.34  0.34  0.34   5.79e-03   5.71e-03   5.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.944   48.4   1.00    254
ABELL_2589                  3210   0.14   2.26  3.98  0.00  0.00  3.76  3.21  4.49  0.30  0.30  0.30   4.03e-03   3.83e-03   4.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.679   75.3   1.09     44
ABELL_2597                   922   0.07   1.10  2.51  0.00  0.00  4.04  3.82  4.28  0.37  0.37  0.37   3.22e-03   3.17e-03   3.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.574   92.9   1.06    156
ABELL_2626                  3192   0.10   2.94  4.30  0.00  0.00  3.10  3.00  3.21  0.30  0.30  0.30   5.95e-03   5.88e-03   6.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.923   63.4   1.08    248
ABELL_2667                  2214   0.02   3.01  1.64  0.00  0.00  6.94  6.46  7.49  0.31  0.31  0.31   9.10e-03   8.96e-03   9.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.312   69.3   1.19    206
ABELL_2670                  4959   0.07   7.24  2.88  0.00  0.00  3.78  3.65  3.92  0.25  0.25  0.25   8.73e-03   8.63e-03   8.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.943   57.1   1.01    415
ABELL_2744                  2212   0.02   3.71  1.82  0.00  0.00  9.15  8.56  9.81  0.19  0.19  0.19   8.45e-03   8.35e-03   8.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  1.044   54.5   0.93    308
ABELL_3112                  2516   0.08   3.00  2.50  0.00  0.00  5.33  5.14  5.53  0.51  0.51  0.51   1.35e-02   1.34e-02   1.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.408   81.8   1.20    305
ABELL_3158                  3201   0.10   7.08  1.60  0.00  0.00  4.87  4.76  4.99  0.30  0.30  0.30   2.67e-02   2.66e-02   2.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.221   84.9   1.19    413
ABELL_3266                   899   0.10   3.79  1.72  0.00  0.00  9.07  8.67  9.51  0.32  0.32  0.32   1.46e-02   1.45e-02   1.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.763   90.3   1.12    378
ABELL_3558                  1646   0.12   2.99  3.84  0.00  0.00  6.78  6.45  7.13  0.33  0.33  0.33   1.38e-02   1.37e-02   1.39e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.451   83.4   0.97    291
ABELL_3562                  4167   0.11   5.41  3.90  0.00  0.00  4.57  4.40  4.74  0.30  0.30  0.30   1.27e-02   1.26e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  1.479   82.7   1.04    333
ABELL_3571                  4203   0.15   2.15  4.66  0.00  0.00  7.69  7.40  8.00  0.30  0.30  0.30   1.08e-02   1.08e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.815   91.4   1.17    357
