# Model: wabs(mekal) for r2500 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  4.36  0.00  0.00  9.74  7.43 13.91  0.52  0.52  0.52   1.98e-03   1.75e-03   2.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.027   73.8   1.15     23
3C_220.1                     839   0.00   1.46  1.91  0.00  0.00 50.77  9.98 79.90  0.30  0.30  0.30   6.26e-04   4.83e-04   7.97e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   69.0   0.83     12
3C_28.0                     3233   0.00   2.30  5.71  0.00  0.00  6.11  5.43  6.92  0.12  0.12  0.12   4.48e-03   4.21e-03   4.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.116   84.6   0.94    183
3C_346                      3129   0.00   0.98  5.67  0.00  0.00  7.92  4.52 16.78  0.35  0.35  0.35   6.34e-04   5.50e-04   8.11e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.022   61.4   0.80     34
4C_55.16                    4940   0.00   2.02  4.00  0.00  0.00  4.25  3.93  4.63  0.29  0.29  0.29   4.97e-03   4.67e-03   5.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.097   58.5   1.05    213
ABELL_0068                  3250   0.00   3.01  4.60  0.00  0.00  8.36  6.29 11.84  0.30  0.30  0.30   5.05e-03   4.56e-03   5.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.131   74.8   0.86     55
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.72  3.53  3.93  0.64  0.64  0.64   1.18e-02   1.14e-02   1.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.12    249
ABELL_0267                  3580   0.00   2.67  2.74  0.00  0.00 10.06  7.74 14.13  0.26  0.26  0.26   4.29e-03   4.00e-03   4.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.123   79.2   0.80     92
ABELL_0370                   515   0.00   1.96  3.37  0.00  0.00 12.20  9.81 22.20  0.39  0.39  0.39   2.67e-03   2.51e-03   2.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.064   76.2   1.04    149
ABELL_0383                  2321   0.00   2.39  4.07  0.00  0.00  5.02  4.40  5.79  0.38  0.38  0.38   6.29e-03   5.80e-03   6.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.172   71.5   1.17    117
