# Model: wabs(mekal) for r5000 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  1.92  0.00  6.44 10.50  8.22 13.85  0.52  0.52  0.52   1.74e-03   1.65e-03   1.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.127   84.0   1.01     79
3C_220.1                     839   0.00   1.03  0.00  0.00  2.27  6.91  5.43  9.20  0.30  0.30  0.30   8.27e-04   7.82e-04   8.86e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.085   74.9   1.06     50
3C_28.0                     3233   0.00   1.63  0.73  0.00  2.28  5.02  4.71  5.35  0.12  0.12  0.12   3.84e-03   3.73e-03   3.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.386   89.6   1.06    261
3C_346                      3129   0.00   0.98  0.00  0.00  1.40  5.45  4.84  6.21  0.35  0.35  0.35   7.16e-04   6.95e-04   7.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.115   61.4   0.97    114
4C_55.16                    4940   0.00   1.43  2.65  1.75  3.55  4.24  4.08  4.41  0.29  0.29  0.29   4.50e-03   4.40e-03   4.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.565   73.2   1.17    315
ABELL_0068                  3250   0.00   2.13  6.59  2.95 10.38  8.76  7.21 11.03  0.30  0.30  0.30   4.44e-03   4.22e-03   4.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.421   84.4   1.00    131
ABELL_0133                  2203   0.00   2.57  1.82  1.29  2.32  3.26  3.20  3.33  0.64  0.64  0.64   1.24e-02   1.23e-02   1.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.484   83.9   1.32    345
ABELL_0267                  3580   0.00   1.89  0.00  0.00  1.26  7.82  7.10  8.67  0.26  0.26  0.26   3.96e-03   3.89e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.404   87.1   1.05    183
ABELL_0370                   515   0.00   1.39  0.01  0.00  1.66 13.85 11.54 15.98  0.39  0.39  0.39   1.94e-03   1.91e-03   1.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.261   80.4   1.02    236
ABELL_0383                  2321   0.00   1.69  1.32  0.02  2.64  4.44  4.18  4.73  0.38  0.38  0.38   6.08e-03   5.90e-03   6.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.945   81.4   1.27    214
ABELL_0399                  3230   0.00   4.71  9.49  8.68 10.31  7.32  7.02  7.65  0.23  0.23  0.23   1.55e-02   1.53e-02   1.57e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  1.736   82.4   1.15    415
ABELL_0401                   518   0.00   5.26  6.90  6.11  7.67 10.50  9.86 11.25  0.46  0.46  0.46   3.53e-02   3.50e-02   3.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  4.641   97.8   1.48    408
ABELL_0478                  1669   0.00   3.39 29.37 29.01 29.73  6.73  6.61  6.85  0.31  0.31  0.31   6.88e-02   6.84e-02   6.91e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  8.348   88.0   1.28    428
ABELL_0478                  6102   0.00   4.21 30.36 29.26 31.47  6.90  6.61  7.21  0.31  0.31  0.31   6.62e-02   6.52e-02   6.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.145   95.5   1.10    400
ABELL_0520                  4215   0.00   2.18  1.99  0.83  3.16  8.76  8.18  9.42  0.25  0.25  0.25   5.77e-03   5.67e-03   5.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.585   87.8   1.12    362
ABELL_0521                   430   0.00   1.75  2.10  0.16  4.15 10.02  8.35 12.18  0.19  0.19  0.19   2.78e-03   2.70e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.388   60.4   1.18    189
ABELL_0576                  3289   0.00   3.85  6.26  5.52  7.00  3.98  3.86  4.10  0.46  0.46  0.46   1.18e-02   1.16e-02   1.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.959   53.5   1.00    347
ABELL_0586                   530   0.00   2.70  0.54  0.00  2.87  7.54  6.67  8.40  0.30  0.30  0.30   7.53e-03   7.35e-03   7.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.871   89.0   0.83    186
ABELL_0644                  2211   0.00   5.14  8.53  7.93  9.14  7.11  6.90  7.35  0.29  0.29  0.29   3.82e-02   3.79e-02   3.86e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.505   91.3   1.27    422
ABELL_0665                  3586   0.00   2.52  0.82  0.00  2.19  8.46  7.80  9.19  0.19  0.19  0.19   8.32e-03   8.17e-03   8.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.885   89.4   1.05    321
ABELL_0697                  4217   0.00   1.88  0.00  0.00  0.68 11.35 10.29 12.66  0.23  0.23  0.23   6.26e-03   6.17e-03   6.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.602   91.0   1.06    223
ABELL_0773                  5006   0.00   2.22  0.00  0.00  1.14  8.42  7.73  9.19  0.34  0.34  0.34   5.56e-03   5.47e-03   5.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.579   87.5   1.05    218
ABELL_0781                   534   0.00   1.97  0.00  0.00  2.42  5.75  4.94  6.83  0.30  0.30  0.30   2.07e-03   1.98e-03   2.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.201   77.5   1.12     67
