ABELL_0085                   904   0.00   4.81  1.00  0.60  1.39  5.67  5.57  5.77  0.55  0.53  0.58   4.84e-02   4.79e-02   4.88e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  6.640   95.3   1.54    426
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.38  3.32  3.44  0.79  0.74  0.84   1.18e-02   1.16e-02   1.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.487   84.4   1.25    345
ABELL_0478             6102+1669   0.00   5.95 29.30 28.96 29.65  6.80  6.68  6.91  0.38  0.36  0.40   7.06e-02   7.00e-02   7.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.650   89.1   1.14    839
ABELL_0496                  3361   0.00   2.46  4.57  0.00  0.00  3.80  3.72  3.88  0.84  0.79  0.91   3.07e-02   3.01e-02   3.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  6.236   93.8   1.12    323
ABELL_0576                  3289   0.00   3.85  5.57  0.00  0.00  4.08  3.98  4.19  0.45  0.40  0.50   1.17e-02   1.15e-02   1.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.966   55.1   0.98    347
ABELL_0644                  2211   0.00   6.38  6.31  0.00  0.00  7.30  7.13  7.47  0.34  0.30  0.38   3.96e-02   3.93e-02   4.00e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.802   85.5   1.49    423
ABELL_1060                  2220   0.00   3.66  4.96  0.00  0.00  3.38  3.32  3.44  0.44  0.40  0.47   1.96e-02   1.93e-02   1.99e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0125  2.356   93.9   1.31    365
ABELL_1201                  4216   0.00   2.75  1.85  0.00  0.00  5.45  5.13  5.81  0.39  0.28  0.49   4.32e-03   4.20e-03   4.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1688  0.642   47.7   1.07    240
ABELL_1361                  2200   0.00   2.94  2.18  0.00  0.00  4.17  3.77  4.64  0.52  0.33  0.74   6.75e-03   6.31e-03   7.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  1.209   64.3   1.03    110
ABELL_1413                  5003   0.00   2.79  2.19  0.00  0.00  7.10  6.92  7.29  0.32  0.28  0.36   1.33e-02   1.32e-02   1.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  1.277   90.2   1.11    406
ABELL_1650                  4178   0.00   2.94  1.62  0.00  0.00  5.92  5.77  6.07  0.43  0.38  0.48   1.81e-02   1.79e-02   1.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  3.051   79.7   0.99    375
ABELL_1795                  5289   0.00   6.58  1.22  0.00  0.00  5.42  5.32  5.53  0.40  0.37  0.43   6.21e-02   6.15e-02   6.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0625  7.723   94.2   1.32    413
ABELL_1991                  3193   0.00   2.88  2.43  0.00  0.00  2.11  2.07  2.14  0.46  0.43  0.50   9.70e-03   9.51e-03   9.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  1.653   67.9   1.81    309
ABELL_2029             6101+4977   0.00   6.68  3.26  0.00  0.00  7.25  7.18  7.31  0.44  0.42  0.45   7.01e-02   6.96e-02   7.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  8.644   92.1   1.86    844
ABELL_2104                   895   0.00   2.45 15.06 14.18 15.95  8.45  7.98  8.99  0.37  0.30  0.44   7.50e-03   7.36e-03   7.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  1.048   70.4   1.07    370
ABELL_2124                  3238   0.00   2.77  1.71  0.00  0.00  4.19  3.95  4.49  0.38  0.27  0.50   3.55e-03   3.42e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.619   45.3   1.15    203
