# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
ABELL_0370                   515    0.5   0.98  3.37  0.00  0.00  7.35  6.99  7.76  0.50  0.41  0.58   2.20e-03   2.16e-03   2.25e-03  1.00  0.88  1.11  0.959  0.931  1.037  0.3747  0.289      0   1.08    305
ABELL_0370                   515    0.5   0.99  3.37  0.00  0.00  7.10  6.74  7.49  0.43  0.36  0.51   2.26e-03   2.21e-03   2.30e-03  0.97  0.84  1.07  0.981  0.962  1.038  0.3747  0.291      0   1.04    306
ABELL_0370                   515    0.5    0.9  3.37  0.00  0.00  7.30  6.91  7.73  0.42  0.33  0.51   2.07e-03   2.03e-03   2.11e-03  0.99  0.87  1.11  0.899  0.818  1.036  0.3747  0.267      0   1.07    296
ABELL_0370                   515   0.75   0.95  3.37  0.00  0.00  7.18  6.81  7.59  0.39  0.31  0.48   2.19e-03   2.14e-03   2.23e-03  0.98  0.85  1.09  0.951  0.918  1.037  0.3747  0.280      0   0.92    300
ABELL_0370                   515   0.75   0.96  3.37  0.00  0.00  6.94  6.58  7.34  0.39  0.32  0.47   2.23e-03   2.18e-03   2.27e-03  0.94  0.83  1.05  0.968  0.947  1.037  0.3747  0.284      0   0.94    304
ABELL_0370                   515   0.75   0.97  3.37  0.00  0.00  7.19  6.82  7.60  0.40  0.33  0.48   2.24e-03   2.20e-03   2.29e-03  0.98  0.86  1.09  0.974  0.956  1.038  0.3747  0.286      0   0.88    304
ABELL_0370                   515   0.75   0.98  3.37  0.00  0.00  6.74  6.41  7.11  0.38  0.31  0.45   2.29e-03   2.25e-03   2.34e-03  0.92  0.80  1.02  0.998  0.971  1.039  0.3747  0.292      0   0.92    305
ABELL_0370                   515   0.75   0.99  3.37  0.00  0.00  7.40  7.03  7.81  0.51  0.42  0.59   2.23e-03   2.19e-03   2.28e-03  1.01  0.88  1.12  0.972  0.952  1.038  0.3747  0.292      0   1.00    310
ABELL_0370                   515   0.75    0.9  3.37  0.00  0.00  7.02  6.67  7.42  0.45  0.36  0.53   2.07e-03   2.03e-03   2.11e-03  0.96  0.84  1.06  0.899  0.818  1.036  0.3747  0.268      0   0.89    302
ABELL_0370                   515    1.0   0.95  3.37  0.00  0.00  6.75  6.42  7.11  0.38  0.31  0.45   2.24e-03   2.20e-03   2.29e-03  0.92  0.80  1.02  0.976  0.958  1.038  0.3747  0.285      0   1.08    300
ABELL_0370                   515    1.0   0.96  3.37  0.00  0.00  7.27  6.91  7.67  0.44  0.36  0.52   2.19e-03   2.15e-03   2.23e-03  0.99  0.87  1.10  0.952  0.919  1.037  0.3747  0.283      0   1.05    304
ABELL_0370                   515    1.0   0.97  3.37  0.00  0.00  7.36  6.99  7.77  0.47  0.39  0.56   2.21e-03   2.16e-03   2.25e-03  1.00  0.88  1.11  0.960  0.934  1.037  0.3747  0.287      0   1.06    307
ABELL_0370                   515    1.0   0.98  3.37  0.00  0.00  7.32  6.95  7.72  0.52  0.44  0.62   2.19e-03   2.15e-03   2.24e-03  1.00  0.87  1.11  0.954  0.923  1.037  0.3747  0.288      0   0.97    304
ABELL_0370                   515    1.0   0.99  3.37  0.00  0.00  7.41  7.05  7.81  0.50  0.41  0.59   2.26e-03   2.22e-03   2.31e-03  1.01  0.88  1.12  0.984  0.964  1.038  0.3747  0.295      0   0.99    307
ABELL_0370                   515    1.0    0.9  3.37  0.00  0.00  7.04  6.68  7.42  0.52  0.43  0.60   1.99e-03   1.95e-03   2.03e-03  0.96  0.84  1.06  0.866  0.751  1.036  0.3747  0.260      0   0.98    295
ABELL_0383                  2321    0.5   0.85  4.07  0.00  0.00  4.87  4.59  5.18  0.51  0.39  0.65   3.80e-03   3.66e-03   3.94e-03  0.99  0.91  1.08  0.816  0.661  1.034  0.1871  0.588      0   0.88    197
ABELL_0383                  2321    0.5    0.8  4.07  0.00  0.00  4.18  3.94  4.45  0.29  0.19  0.39   4.08e-03   3.93e-03   4.25e-03  0.85  0.78  0.93  0.877  0.780  1.036  0.1871  0.586      0   1.11    193
ABELL_0383                  2321   0.75   0.85  4.07  0.00  0.00  4.79  4.51  5.09  0.39  0.28  0.51   3.97e-03   3.84e-03   4.12e-03  0.98  0.90  1.06  0.853  0.734  1.035  0.1871  0.596      0   0.95    197
ABELL_0383                  2321   0.75    0.8  4.07  0.00  0.00  4.43  4.16  4.74  0.28  0.19  0.39   4.03e-03   3.87e-03   4.16e-03  0.90  0.83  0.98  0.864  0.756  1.035  0.1871  0.583      0   1.18    191
ABELL_0383                  2321    1.0   0.85  4.07  0.00  0.00  4.54  4.28  4.82  0.40  0.29  0.51   4.04e-03   3.89e-03   4.18e-03  0.92  0.85  1.00  0.866  0.760  1.035  0.1871  0.604      0   1.21    193
ABELL_0383                  2321    1.0    0.8  4.07  0.00  0.00  3.91  3.70  4.14  0.36  0.26  0.47   4.05e-03   3.89e-03   4.21e-03  0.80  0.73  0.86  0.869  0.765  1.036  0.1871  0.592      0   1.44    191
ABELL_0383                  2321    0.5   0.95  4.07  0.00  0.00  4.47  4.23  4.72  0.38  0.28  0.49   4.49e-03   4.34e-03   4.64e-03  0.91  0.84  0.98  0.964  0.931  1.039  0.1871  0.666      0   1.01    200
ABELL_0383                  2321    0.5   0.96  4.07  0.00  0.00  4.47  4.24  4.72  0.41  0.31  0.52   4.51e-03   4.36e-03   4.67e-03  0.91  0.84  0.98  0.968  0.936  1.041  0.1871  0.675      0   1.04    206
ABELL_0383                  2321    0.5   0.97  4.07  0.00  0.00  4.97  4.70  5.26  0.41  0.30  0.52   4.44e-03   4.31e-03   4.60e-03  1.01  0.93  1.10  0.952  0.921  1.039  0.1871  0.671      0   1.02    206
ABELL_0383                  2321    0.5   0.98  4.07  0.00  0.00  4.73  4.48  5.00  0.40  0.30  0.50   4.59e-03   4.45e-03   4.74e-03  0.96  0.89  1.04  0.985  0.950  1.042  0.1871  0.687      0   0.98    206
ABELL_0383                  2321    0.5   0.99  4.07  0.00  0.00  5.07  4.81  5.35  0.54  0.42  0.66   4.42e-03   4.28e-03   4.57e-03  1.03  0.95  1.12  0.949  0.913  1.038  0.1871  0.688      0   0.93    206
ABELL_0383                  2321    0.5    0.9  4.07  0.00  0.00  4.80  4.54  5.08  0.49  0.38  0.62   4.11e-03   3.96e-03   4.25e-03  0.98  0.90  1.06  0.881  0.789  1.035  0.1871  0.630      0   1.04    200
ABELL_0383                  2321   0.75   0.95  4.07  0.00  0.00  4.68  4.45  4.94  0.41  0.30  0.52   4.46e-03   4.31e-03   4.61e-03  0.95  0.88  1.03  0.957  0.924  1.039  0.1871  0.665      0   0.81    202
ABELL_0383                  2321   0.75   0.96  4.07  0.00  0.00  4.58  4.34  4.84  0.38  0.28  0.48   4.54e-03   4.39e-03   4.70e-03  0.93  0.86  1.01  0.975  0.942  1.041  0.1871  0.674      0   1.04    203
ABELL_0383                  2321   0.75   0.97  4.07  0.00  0.00  4.73  4.49  5.00  0.48  0.37  0.59   4.51e-03   4.36e-03   4.65e-03  0.96  0.89  1.04  0.967  0.935  1.039  0.1871  0.688      0   0.86    202
ABELL_0383                  2321   0.75   0.98  4.07  0.00  0.00  5.07  4.79  5.39  0.39  0.29  0.49   4.58e-03   4.44e-03   4.72e-03  1.03  0.95  1.12  0.983  0.950  1.041  0.1871  0.689      0   0.97    209
ABELL_0383                  2321   0.75   0.99  4.07  0.00  0.00  4.69  4.44  4.94  0.46  0.36  0.58   4.51e-03   4.36e-03   4.67e-03  0.95  0.88  1.03  0.969  0.935  1.040  0.1871  0.690      0   1.16    209
ABELL_0383                  2321   0.75    0.9  4.07  0.00  0.00  4.84  4.57  5.13  0.44  0.33  0.56   4.14e-03   4.00e-03   4.28e-03  0.99  0.91  1.07  0.888  0.804  1.035  0.1871  0.630      0   1.10    201
ABELL_0383                  2321    1.0   0.95  4.07  0.00  0.00  4.40  4.18  4.65  0.35  0.26  0.46   4.51e-03   4.36e-03   4.68e-03  0.90  0.83  0.97  0.969  0.936  1.041  0.1871  0.664      0   1.06    199
ABELL_0383                  2321    1.0   0.96  4.07  0.00  0.00  4.77  4.53  5.04  0.50  0.39  0.62   4.34e-03   4.19e-03   4.48e-03  0.97  0.90  1.05  0.931  0.882  1.037  0.1871  0.665      0   0.80    202
ABELL_0383                  2321    1.0   0.97  4.07  0.00  0.00  4.57  4.34  4.82  0.53  0.41  0.65   4.42e-03   4.27e-03   4.58e-03  0.93  0.86  1.01  0.949  0.911  1.039  0.1871  0.682      0   0.88    200
ABELL_0383                  2321    1.0   0.98  4.07  0.00  0.00  4.40  4.17  4.65  0.30  0.20  0.40   4.74e-03   4.58e-03   4.90e-03  0.90  0.83  0.97  1.016  0.957  1.054  0.1871  0.681      0   0.91    198
ABELL_0383                  2321    1.0   0.99  4.07  0.00  0.00  5.03  4.76  5.31  0.41  0.31  0.53   4.62e-03   4.48e-03   4.77e-03  1.02  0.94  1.11  0.992  0.953  1.043  0.1871  0.698      0   1.00    207
ABELL_0383                  2321    1.0    0.9  4.07  0.00  0.00  4.72  4.45  4.99  0.46  0.34  0.58   4.14e-03   4.00e-03   4.29e-03  0.96  0.89  1.04  0.888  0.802  1.036  0.1871  0.630      0   0.97    202
ABELL_0399                  3230    0.5   0.85 11.51  0.00  0.00  4.53  4.43  4.62  0.26  0.23  0.30   2.06e-02   2.04e-02   2.09e-02  0.57  0.54  0.60  1.032  0.983  1.058  0.0716  2.204      0   9.44    428
ABELL_0399                  3230    0.5    0.8 11.51  0.00  0.00  3.96  0.00  0.00  0.23  0.00  0.00   2.10e-02   0.00e+00   0.00e+00  0.50 -0.00  1.00  1.051 -0.002  2.103  0.0716  2.209      0  14.08    425
ABELL_0399                  3230   0.75   0.85 11.51  0.00  0.00  4.40  4.31  4.50  0.22  0.18  0.25   2.16e-02   2.13e-02   2.19e-02  0.55  0.53  0.58  1.082  0.984  1.154  0.0716  2.246      0   7.44    428
ABELL_0399                  3230   0.75    0.8 11.51  0.00  0.00  3.96  0.00  0.00  0.20  0.00  0.00   2.18e-02   0.00e+00   0.00e+00  0.50 -0.00  1.00  1.088 -0.005  2.179  0.0716  2.236      0  11.08    428
ABELL_0399                  3230    1.0   0.85 11.51  0.00  0.00  4.37  4.29  4.46  0.28  0.26  0.32   2.15e-02   2.12e-02   2.17e-02  0.55  0.53  0.58  1.077  0.984  1.144  0.0716  2.248      0   5.07    428
ABELL_0399                  3230    1.0    0.8 11.51  0.00  0.00  3.90  3.82  3.99  0.24  0.21  0.27   2.18e-02   2.15e-02   2.21e-02  0.49  0.47  0.51  1.089  0.984  1.170  0.0716  2.223      0   7.38    425
ABELL_0399                  3230    0.5   0.95 11.51  0.00  0.00  5.75  5.61  5.88  0.25  0.22  0.29   2.10e-02   2.07e-02   2.12e-02  0.72  0.69  0.76  1.048  0.984  1.087  0.0716  2.240      0   2.59    428
ABELL_0399                  3230    0.5   0.96 11.51  0.00  0.00  5.99  5.85  6.14  0.27  0.23  0.31   2.09e-02   2.07e-02   2.12e-02  0.75  0.72  0.79  1.047  0.984  1.085  0.0716  2.254      0   2.29    427
ABELL_0399                  3230    0.5   0.97 11.51  0.00  0.00  6.08  5.94  6.23  0.24  0.20  0.28   2.13e-02   2.11e-02   2.15e-02  0.77  0.73  0.80  1.065  0.984  1.122  0.0716  2.278      0   2.12    427
ABELL_0399                  3230    0.5   0.98 11.51  0.00  0.00  6.15  6.00  6.30  0.26  0.22  0.30   2.14e-02   2.12e-02   2.16e-02  0.77  0.74  0.81  1.072  0.984  1.134  0.0716  2.300      0   2.04    425
ABELL_0399                  3230    0.5   0.99 11.51  0.00  0.00  6.13  5.99  6.28  0.27  0.23  0.31   2.15e-02   2.12e-02   2.17e-02  0.77  0.74  0.81  1.073  0.984  1.136  0.0716  2.309      0   1.97    427
ABELL_0399                  3230    0.5    0.9 11.51  0.00  0.00  4.97  4.86  5.07  0.25  0.22  0.29   2.10e-02   2.08e-02   2.13e-02  0.62  0.60  0.66  1.052  0.984  1.096  0.0716  2.232      0   5.53    426
ABELL_0399                  3230   0.75   0.95 11.51  0.00  0.00  5.81  5.68  5.95  0.27  0.23  0.31   2.10e-02   2.08e-02   2.12e-02  0.73  0.70  0.77  1.050  0.984  1.091  0.0716  2.250      0   2.14    427
ABELL_0399                  3230   0.75   0.96 11.51  0.00  0.00  5.83  5.70  5.97  0.26  0.22  0.29   2.11e-02   2.09e-02   2.14e-02  0.73  0.70  0.77  1.057  0.984  1.105  0.0716  2.260      0   2.25    427
ABELL_0399                  3230   0.75   0.97 11.51  0.00  0.00  5.89  5.75  6.03  0.26  0.22  0.29   2.13e-02   2.11e-02   2.15e-02  0.74  0.71  0.78  1.064  0.984  1.120  0.0716  2.277      0   2.18    428
ABELL_0399                  3230   0.75   0.98 11.51  0.00  0.00  5.91  5.78  6.06  0.22  0.19  0.26   2.17e-02   2.14e-02   2.19e-02  0.74  0.71  0.78  1.083  0.984  1.156  0.0716  2.296      0   1.90    427
ABELL_0399                  3230   0.75   0.99 11.51  0.00  0.00  6.50  6.34  6.67  0.22  0.18  0.26   2.12e-02   2.11e-02   2.14e-02  0.82  0.78  0.86  1.062  0.984  1.116  0.0716  2.270      0   1.48    428
ABELL_0399                  3230   0.75    0.9 11.51  0.00  0.00  5.01  4.90  5.12  0.23  0.20  0.27   2.13e-02   2.10e-02   2.15e-02  0.63  0.60  0.66  1.063  0.984  1.118  0.0716  2.238      0   4.33    427
ABELL_0399                  3230    1.0   0.95 11.51  0.00  0.00  5.62  5.50  5.75  0.29  0.26  0.33   2.11e-02   2.08e-02   2.13e-02  0.71  0.68  0.74  1.053  0.984  1.097  0.0716  2.260      0   2.00    427
ABELL_0399                  3230    1.0   0.96 11.51  0.00  0.00  5.92  5.79  6.06  0.31  0.27  0.35   2.09e-02   2.07e-02   2.11e-02  0.75  0.71  0.78  1.047  0.984  1.085  0.0716  2.266      0   1.83    427
ABELL_0399                  3230    1.0   0.97 11.51  0.00  0.00  5.93  5.79  6.06  0.26  0.23  0.30   2.13e-02   2.11e-02   2.15e-02  0.75  0.71  0.78  1.067  0.984  1.125  0.0716  2.282      0   1.70    428
ABELL_0399                  3230    1.0   0.98 11.51  0.00  0.00  5.94  5.81  6.08  0.27  0.24  0.31   2.16e-02   2.14e-02   2.18e-02  0.75  0.71  0.78  1.078  0.984  1.147  0.0716  2.313      0   1.66    428
ABELL_0399                  3230    1.0   0.99 11.51  0.00  0.00  6.09  5.95  6.24  0.27  0.23  0.31   2.14e-02   2.11e-02   2.16e-02  0.77  0.73  0.81  1.068  0.984  1.127  0.0716  2.295      0   1.41    428
ABELL_0399                  3230    1.0    0.9 11.51  0.00  0.00  4.95  4.85  5.06  0.26  0.22  0.29   2.14e-02   2.12e-02   2.17e-02  0.62  0.60  0.65  1.071  0.984  1.134  0.0716  2.255      0   3.39    428
ABELL_0401                   518    0.5   0.85 12.48  0.00  0.00  4.28  4.18  4.38  0.21  0.16  0.26   4.28e-02   4.21e-02   4.36e-02  0.67  0.65  0.70  1.001  0.978  1.023  0.0745  4.865      0   4.72    418
ABELL_0401                   518    0.5    0.8 12.48  0.00  0.00  3.68  3.59  3.76  0.18  0.14  0.22   4.33e-02   4.26e-02   4.41e-02  0.58  0.56  0.60  1.013  0.980  1.030  0.0745  4.825      0   8.37    417
ABELL_0401                   518   0.75   0.85 12.48  0.00  0.00  4.06  3.96  4.16  0.19  0.15  0.23   4.44e-02   4.37e-02   4.53e-02  0.64  0.61  0.66  1.038  0.984  1.069  0.0745  4.959      0   4.29    416
ABELL_0401                   518   0.75    0.8 12.48  0.00  0.00  3.58  3.50  3.66  0.17  0.13  0.21   4.51e-02   4.43e-02   4.59e-02  0.56  0.54  0.58  1.053  0.983  1.097  0.0745  4.890      0   5.32    416
ABELL_0401                   518    1.0   0.85 12.48  0.00  0.00  4.20  4.11  4.29  0.30  0.25  0.32   4.25e-02   4.24e-02   4.34e-02  0.66  0.64  0.68  0.994  0.985  1.022  0.0745  4.903      0   2.59    416
ABELL_0401                   518    1.0    0.8 12.48  0.00  0.00  3.87  3.78  3.95  0.29  0.23  0.35   4.22e-02   4.15e-02   4.32e-02  0.61  0.58  0.63  0.987  0.969  1.022  0.0745  4.803      0   3.26    416
ABELL_0401                   518    0.5   0.95 12.48  0.00  0.00  5.37  5.24  5.50  0.25  0.20  0.30   4.26e-02   4.20e-02   4.32e-02  0.84  0.81  0.88  0.996  0.979  1.018  0.0745  4.971      0   1.60    418
ABELL_0401                   518    0.5   0.96 12.48  0.00  0.00  5.51  5.37  5.65  0.22  0.17  0.27   4.34e-02   4.28e-02   4.40e-02  0.86  0.83  0.90  1.014  0.983  1.029  0.0745  5.041      0   1.60    419
ABELL_0401                   518    0.5   0.97 12.48  0.00  0.00  5.68  5.53  5.83  0.18  0.13  0.23   4.37e-02   4.31e-02   4.42e-02  0.89  0.86  0.93  1.020  0.983  1.035  0.0745  5.020      0   1.15    420
ABELL_0401                   518    0.5   0.98 12.48  0.00  0.00  5.92  5.77  6.08  0.20  0.15  0.25   4.33e-02   4.27e-02   4.39e-02  0.93  0.89  0.97  1.011  0.983  1.025  0.0745  5.023      0   1.21    419
ABELL_0401                   518    0.5   0.99 12.48  0.00  0.00  5.84  5.69  5.99  0.24  0.19  0.29   4.39e-02   4.33e-02   4.45e-02  0.92  0.88  0.95  1.026  0.984  1.044  0.0745  5.145      0   1.20    418
ABELL_0401                   518    0.5    0.9 12.48  0.00  0.00  4.92  4.80  5.04  0.19  0.14  0.24   4.27e-02   4.21e-02   4.34e-02  0.77  0.74  0.80  0.997  0.979  1.021  0.0745  4.883      0   2.73    416
ABELL_0401                   518   0.75   0.95 12.48  0.00  0.00  5.15  5.03  5.28  0.19  0.15  0.24   4.37e-02   4.32e-02   4.43e-02  0.81  0.78  0.84  1.022  0.983  1.038  0.0745  4.998      0   1.32    417
ABELL_0401                   518   0.75   0.96 12.48  0.00  0.00  5.38  5.25  5.51  0.20  0.15  0.25   4.38e-02   4.32e-02   4.44e-02  0.84  0.81  0.88  1.023  0.984  1.041  0.0745  5.048      0   1.52    417
ABELL_0401                   518   0.75   0.97 12.48  0.00  0.00  5.72  5.57  5.87  0.20  0.15  0.25   4.35e-02   4.30e-02   4.41e-02  0.90  0.86  0.93  1.017  0.983  1.031  0.0745  5.038      0   1.16    417
ABELL_0401                   518   0.75   0.98 12.48  0.00  0.00  5.44  5.31  5.58  0.24  0.20  0.29   4.39e-02   4.33e-02   4.44e-02  0.85  0.82  0.89  1.025  0.984  1.042  0.0745  5.107      0   1.12    423
ABELL_0401                   518   0.75   0.99 12.48  0.00  0.00  5.98  5.82  6.14  0.18  0.13  0.23   4.37e-02   4.31e-02   4.43e-02  0.94  0.90  0.98  1.021  0.984  1.035  0.0745  5.047      0   0.91    416
ABELL_0401                   518   0.75    0.9 12.48  0.00  0.00  4.72  4.61  4.83  0.22  0.18  0.27   4.31e-02   4.24e-02   4.37e-02  0.74  0.71  0.77  1.006  0.981  1.023  0.0745  4.928      0   2.15    419
ABELL_0401                   518    1.0   0.95 12.48  0.00  0.00  5.28  5.15  5.40  0.31  0.25  0.36   4.25e-02   4.20e-02   4.31e-02  0.83  0.80  0.86  0.994  0.978  1.019  0.0745  5.012      0   1.17    419
ABELL_0401                   518    1.0   0.96 12.48  0.00  0.00  5.50  5.37  5.64  0.24  0.19  0.29   4.33e-02   4.27e-02   4.39e-02  0.86  0.83  0.90  1.012  0.983  1.025  0.0745  5.036      0   1.08    420
ABELL_0401                   518    1.0   0.97 12.48  0.00  0.00  5.69  5.55  5.83  0.29  0.23  0.34   4.25e-02   4.20e-02   4.31e-02  0.89  0.86  0.93  0.993  0.978  1.018  0.0745  5.018      0   1.13    419
ABELL_0401                   518    1.0   0.98 12.48  0.00  0.00  5.54  5.41  5.68  0.26  0.21  0.31   4.38e-02   4.32e-02   4.44e-02  0.87  0.84  0.90  1.024  0.984  1.040  0.0745  5.121      0   1.07    417
ABELL_0401                   518    1.0   0.99 12.48  0.00  0.00  5.83  5.68  5.99  0.23  0.18  0.28   4.38e-02   4.32e-02   4.44e-02  0.92  0.88  0.95  1.024  0.984  1.041  0.0745  5.108      0   1.01    417
ABELL_0401                   518    1.0    0.9 12.48  0.00  0.00  4.66  4.56  4.77  0.28  0.24  0.33   4.29e-02   4.23e-02   4.35e-02  0.73  0.70  0.76  1.002  0.981  1.021  0.0745  4.969      0   1.76    418
ABELL_0478                  6102    0.5   0.85 30.90  0.00  0.00  4.33  4.22  4.44  0.44  0.40  0.48   5.89e-02   5.80e-02   5.99e-02  0.59  0.57  0.62  1.030  0.985  1.054  0.0883  5.376      0   6.60    382
ABELL_0478                  6102    0.5    0.8 30.90  0.00  0.00  3.90  3.82  4.00  0.54  0.49  0.59   5.70e-02   5.60e-02   5.81e-02  0.53  0.51  0.56  0.997  0.977  1.021  0.0883  5.380      0   9.57    381
ABELL_0478                  6102   0.75   0.85 30.90  0.00  0.00  4.30  4.20  4.40  0.43  0.39  0.47   6.01e-02   5.91e-02   6.10e-02  0.59  0.57  0.61  1.050  0.985  1.091  0.0883  5.409      0   5.55    385
ABELL_0478                  6102   0.75    0.8 30.90  0.00  0.00  3.98  3.91  4.06  0.49  0.45  0.53   5.89e-02   5.78e-02   5.92e-02  0.55  0.52  0.57  1.029  0.984  1.047  0.0883  5.370      0   6.89    383
ABELL_0478                  6102    1.0   0.85 30.90  0.00  0.00  4.52  4.41  4.63  0.47  0.42  0.51   5.97e-02   5.87e-02   6.06e-02  0.62  0.59  0.65  1.044  0.985  1.079  0.0883  5.417      0   3.80    385
ABELL_0478                  6102    1.0    0.8 30.90  0.00  0.00  3.89  3.80  3.98  0.50  0.46  0.55   6.01e-02   5.91e-02   6.11e-02  0.53  0.51  0.56  1.051  0.985  1.094  0.0883  5.404      0   5.08    376
ABELL_0478                  6102    0.5   0.95 30.90  0.00  0.00  5.65  5.49  5.82  0.42  0.37  0.47   5.87e-02   5.79e-02   5.96e-02  0.77  0.74  0.81  1.026  0.985  1.047  0.0883  5.410      0   2.58    390
ABELL_0478                  6102    0.5   0.96 30.90  0.00  0.00  5.61  5.46  5.77  0.42  0.37  0.47   5.90e-02   5.82e-02   5.98e-02  0.77  0.74  0.80  1.031  0.986  1.054  0.0883  5.404      0   2.16    390
ABELL_0478                  6102    0.5   0.97 30.90  0.00  0.00  6.00  5.83  6.18  0.41  0.36  0.45   5.94e-02   5.86e-02   6.02e-02  0.82  0.79  0.86  1.038  0.986  1.068  0.0883  5.459      0   1.76    394
ABELL_0478                  6102    0.5   0.98 30.90  0.00  0.00  5.92  5.74  6.07  0.44  0.39  0.49   5.91e-02   5.83e-02   5.99e-02  0.81  0.77  0.85  1.034  0.985  1.059  0.0883  5.461      0   1.74    393
ABELL_0478                  6102    0.5   0.99 30.90  0.00  0.00  5.98  5.81  6.16  0.41  0.37  0.46   6.01e-02   5.93e-02   6.08e-02  0.82  0.78  0.86  1.050  0.986  1.090  0.0883  5.534      0   1.97    393
ABELL_0478                  6102    0.5    0.9 30.90  0.00  0.00  5.00  4.86  5.13  0.44  0.38  0.50   5.83e-02   5.73e-02   5.94e-02  0.68  0.66  0.72  1.019  0.983  1.039  0.0883  5.388      0   4.66    390
ABELL_0478                  6102   0.75   0.95 30.90  0.00  0.00  5.62  5.47  5.79  0.38  0.33  0.42   6.00e-02   5.92e-02   6.08e-02  0.77  0.74  0.81  1.048  0.986  1.087  0.0883  5.447      0   2.13    392
ABELL_0478                  6102   0.75   0.96 30.90  0.00  0.00  5.54  5.39  5.70  0.42  0.37  0.47   5.99e-02   5.91e-02   6.08e-02  0.76  0.73  0.79  1.048  0.986  1.086  0.0883  5.487      0   2.19    394
ABELL_0478                  6102   0.75   0.97 30.90  0.00  0.00  5.89  5.73  6.06  0.45  0.40  0.50   5.89e-02   5.81e-02   5.98e-02  0.81  0.77  0.84  1.031  0.985  1.054  0.0883  5.459      0   1.82    395
ABELL_0478                  6102   0.75   0.98 30.90  0.00  0.00  6.03  5.86  6.21  0.42  0.37  0.47   5.97e-02   5.88e-02   6.04e-02  0.83  0.79  0.86  1.043  0.986  1.077  0.0883  5.484      0   1.44    392
ABELL_0478                  6102   0.75   0.99 30.90  0.00  0.00  5.99  5.82  6.16  0.40  0.35  0.45   6.00e-02   5.93e-02   6.08e-02  0.82  0.79  0.86  1.050  0.986  1.090  0.0883  5.486      0   1.37    388
ABELL_0478                  6102   0.75    0.9 30.90  0.00  0.00  4.86  4.74  4.98  0.42  0.37  0.48   6.03e-02   5.94e-02   6.14e-02  0.67  0.64  0.69  1.055  0.986  1.101  0.0883  5.468      0   3.40    386
ABELL_0478                  6102    1.0   0.95 30.90  0.00  0.00  5.70  5.54  5.86  0.40  0.35  0.44   6.02e-02   5.94e-02   6.10e-02  0.78  0.75  0.82  1.053  0.986  1.097  0.0883  5.485      0   1.67    394
ABELL_0478                  6102    1.0   0.96 30.90  0.00  0.00  5.80  5.64  5.97  0.39  0.35  0.44   6.02e-02   5.94e-02   6.10e-02  0.79  0.76  0.83  1.052  0.986  1.094  0.0883  5.480      0   1.42    395
ABELL_0478                  6102    1.0   0.97 30.90  0.00  0.00  5.91  5.75  6.08  0.44  0.39  0.49   5.95e-02   5.87e-02   6.03e-02  0.81  0.77  0.85  1.041  0.986  1.072  0.0883  5.473      0   1.28    395
ABELL_0478                  6102    1.0   0.98 30.90  0.00  0.00  6.09  5.92  6.28  0.43  0.38  0.48   5.96e-02   5.88e-02   6.04e-02  0.83  0.80  0.87  1.041  0.986  1.074  0.0883  5.487      0   1.22    393
ABELL_0478                  6102    1.0   0.99 30.90  0.00  0.00  6.38  6.18  6.58  0.37  0.33  0.42   6.02e-02   5.95e-02   6.10e-02  0.87  0.83  0.92  1.053  0.986  1.096  0.0883  5.518      0   1.24    398
ABELL_0478                  6102    1.0    0.9 30.90  0.00  0.00  4.86  4.74  4.98  0.47  0.41  0.50   5.95e-02   5.88e-02   6.05e-02  0.67  0.64  0.69  1.040  0.986  1.072  0.0883  5.416      0   2.59    391
ABELL_0514                  3578    0.5   0.85  3.14  0.00  0.00  2.28  2.18  2.40  0.08  0.05  0.12   5.25e-03   5.06e-03   5.45e-03  0.63  0.59  0.68  1.186  0.962  1.343  0.0720  0.474      0   1.74    347
ABELL_0514                  3578    0.5    0.8  3.14  0.00  0.00  1.89  1.80  1.99  0.05  0.03  0.07   5.81e-03   5.57e-03   6.04e-03  0.53  0.49  0.56  1.311  0.962  1.590  0.0720  0.476      0   2.48    345
ABELL_0514                  3578   0.75   0.85  3.14  0.00  0.00  2.41  2.30  2.53  0.09  0.06  0.13   5.28e-03   5.09e-03   5.46e-03  0.67  0.62  0.72  1.191  0.962  1.352  0.0720  0.487      0   1.65    348
ABELL_0514                  3578   0.75    0.8  3.14  0.00  0.00  2.04  1.94  2.14  0.06  0.04  0.09   5.56e-03   5.37e-03   5.78e-03  0.57  0.53  0.61  1.256  0.963  1.481  0.0720  0.473      0   2.06    346
ABELL_0514                  3578    1.0   0.85  3.14  0.00  0.00  2.47  2.36  2.59  0.19  0.15  0.25   4.89e-03   4.69e-03   5.07e-03  0.69  0.64  0.73  1.103  0.959  1.183  0.0720  0.482      0   1.42    351
ABELL_0514                  3578    1.0    0.8  3.14  0.00  0.00  2.17  2.08  2.27  0.18  0.15  0.22   5.16e-03   4.97e-03   5.34e-03  0.60  0.56  0.64  1.165  0.961  1.300  0.0720  0.489      0   1.68    347
