# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  4.36  0.00  0.00 10.65  8.49 13.92  0.52  0.52  0.52   1.77e-03   1.68e-03   1.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.088   88.4   0.99     57
3C_220.1                     839   0.00   1.03  1.91  0.00  0.00  8.87  5.89 15.01  0.30  0.30  0.30   7.73e-04   7.06e-04   8.68e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.045   74.2   1.04     33
3C_28.0                     3233   0.00   1.63  5.71  0.00  0.00  5.82  5.37  6.33  0.12  0.12  0.12   3.62e-03   3.49e-03   3.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.157   92.6   0.94    195
3C_295                      2254   0.00   1.16  1.35  0.00  0.00  6.11  5.59  6.72  0.36  0.36  0.36   1.45e-03   1.40e-03   1.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.068   91.1   1.27    142
4C_55.16                    4940   0.00   1.43  4.00  0.00  0.00  4.94  4.71  5.21  0.29  0.29  0.29   4.22e-03   4.12e-03   4.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.205   78.6   0.98    253
ABELL_0068                  3250   0.00   2.13  4.60  0.00  0.00  9.31  7.53 12.02  0.30  0.30  0.30   4.37e-03   4.15e-03   4.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.217   87.9   0.95     77
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.78  3.61  3.96  0.64  0.64  0.64   1.17e-02   1.14e-02   1.20e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.548   84.4   1.09    264
ABELL_0267                  3580   0.00   1.89  2.74  0.00  0.00  8.81  7.45 10.67  0.26  0.26  0.26   3.88e-03   3.72e-03   4.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.192   90.3   1.13    120
ABELL_0370                   515   0.00   1.39  3.37  0.00  0.00 13.99 11.53 18.38  0.39  0.39  0.39   1.94e-03   1.89e-03   1.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.122   79.5   0.98    185
ABELL_0383                  2321   0.00   1.69  4.07  0.00  0.00  5.21  4.76  5.75  0.38  0.38  0.38   5.68e-03   5.45e-03   5.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.295   81.2   1.12    147
ABELL_0399                  3230   0.00   4.71 11.51  0.00  0.00  8.87  8.34  9.47  0.23  0.23  0.23   1.51e-02   1.49e-02   1.53e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.712   87.6   0.99    336
ABELL_0478                  1669   0.00   3.39 30.90  0.00  0.00  7.02  6.86  7.19  0.31  0.31  0.31   6.84e-02   6.79e-02   6.89e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  3.394   89.1   1.19    351
ABELL_0478                  6102   0.00   4.21 30.90  0.00  0.00  7.48  7.10  7.90  0.31  0.31  0.31   6.42e-02   6.32e-02   6.53e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.934   96.2   1.03    323
ABELL_0496                  3361   0.00   2.46  4.57  0.00  0.00  4.48  4.23  4.74  0.47  0.47  0.47   3.15e-02   3.07e-02   3.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  1.505   93.8   0.97    239
ABELL_0520                  4215   0.00   2.18  7.84  0.00  0.00 10.21  9.36 11.21  0.25  0.25  0.25   5.66e-03   5.57e-03   5.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.280   91.2   1.04    297
ABELL_0521                   430   0.00   1.75  6.17  0.00  0.00 10.92  8.71 14.64  0.19  0.19  0.19   2.71e-03   2.61e-03   2.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.157   56.0   1.02    129
ABELL_0576                  3289   0.00   3.85  5.57  0.00  0.00  4.31  4.06  4.58  0.46  0.46  0.46   1.19e-02   1.15e-02   1.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.538   64.8   0.85    264
ABELL_0586                   530   0.00   2.70  5.40  0.00  0.00  8.53  7.32 10.26  0.30  0.30  0.30   7.43e-03   7.13e-03   7.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.367   89.1   0.82    120
ABELL_0611                  3194   0.00   1.59  4.99  0.00  0.00  7.99  7.14  9.02  0.19  0.19  0.19   3.65e-03   3.54e-03   3.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.202   70.6   1.04    165
ABELL_0644                  2211   0.00   5.14  6.31  0.00  0.00  8.29  7.92  8.70  0.29  0.29  0.29   3.66e-02   3.61e-02   3.70e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.739   93.2   1.20    342
ABELL_0665                  3586   0.00   2.52  4.24  0.00  0.00 10.14  9.11 11.39  0.19  0.19  0.19   8.03e-03   7.86e-03   8.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.399   92.0   1.00    254
ABELL_0697                  4217   0.00   1.88  3.34  0.00  0.00 14.00 11.81 17.13  0.23  0.23  0.23   6.20e-03   6.05e-03   6.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.319   93.6   1.06    165
ABELL_0773                  5006   0.00   2.22  1.46  0.00  0.00 10.28  8.83 12.16  0.34  0.34  0.34   5.33e-03   5.18e-03   5.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.274   90.3   1.08    154
ABELL_0781                   534   0.00   1.97  1.90  0.00  0.00  7.60  5.64 11.65  0.30  0.30  0.30   2.01e-03   1.83e-03   2.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.098   80.6   1.21     38
ABELL_0907                  3185   0.00   2.26  5.69  0.00  0.00  6.45  6.11  6.83  0.25  0.25  0.25   8.26e-03   8.09e-03   8.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.381   94.0   1.28    288
ABELL_0963                   903   0.00   2.03  1.39  0.00  0.00  7.43  6.86  8.09  0.34  0.34  0.34   6.22e-03   6.08e-03   6.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.355   76.8   1.04    246
ABELL_1060                  2220   0.00   3.66  4.96  0.00  0.00  3.74  3.59  3.90  0.37  0.37  0.37   1.88e-02   1.83e-02   1.93e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0125  0.650   93.9   1.23    278
ABELL_1068                  1652   0.00   2.16  0.71  0.00  0.00  4.48  4.22  4.78  0.42  0.42  0.42   9.47e-03   9.17e-03   9.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.461   84.0   0.97    224
ABELL_1204                  2205   0.00   1.78  1.44  0.00  0.00  4.08  3.83  4.37  0.35  0.35  0.35   7.09e-03   6.80e-03   7.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.278   95.8   1.19    167
ABELL_1361                  2200   0.00   2.54  2.18  0.00  0.00  4.57  3.57  6.65  0.61  0.61  0.61   6.08e-03   5.33e-03   6.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.312   68.6   0.99     39
ABELL_1413                  5003   0.00   2.79  2.19  0.00  0.00  9.25  8.76  9.80  0.21  0.21  0.21   1.29e-02   1.27e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  0.548   93.6   1.05    335
ABELL_1423                   538   0.00   2.24  1.60  0.00  0.00  7.22  5.89  9.13  0.30  0.30  0.30   3.71e-03   3.48e-03   3.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2130  0.180   86.4   0.93     64
ABELL_1650                  4178   0.00   2.94  1.62  0.00  0.00  6.51  6.16  6.89  0.40  0.40  0.40   1.79e-02   1.76e-02   1.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.946   84.0   0.92    297
ABELL_1651                  4185   0.00   4.47  2.02  0.00  0.00  7.69  6.98  8.53  0.32  0.32  0.32   2.12e-02   2.07e-02   2.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  1.039   92.6   1.19    238
ABELL_1664                  1648   0.00   2.19  8.47  0.00  0.00  4.44  3.97  5.00  0.11  0.11  0.11   8.28e-03   7.78e-03   8.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.365   78.1   1.14    108
ABELL_1682                  3244   0.00   2.19  1.10  0.00  0.00  9.33  6.09 18.76  0.30  0.30  0.30   2.80e-03   2.54e-03   3.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.138   73.7   1.17     34
ABELL_1689                  5004   0.00   2.74  1.87  0.00  0.00 13.26 11.86 15.05  0.25  0.25  0.25   1.80e-02   1.78e-02   1.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.926   95.5   1.18    292
ABELL_1758                  2213   0.00   1.78  1.09  0.00  0.00 15.51 13.05 19.76  0.20  0.20  0.20   3.79e-03   3.72e-03   3.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.223   68.3   1.00    235
ABELL_1763                  3591   0.00   2.24  0.82  0.00  0.00 11.45  9.50 14.40  0.16  0.16  0.16   4.85e-03   4.70e-03   5.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.246   90.2   1.09    142
ABELL_1835                   495   0.00   1.87  2.36  0.00  0.00  8.62  8.07  9.23  0.36  0.36  0.36   1.64e-02   1.62e-02   1.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.963   93.5   1.00    273
ABELL_1942                  3290   0.00   1.68  2.75  0.00  0.00  5.78  5.00  6.79  0.27  0.27  0.27   1.16e-03   1.09e-03   1.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.050   79.1   0.93    101
ABELL_1991                  3193   0.00   2.88  2.43  0.00  0.00  2.57  2.46  2.69  0.30  0.30  0.30   9.39e-03   9.03e-03   9.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.302   74.7   1.26    228
ABELL_2029                  4977   0.00   3.00  3.26  0.00  0.00  7.46  7.33  7.60  0.42  0.42  0.42   5.77e-02   5.75e-02   5.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  3.153   92.1   2.65    349
ABELL_2029                  6101   0.00   5.00  3.26  0.00  0.00  9.51  8.92 10.19  0.42  0.42  0.42   6.23e-02   6.15e-02   6.31e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  3.165   95.9   1.07    329
ABELL_2034                  2204   0.00   3.47  1.58  0.00  0.00 10.14  9.38 11.08  0.29  0.29  0.29   9.58e-03   9.44e-03   9.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.481   90.6   0.99    326
ABELL_2104                   895   0.00   2.45 14.93  0.00  0.00  8.59  7.99  9.31  0.32  0.32  0.32   7.51e-03   7.38e-03   7.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.425   70.5   1.03    301
ABELL_2111                   544   0.00   2.06  2.20  0.00  0.00  7.36  5.18 12.10  0.30  0.30  0.30   1.45e-03   1.30e-03   1.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.067   74.3   0.92     31
ABELL_2124                  3238   0.00   2.77  1.71  0.00  0.00  5.98  5.02  7.28  0.30  0.30  0.30   3.28e-03   3.08e-03   3.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.173   57.1   1.34    123
ABELL_2147                  3211   0.00   7.77  3.38  0.00  0.00  5.52  5.07  6.05  0.35  0.35  0.35   1.68e-02   1.62e-02   1.74e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.707   78.6   0.98    288
ABELL_2163                  1653   0.00   3.21 12.04  0.00  0.00 20.19 18.68 21.77  0.22  0.22  0.22   2.28e-02   2.26e-02   2.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  1.091   93.9   1.34    359
ABELL_2199                   497   0.00   2.89  0.88  0.00  0.00  4.09  3.97  4.22  0.43  0.43  0.43   4.69e-02   4.61e-02   4.78e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  2.149   92.7   1.51    306
ABELL_2204                   499   0.00   2.66  5.84  0.00  0.00  7.14  6.70  7.63  0.38  0.38  0.38   3.06e-02   3.00e-02   3.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.724   90.5   1.08    260
ABELL_2204                  6104   0.00   3.02  5.84  0.00  0.00  8.11  7.52  8.82  0.30  0.30  0.30   2.88e-02   2.82e-02   2.95e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.435   96.1   1.04    261
ABELL_2218                  1666   0.00   2.37  3.12  0.00  0.00  9.63  8.75 10.74  0.30  0.30  0.30   6.00e-03   5.88e-03   6.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.304   92.2   0.93    262
ABELL_2219                   896   0.00   2.31  1.76  0.00  0.00 12.25 11.34 13.33  0.27  0.27  0.27   1.26e-02   1.25e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.759   81.5   0.96    322
ABELL_2244                  4179   0.00   2.96  2.09  0.00  0.00  6.01  5.80  6.24  0.29  0.29  0.29   1.81e-02   1.79e-02   1.84e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.923   82.1   1.05    334
ABELL_2255                   894   0.00   4.45  2.53  0.00  0.00  8.19  7.53  8.95  0.25  0.25  0.25   9.53e-03   9.33e-03   9.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.456   81.6   0.86    318
ABELL_2259                  3245   0.00   2.11  3.70  0.00  0.00  5.86  5.05  6.95  0.30  0.30  0.30   5.24e-03   4.91e-03   5.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.232   91.5   0.83     80
ABELL_2261                  5007   0.00   2.04  3.31  0.00  0.00  9.36  8.47 10.49  0.30  0.30  0.30   8.50e-03   8.30e-03   8.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.426   94.9   0.95    234
ABELL_2294                  3246   0.00   2.36  6.10  0.00  0.00 11.31  8.99 14.87  0.30  0.30  0.30   5.98e-03   5.76e-03   6.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.307   89.2   1.01    102
ABELL_2319                  3231   0.00   7.53  9.05  0.00  0.00 12.63 11.78 13.59  0.25  0.25  0.25   7.67e-02   7.61e-02   7.74e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.709   93.1   1.20    343
ABELL_2384                  4202   0.00   2.96  2.99  0.00  0.00  5.24  4.78  5.80  0.30  0.30  0.30   5.45e-03   5.22e-03   5.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.234   89.1   1.01    203
ABELL_2390                  4193   0.00   2.20  6.71  0.00  0.00 10.21  9.80 10.65  0.25  0.25  0.25   1.47e-02   1.46e-02   1.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.835   83.4   1.04    357
ABELL_2409                  3247   0.00   2.42  6.72  0.00  0.00  6.26  5.57  7.10  0.30  0.30  0.30   8.38e-03   8.00e-03   8.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.372   93.1   0.94    117
ABELL_2537                  4962   0.00   1.49  4.26  0.00  0.00  8.01  7.10  9.14  0.26  0.26  0.26   2.90e-03   2.81e-03   3.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.163   62.5   0.96    164
ABELL_2550                  2225   0.00   1.60  2.03  0.00  0.00  2.17  1.94  2.44  0.30  0.30  0.30   1.41e-03   1.27e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.040   57.0   1.21     90
ABELL_2554                  1696   0.00   3.36  2.04  0.00  0.00  7.10  5.91  8.65  0.44  0.44  0.44   3.52e-03   3.36e-03   3.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.195   42.8   0.96    155
ABELL_2556                  2226   0.00   3.35  2.02  0.00  0.00  3.90  3.61  4.25  0.34  0.34  0.34   8.85e-03   8.44e-03   9.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.368   66.5   1.04    201
ABELL_2589                  3210   0.00   2.38  3.98  0.00  0.00 18.53 10.15 59.98  0.30  0.30  0.30   1.08e-02   1.03e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.657   80.7   2.13     59
ABELL_2597                   922   0.00   1.13  2.51  0.00  0.00  3.76  3.59  3.96  0.37  0.37  0.37   1.47e-02   1.42e-02   1.51e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.635   96.8   0.92    224
ABELL_2626                  3192   0.00   3.10  4.30  0.00  0.00  3.08  2.90  3.28  0.30  0.30  0.30   1.07e-02   1.02e-02   1.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.395   62.2   1.06    210
ABELL_2667                  2214   0.00   1.82  1.64  0.00  0.00  6.63  5.98  7.43  0.31  0.31  0.31   1.04e-02   1.00e-02   1.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.575   87.5   1.02    144
ABELL_2670                  4959   0.00   3.68  2.88  0.00  0.00  4.66  4.33  5.02  0.25  0.25  0.25   6.91e-03   6.65e-03   7.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.280   82.3   1.19    254
ABELL_2744                  2212   0.00   1.82  1.82  0.00  0.00 11.26  9.79 13.24  0.19  0.19  0.19   5.03e-03   4.91e-03   5.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.286   74.7   0.81    176
ABELL_3112                  2516   0.00   3.00  2.50  0.00  0.00  5.37  5.08  5.69  0.51  0.51  0.51   2.37e-02   2.31e-02   2.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  1.232   88.5   1.16    272
ABELL_3158                  3201   0.00   5.57  1.60  0.00  0.00  6.24  5.90  6.60  0.30  0.30  0.30   2.31e-02   2.26e-02   2.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.034   89.6   1.05    321
ABELL_3266                   899   0.00   3.80  1.72  0.00  0.00 11.43 10.42 12.59  0.32  0.32  0.32   1.70e-02   1.68e-02   1.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.783   91.2   1.06    307
ABELL_3558                  1646   0.00   3.03  3.84  0.00  0.00  7.00  6.47  7.62  0.33  0.33  0.33   2.06e-02   2.01e-02   2.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  1.099   86.1   1.09    246
ABELL_3562                  4167   0.00   5.41  3.90  0.00  0.00  5.41  5.02  5.85  0.30  0.30  0.30   1.44e-02   1.39e-02   1.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.602   84.8   1.06    265
ABELL_3571                  4203   0.00   2.17  4.66  0.00  0.00  7.69  7.36  8.05  0.30  0.30  0.30   2.80e-02   2.77e-02   2.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.526   92.5   1.34    331
ABELL_3667                  5751   0.00   6.11  5.45  0.00  0.00  7.60  7.41  7.79  0.29  0.29  0.29   3.46e-02   3.43e-02   3.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  1.458   88.2   1.08    347
ABELL_4038                  4992   0.00   8.00  1.57  0.00  0.00  3.31  3.22  3.40  0.30  0.30  0.30   3.93e-02   3.86e-02   4.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.286   84.7   1.15    341
AC_114                      1562   0.00   1.54  1.44  0.00  0.00  9.04  7.99 10.40  0.30  0.30  0.30   2.09e-03   2.03e-03   2.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.120   64.1   0.99    211
CL_0024+17                   929   0.00   1.10  4.36  0.00  0.00  9.40  6.25 16.53  0.30  0.30  0.30   4.60e-04   4.26e-04   5.12e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.027   46.4   0.78     43
CL_1221+4918                1662   0.00   1.00  1.44  0.00  0.00  7.21  5.89  9.01  0.30  0.30  0.30   5.05e-04   4.71e-04   5.44e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.022   73.8   0.72     60
CL_J0542.8-4100              914   0.00   1.00  3.59  0.00  0.00  5.78  4.63  7.48  0.30  0.30  0.30   5.46e-04   4.92e-04   6.01e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.023   73.6   0.76     45
CL_J1113.1-2615              915   0.00   0.98  5.51  0.00  0.00  4.03  3.16  5.19  0.30  0.30  0.30   2.32e-04   2.00e-04   2.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.008   62.0   1.06     41
CL_J1226.9+3332              932   0.00   1.09  1.37  0.00  0.00 12.62  8.00 22.85  0.30  0.30  0.30   1.32e-03   1.20e-03   1.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.071   52.3   0.53     22
CL_J2302.8+0844              918   0.00   1.16  5.05  0.00  0.00  6.14  4.62  8.69  0.30  0.30  0.30   2.44e-04   2.19e-04   2.76e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.010   57.2   0.93     57
CYGNUS_A                     360   0.00   2.39 35.23  0.00  0.00  6.49  6.28  6.70  0.72  0.72  0.72   3.54e-02   3.50e-02   3.57e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.932   88.9   1.94    340
ESO_3060170                 3189   0.00   5.29  3.43  0.00  0.00  3.07  2.80  3.39  0.30  0.30  0.30   9.10e-03   8.47e-03   9.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.286   79.5   0.93    158
ESO_5520200                 3206   0.00   5.77  4.29  0.00  0.00  2.61  2.33  2.97  0.30  0.30  0.30   4.99e-03   4.51e-03   5.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.144   61.1   1.17    161
EXO_0422-086                4183   0.00   6.15  6.22  0.00  0.00  3.27  3.07  3.48  0.30  0.30  0.30   2.39e-02   2.29e-02   2.51e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.799   86.5   1.05    212
HERCULES_A                  1625   0.00   2.03  6.27  0.00  0.00  4.35  3.90  4.91  0.45  0.45  0.45   4.85e-03   4.57e-03   5.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.237   73.8   0.85    113
IRAS_09104+4109              509   0.00   1.40  1.36  0.00  0.00 79.90 71.63 79.90  0.30  0.30  0.30   6.68e-03   6.44e-03   6.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  0.369   88.4   2.31     86
M87                          352   0.00   2.42  2.55  0.00  0.00  1.76  0.00  0.00  0.30  0.30  0.30   9.12e-02   0.00e+00   0.00e+00  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0043  2.124   88.4  10.32    298
MACS_J0011.7-1523           6105   0.00   1.23  2.08  0.00  0.00  6.57  5.90  7.35  0.30  0.30  0.30   2.59e-03   2.49e-03   2.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3600  0.119   90.6   0.99    127
MACS_J0159.8-0849           6106   0.00   1.53  2.01  0.00  0.00  8.67  7.86  9.68  0.30  0.30  0.30   4.67e-03   4.54e-03   4.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.230   91.6   0.97    186
MACS_J0242.5-2132           3266   0.00   1.45  2.71  0.00  0.00  4.97  4.49  5.53  0.20  0.20  0.20   6.65e-03   6.29e-03   7.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3140  0.272   95.5   0.99     94
MACS_J0329.6-0211           3582   0.00   1.06  6.21  0.00  0.00  6.02  5.33  6.86  0.30  0.30  0.30   2.97e-03   2.82e-03   3.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4500  0.130   94.9   1.28     80
MACS_J0429.6-0253           3271   0.00   1.29  5.70  0.00  0.00  6.17  5.52  7.00  0.40  0.40  0.40   3.12e-03   2.97e-03   3.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3990  0.145   92.6   0.91    100
MACS_J0547.0-3904           3273   0.00   1.34  4.08  0.00  0.00  3.98  3.46  4.65  0.30  0.30  0.30   1.89e-03   1.72e-03   2.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.073   90.0   1.57     58
MACS_J0744.9+3927           6111   0.00   1.26  4.66  0.00  0.00  8.97  7.95 10.28  0.30  0.30  0.30   2.10e-03   2.03e-03   2.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6860  0.094   83.5   1.05    136
MACS_J1115.8+0129           3275   0.00   2.50  4.36  0.00  0.00  8.01  6.46 10.18  0.30  0.30  0.30   4.10e-03   3.89e-03   4.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1200  0.206   86.0   1.16    106
