#0.492 136.327582788 7.91052868461
0.492 70.0000000000 7.91052868461
1.476 63.5736370914 2.70098502323
2.46 49.5736664684 1.78883560501
3.444 39.0490983888 1.38580064654
4.428 28.9917424436 1.03410120648
5.412 21.2503279874 0.815512740732
6.396 17.1009934716 0.640886826016
7.38 14.5038897367 0.570647909282
8.364 12.042659543 0.484426810509
9.348 8.77867010377 0.388726045957
10.332 6.64373452981 0.320017431742
11.316 5.02921254027 0.274366037521
12.3 4.66044104039 0.245286370547
13.284 3.73017539358 0.212892354525
14.268 3.28196032638 0.194066382413
15.252 2.72279607497 0.168536845976
16.236 2.27820158402 0.151880105602
17.22 1.80026693979 0.130605090868
18.204 1.84105101921 0.128584580787
19.188 1.45081662779 0.109050055564
20.172 1.45565720109 0.108800927511
21.156 1.30220681846 0.0987200441412
22.14 1.12324761311 0.0920200299304
23.124 0.969553000657 0.0825338323726
24.108 0.898656832625 0.0776321263137
25.092 0.838746377116 0.0724566512262
26.076 0.793480941948 0.0706889006596
27.06 0.808522893591 0.0690767725579
28.044 0.680699018742 0.063201317241
29.028 0.575650498608 0.056997892681
30.012 0.609078167079 0.0567968319396
30.996 0.505960190176 0.0513724738805
31.98 0.498759449224 0.0501272107188
32.964 0.431162552213 0.0464934537066
33.948 0.466418904944 0.0471154243657
34.932 0.415000252018 0.044239175509
35.916 0.415739611096 0.0426539841089
36.9 0.35158628701 0.0393085418855
37.884 0.308988870576 0.0361644118831
38.868 0.344261572697 0.0382512858552
