# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 7.0; Count Rates = 0.5 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_1942                  3290   0.38   0.00  2.75  0.00  0.00  3.65  3.40  3.94  0.27  0.27  0.27   2.04e-03   1.99e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.170   1.43    442
ABELL_1991                  3193   1.44   0.00  2.43  0.00  0.00  2.29  2.22  2.37  0.30  0.30  0.30   3.09e-03   3.05e-03   3.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.509   1.47    442
ABELL_2029                  4977   1.07   0.00  3.26  0.00  0.00  8.18  8.06  8.29  0.42  0.42  0.42   3.15e-02   3.15e-02   3.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  5.278   2.09    442
ABELL_2029                  6101   1.07   0.00  3.26  0.00  0.00  8.82  8.42  9.25  0.42  0.42  0.42   3.56e-02   3.53e-02   3.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  4.206   1.04    442
ABELL_2034                  2204   0.73   0.00  1.58  0.00  0.00  7.33  7.10  7.59  0.29  0.29  0.29   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  1.238   1.13    442
ABELL_2104                   895   0.53   0.00  9.04  0.00  0.00 13.37 12.50 14.34  0.32  0.32  0.32   6.36e-03   6.29e-03   6.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.952   1.96    442
ABELL_2124                  3238   1.24   0.00  1.71  0.00  0.00  3.05  2.86  3.26  0.30  0.30  0.30   2.29e-03   2.24e-03   2.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.411   1.29    442
ABELL_2147                  3211   2.27   0.00  3.38  0.00  0.00  3.56  3.39  3.74  0.35  0.35  0.35   5.48e-03   5.38e-03   5.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.655   1.11    442
ABELL_2163                  1653   0.49   0.00 12.04  0.00  0.00 21.86 20.85 22.99  0.22  0.22  0.22   2.62e-02   2.60e-02   2.64e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.256   1.90    442
ABELL_2199                   497   2.70   0.00  0.88  0.00  0.00  4.22  3.99  4.47  0.43  0.43  0.43   2.83e-03   2.78e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.635   1.07    442
ABELL_2204                   499   0.55   0.00  5.84  0.00  0.00  8.07  7.63  8.54  0.38  0.38  0.38   1.69e-02   1.68e-02   1.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.764   1.33    442
ABELL_2204                  6104   0.55   0.00  5.84  0.00  0.00  8.49  7.96  9.09  0.30  0.30  0.30   1.81e-02   1.78e-02   1.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.886   1.26    442
ABELL_2218                  1666   0.49   0.00  3.12  0.00  0.00  6.93  6.53  7.37  0.30  0.30  0.30   8.62e-03   8.52e-03   8.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.884   1.28    442
ABELL_2219                   896   0.38   0.00  1.76  0.00  0.00 12.29 11.77 12.85  0.27  0.27  0.27   1.43e-02   1.42e-02   1.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  2.250   1.11    442
ABELL_2244                  4179   0.85   0.00  2.09  0.00  0.00  5.46  5.35  5.58  0.29  0.29  0.29   1.27e-02   1.27e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.074   1.53    442
ABELL_2255                   894   1.02   0.00  2.53  0.00  0.00  9.91  9.42 10.42  0.25  0.25  0.25   9.81e-03   9.74e-03   9.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  1.203   1.65    442
ABELL_2259                  3245   0.51   0.00  3.70  0.00  0.00  3.69  3.45  3.96  0.30  0.30  0.30   6.31e-03   6.14e-03   6.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.619   1.27    442
