# Model: wabs(mekal) for robs-70 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.02   0.90  4.36  0.00  0.00 10.67  8.61 13.65  0.54  0.22  0.89   1.29e-03   1.20e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.092   90.9   0.98     58
3C_220.1                     839   0.02   0.48  1.91  0.00  0.00  6.37  3.61 14.42  0.16  0.00  3.18   1.43e-04   8.20e-05   1.73e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.012   72.5   0.84      6
3C_28.0                     3233   0.03   6.06  5.71  0.00  0.00  6.11  5.88  6.35  0.30  0.25  0.36   9.48e-03   9.34e-03   9.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.912   69.1   1.15    409
3C_295                      2254   0.02   1.25  1.35  0.00  0.00  5.52  5.03  6.09  0.24  0.13  0.37   8.39e-04   8.04e-04   8.72e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.064   83.3   0.94    148
3C_388                      5295   0.07   1.75  6.11  0.00  0.00  3.28  3.02  3.57  0.54  0.35  0.77   1.03e-03   9.44e-04   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.119   82.9   0.85    112
4C_55.16                    4940   0.02   1.97  4.00  0.00  0.00  5.09  4.90  5.29  0.45  0.38  0.53   2.68e-03   2.62e-03   2.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.353   55.9   0.88    304
ABELL_0068                  3250   0.02   2.05  4.60  0.00  0.00  9.42  8.06 11.20  0.29  0.06  0.52   3.82e-03   3.63e-03   4.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.371   87.5   1.06    117
ABELL_0085                   904   0.11   4.78  3.65  0.00  0.00  5.91  5.80  6.01  0.43  0.39  0.46   3.51e-02   3.48e-02   3.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  4.540   93.7   1.55    426
ABELL_0133                  2203   0.11   2.56  1.56  0.00  0.00  4.44  4.28  4.60  0.49  0.42  0.56   5.76e-03   5.63e-03   5.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.099   75.7   0.93    298
ABELL_0267                  3580   0.02   1.66  2.74  0.00  0.00  6.89  6.26  7.64  0.39  0.25  0.54   3.14e-03   3.02e-03   3.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.316   90.8   1.18    158
ABELL_0370                   515   0.02   2.58  3.37  0.00  0.00  9.64  8.85 10.59  0.57  0.45  0.70   2.82e-03   2.75e-03   2.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.383   71.2   1.53    335
ABELL_0383                  2321   0.03   2.18  4.07  0.00  0.00  5.07  4.75  5.41  0.44  0.32  0.57   3.79e-03   3.65e-03   3.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.578   64.0   0.97    191
ABELL_0399                  3230   0.08   6.66 11.51  0.00  0.00  6.82  6.65  7.01  0.29  0.25  0.33   2.03e-02   2.00e-02   2.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.201   81.8   1.29    426
ABELL_0478                  1669   0.07   3.38 30.90  0.00  0.00  7.17  7.05  7.29  0.33  0.30  0.36   4.63e-02   4.60e-02   4.66e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  5.574   85.4   1.27    427
ABELL_0478                  6102   0.07   3.46 30.90  0.00  0.00  7.41  7.12  7.72  0.48  0.41  0.54   3.96e-02   3.90e-02   4.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  3.793   96.0   1.06    371
ABELL_0496                  3361   0.17   2.46  4.57  0.00  0.00  5.45  5.14  5.79  0.69  0.54  0.85   7.20e-03   6.95e-03   7.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  1.387   88.1   1.09    194
ABELL_0520                  4215   0.03   3.67  7.84  0.00  0.00  6.96  6.70  7.23  0.35  0.30  0.41   7.98e-03   7.87e-03   8.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.766   82.9   1.46    396
ABELL_0521                   430   0.02   3.79  6.17  0.00  0.00  6.41  5.99  6.89  0.41  0.30  0.53   5.57e-03   5.42e-03   5.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.744   39.3   1.12    295
ABELL_0576                  3289   0.15   3.91  5.57  0.00  0.00  4.45  4.30  4.61  0.42  0.35  0.48   8.18e-03   8.01e-03   8.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.374   59.1   0.98    324
ABELL_0586                   530   0.03   1.54  5.40  0.00  0.00  6.65  6.05  7.34  0.54  0.34  0.73   4.46e-03   4.28e-03   4.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.513   93.3   0.98    141
ABELL_0611                  3194   0.02   1.50  4.99  0.00  0.00  6.78  6.30  7.34  0.30  0.20  0.41   2.76e-03   2.68e-03   2.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.348   67.3   1.00    195
ABELL_0644                  2211   0.08   5.81  6.31  0.00  0.00  7.95  7.75  8.17  0.40  0.35  0.45   3.12e-02   3.09e-02   3.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  3.823   90.3   1.12    420
ABELL_0665                  3586   0.03   3.36  4.24  0.00  0.00  7.43  7.07  7.82  0.32  0.25  0.40   9.32e-03   9.16e-03   9.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.972   88.1   1.02    335
ABELL_0697                  4217   0.02   2.08  3.34  0.00  0.00  9.49  8.68 10.43  0.39  0.27  0.51   6.21e-03   6.05e-03   6.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.591   92.3   1.18    224
ABELL_0773                  5006   0.03   2.08  1.46  0.00  0.00  7.96  7.31  8.72  0.39  0.27  0.52   4.79e-03   4.65e-03   4.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.495   90.2   1.12    202
ABELL_0781                   534   0.02   2.00  1.90  0.00  0.00  5.88  5.05  6.96  0.44  0.19  0.72   2.08e-03   1.93e-03   2.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.205   80.2   1.16     68
ABELL_0907                  3185   0.04   3.03  5.69  0.00  0.00  5.62  5.43  5.81  0.41  0.35  0.47   6.63e-03   6.53e-03   6.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.717   87.6   1.13    344
ABELL_0963                   903   0.03   3.04  1.39  0.00  0.00  6.60  6.30  6.93  0.28  0.20  0.36   6.02e-03   5.91e-03   6.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.904   61.5   1.11    324
ABELL_1060                  2220   0.18   3.64  4.96  0.00  0.00  3.36  3.29  3.44  0.40  0.36  0.45   1.26e-02   1.23e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0125  1.491   93.0   1.21    334
ABELL_1068                  1652   0.04   2.18  0.71  0.00  0.00  4.93  4.71  5.16  0.34  0.26  0.41   5.14e-03   5.02e-03   5.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.843   74.5   0.91    251
ABELL_1201                  4216   0.03   1.97  1.85  0.00  0.00  5.66  5.25  6.13  0.45  0.31  0.60   2.65e-03   2.55e-03   2.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1688  0.401   53.5   1.15    189
ABELL_1204                  2205   0.03   1.66  1.44  0.00  0.00  3.72  3.52  3.95  0.25  0.16  0.36   3.19e-03   3.05e-03   3.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.325   91.8   1.16    158
ABELL_1361                  2200   0.05   1.33  2.18  0.00  0.00  5.71  4.59  7.35  0.45  0.00  1.17   2.12e-03   1.82e-03   2.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.365   75.1   1.07     38
ABELL_1413                  5003   0.04   2.75  2.19  0.00  0.00  7.51  7.29  7.74  0.32  0.28  0.37   1.06e-02   1.04e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  1.015   92.5   1.13    397
ABELL_1423                   538   0.03   1.12  1.60  0.00  0.00  6.91  5.73  8.66  0.24  0.00  0.51   1.76e-03   1.65e-03   1.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2130  0.186   91.7   0.71     58
ABELL_1650                  4178   0.07   2.90  1.62  0.00  0.00  6.17  5.97  6.37  0.38  0.32  0.44   1.30e-02   1.28e-02   1.31e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  2.139   80.2   0.85    352
ABELL_1651                  4185   0.07   3.03  2.02  0.00  0.00  6.64  6.26  7.07  0.35  0.25  0.45   1.34e-02   1.31e-02   1.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  1.668   94.6   0.92    248
ABELL_1664                  1648   0.05   1.44  8.47  0.00  0.00  4.81  4.40  5.29  0.30  0.15  0.46   3.26e-03   3.10e-03   3.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.473   77.4   0.83    124
ABELL_1682                  3244   0.02   2.57  1.10  0.00  0.00  7.09  5.87  8.82  0.81  0.41  1.28   2.99e-03   2.72e-03   3.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.320   69.1   0.74     68
ABELL_1689                  5004   0.03   2.72  1.87  0.00  0.00  9.60  9.06 10.20  0.37  0.29  0.45   1.40e-02   1.38e-02   1.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  1.498   94.3   1.25    337
ABELL_1758                  2213   0.02   2.82  1.09  0.00  0.00 14.12 12.70 15.82  0.53  0.38  0.67   5.38e-03   5.24e-03   5.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.734   54.1   1.25    362
ABELL_1763                  3591   0.03   3.86  0.82  0.00  0.00  7.62  7.05  8.27  0.29  0.17  0.40   6.44e-03   6.27e-03   6.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.685   80.2   1.08    252
ABELL_1795                  5289   0.09   4.95  1.22  0.00  0.00  6.16  5.99  6.33  0.31  0.27  0.36   3.68e-02   3.64e-02   3.73e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0625  4.493   94.5   1.14    390
ABELL_1835                   495   0.02   3.15  2.36  0.00  0.00 10.04  9.47 10.68  0.34  0.26  0.43   1.24e-02   1.22e-02   1.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  1.807   82.3   0.95    337
ABELL_1914                  3593   0.03   2.61  0.97  0.00  0.00  9.88  9.31 10.51  0.29  0.21  0.38   1.50e-02   1.48e-02   1.53e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1712  1.633   95.6   1.10    336
ABELL_1942                  3290   0.03   1.75  2.75  0.00  0.00  4.98  4.58  5.44  0.40  0.25  0.56   1.06e-03   1.01e-03   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.103   76.2   1.01    157
