# Model: wabs(mekal) for robs-70 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_1991                  3193   0.11   3.03  2.43  0.00  0.00  2.84  2.70  2.99  0.30  0.30  0.30   4.09e-03   3.94e-03   4.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.141   56.3   0.93    184
ABELL_2029                  4977   0.07   2.98  3.26  0.00  0.00  8.88  8.74  9.04  0.42  0.42  0.42   3.58e-02   3.57e-02   3.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  1.981   90.0   1.15    349
ABELL_2029                  6101   0.07   4.10  3.26  0.00  0.00 10.18  9.64 10.82  0.42  0.42  0.42   3.79e-02   3.75e-02   3.82e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  1.937   95.6   1.07    295
ABELL_2034                  2204   0.05   4.95  1.58  0.00  0.00 10.01  9.53 10.54  0.29  0.29  0.29   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.524   84.0   0.96    338
ABELL_2104                   895   0.04   2.41 14.93  0.00  0.00  8.52  8.13  8.96  0.32  0.32  0.32   6.59e-03   6.52e-03   6.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.373   69.4   1.07    292
ABELL_2111                   544   0.02   2.77  2.20  0.00  0.00  9.88  8.13 12.23  0.30  0.30  0.30   3.14e-03   3.03e-03   3.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.160   76.9   0.81     69
ABELL_2124                  3238   0.09   1.44  1.71  0.00  0.00  8.56  6.37 13.61  0.30  0.30  0.30   6.20e-04   5.85e-04   6.74e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.035   62.7   1.15     28
ABELL_2147                  3211   0.16   5.58  3.38  0.00  0.00  5.26  4.91  5.65  0.35  0.35  0.35   9.39e-03   9.12e-03   9.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.399   81.2   1.02    220
ABELL_2163                  1653   0.03   6.29 12.04  0.00  0.00 22.57 21.46 23.72  0.22  0.22  0.22   2.99e-02   2.97e-02   3.00e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  1.406   84.2   1.21    359
ABELL_2199                   497   0.19   2.89  0.88  0.00  0.00  4.62  4.44  4.80  0.43  0.43  0.43   1.40e-02   1.37e-02   1.43e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.670   89.1   1.10    230
ABELL_2204                   499   0.04   3.09  5.84  0.00  0.00 11.07 10.24 12.04  0.38  0.38  0.38   1.80e-02   1.78e-02   1.82e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.078   81.7   0.94    230
ABELL_2204                  6104   0.04   2.30  5.84  0.00  0.00 11.47 10.50 12.60  0.30  0.30  0.30   1.44e-02   1.42e-02   1.46e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.753   95.6   1.00    189
ABELL_2218                  1666   0.03   3.25  3.12  0.00  0.00  9.82  9.21 10.52  0.30  0.30  0.30   6.15e-03   6.07e-03   6.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.310   87.7   0.92    271
ABELL_2219                   896   0.02   2.97  1.76  0.00  0.00 12.07 11.51 12.69  0.27  0.27  0.27   1.35e-02   1.34e-02   1.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.807   75.1   0.98    332
ABELL_2244                  4179   0.06   2.95  2.09  0.00  0.00  5.91  5.76  6.06  0.29  0.29  0.29   1.36e-02   1.35e-02   1.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.687   78.4   1.04    330
ABELL_2255                   894   0.07   7.01  2.53  0.00  0.00  7.86  7.52  8.22  0.25  0.25  0.25   1.45e-02   1.43e-02   1.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.666   74.7   0.98    349
ABELL_2259                  3245   0.04   2.85  3.70  0.00  0.00  6.08  5.50  6.77  0.30  0.30  0.30   5.11e-03   4.91e-03   5.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.231   85.6   0.92     86
ABELL_2261                  5007   0.03   2.18  3.31  0.00  0.00  9.42  8.78 10.20  0.30  0.30  0.30   6.67e-03   6.56e-03   6.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.335   92.9   0.98    206
ABELL_2294                  3246   0.03   2.26  6.10  0.00  0.00 12.66 10.62 15.44  0.30  0.30  0.30   4.87e-03   4.76e-03   5.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.255   88.6   1.34     90
ABELL_2319                  3231   0.11   7.41  9.05  0.00  0.00 12.95 12.37 13.57  0.25  0.25  0.25   7.03e-02   6.99e-02   7.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.403   92.9   1.17    342
ABELL_2384                  4202   0.07   2.82  2.99  0.00  0.00  6.37  5.87  6.95  0.30  0.30  0.30   3.59e-03   3.48e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.165   86.4   0.86    166
ABELL_2390                  4193   0.02   2.83  6.71  0.00  0.00 11.82 11.44 12.23  0.25  0.25  0.25   1.30e-02   1.29e-02   1.31e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.747   73.3   1.12    362
ABELL_2409                  3247   0.04   2.46  6.72  0.00  0.00  6.50  5.99  7.10  0.30  0.30  0.30   7.05e-03   6.83e-03   7.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.316   92.0   0.92    102
ABELL_2537                  4962   0.02   1.43  4.26  0.00  0.00  8.19  7.50  8.99  0.26  0.26  0.26   2.24e-03   2.20e-03   2.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.127   59.5   0.87    133
ABELL_2550                  2225   0.04   1.54  2.03  0.00  0.00  2.10  1.89  2.34  0.30  0.30  0.30   8.39e-04   7.55e-04   9.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.022   45.3   1.15     65
ABELL_2554                  1696   0.06   3.21  2.04  0.00  0.00  7.56  6.57  8.75  0.44  0.44  0.44   2.77e-03   2.68e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.157   40.6   0.89    136
ABELL_2556                  2226   0.07   2.30  2.02  0.00  0.00  4.00  3.71  4.32  0.34  0.34  0.34   3.84e-03   3.69e-03   4.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.168   67.0   1.12    115
ABELL_2589                  3210   0.14   2.26  3.98  0.00  0.00  5.18  3.90  7.62  0.30  0.30  0.30   3.55e-03   3.09e-03   4.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.160   75.3   0.91     12
ABELL_2597                   922   0.07   1.10  2.51  0.00  0.00  4.39  4.05  4.77  0.37  0.37  0.37   3.12e-03   2.98e-03   3.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.144   92.9   0.74     77
ABELL_2626                  3192   0.10   2.94  4.30  0.00  0.00  3.46  3.27  3.65  0.30  0.30  0.30   5.52e-03   5.32e-03   5.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.218   63.4   1.06    166
ABELL_2667                  2214   0.02   1.54  1.64  0.00  0.00  7.69  7.04  8.42  0.31  0.31  0.31   6.58e-03   6.42e-03   6.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.377   86.5   0.97    108
ABELL_2670                  4959   0.07   3.36  2.88  0.00  0.00  4.70  4.46  4.97  0.25  0.25  0.25   5.01e-03   4.88e-03   5.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.203   81.2   1.01    224
ABELL_2744                  2212   0.02   3.71  1.82  0.00  0.00 10.04  9.37 10.81  0.19  0.19  0.19   8.25e-03   8.14e-03   8.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.463   54.5   0.90    251
ABELL_3112                  2516   0.08   3.00  2.50  0.00  0.00  6.46  6.11  6.82  0.51  0.51  0.51   1.26e-02   1.24e-02   1.29e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.693   81.8   1.11    225
ABELL_3158                  3201   0.10   6.23  1.60  0.00  0.00  6.09  5.88  6.31  0.30  0.30  0.30   2.23e-02   2.20e-02   2.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.985   87.1   1.03    325
ABELL_3266                   899   0.10   3.79  1.72  0.00  0.00 11.54 10.84 12.31  0.32  0.32  0.32   1.41e-02   1.40e-02   1.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.652   90.3   1.06    296
ABELL_3558                  1646   0.12   2.99  3.84  0.00  0.00  7.49  7.03  8.03  0.33  0.33  0.33   1.35e-02   1.32e-02   1.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  0.730   83.4   0.98    208
ABELL_3562                  4167   0.11   3.67  3.90  0.00  0.00  5.89  5.52  6.30  0.30  0.30  0.30   7.36e-03   7.18e-03   7.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.324   87.8   0.93    193
ABELL_3571                  4203   0.15   2.15  4.66  0.00  0.00  8.70  8.27  9.18  0.30  0.30  0.30   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.577   91.4   1.14    273
ABELL_3667                  5751   0.11   6.10  5.45  0.00  0.00  7.66  7.54  7.79  0.29  0.29  0.29   3.18e-02   3.17e-02   3.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  1.340   87.6   1.04    347
