# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  0.00  0.00 10.46 11.33  8.82 15.03  0.53  0.23  0.86   1.72e-03   1.62e-03   1.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.088   88.4   1.01     55
3C_220.1                     839   0.00   1.03  0.00  0.00 22.22  9.38  5.94 15.10  0.00  0.00  0.22   8.10e-04   7.38e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.045   74.2   0.97     31
3C_28.0                     3233   0.00   1.63  0.00  0.00  9.90  5.74  5.20  6.28  0.27  0.19  0.35   3.44e-03   3.09e-03   3.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.157   92.6   0.89    193
3C_295                      2254   0.00   1.16  0.00  0.00  2.27  6.19  5.64  6.83  0.36  0.26  0.47   1.43e-03   1.38e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.068   91.1   1.28    140
3C_388                      5295   0.00   2.90  0.00  0.00 20.13  3.60  3.20  4.06  0.69  0.46  0.96   2.32e-03   2.12e-03   2.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.096   80.8   1.15    114
4C_55.16                    4940   0.00   1.43  7.30  0.00 21.11  4.67  4.24  5.10  0.51  0.44  0.58   4.13e-03   3.88e-03   4.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.205   78.6   0.85    251
ABELL_0068                  3250   0.00   2.13  0.00  0.00 18.72  9.70  7.56 12.55  0.44  0.21  0.71   4.17e-03   4.03e-03   4.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.217   87.9   0.96     75
ABELL_0085                   904   0.00   4.81 16.53  9.41 24.14  5.94  5.66  6.21  0.47  0.44  0.51   4.97e-02   4.83e-02   5.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.187   95.3   1.19    344
ABELL_0133                  2203   0.00   2.57  0.01  0.00 16.46  3.80  3.50  3.98  0.66  0.57  0.75   1.16e-02   1.13e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.548   84.4   1.10    262
ABELL_0267                  3580   0.00   1.89  0.00  0.00  9.77  8.81  7.44 10.58  0.45  0.29  0.62   3.71e-03   3.57e-03   3.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.192   90.3   1.11    118
ABELL_0370                   515   0.00   1.39 10.03  0.00 22.63 12.28  9.96 19.09  0.41  0.26  0.59   1.99e-03   1.85e-03   2.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.122   79.5   0.98    183
ABELL_0383                  2321   0.00   1.69  0.00  0.00 20.30  5.26  4.54  5.82  0.52  0.40  0.65   5.42e-03   5.21e-03   6.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.295   81.2   1.11    145
ABELL_0399                  3230   0.00   4.71 26.06 14.25 38.31  7.83  7.07  8.70  0.31  0.26  0.37   1.56e-02   1.49e-02   1.64e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.712   87.6   0.96    334
ABELL_0478                  1669   0.00   3.39 30.73 25.60 35.92  7.02  6.75  7.31  0.35  0.32  0.37   6.78e-02   6.64e-02   6.93e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  3.394   89.1   1.17    349
ABELL_0478                  6102   0.00   4.21 21.10 10.72 31.75  7.87  7.23  8.60  0.52  0.45  0.59   5.98e-02   5.73e-02   6.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.934   96.2   0.94    321
ABELL_0496                  3361   0.00   2.46  0.00  0.00  7.37  4.48  4.23  4.75  0.64  0.55  0.74   2.99e-02   2.92e-02   3.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  1.505   93.8   0.93    237
ABELL_0520                  4215   0.00   2.18  0.00  0.00 10.24 10.88  9.45 12.05  0.37  0.29  0.46   5.39e-03   5.28e-03   5.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.280   91.2   1.02    295
ABELL_0521                   430   0.00   1.75 32.51  6.40 45.88  7.34  5.81 10.09  0.38  0.23  0.56   3.01e-03   2.62e-03   3.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.157   56.0   0.99    127
ABELL_0576                  3289   0.00   3.85  7.60  0.00 31.91  4.30  3.80  4.56  0.40  0.31  0.48   1.22e-02   1.15e-02   1.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.538   64.8   0.85    262
ABELL_0586                   530   0.00   2.70  9.95  0.00 35.79  8.06  6.45  9.98  0.57  0.38  0.80   7.21e-03   6.58e-03   8.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.367   89.1   0.78    118
ABELL_0611                  3194   0.00   1.59 21.38  2.99 40.15  6.71  5.62  8.19  0.29  0.20  0.39   3.93e-03   3.50e-03   4.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.202   70.6   1.01    163
ABELL_0644                  2211   0.00   5.14 22.24 13.15 31.68  7.36  6.86  7.91  0.40  0.35  0.44   3.78e-02   3.65e-02   3.93e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.739   93.2   1.10    340
