# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.69  4.36  0.00  0.00  9.01  7.64 10.86  0.52  0.52  0.52   1.99e-03   1.92e-03   2.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.141   71.1   1.03     96
3C_220.1                     839   0.00   1.46  1.91  0.00  0.00  6.15  4.74  8.32  0.30  0.30  0.30   9.01e-04   8.46e-04   9.58e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.088   68.3   0.98     60
3C_28.0                     3233   0.00   2.30  5.71  0.00  0.00  4.59  4.41  4.78  0.12  0.12  0.12   5.16e-03   5.08e-03   5.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.476   83.2   1.17    299
3C_295                      2254   0.00   1.64  1.35  0.00  0.00  4.76  4.50  5.05  0.36  0.36  0.36   1.74e-03   1.71e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.133   85.1   1.31    206
4C_55.16                    4940   0.00   2.02  4.00  0.00  0.00  4.06  3.96  4.17  0.29  0.29  0.29   4.95e-03   4.90e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.603   58.1   1.18    336
ABELL_0068                  3250   0.00   3.01  4.60  0.00  0.00  8.51  7.46  9.86  0.30  0.30  0.30   4.77e-03   4.64e-03   4.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.461   70.3   1.08    149
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.29  3.24  3.34  0.64  0.64  0.64   1.24e-02   1.23e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  2.487   84.4   1.33    346
ABELL_0267                  3580   0.00   2.67  2.74  0.00  0.00  6.76  6.22  7.39  0.26  0.26  0.26   4.68e-03   4.58e-03   4.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.457   76.1   1.13    201
ABELL_0370                   515   0.00   1.96  3.37  0.00  0.00 10.23  9.35 11.30  0.39  0.39  0.39   2.56e-03   2.53e-03   2.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.334   75.1   1.21    290
ABELL_0383                  2321   0.00   2.39  4.07  0.00  0.00  4.05  3.88  4.22  0.38  0.38  0.38   6.98e-03   6.89e-03   7.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  1.025   71.2   1.18    232
