# Model: wabs(mekal) for r5000 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2111                   544   0.00   2.06  0.00  0.00  1.90  6.77  5.52  8.53  0.15  0.00  0.47   1.58e-03   1.48e-03   1.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.166   76.8   0.96     59
ABELL_2124                  3238   0.00   2.77  0.36  0.00  2.10  4.26  3.91  4.59  0.39  0.27  0.52   3.44e-03   3.30e-03   3.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.613   41.7   1.16    202
ABELL_2147                  3211   0.00   7.77  0.00  0.00  0.49  4.20  4.07  4.34  0.26  0.21  0.31   1.83e-02   1.81e-02   1.87e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  2.207   68.9   1.11    371
ABELL_2163                  1653   0.00   3.21 14.27 13.63 14.91 16.02 15.14 17.07  0.12  0.06  0.17   2.35e-02   2.33e-02   2.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.136   92.6   1.31    427
ABELL_2199                   497   0.00   2.89  1.27  0.85  1.67  3.91  3.84  3.98  0.48  0.45  0.51   4.75e-02   4.68e-02   4.81e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  9.535   93.3   1.72    389
ABELL_2204                   499   0.00   2.66  6.57  5.77  7.37  6.40  6.12  6.71  0.45  0.39  0.51   3.09e-02   3.03e-02   3.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  4.866   89.3   1.14    329
ABELL_2204                  6104   0.00   3.02  5.50  4.27  6.76  6.99  6.59  7.43  0.47  0.40  0.54   2.93e-02   2.86e-02   2.99e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  3.288   95.7   1.02    330
ABELL_2218                  1666   0.00   2.37  0.78  0.00  2.04  8.14  7.55  8.80  0.19  0.12  0.26   6.36e-03   6.22e-03   6.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.700   89.6   0.94    329
ABELL_2219                   896   0.00   2.31  2.57  1.90  3.24 12.17 11.38 13.08  0.30  0.23  0.37   1.27e-02   1.25e-02   1.29e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  1.876   83.1   1.00    384
ABELL_2244                  4179   0.00   2.96  2.62  2.18  3.07  5.43  5.30  5.56  0.36  0.33  0.40   1.84e-02   1.82e-02   1.86e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.935   78.7   1.05    409
ABELL_2255                   894   0.00   4.45  0.00  0.00  0.14 10.92 10.43 11.42  1.02  0.92  1.14   9.81e-03   9.65e-03   9.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  1.414  100.0   1.44    395
ABELL_2259                  3245   0.00   2.11  0.50  0.00  3.59  5.58  4.93  6.21  0.36  0.22  0.51   5.19e-03   4.98e-03   5.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.570   88.4   0.87    148
ABELL_2261                  5007   0.00   2.04  1.53  0.01  3.07  8.15  7.52  8.90  0.42  0.34  0.51   8.52e-03   8.28e-03   8.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.876   92.6   0.93    296
ABELL_2294                  3246   0.00   2.36  9.29  6.31 12.35  9.09  7.76 10.93  0.48  0.29  0.68   6.14e-03   5.82e-03   6.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.645   87.1   1.12    166
ABELL_2319                  3231   0.00   7.53  6.70  6.05  7.35 10.37  9.90 10.91  0.30  0.25  0.35   7.72e-02   7.63e-02   7.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  9.038   90.8   1.44    423
ABELL_2384                  4202   0.00   2.96  0.00  0.00  1.23  4.01  3.82  4.18  0.20  0.14  0.26   6.25e-03   6.14e-03   6.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.709   83.0   1.10    279
ABELL_2390                  4193   0.00   2.20  8.14  7.67  8.61  8.89  8.61  9.18  0.35  0.32  0.38   1.48e-02   1.46e-02   1.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.871   79.2   1.04    419
ABELL_2409                  3247   0.00   2.42  8.21  5.83 10.67  5.44  4.99  5.97  0.42  0.31  0.54   8.64e-03   8.24e-03   9.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.888   90.2   1.07    187
ABELL_2550                  2225   0.00   1.60  1.64  0.00  3.82  1.95  1.85  2.06  0.42  0.35  0.51   1.40e-03   1.29e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.200   43.5   1.58    159
ABELL_2554                  1696   0.00   3.36  1.03  0.00  2.75  5.20  4.70  5.79  0.26  0.14  0.39   3.93e-03   3.75e-03   4.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.632   32.6   1.08    229
ABELL_2556                  2226   0.00   3.35  0.38  0.00  1.48  3.34  3.19  3.47  0.42  0.36  0.49   9.17e-03   8.89e-03   9.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.525   58.4   1.04    278
ABELL_2589                  3210   0.00   2.38  0.00  0.00  1.70  7.96  7.04  9.00  1.91  1.38  2.52   8.66e-03   8.13e-03   9.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  2.104   76.8   1.53    137
ABELL_2597                   922   0.00   1.13  0.01  0.00  0.73  3.50  3.41  3.58  0.47  0.43  0.51   1.48e-02   1.46e-02   1.52e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  2.767   96.7   0.99    301
ABELL_2626                  3192   0.00   3.10  4.57  3.53  5.63  2.89  2.79  3.00  0.48  0.42  0.53   1.03e-02   9.90e-03   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.683   52.3   1.02    290
ABELL_2667                  2214   0.00   1.82  0.92  0.00  2.48  5.95  5.49  6.46  0.42  0.33  0.53   1.05e-02   1.01e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.555   84.2   1.03    206
ABELL_2670                  4959   0.00   3.68  4.02  2.82  5.28  3.93  3.77  4.10  0.44  0.38  0.51   7.30e-03   7.08e-03   7.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.868   79.7   1.22    332
ABELL_2744                  2212   0.00   1.82  2.19  0.69  3.74  8.96  7.99 10.11  0.25  0.15  0.36   5.09e-03   4.93e-03   5.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.635   66.6   0.94    231
ABELL_3112                  2516   0.00   3.00  0.42  0.00  1.08  4.66  4.52  4.80  0.75  0.69  0.82   2.33e-02   2.28e-02   2.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  4.569   85.7   1.12    350
ABELL_3158                  3201   0.00   5.57  1.34  0.57  2.05  4.97  4.83  5.13  0.39  0.35  0.44   2.46e-02   2.42e-02   2.50e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.099   86.1   1.18    401
