# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.69  2.87  0.00  7.72 10.45  8.04 14.20  0.36  0.10  0.63   1.90e-03   1.74e-03   2.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.134   80.0   0.98     87
3C_220.1                     839   0.01   1.46  0.00  0.00 10.14  7.17  3.75 15.40  0.00  0.00  0.60   3.07e-04   2.73e-04   4.05e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.030   61.5   1.18     32
3C_28.0                     3233   0.02   2.30  2.03  0.43  3.69  6.28  5.80  6.81  0.28  0.21  0.36   3.66e-03   3.55e-03   3.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.388   87.0   0.94    282
3C_295                      2254   0.01   1.64  0.00  0.00  1.70  5.42  4.95  5.89  0.37  0.25  0.50   1.06e-03   1.04e-03   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.084   79.6   0.91    172
3C_388                      5295   0.05   4.10  5.37  2.53  8.34  3.29  2.99  3.63  0.52  0.37  0.69   2.26e-03   2.08e-03   2.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.257   68.9   0.96    205
4C_55.16                    4940   0.02   2.02  4.15  3.01  5.30  4.95  4.71  5.22  0.49  0.42  0.56   3.13e-03   3.04e-03   3.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.414   58.3   0.89    316
ABELL_0068                  3250   0.02   3.01  4.98  1.38  8.71  8.87  7.31 11.17  0.45  0.24  0.71   4.49e-03   4.19e-03   4.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.448   79.7   1.16    141
ABELL_0085                   904   0.07   4.81  0.81  0.36  1.25  6.40  6.26  6.55  0.46  0.43  0.50   3.82e-02   3.78e-02   3.86e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  5.161   94.2   1.40    425
ABELL_0133                  2203   0.07   2.57  0.68  0.00  1.51  4.43  4.26  4.62  0.57  0.50  0.65   7.11e-03   6.91e-03   7.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.412   78.0   0.96    313
ABELL_0267                  3580   0.02   2.67  0.00  0.00  0.86  8.11  7.33  9.04  0.36  0.22  0.50   4.12e-03   4.01e-03   4.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.430   83.3   1.15    193
ABELL_0370                   515   0.02   1.96  0.00  0.00  0.40 13.25 11.76 15.07  0.51  0.35  0.67   2.36e-03   2.29e-03   2.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.324   74.8   1.15    284
ABELL_0383                  2321   0.02   2.39  3.33  1.71  5.00  5.05  4.65  5.50  0.45  0.34  0.56   4.59e-03   4.39e-03   4.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.707   64.2   0.98    206
