# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  4.36  0.00  0.00  8.11  5.43 13.11  0.33  0.13  0.74   2.14e-03   1.61e-03   3.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.025   84.0   1.12     18
3C_220.1                     839   0.00   1.03  1.91  0.00  0.00 12.58  3.38 79.90  0.00  0.00  1.58   7.37e-04   5.13e-04   2.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   74.9   0.73      7
3C_28.0                     3233   0.00   1.63  5.71  0.00  0.00  5.48  4.83  6.26  0.24  0.16  0.31   3.54e-03   3.29e-03   3.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.090   89.6   0.85    145
3C_346                      3129   0.00   0.98  5.67  0.00  0.00  7.31  4.62 14.79  0.18  0.00  0.54   6.71e-04   5.58e-04   8.38e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.022   61.4   0.80     33
4C_55.16                    4940   0.00   1.43  4.00  0.00  0.00  4.31  3.98  4.69  0.49  0.42  0.56   4.31e-03   4.04e-03   4.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.091   73.2   0.90    192
ABELL_0068                  3250   0.00   2.13  4.60  0.00  0.00  9.24  6.76 13.76  0.35  0.14  0.65   4.33e-03   3.81e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.117   84.4   0.90     44
ABELL_0133                  2203   0.00   2.57  1.56  0.00  0.00  3.71  3.52  3.93  0.65  0.55  0.74   1.18e-02   1.14e-02   1.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.12    248
ABELL_0267                  3580   0.00   1.89  2.74  0.00  0.00  9.76  7.59 13.45  0.45  0.27  0.67   3.57e-03   3.28e-03   3.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.106   87.1   0.92     77
ABELL_0370                   515   0.00   1.39  3.37  0.00  0.00 12.01  9.62 19.30  0.43  0.28  0.62   2.01e-03   1.85e-03   2.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.047   80.4   0.95    101
ABELL_0383                  2321   0.00   1.69  4.07  0.00  0.00  5.47  4.76  6.35  0.52  0.39  0.66   5.33e-03   4.88e-03   5.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.159   81.4   1.19    100
ABELL_0399                  3230   0.00   4.71 11.51  0.00  0.00  7.34  6.87  7.88  0.22  0.17  0.27   1.56e-02   1.53e-02   1.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.587   82.4   1.02    316
ABELL_0401                   518   0.00   5.26 12.48  0.00  0.00 10.42  9.46 11.55  0.59  0.50  0.68   3.52e-02   3.44e-02   3.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  1.457   97.8   1.05    308
ABELL_0478                  1669   0.00   3.39 15.48  0.00  0.00  7.32  7.11  7.53  0.36  0.34  0.39   6.53e-02   6.46e-02   6.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.576   88.0   1.20    326
ABELL_0478                  6102   0.00   4.21 15.48  0.00  0.00  7.89  7.40  8.43  0.51  0.45  0.58   5.96e-02   5.81e-02   6.10e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.369   95.5   0.93    298
ABELL_0520                  4215   0.00   2.18  7.84  0.00  0.00  9.73  8.60 11.17  0.29  0.21  0.37   5.60e-03   5.40e-03   5.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.170   87.8   1.01    245
ABELL_0521                   430   0.00   1.75  6.17  0.00  0.00  9.18  7.10 13.48  0.38  0.19  0.57   2.79e-03   2.55e-03   3.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.079   60.4   0.86     79
ABELL_0576                  3289   0.00   3.85  5.57  0.00  0.00  3.75  3.52  4.01  0.29  0.21  0.38   1.30e-02   1.24e-02   1.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.441   53.5   0.97    252
ABELL_0586                   530   0.00   2.70  5.40  0.00  0.00  7.14  6.01  8.72  0.47  0.32  0.64   7.41e-03   6.83e-03   8.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.231   89.0   0.85     83
ABELL_0644                  2211   0.00   5.14  6.31  0.00  0.00  7.54  7.18  7.92  0.38  0.34  0.42   3.69e-02   3.62e-02   3.75e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.469   91.3   1.16    323
ABELL_0665                  3586   0.00   2.52  4.24  0.00  0.00  8.66  7.63 10.01  0.26  0.17  0.34   8.22e-03   7.86e-03   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.257   89.4   0.97    207
ABELL_0697                  4217   0.00   1.88  3.34  0.00  0.00 16.07 12.01 22.50  0.58  0.35  0.87   5.63e-03   5.30e-03   6.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.165   91.0   1.02    104
ABELL_0773                  5006   0.00   2.22  1.46  0.00  0.00  9.89  7.99 12.62  0.35  0.21  0.53   5.35e-03   4.98e-03   5.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.162   87.5   1.05    106
ABELL_0781                   534   0.00   1.97  1.90  0.00  0.00 11.87  6.63 72.85  0.65  0.04  3.11   1.48e-03   1.14e-03   1.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.041   77.5   0.86     18
ABELL_0907                  3185   0.00   2.26  5.69  0.00  0.00  5.26  4.91  5.64  0.46  0.40  0.53   8.60e-03   8.28e-03   8.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.255   91.4   1.12    248
ABELL_0963                   903   0.00   2.03  1.39  0.00  0.00  7.63  6.79  8.65  0.38  0.30  0.47   6.12e-03   5.81e-03   6.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.189   77.0   1.05    193
ABELL_1068                  1652   0.00   2.16  0.71  0.00  0.00  4.69  4.28  5.17  0.32  0.25  0.40   9.26e-03   8.74e-03   9.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.278   82.1   0.86    188
ABELL_1204                  2205   0.00   1.78  1.44  0.00  0.00  3.73  3.38  4.16  0.34  0.25  0.45   7.60e-03   7.01e-03   8.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.164   94.0   1.14    123
ABELL_1361                  2200   0.00   2.54  2.18  0.00  0.00  7.93  4.91 16.67  0.39  0.00  1.11   5.19e-03   4.25e-03   6.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.204   72.6   1.01     25
ABELL_1413                  5003   0.00   2.79  2.19  0.00  0.00  8.68  8.12  9.31  0.36  0.31  0.41   1.26e-02   1.23e-02   1.29e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  0.380   91.6   0.92    297
ABELL_1423                   538   0.00   2.24  1.60  0.00  0.00  6.15  4.57  8.68  0.37  0.17  0.59   3.71e-03   3.15e-03   4.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2130  0.094   84.9   1.09     36
ABELL_1650                  4178   0.00   2.94  1.62  0.00  0.00  5.99  5.63  6.39  0.38  0.32  0.44   1.84e-02   1.78e-02   1.89e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.716   79.7   0.97    274
ABELL_1651                  4185   0.00   4.47  2.02  0.00  0.00  6.64  6.01  7.43  0.39  0.30  0.49   2.18e-02   2.09e-02   2.27e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.837   89.6   1.14    215
ABELL_1664                  1648   0.00   2.19  8.47  0.00  0.00  4.15  3.58  4.90  0.28  0.15  0.42   7.99e-03   7.16e-03   8.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.224   72.4   0.95     78
ABELL_1682                  3244   0.00   2.19  1.10  0.00  0.00 79.90 22.12 79.90  7.43  1.43 24.09   1.89e-03   0.00e+00   2.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.090   81.7   1.15     19
ABELL_1689                  5004   0.00   2.74  1.87  0.00  0.00 12.78 11.10 15.37  0.44  0.34  0.55   1.74e-02   1.68e-02   1.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.599   94.1   1.14    244
ABELL_1758                  2213   0.00   1.78  1.09  0.00  0.00  9.35  7.99 11.35  0.38  0.28  0.49   3.98e-03   3.76e-03   4.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.106   63.7   0.91    166
ABELL_1763                  3591   0.00   2.24  0.82  0.00  0.00 10.54  8.08 16.74  0.17  0.00  0.32   4.86e-03   4.55e-03   5.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.155   86.6   1.06    101
ABELL_1835                   495   0.00   1.87  2.36  0.00  0.00  9.90  8.88 11.15  0.33  0.27  0.41   1.58e-02   1.53e-02   1.65e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.465   94.0   0.93    210
ABELL_1942                  3290   0.00   1.68  2.75  0.00  0.00  4.25  3.50  5.34  0.34  0.19  0.51   1.36e-03   1.15e-03   1.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.025   71.1   1.04     63
ABELL_1991                  3193   0.00   2.88  2.43  0.00  0.00  2.30  2.20  2.40  0.53  0.40  0.66   9.23e-03   8.59e-03   9.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.229   67.7   1.22    212
ABELL_2029                  4977   0.00   3.00  3.26  0.00  0.00  7.28  7.13  7.44  0.41  0.39  0.43   5.83e-02   5.78e-02   5.88e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  2.505   91.6   2.52    328
ABELL_2029                  6101   0.00   5.00  3.26  0.00  0.00  9.11  8.51  9.83  0.45  0.39  0.51   6.29e-02   6.16e-02   6.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  2.651   95.3   1.03    308
ABELL_2034                  2204   0.00   3.47  1.58  0.00  0.00  8.57  7.85  9.39  0.26  0.19  0.32   9.85e-03   9.60e-03   1.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.362   86.5   1.03    296
ABELL_2104                   895   0.00   2.45  9.04  0.00  0.00  8.39  7.64  9.32  0.38  0.31  0.46   7.36e-03   7.12e-03   7.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.267   69.2   1.00    260
ABELL_2111                   544   0.00   2.06  2.20  0.00  0.00  6.28  3.97 12.62  0.10  0.00  0.41   1.77e-03   1.38e-03   2.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.039   76.8   0.69     18
ABELL_2124                  3238   0.00   2.77  1.71  0.00  0.00  4.57  3.83  5.62  0.30  0.10  0.51   3.42e-03   3.08e-03   3.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.126   41.7   1.45    105
ABELL_2147                  3211   0.00   7.77  3.38  0.00  0.00  4.62  4.26  5.05  0.11  0.03  0.20   1.85e-02   1.77e-02   1.94e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.604   68.9   1.05    278
ABELL_2163                  1653   0.00   3.21 12.04  0.00  0.00 19.15 16.96 21.49  0.07  0.00  0.14   2.35e-02   2.32e-02   2.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.760   92.6   1.28    315
ABELL_2199                   497   0.00   2.89  0.88  0.00  0.00  4.19  4.04  4.34  0.36  0.31  0.40   4.76e-02   4.66e-02   4.87e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.890   93.3   1.47    296
ABELL_2204                   499   0.00   2.66  5.84  0.00  0.00  7.13  6.57  7.78  0.38  0.31  0.45   3.04e-02   2.93e-02   3.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.061   89.3   1.11    220
ABELL_2204                  6104   0.00   3.02  5.84  0.00  0.00  7.94  7.20  8.82  0.45  0.37  0.54   2.82e-02   2.71e-02   2.94e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.987   95.7   1.03    221
ABELL_2218                  1666   0.00   2.37  3.12  0.00  0.00  9.22  8.03 10.81  0.16  0.08  0.24   6.19e-03   5.93e-03   6.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.196   89.6   0.88    217
ABELL_2219                   896   0.00   2.31  1.76  0.00  0.00 13.34 11.76 15.47  0.32  0.24  0.40   1.25e-02   1.22e-02   1.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.406   83.1   0.99    265
ABELL_2244                  4179   0.00   2.96  2.09  0.00  0.00  5.56  5.33  5.80  0.32  0.28  0.36   1.85e-02   1.81e-02   1.89e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.662   78.7   1.08    307
ABELL_2255                   894   0.00   4.45  2.53  0.00  0.00 15.13 13.31 17.68  1.32  1.14  1.53   9.26e-03   9.00e-03   9.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.458  100.0   1.42    295
ABELL_2259                  3245   0.00   2.11  3.70  0.00  0.00  5.58  4.50  7.17  0.32  0.17  0.48   5.30e-03   4.67e-03   6.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.143   88.4   0.78     53
ABELL_2261                  5007   0.00   2.04  3.31  0.00  0.00  9.35  8.14 11.03  0.43  0.33  0.54   8.16e-03   7.77e-03   8.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.243   92.6   0.84    177
ABELL_2294                  3246   0.00   2.36  6.10  0.00  0.00 13.57  9.90 24.49  0.64  0.33  1.03   5.45e-03   5.04e-03   5.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.199   87.1   0.90     70
ABELL_2319                  3231   0.00   7.53  9.05  0.00  0.00 11.54 10.74 12.49  0.29  0.23  0.35   7.65e-02   7.54e-02   7.76e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.226   90.8   1.24    327
ABELL_2384                  4202   0.00   2.96  2.99  0.00  0.00  4.72  4.24  5.30  0.05  0.00  0.13   5.99e-03   5.62e-03   6.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.174   83.0   0.95    178
ABELL_2390                  4193   0.00   2.20  6.71  0.00  0.00  8.97  8.51  9.47  0.35  0.31  0.38   1.48e-02   1.45e-02   1.51e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.435   79.2   0.93    299
ABELL_2409                  3247   0.00   2.42  6.72  0.00  0.00  5.54  4.79  6.48  0.44  0.31  0.58   8.51e-03   7.82e-03   9.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.249   90.2   0.93     86
ABELL_2550                  2225   0.00   1.60  2.03  0.00  0.00  1.89  1.57  2.29  0.00  0.00  0.05   1.94e-03   1.45e-03   2.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.016   43.5   1.48     58
ABELL_2554                  1696   0.00   3.36  2.04  0.00  0.00  5.00  4.17  6.22  0.20  0.04  0.36   4.18e-03   3.77e-03   4.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.131   32.6   0.95    125
ABELL_2556                  2226   0.00   3.35  2.02  0.00  0.00  3.16  2.92  3.45  0.40  0.28  0.54   9.88e-03   9.18e-03   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.263   58.4   0.99    178
ABELL_2589                  3210   0.00   2.38  3.98  0.00  0.00 11.91  9.40 17.26  2.71  1.68  4.39   7.83e-03   6.62e-03   8.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.581   76.8   1.71     53
ABELL_2597                   922   0.00   1.13  2.51  0.00  0.00  3.75  3.53  4.01  0.38  0.30  0.45   1.47e-02   1.40e-02   1.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.465   96.7   0.85    201
ABELL_2626                  3192   0.00   3.10  4.30  0.00  0.00  2.78  2.63  2.96  0.52  0.39  0.66   1.05e-02   9.80e-03   1.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.306   52.3   0.96    194
ABELL_2667                  2214   0.00   1.82  1.64  0.00  0.00  6.73  5.72  7.96  0.42  0.31  0.56   9.92e-03   9.12e-03   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.279   84.2   0.97     90
