# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
MACS_J0159.8-0849           3265   0.00   1.64  2.01  0.00  0.00  7.20  6.60  7.92  0.36  0.25  0.47   4.97e-03   4.81e-03   5.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.420   92.7   1.32    170
MACS_J0257.6-2209           3267   0.00   1.92  2.02  0.00  0.00  7.77  7.00  8.72  0.35  0.20  0.50   2.97e-03   2.86e-03   3.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3224  0.280   86.0   0.97    158
MACS_J0404.6+1109           3269   0.00   1.58 14.96  0.00  0.00  5.72  4.85  6.84  0.18  0.00  0.40   1.24e-03   1.15e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3548  0.090   74.2   0.99     72
MACS_J0417.5-1154           3270   0.00   1.26  5.37  0.00  0.00  8.52  7.61  9.62  0.27  0.15  0.40   6.00e-03   5.79e-03   6.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.471   95.8   1.14    148
MACS_J0451.9+0006           5815   0.00   1.31  7.65  0.00  0.00  6.29  5.20  7.80  0.53  0.25  0.86   1.59e-03   1.46e-03   1.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.127   84.7   1.23     45
MACS_J0825.5+6157           3198   0.00   1.56  4.16  0.00  0.00 11.04  8.66 14.65  0.27  0.00  0.57   1.43e-03   1.34e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5420  0.105   79.8   1.08     68
MACS_J1131.8-1955           3276   0.00   2.13  4.49  0.00  0.00  8.84  7.84 10.06  0.41  0.25  0.58   4.67e-03   4.50e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.437   87.7   0.88    161
MACS_J1206.2-0847           3277   0.00   1.53  4.15  0.00  0.00  9.71  8.86 10.73  0.30  0.19  0.41   5.24e-03   5.10e-03   5.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.417   93.7   1.09    201
MACS_J1226.8+2153           3590   0.00   1.53  1.82  0.00  0.00  4.41  3.58  5.61  0.11  0.00  0.38   8.92e-04   8.00e-04   9.95e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3700  0.060   71.1   0.99     37
MACS_J1311.0-0310           3258   0.00   1.17  2.18  0.00  0.00  6.48  5.59  7.60  0.45  0.23  0.70   1.73e-03   1.62e-03   1.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4940  0.133   89.2   1.00     63
MACS_J1824.3+4309           3255   0.00   0.96  4.52  0.00  0.00  3.91  3.17  5.02  1.13  0.32  2.56   4.08e-04   2.96e-04   5.27e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4870  0.033   75.5   1.59     18
MACS_J2211.7-0349           3284   0.00   2.67  5.86  0.00  0.00 11.23 10.14 12.48  0.12  0.01  0.25   7.78e-03   7.56e-03   7.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2700  0.718   89.7   1.26    235
MACS_J2245.0+2637           3287   0.00   1.68  5.50  0.00  0.00  5.76  5.33  6.26  0.65  0.49  0.83   3.79e-03   3.61e-03   3.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.359   90.6   1.10    146
