# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   1.20  0.00  0.00 751.15  8.15  3.38 13.24  0.33  0.07  0.55   2.13e-03   1.73e-03   1.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.025   84.0   1.18     17
3C_220.1                     839   0.00   1.03  0.00  0.00 1247.98 10.47  2.29 79.90  0.00  0.00  1.62   7.94e-04   5.10e-04   1.27e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.009   74.9   0.85      6
3C_28.0                     3233   0.00   1.63 87.02  2.40 177.93  4.39  3.50  5.71  0.22  0.15  0.29   4.53e-03   3.47e-03   6.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.090   89.6   0.84    144
3C_346                      3129   0.00   0.98  0.00  0.00 89.84  7.21  4.55 15.65  0.19  0.00  0.50   6.72e-04   5.80e-04   9.17e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.022   61.4   0.82     32
4C_55.16                    4940   0.00   1.43  0.00  0.00 53.70  4.35  3.83  4.73  0.49  0.42  0.56   4.26e-03   4.06e-03   5.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.091   73.2   0.91    191
ABELL_0068                  3250   0.00   2.13 66.45  0.00 299.94  7.59  4.03 13.51  0.25  0.07  0.45   5.04e-03   3.85e-03   9.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.117   84.4   0.92     43
ABELL_0133                  2203   0.00   2.57  0.00  0.00 17.29  3.73  3.49  3.95  0.65  0.55  0.74   1.17e-02   1.15e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.441   83.9   1.13    247
ABELL_0267                  3580   0.00   1.89 69.84  0.00 184.07  7.93  5.51 12.44  0.34  0.18  0.61   4.16e-03   3.34e-03   5.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.106   87.1   0.91     76
ABELL_0370                   515   0.00   1.39 154.66 35.32 277.04  9.88  7.51 13.71  0.30  0.17  0.48   2.49e-03   2.06e-03   3.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.047   80.4   0.91    100
ABELL_0383                  2321   0.00   1.69  0.00  0.00 70.59  5.49  4.51  6.41  0.52  0.39  0.66   5.28e-03   4.92e-03   6.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.159   81.4   1.20     99
