# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 7.0; Count Rates = 0.5 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_0576                  3289   2.10   0.00  5.57  0.00  0.00  4.11  3.96  4.27  0.31  0.24  0.37   6.62e-03   6.47e-03   6.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.095   1.11    309
ABELL_0644                  2211   1.17   0.00  6.31  0.00  0.00  8.72  8.43  9.02  0.28  0.23  0.33   2.40e-02   2.38e-02   2.43e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  2.786   1.37    423
ABELL_0665                  3586   0.46   0.00  4.24  0.00  0.00  8.07  7.67  8.51  0.19  0.12  0.25   1.12e-02   1.10e-02   1.14e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  1.084   0.90    363
ABELL_0697                  4217   0.30   0.00  3.34  0.00  0.00  9.88  9.09 10.79  0.24  0.13  0.34   8.90e-03   8.70e-03   9.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.783   1.19    286
ABELL_0773                  5006   0.39   0.00  1.46  0.00  0.00  8.90  8.19  9.73  0.35  0.23  0.48   6.97e-03   6.79e-03   7.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.680   1.01    272
ABELL_0907                  3185   0.54   0.00  5.69  0.00  0.00  5.77  5.55  6.00  0.26  0.20  0.32   7.27e-03   7.14e-03   7.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.722   1.15    379
ABELL_0963                   903   0.41   0.00  1.39  0.00  0.00  6.44  6.14  6.76  0.24  0.17  0.31   6.18e-03   6.07e-03   6.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.980   1.13    327
ABELL_1068                  1652   0.61   0.00  0.71  0.00  0.00  4.63  4.42  4.85  0.23  0.16  0.31   5.66e-03   5.53e-03   5.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.960   1.08    280
ABELL_1204                  2205   0.49   0.00  1.44  0.00  0.00  3.57  3.34  3.82  0.16  0.07  0.26   4.03e-03   3.85e-03   4.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.370   1.49    229
ABELL_1361                  2200   0.71   0.00  2.18  0.00  0.00  7.10  5.94  8.78  0.58  0.20  1.03   3.87e-03   3.55e-03   4.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.749   1.35    104
ABELL_1413                  5003   0.58   0.00  2.19  0.00  0.00  7.82  7.54  8.11  0.21  0.17  0.26   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  0.955   1.05    397
ABELL_1650                  4178   0.97   0.00  1.62  0.00  0.00  5.78  5.60  5.98  0.23  0.18  0.28   1.24e-02   1.22e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  2.043   1.11    354
ABELL_1651                  4185   0.98   0.00  2.02  0.00  0.00  6.47  6.13  6.84  0.32  0.23  0.41   1.64e-02   1.60e-02   1.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  1.929   1.11    286
ABELL_1664                  1648   0.65   0.00  8.47  0.00  0.00  4.61  4.23  5.04  0.01  0.00  0.12   5.82e-03   5.60e-03   5.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.790   0.87    164
ABELL_1689                  5004   0.45   0.00  1.87  0.00  0.00  9.85  9.29 10.46  0.25  0.17  0.33   1.60e-02   1.58e-02   1.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  1.600   1.07    368
ABELL_1758                  2213   0.31   0.00  1.09  0.00  0.00 17.17 15.58 19.14  0.64  0.48  0.81   6.88e-03   6.69e-03   7.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.966   1.42    406
ABELL_1763                  3591   0.45   0.00  0.82  0.00  0.00  7.55  6.97  8.21  0.17  0.07  0.27   6.90e-03   6.72e-03   7.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.687   1.20    269
ABELL_1835                   495   0.34   0.00  2.36  0.00  0.00 10.97 10.32 11.69  0.31  0.22  0.40   1.24e-02   1.22e-02   1.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  1.940   0.99    334
ABELL_1942                  3290   0.38   0.00  2.75  0.00  0.00  3.97  3.66  4.33  0.14  0.03  0.26   2.13e-03   2.02e-03   2.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.170   1.35    257
ABELL_1991                  3193   1.44   0.00  2.43  0.00  0.00  2.37  2.28  2.47  0.24  0.20  0.29   3.21e-03   3.11e-03   3.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.509   1.30    227
ABELL_2029                  4977   1.07   0.00  3.26  0.00  0.00  8.18  8.07  8.31  0.34  0.31  0.36   3.20e-02   3.18e-02   3.22e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  5.278   2.03    441
ABELL_2029                  6101   1.07   0.00  3.26  0.00  0.00  9.19  8.74  9.69  0.26  0.19  0.33   3.66e-02   3.61e-02   3.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  4.205   1.03    370
ABELL_2034                  2204   0.73   0.00  1.58  0.00  0.00  7.43  7.19  7.70  0.22  0.16  0.27   1.08e-02   1.06e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  1.238   1.07    417
ABELL_2104                   895   0.53   0.00  9.04  0.00  0.00 13.90 12.92 15.00  0.23  0.10  0.35   6.48e-03   6.33e-03   6.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.952   2.07    370
ABELL_2124                  3238   1.24   0.00  1.71  0.00  0.00  3.93  3.60  4.29  0.17  0.06  0.29   2.42e-03   2.31e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.411   1.04    172
ABELL_2147                  3211   2.27   0.00  3.38  0.00  0.00  3.92  3.70  4.16  0.22  0.14  0.31   5.74e-03   5.54e-03   5.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.655   1.05    222
ABELL_2163                  1653   0.49   0.00 12.04  0.00  0.00 22.77 21.73 23.89  0.00  0.00  0.03   2.70e-02   2.68e-02   2.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.256   1.79    441
ABELL_2199                   497   2.70   0.00  0.88  0.00  0.00  5.03  4.71  5.38  0.38  0.25  0.52   2.92e-03   2.82e-03   3.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.635   1.18    177
ABELL_2204                   499   0.55   0.00  5.84  0.00  0.00  8.89  8.35  9.51  0.20  0.11  0.29   1.76e-02   1.73e-02   1.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.763   1.20    296
ABELL_2204                  6104   0.55   0.00  5.84  0.00  0.00  9.78  9.07 10.60  0.29  0.18  0.40   1.83e-02   1.79e-02   1.87e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.885   1.00    298
ABELL_2218                  1666   0.49   0.00  3.12  0.00  0.00  7.30  6.84  7.84  0.12  0.04  0.21   8.94e-03   8.75e-03   9.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.884   1.23    381
ABELL_2219                   896   0.38   0.00  1.76  0.00  0.00 12.36 11.82 12.93  0.24  0.17  0.30   1.44e-02   1.42e-02   1.46e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  2.250   1.17    408
ABELL_2244                  4179   0.85   0.00  2.09  0.00  0.00  5.49  5.37  5.61  0.24  0.21  0.28   1.29e-02   1.28e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.074   1.52    408
ABELL_2255                   894   1.02   0.00  2.53  0.00  0.00  9.82  9.38 10.29  0.75  0.66  0.85   9.10e-03   8.95e-03   9.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  1.203   1.54    381
ABELL_2259                  3245   0.51   0.00  3.70  0.00  0.00  5.09  4.67  5.58  0.21  0.09  0.34   6.42e-03   6.16e-03   6.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.619   1.04    176
ABELL_2261                  5007   0.38   0.00  3.31  0.00  0.00  7.61  7.17  8.11  0.24  0.17  0.32   9.22e-03   9.03e-03   9.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.848   1.07    319
ABELL_2319                  3231   1.44   0.00  9.05  0.00  0.00 10.17  9.73 10.65  0.31  0.23  0.38   3.49e-02   3.44e-02   3.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.945   1.12    404
ABELL_2384                  4202   0.87   0.00  2.99  0.00  0.00  4.88  4.64  5.14  0.09  0.02  0.15   5.89e-03   5.76e-03   6.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.613   0.90    308
ABELL_2390                  4193   0.37   0.00  6.71  0.00  0.00 12.12 11.73 12.55  0.23  0.19  0.28   1.34e-02   1.33e-02   1.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.699   1.77    437
ABELL_2409                  3247   0.57   0.00  6.72  0.00  0.00  5.96  5.54  6.43  0.30  0.19  0.42   8.88e-03   8.59e-03   9.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.871   1.25    206
ABELL_2550                  2225   0.54   0.00  2.03  0.00  0.00  1.46  1.38  1.55  0.13  0.10  0.18   1.40e-03   1.30e-03   1.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.145   1.89    245
ABELL_2554                  1696   0.75   0.00  2.04  0.00  0.00  5.08  4.66  5.61  0.17  0.03  0.31   3.59e-03   3.45e-03   3.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.588   1.01    219
ABELL_2556                  2226   0.95   0.00  2.02  0.00  0.00  3.21  3.05  3.38  0.21  0.15  0.28   5.51e-03   5.33e-03   5.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.896   1.08    250
ABELL_2589                  3210   1.95   0.00  3.98  0.00  0.00 15.03 10.01 31.36  2.83  0.00 18.80   2.20e-03   9.27e-04   3.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.504   1.32     45
ABELL_2597                   922   0.96   0.00  2.51  0.00  0.00  3.80  3.50  4.14  0.18  0.06  0.32   1.39e-03   1.32e-03   1.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.249   0.80    121
ABELL_2626                  3192   1.42   0.00  4.30  0.00  0.00  3.14  3.01  3.27  0.45  0.38  0.52   4.83e-03   4.68e-03   4.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.824   1.20    234
ABELL_2667                  2214   0.37   0.00  1.64  0.00  0.00  6.42  5.98  6.92  0.16  0.06  0.26   9.50e-03   9.26e-03   9.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.392   1.27    208
ABELL_2670                  4959   1.07   0.00  2.88  0.00  0.00  4.43  4.26  4.62  0.29  0.21  0.35   5.84e-03   5.72e-03   5.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.650   1.27    332
ABELL_2744                  2212   0.28   0.00  1.82  0.00  0.00  7.40  6.96  7.88  0.14  0.07  0.22   9.26e-03   9.08e-03   9.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  1.177   1.26    307
ABELL_3112                  2516   1.13   0.00  2.50  0.00  0.00  4.85  4.66  5.04  0.37  0.30  0.45   1.18e-02   1.16e-02   1.21e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.145   1.27    291
ABELL_3158                  3201   1.40   0.00  1.60  0.00  0.00  5.17  5.02  5.31  0.37  0.31  0.42   1.55e-02   1.53e-02   1.58e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.904   1.04    370
ABELL_3266                   899   1.38   0.00  1.72  0.00  0.00 11.77 11.16 12.44  0.44  0.35  0.53   1.45e-02   1.42e-02   1.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.695   1.15    383
ABELL_3558                  1646   1.69   0.00  3.84  0.00  0.00  6.11  5.80  6.45  0.31  0.22  0.40   1.13e-02   1.11e-02   1.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.082   0.96    271
ABELL_3562                  4167   1.66   0.00  3.90  0.00  0.00  4.84  4.62  5.08  0.30  0.22  0.38   8.34e-03   8.13e-03   8.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.957   0.98    278
ABELL_3571                  4203   2.07   0.00  4.66  0.00  0.00  7.33  6.69  8.07  0.40  0.23  0.58   1.72e-03   1.66e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.303   1.17    180
ABELL_4038                  4992   2.70   0.00  1.57  0.00  0.00  3.27  3.18  3.35  0.42  0.37  0.47   8.00e-03   7.82e-03   8.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.973   1.23    312
AC_114                      1562   0.28   0.00  1.44  0.00  0.00  7.12  6.73  7.54  0.17  0.09  0.24   4.55e-03   4.47e-03   4.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.612   1.05    397
CL_1221+4918                1662   0.14   0.00  1.44  0.00  0.00  6.39  5.40  7.64  0.25  0.06  0.47   6.92e-04   6.46e-04   7.34e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.039   1.40    127
CL_1416+4446                 541   0.22   0.00  1.24  0.00  0.00 16.48 11.77 23.88  1.82  1.13  2.68   8.66e-04   7.83e-04   9.52e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.102   2.92     81
CYGNUS_A                     360   1.45   0.00 35.23  0.00  0.00  6.35  6.10  6.62  0.24  0.18  0.30   9.70e-03   9.54e-03   9.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.139   1.54    359
ESO_3060170                 3189   2.26   0.00  3.43  0.00  0.00  2.75  2.56  2.97  0.33  0.23  0.45   3.45e-03   3.23e-03   3.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.380   1.09    143
ESO_5520200                 3206   2.57   0.00  4.29  0.00  0.00  2.48  2.23  2.77  0.62  0.42  0.88   1.12e-03   1.00e-03   1.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.142   1.45    120
EXO_0422-086                4183   2.04   0.00  6.22  0.00  0.00  3.43  3.23  3.66  0.29  0.19  0.40   6.20e-03   5.89e-03   6.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.681   1.07    166
HERCULES_A                  1625   0.54   0.00  6.27  0.00  0.00  3.91  3.61  4.23  0.20  0.09  0.32   4.08e-03   3.90e-03   4.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.589   1.19    163
IRAS_09104+4109              509   0.21   0.00  1.36  0.00  0.00 79.90 77.35 79.90  6.15  3.83 11.90   5.96e-03   4.35e-03   7.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  1.199   6.13    163
MS_0016.9+1609               520   0.17   0.00  4.06  0.00  0.00  7.55  7.09  8.05  0.31  0.23  0.39   3.58e-03   3.51e-03   3.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.248   1.12    295
MS_0302.7+1658               525   0.21   0.00 10.95  0.00  0.00  3.09  2.30  4.31  0.00  0.00  0.43   8.47e-04   6.94e-04   9.62e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.043   0.75     20
MS_0440.5+0204              4196   0.44   0.00  9.10  0.00  0.00 79.90 71.87 79.90 16.61  6.91 83.41   1.69e-03   0.00e+00   2.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.491   2.88    141
MS_0451.6-0305               902   0.17   0.00  5.68  0.00  0.00  7.74  7.11  8.47  0.27  0.16  0.38   3.67e-03   3.57e-03   3.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.360   1.10    244
MS_0735.6+7421              4197   0.39   0.00  3.40  0.00  0.00  4.95  4.73  5.18  0.20  0.13  0.26   4.78e-03   4.69e-03   4.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.630   1.12    308
MS_0839.8+2938              2224   0.43   0.00  3.92  0.00  0.00  5.23  4.77  5.76  0.44  0.28  0.62   2.33e-03   2.23e-03   2.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.368   0.98    210
MS_1006.0+1202               925   0.39   0.00  3.63  0.00  0.00 21.89 18.01 27.70  0.80  0.52  1.08   4.03e-03   3.86e-03   4.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.414   2.00    236
MS_1008.1-1224               926   0.29   0.00  6.71  0.00  0.00 20.64 17.25 26.17  0.93  0.66  1.20   3.52e-03   3.38e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.336   3.12    253
MS_1054.5-0321               512   0.12   0.00  3.69  0.00  0.00 13.29 10.77 16.68  0.06  0.00  0.32   1.52e-03   1.44e-03   1.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.124   1.34    218
MS_1137.5+6625               536   0.12   0.00  1.18  0.00  0.00 79.90 60.70 79.90  0.00  0.00  0.66   1.00e-03   9.26e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7820  0.054   2.13    154
MS_1455.0+2232              4192   0.33   0.00  3.35  0.00  0.00  4.58  4.42  4.74  0.25  0.20  0.31   4.58e-03   4.50e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.363   1.44    379
MS_1621.5+2640               546   0.21   0.00  3.59  0.00  0.00  6.58  5.69  7.77  0.45  0.23  0.67   1.50e-03   1.41e-03   1.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.128   1.06    162
MS_2053.7-0449              1667   0.16   0.00  5.16  0.00  0.00  3.50  2.50  4.76  0.12  0.00  0.66   4.58e-04   3.65e-04   5.61e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.021   1.08     81
MS_2137.3-2353               928   0.28   0.00  3.40  0.00  0.00  5.59  5.20  6.02  0.33  0.23  0.44   3.05e-03   2.96e-03   3.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3130  0.445   1.15    230
OPHIUCHUS                   3200   2.89   0.00 19.84  0.00  0.00 36.54 32.05 41.60  0.00  0.00  0.18   6.62e-03   6.42e-03   6.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.753   2.93    362
PKS_0745-191                 508   0.80   0.00 40.82  0.00  0.00 79.90 78.11 79.90  8.11  6.33 10.23   3.90e-02   3.49e-02   4.34e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  5.718   3.50    387
PKS_0745-191                6103   0.80   0.00 40.80  0.00  0.00  9.31  8.79  9.89  0.29  0.21  0.36   3.35e-02   3.29e-02   3.40e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.659   1.05    360
RBS_0797                    2202   0.25   0.00  2.22  0.00  0.00  7.91  6.94  9.11  0.31  0.13  0.49   4.84e-03   4.63e-03   5.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.431   1.13    165
RX_J0647.7+7015             3584   0.16   0.00  5.18  0.00  0.00 11.88  9.44 15.69  0.30  0.00  0.62   2.56e-03   2.39e-03   2.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.160   1.38    147
RX_J0819.6+6336             2199   0.70   0.00  4.11  0.00  0.00  4.08  3.62  4.63  0.14  0.00  0.32   2.47e-03   2.31e-03   2.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.396   1.14    144
RX_J0820.9+0752             1647   0.75   0.00  2.37  0.00  0.00 79.90 59.64 79.90  3.28  0.00 20.23   3.41e-03   1.45e-03   4.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.584   1.26     61
RX_J1347.5-1145             3592   0.20   0.00  4.89  0.00  0.00 14.18 13.27 15.14  0.22  0.14  0.30   1.02e-02   1.00e-02   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.737   1.11    409
RX_J1347.5-1145              507   0.20   0.00  4.89  0.00  0.00 15.65 13.40 18.50  0.25  0.04  0.46   1.05e-02   1.01e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  1.213   1.21    210
RX_J1423.8+2404             1657   0.17   0.00  2.65  0.00  0.00  5.84  4.81  7.23  0.23  0.00  0.49   1.83e-03   1.69e-03   1.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.116   1.18    116
RX_J1423.8+2404             4195   0.17   0.00  2.65  0.00  0.00  4.34  4.09  4.62  0.24  0.15  0.33   1.97e-03   1.91e-03   2.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.170   1.17    343
RX_J1532.9+3021             1649   0.25   0.00  2.21  0.00  0.00  5.64  5.09  6.29  0.20  0.07  0.35   4.92e-03   4.71e-03   5.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.616   0.83    150
RX_J1532.9+3021             1665   0.25   0.00  2.21  0.00  0.00  5.73  5.13  6.45  0.40  0.23  0.57   4.83e-03   4.59e-03   5.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.407   0.89    147
RX_J1720.1+2638             4361   0.51   0.00  4.02  0.00  0.00  7.67  7.26  8.10  0.25  0.18  0.33   1.04e-02   1.02e-02   1.06e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  1.065   1.14    350
