8.4000e+09      5.8630e+02      9.4000e+01
5.0000e+09      2.5000e+03      2.5000e+02
1.4000e+09      14.300e+03      1.4300e+02
325.00e+06      75.800e+03      4.0000e+02
151.00e+06      203.00e+03      7.4000e+03
74.000e+06      196.26e+03	130.06e+03
