# Model: wabs(mekal) for total spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2667                  2214   0.00   1.48  1.64  0.00  0.00  5.66  4.79  6.75  0.31  0.31  0.31   1.07e-02   9.75e-03   1.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.250   86.7   0.99     76
ABELL_2670                  4959   3.42   3.42  2.88  0.00  0.00  4.06  3.76  4.40  0.25  0.25  0.25   8.26e-03   7.83e-03   8.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.222   80.0   1.00    225
ABELL_2744                  2212   0.00   0.00  1.82  0.00  0.00  8.35  6.65 10.99  0.19  0.19  0.19   4.44e-03   4.07e-03   4.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.093   67.5   0.96     72
ESO_5520200                 3206   2.28   0.00  4.29  0.00  0.00  1.97  1.73  2.28  0.30  0.30  0.30   3.10e-03   2.64e-03   3.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.052   72.0   1.03     51
HERCULES_A                  1625   1.76   1.76  6.27  0.00  0.00  3.83  3.23  4.69  0.45  0.45  0.45   5.31e-03   4.61e-03   6.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.127   63.0   0.69     58
MS_0440.5+0204              4196   0.75   0.75  9.10  0.00  0.00  8.37  5.30 79.90  0.30  0.30  0.30   1.71e-03   1.42e-03   2.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.049   73.6   1.29     13
MS_0735.6+7421              4197   0.00   1.46  3.40  0.00  0.00  4.11  3.74  4.55  0.37  0.37  0.37   5.96e-03   5.52e-03   6.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.122   70.9   1.12    152
MS_0839.8+2938              2224   1.35   1.35  3.92  0.00  0.00  3.65  3.08  4.54  0.59  0.59  0.59   3.47e-03   2.96e-03   4.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.075   66.9   0.92     63
MS_1054.5-0321               512   0.00   0.70  3.69  0.00  0.00 13.24  5.92 79.90  0.07  0.07  0.07   7.67e-04   5.56e-04   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.005   40.6   0.56     12
MS_2053.7-0449              1667   0.00   0.81  5.16  0.00  0.00  1.71  0.92 53.53  0.31  0.31  0.31   1.80e-03   0.00e+00   2.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.002   58.7   0.89      3
RX_J0819.6+6336             2199   1.17   1.17  4.11  0.00  0.00  3.83  2.88  5.44  0.30  0.30  0.30   2.00e-03   1.61e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.051   62.3   0.95     23
RX_J0820.9+0752             1647   0.88   0.00  2.37  0.00  0.00  3.58  2.01 10.88  0.30  0.30  0.30   2.27e-03   1.33e-03   4.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.056   80.8   2.81      4
SERSIC_159-03               1668   2.36   2.36  1.89  0.00  0.00  2.29  2.16  2.43  0.30  0.30  0.30   2.56e-02   2.40e-02   2.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.520   87.2   0.98    143
ZWICKY_2701                 3195   0.00   0.68  0.83  0.00  0.00  4.17  3.58  4.98  0.30  0.30  0.30   3.18e-03   2.80e-03   3.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.066   90.1   1.03     54
