# Model: wabs(mekal) for total spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
3C_346                      3129   0.13   0.00  5.67  0.00  0.00  9.06  5.13 27.77  0.35  0.35  0.35   1.12e-04   9.96e-05   1.25e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.015   89.2   1.31     10
4C_55.16                    4940   0.00   0.59  4.00  0.00  0.00  3.74  3.63  3.85  0.29  0.29  0.29   3.45e-03   3.40e-03   3.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.387   91.0   1.42    247
ABELL_0267                  3580   0.00   0.62  2.74  0.00  0.00  7.77  6.82  9.00  0.26  0.26  0.26   1.87e-03   1.81e-03   1.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.173   96.4   0.95    109
ABELL_0383                  2321   0.76   0.76  4.07  0.00  0.00  3.74  3.57  3.93  0.38  0.38  0.38   5.05e-03   4.96e-03   5.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.691   93.0   1.38    165
ABELL_0521                   430   0.00   1.40  6.17  0.00  0.00  6.46  5.85  7.19  0.19  0.19  0.19   2.32e-03   2.27e-03   2.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.279   45.8   1.08    155
ABELL_0576                  3289   6.81   6.81  5.57  0.00  0.00  4.19  4.10  4.28  0.46  0.46  0.46   1.71e-02   1.70e-02   1.72e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  2.606   31.4   1.10    385
ABELL_0963                   903   0.00   1.69  1.39  0.00  0.00  6.78  6.49  7.10  0.34  0.34  0.34   6.30e-03   6.24e-03   6.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.893   75.3   1.04    290
ABELL_1068                  1652   1.90   1.90  0.71  0.00  0.00  3.72  3.62  3.81  0.42  0.42  0.42   1.06e-02   1.05e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  1.620   81.6   1.27    287
ABELL_1204                  2205   1.52   1.52  1.44  0.00  0.00  3.66  3.54  3.78  0.35  0.35  0.35   8.26e-03   8.14e-03   8.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.802   95.2   1.05    236
ABELL_1361                  2200   1.19   1.19  2.18  0.00  0.00  3.37  3.12  3.64  0.61  0.61  0.61   4.96e-03   4.81e-03   5.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.832   86.2   0.89     92
ABELL_1664                  1648   1.09   1.09  8.47  0.00  0.00  2.90  2.74  3.09  0.11  0.11  0.11   7.94e-03   7.72e-03   8.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.922   87.4   1.38    141
ABELL_1664                  1648   1.09   0.00  8.47  0.00  0.00  7.92  7.09  8.93  0.11  0.11  0.11   6.12e-03   5.99e-03   6.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.820 -  1.0914E-02   1.22    152
ABELL_1758                  2213   0.00   1.39  1.09  0.00  0.00  8.06  7.50  8.69  0.20  0.20  0.20   3.26e-03   3.22e-03   3.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.397   60.5   1.14    233
ABELL_1942                  3290   0.00   1.37  2.75  0.00  0.00  5.73  5.16  6.41  0.27  0.27  0.27   1.09e-03   1.05e-03   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.096   73.8   0.94    134
ABELL_1991                  3193   2.66   0.00  2.43  0.00  0.00  1.96  1.93  1.99  0.30  0.30  0.30   1.13e-02   1.12e-02   1.14e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  1.605   63.2   2.24    292
ABELL_2104                   895   2.62   2.62  9.04  0.00  0.00 11.52 10.91 12.21  0.32  0.32  0.32   7.93e-03   7.87e-03   8.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  1.091   49.6   1.55    372
ABELL_2124                  3238   3.13   3.13  1.71  0.00  0.00  3.90  3.68  4.15  0.30  0.30  0.30   4.41e-03   4.33e-03   4.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.684   -1.4   1.01    212
ABELL_2218                  1666   2.02   2.02  3.12  0.00  0.00  7.60  7.14  8.10  0.30  0.30  0.30   6.37e-03   6.29e-03   6.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.650   90.3   0.98    274
ABELL_2390                  4193   0.00   1.79  6.71  0.00  0.00  9.81  9.56 10.06  0.25  0.25  0.25   1.42e-02   1.41e-02   1.43e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.684   81.9   1.33    412
ABELL_2550                  2225   1.39   1.39  2.03  0.00  0.00  1.85  1.79  1.92  0.30  0.30  0.30   1.59e-03   1.56e-03   1.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.190   26.3   1.41    138
ABELL_2554                  1696   3.02   3.02  2.04  0.00  0.00  5.25  4.88  5.69  0.44  0.44  0.44   4.01e-03   3.94e-03   4.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.616   -7.4   1.01    203
ABELL_2556                  2226   3.09   3.09  2.02  0.00  0.00  3.08  2.99  3.17  0.34  0.34  0.34   1.03e-02   1.02e-02   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.490   49.3   1.15    262
ABELL_2626                  3192   2.74   0.00  4.30  0.00  0.00  2.80  2.73  2.87  0.30  0.30  0.30   1.10e-02   1.09e-02   1.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.569   59.0   1.34    279
ABELL_2667                  2214   0.00   1.48  1.64  0.00  0.00  5.52  5.22  5.85  0.31  0.31  0.31   1.09e-02   1.07e-02   1.10e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.431   86.7   0.97    191
ABELL_2670                  4959   3.42   3.42  2.88  0.00  0.00  4.27  4.14  4.42  0.25  0.25  0.25   7.84e-03   7.76e-03   7.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.838   80.0   1.19    325
ABELL_2744                  2212   0.00   0.00  1.82  0.00  0.00  9.30  8.47 10.26  0.19  0.19  0.19   4.31e-03   4.24e-03   4.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.493   67.5   1.06    187
ESO_5520200                 3206   2.28   0.00  4.29  0.00  0.00  2.03  1.94  2.13  0.30  0.30  0.30   2.66e-03   2.60e-03   2.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.273   72.0   1.36    135
HERCULES_A                  1625   1.76   1.76  6.27  0.00  0.00  3.90  3.69  4.13  0.45  0.45  0.45   5.18e-03   5.08e-03   5.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.716   63.0   1.02    160
MS_0440.5+0204              4196   0.75   0.75  9.10  0.00  0.00  7.26  5.90  9.31  0.30  0.30  0.30   1.69e-03   1.62e-03   1.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.213   73.6   1.14     53
MS_0735.6+7421              4197   0.00   1.46  3.40  0.00  0.00  4.62  4.46  4.79  0.37  0.37  0.37   5.35e-03   5.29e-03   5.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.664   70.9   1.09    271
MS_0839.8+2938              2224   1.35   1.35  3.92  0.00  0.00  3.94  3.75  4.14  0.59  0.59  0.59   3.23e-03   3.18e-03   3.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.463   66.9   1.13    170
MS_1054.5-0321               512   0.00   0.70  3.69  0.00  0.00  9.61  8.15 11.51  0.07  0.07  0.07   8.24e-04   7.93e-04   8.52e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.057   40.6   1.13     99
MS_2053.7-0449              1667   0.00   0.81  5.16  0.00  0.00  3.80  3.19  4.60  0.31  0.31  0.31   4.09e-04   3.69e-04   4.46e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.020   58.7   1.01     30
