# Model: wabs(mekal) for total spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   0.39  4.36  0.00  0.00 10.54  7.93 14.94  0.52  0.52  0.52   8.82e-04   8.40e-04   9.34e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.058   95.9   0.71     38
3C_220.1                     839   0.00   0.37  1.91  0.00  0.00  6.21  5.05  7.86  0.30  0.30  0.30   8.07e-04   7.56e-04   8.54e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.072   92.8   0.90     37
3C_28.0                     3233   1.03   1.03  5.71  0.00  0.00  3.87  3.70  4.05  0.12  0.12  0.12   3.34e-03   3.28e-03   3.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.280   93.8   1.32    209
3C_346                      3129   1.23   1.23  5.67  0.00  0.00  4.07  3.68  4.53  0.35  0.35  0.35   9.03e-04   8.77e-04   9.33e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.122   53.1   1.23    125
4C_55.16                    4940   0.00   0.84  4.00  0.00  0.00  4.03  3.92  4.15  0.29  0.29  0.29   4.14e-03   4.09e-03   4.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.474   87.0   1.41    285
ABELL_0068                  3250   0.00   2.40  4.60  0.00  0.00  9.38  8.15 10.96  0.30  0.30  0.30   4.86e-03   4.73e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.439   81.6   1.03    137
ABELL_0133                  2203   6.34   6.34  1.56  0.00  0.00  3.83  3.77  3.89  0.64  0.64  0.64   1.89e-02   1.88e-02   1.90e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  3.466   71.1   1.51    414
ABELL_0267                  3580   0.00   0.88  2.74  0.00  0.00  7.50  6.73  8.47  0.26  0.26  0.26   2.68e-03   2.62e-03   2.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.251   95.2   1.09    140
ABELL_0370                   515   0.00   1.42  3.37  0.00  0.00 11.10 10.02 12.33  0.39  0.39  0.39   2.20e-03   2.17e-03   2.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.267   80.1   1.14    242
ABELL_0383                  2321   1.07   1.07  4.07  0.00  0.00  4.05  3.88  4.24  0.38  0.38  0.38   5.88e-03   5.79e-03   5.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.815   89.8   1.36    192
ABELL_0399                  3230   6.20   6.20 11.51  0.00  0.00  6.81  6.63  6.99  0.23  0.23  0.23   2.17e-02   2.16e-02   2.18e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.175   76.9   1.37    426
ABELL_0401                   518   6.92   6.92 12.48  0.00  0.00  8.80  8.52  9.09  0.46  0.46  0.46   4.79e-02   4.76e-02   4.81e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  5.530   97.0   2.09    418
ABELL_0478                  1669   5.58   5.58 15.48  0.00  0.00 15.08  0.00  0.00  0.31  0.31  0.31   7.20e-02   0.00e+00   0.00e+00  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  9.322   97.0  13.40    429
ABELL_0478                  6102   5.47   5.47 15.48  0.00  0.00 13.05 12.44 13.72  0.31  0.31  0.31   6.63e-02   6.58e-02   6.68e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.599   93.1   2.68    410
ABELL_0520                  4215   0.00   2.56  7.84  0.00  0.00  7.21  6.94  7.51  0.25  0.25  0.25   7.47e-03   7.41e-03   7.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.657   85.4   1.28    380
ABELL_0521                   430   0.00   1.98  6.17  0.00  0.00  7.94  7.22  8.79  0.19  0.19  0.19   3.67e-03   3.61e-03   3.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.450   58.5   1.28    207
ABELL_0576                  3289   9.61   9.61  5.57  0.00  0.00  4.87  4.75  4.98  0.46  0.46  0.46   1.86e-02   1.85e-02   1.87e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  2.838   53.6   1.29    402
ABELL_0586                   530   3.26   3.26  5.40  0.00  0.00  6.67  6.17  7.24  0.30  0.30  0.30   9.05e-03   8.87e-03   9.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.916   85.8   0.85    196
ABELL_0644                  2211   6.78   6.78  6.31  0.00  0.00  7.84  7.66  8.02  0.29  0.29  0.29   4.40e-02   4.38e-02   4.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.937   87.1   1.50    427
ABELL_0665                  3586   3.01   3.01  4.24  0.00  0.00  7.49  7.13  7.87  0.19  0.19  0.19   1.05e-02   1.04e-02   1.06e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.995   87.0   1.10    334
ABELL_0697                  4217   0.00   0.73  3.34  0.00  0.00 10.64  9.25 12.46  0.23  0.23  0.23   2.89e-03   2.81e-03   2.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.256   96.7   1.12    142
ABELL_0773                  5006   0.00   0.93  1.46  0.00  0.00  8.99  8.03 10.24  0.34  0.34  0.34   3.15e-03   3.08e-03   3.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.308   95.6   1.10    157
ABELL_0781                   534   0.00   2.15  1.90  0.00  0.00  5.52  4.79  6.48  0.30  0.30  0.30   2.43e-03   2.33e-03   2.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.213   75.6   1.11     70
